代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,NI,Price,BVLAG,MV,BV,ADJEBEI,RD,ADV,CAPEX
8050,廣積,2017,M2325,80502017,0,0,0,0,0,123473,3358409,320190,36.71,3530652,1.28381212,0.95121496,0.282520622,0.074724442,0.117107548,0.026325732
8054,安國,2022,M2324,80542022,0,0,0,0,0,90859,4143904,84736,34.19,3569486,0.870284744,1.16092457,0.186547867,0.12078994,0.042018935,0.02928741
8054,安國,2021,M2324,80542021,0,0,0,0,0,90481,3569486,204886,33.54,2346982,1.293036223,1.520883415,0.278448237,0.154851209,0.036299384,0.035468955
8054,安國,2020,M2324,80542020,0,0,0,0,0,70655,2346982,-3146,40.07,2417568,1.171071858,0.97080289,0.162191095,0.12838067,0.035111732,0.037922822
8054,安國,2019,M2324,80542019,0,0,0,0,0,75007,2417568,-95805,15.78,2424107,0.488266591,0.997302512,0.138894034,0.145696126,0.032719678,0.045836261
8054,安國,2018,M2324,80542018,0,0,0,0,0,75265,2424107,69547,13.42,2292508,0.440590087,1.057403944,0.252060189,0.178097088,0.043626456,0.021158923
8054,安國,2017,M2324,80542017,0,0,0,0,0,73775,2292508,7090,15.54,2310877,0.496116193,0.99205107,0.2581336,0.206084097,0.048981404,0.03228428
8059,凱碩,2022,M2327,80592022,0,0,0,0,0,188618,1868150,-22787,15.7,1842376,1.607328037,1.013989544,0.062146381,0.064041759,0.010472889,0.013641624
8059,凱碩,2021,M2327,80592021,0,0,0,0,0,188618,1842376,-172671,9.95,1983049,0.946395727,0.929062267,-0.028889352,0.047232822,0.010951318,0.016087348
8059,凱碩,2020,M2327,80592020,0,0,0,0,0,188618,1983049,-69553,10.9,1976751,1.040058257,1.003186036,0.006506131,0.035755136,0.005936509,0.017969385
8059,凱碩,2019,M2327,80592019,0,0,0,0,0,188618,1976751,20825,13.4,586573,4.308894545,3.369999983,0.170159554,0.115129745,0.019526981,0.085726755
8059,凱碩,2018,M2327,80592018,0,0,0,0,0,86118,586573,-162005,8.88,741277,1.031635731,0.791300688,-0.075190516,0.12430441,0.019053606,0.08069588
8059,凱碩,2017,M2327,80592017,0,0,0,0,0,91118,741277,-147463,8.6,957389,0.818491543,0.774269393,-0.036705038,0.09678511,0.020536062,0.08641524
8064,東捷,2022,M2326,80642022,0,0,0,0,0,164818,3275779,392004,19.34,3144066,1.013840078,1.041892568,0.238909107,0.059513382,0.054715136,0.038287364
8064,東捷,2021,M2326,80642021,0,0,0,0,0,164818,3144066,378584,14.45,2809912,0.84757818,1.118919738,0.276212209,0.074687392,0.066793195,0.051305877
8064,東捷,2020,M2326,80642020,0,0,0,0,0,164818,2809912,87641,15.85,2937926,0.889186896,0.956427085,0.142717346,0.05754842,0.055338017,0.051811039
8064,東捷,2019,M2326,80642019,0,0,0,0,0,164818,2937926,251957,12.25,2884938,0.699848836,1.018367119,0.243812519,0.084087076,0.072390117,0.051590017
8064,東捷,2018,M2326,80642018,0,0,0,0,0,164818,2884938,427324,13.57,2500466,0.894465376,1.153760139,0.320145925,0.061137804,0.088110376,0.055234504
8064,東捷,2017,M2326,80642017,0,0,0,0,0,164818,2500466,18965,13.79,2627429,0.86504344,0.951677857,0.125096815,0.039259672,0.078619061,0.063388963
8066,來思達,2022,M2900,80662022,0,0,0,0,0,30152,748363,96682,30.1,661768,1.371440142,1.130854015,0.414565225,0,0.268468708,0.056776695
8066,來思達,2021,M2900,80662021,0,0,0,0,0,30152,661768,109240,25.48,760357,1.010410846,0.870338538,0.38852276,0,0.244853404,0.045328707
8066,來思達,2020,M2900,80662020,0,0,0,0,0,30152,760357,150697,43.34,941551,1.387909609,0.807557955,0.413318025,0,0.253266153,0.076217858
8066,來思達,2019,M2900,80662019,0,0,0,0,0,30152,941551,237696,51.01,1045331,1.471355504,0.900720442,0.542919898,0,0.315531635,0.076175872
8066,來思達,2018,M2900,80662018,0,0,0,0,0,30152,1045331,447263,74.89,892663,2.529603311,1.171025348,0.919614681,0,0.418571174,0.022839526
8066,來思達,2017,M2900,80662017,0,0,0,0,0,30152,892663,404859,67.61,833047,2.447132899,1.071563789,0.898274647,0,0.412276858,0.030698148
8067,志旭,2022,M2329,80672022,0,0,0,0,0,30000,149838,-14665,14.6,174629,2.508174473,0.85803618,0.22277514,0,0.306753174,0.026696597
8067,志旭,2021,M2329,80672021,0,0,0,0,0,30000,174629,-29059,14.38,203447,2.120453976,0.858351315,0.189892208,0,0.332725476,0.025107276
8067,志旭,2020,M2329,80672020,0,0,0,0,0,30000,203447,-31402,17.95,192144,2.802585561,1.058825672,0.204580939,0,0.36801045,0.026964152
8067,志旭,2019,M2329,80672019,0,0,0,0,0,25000,192144,-46865,16.18,208522,1.939843278,0.921456729,0.119301561,0,0.344050028,0.186129042
8067,志旭,2018,M2329,80672018,0,0,0,0,0,30000,208522,-68994,16.66,279931,1.785439983,0.744904994,0.022419811,0,0.26888769,0.00439394
8067,志旭,2017,M2329,80672017,0,0,0,0,0,30000,279931,-28269,20.7,292587,2.122445632,0.95674449,0.136544002,0,0.233161419,0.005229214
8068,全達,2022,M2329,80682022,0,0,0,0,0,80766,895795,-7174,29.95,552926,4.374801872,1.620099254,0.007078705,0.004143412,0.015909905,0.013974745
8068,全達,2021,M2329,80682021,0,0,0,0,0,68660,552926,-35772,25.82,585827,3.026151406,0.943838369,-0.058768203,0,0.002294193,0.001838427
8068,全達,2020,M2329,80682020,0,0,0,0,0,68660,585827,-24717,22.23,614507,2.483798883,0.953328441,-0.033879191,0,0.006343296,0.00199835
8068,全達,2019,M2329,80682019,0,0,0,0,0,68660,614507,-16725,24.75,622825,2.72843094,0.986644724,-0.013159395,0,0.013694055,0.003633444
8068,全達,2018,M2329,80682018,0,0,0,0,0,68660,622825,20098,16.16,686334,1.616626307,0.907466336,0.087120848,0.010289451,0.047548278,0.008946082
8068,全達,2017,M2329,80682017,0,0,0,0,0,68660,686334,-18096,21.98,652021,2.314567782,1.052625606,0.133356134,0.042030855,0.119078987,0.049197802
8069,元太,2022,M2326,80692022,0,0,0,0,0,1140405,44263204,10315695,220.29,35697885,7.037386597,1.239939117,0.412193075,0.096937536,0.026283378,0.10964672
8069,元太,2021,M2326,80692021,0,0,0,0,0,1140405,35697885,4708688,181.41,31044773,6.663951804,1.149883911,0.259144237,0.085339326,0.022130811,0.07786889
8069,元太,2020,M2326,80692020,0,0,0,0,0,1140468,31044773,3281256,69.58,29452784,2.694270377,1.054052242,0.216694999,0.083754324,0.021533346,0.049206316
8069,元太,2019,M2326,80692019,0,0,0,0,0,1140468,29452784,3153807,36.12,28314444,1.454865374,1.040203509,0.221910026,0.08385833,0.026666602,0.047158263
8069,元太,2018,M2326,80692018,0,0,0,0,0,1140468,28314444,2910382,27.58,27226895,1.155258704,1.039943923,0.21225788,0.07609564,0.029268596,0.046235423
8069,元太,2017,M2326,80692017,0,0,0,0,0,1140468,27226895,2802062,26.8,27089139,1.128295085,1.005085285,0.201811914,0.071481858,0.026891479,0.040323061
8070,長華*,2022,M2329,80702022,0,0,0,0,0,689419,16386946,3815650,33.65,14720967,1.575912055,1.113170487,0.311666686,0.028706946,0.023761415,0.143235631
8070,長華*,2021,M2329,80702021,0,0,0,0,0,689419,14720967,2423861,30.5,8915540,2.358497578,1.651158202,0.363603551,0.051743809,0.039990511,0.156714568
8070,長華*,2020,M2329,80702020,0,0,0,0,0,638799,8915540,1357961,27.73,8046934,2.201322425,1.107942478,0.235536914,0.028423869,0.038357963,0.131626654
8070,長華*,2019,M2329,80702019,0,0,0,0,0,63880,8046934,1176604,12.77,8155607,0.100022917,0.986675057,0.198545614,0.01827577,0.036000509,0.148026505
8070,長華*,2018,M2329,80702018,0,0,0,0,0,63880,8155607,1324456,11.42,8573483,0.085089059,0.951259482,0.196697422,0.007786684,0.034427898,0.164797084
8070,長華*,2017,M2329,80702017,0,0,0,0,0,63880,8573483,740767,9.48,5866804,0.103221856,1.461354939,0.187492031,0.005232662,0.055995223,0.186543985
8071,能率網通,2022,M2328,80712022,0,0,0,0,0,51854,1101590,41581,13.89,1082693,0.665241264,1.017453701,0.156500504,0.027102789,0.090992553,0.199374153
8071,能率網通,2021,M2328,80712021,0,0,0,0,0,51854,1082693,72949,14.95,825273,0.939346495,1.311921025,0.23899243,0.026723278,0.123875372,0.139618042
8071,能率網通,2020,M2328,80712020,0,0,0,0,0,51854,825273,8243,11.51,1180414,0.505618825,0.699138607,0.079662729,0.008510573,0.064169012,0.102885937
8071,能率網通,2019,M2328,80712019,0,0,0,0,0,51854,1180414,111006,10.78,1263510,0.442407357,0.934233999,0.407642995,0.01072172,0.309066015,0.22573466
8071,能率網通,2018,M2328,80712018,0,0,0,0,0,51854,1263510,153171,13.06,1134797,0.596770383,1.113423811,0.519002077,0.021323638,0.362701875,0.225222661
8071,能率網通,2017,M2328,80712017,0,0,0,0,0,51854,1134797,23238,12.67,1441047,0.455911695,0.787480908,0.29501883,0.01711117,0.261781885,0.204782356
8072,陞泰,2022,M2329,80722022,0,0,0,0,0,80000,2365199,106291,29.44,2282647,1.03178459,1.036165031,0.091383381,0.013135627,0.031682954,0.003661977
8072,陞泰,2021,M2329,80722021,0,0,0,0,0,80000,2282647,40117,22.72,2245308,0.809510321,1.01662979,0.065636875,0.01571722,0.032052618,0.004949432
8072,陞泰,2020,M2329,80722020,0,0,0,0,0,80000,2245308,-2544,23.53,2266216,0.830635738,0.990774048,0.042750559,0.01964773,0.024225405,0.003314777
8072,陞泰,2019,M2329,80722019,0,0,0,0,0,80000,2266216,-88595,26.16,2399322,0.87224641,0.944523495,0.018590669,0.029350792,0.026164892,0.004783435
8072,陞泰,2018,M2329,80722018,0,0,0,0,0,80000,2399322,-13248,18.91,2455764,0.616020106,0.977016521,0.050176238,0.024571987,0.030998907,0.003189232
8072,陞泰,2017,M2326,80722017,0,0,0,0,0,80000,2455764,-15314,23.25,2722836,0.683111285,0.901914034,0.049972896,0.02574595,0.029851229,0.003805224
8074,鉅橡,2022,M2328,80742022,0,0,0,0,0,80974,1603013,288231,19.5,1406440,1.122687779,1.13976636,0.280646881,0.003943289,0.071767015,0.0818229
8074,鉅橡,2021,M2328,80742021,0,0,0,0,0,84574,1406440,80326,17.03,1394000,1.033210344,1.00892396,0.14070373,0.005935438,0.077145624,0.072138451
8074,鉅橡,2020,M2328,80742020,0,0,0,0,0,87124,1394000,71554,18.5,1380765,1.167319566,1.009585266,0.126450192,0.00615818,0.068470015,0.081711225
8074,鉅橡,2019,M2328,80742019,0,0,0,0,0,86483,1380765,45031,14.15,1452839,0.842305617,0.950390924,0.102011303,0.005929769,0.065086359,0.119615456
8074,鉅橡,2018,M2328,80742018,0,0,0,0,0,83146,1452839,104510,15.35,1498525,0.851698237,0.969512687,0.138142507,0.006135366,0.062265227,0.170815969
8074,鉅橡,2017,M2328,80742017,0,0,0,0,0,81354,1498525,146484,18.72,1370476,1.111253958,1.09343396,0.174785257,0.006716644,0.061183122,0.195124906
8076,伍豐,2022,M2325,80762022,0,0,0,0,0,296092,4145385,217317,36.33,3611985,2.978147019,1.147675032,0.14067085,0.020436131,0.060069186,0.016096689
8076,伍豐,2021,M2325,80762021,0,0,0,0,0,277532,3611985,5060,24.49,3675688,1.84911197,0.982669095,0.074626845,0.02243716,0.050813072,0.023450304
8076,伍豐,2020,M2325,80762020,0,0,0,0,0,277532,3675688,-177356,31.26,4069047,2.132108653,0.903328961,0.024221642,0.019107914,0.048700347,0.016257124
8076,伍豐,2019,M2325,80762019,0,0,0,0,0,259159,4069047,305520,23.73,4194822,1.466055787,0.970016606,0.150220677,0.019916221,0.057471807,0.018958373
8076,伍豐,2018,M2325,80762018,0,0,0,0,0,259159,4194822,260631,33.3,4182369,2.063422596,1.002977499,0.143270716,0.022168776,0.058785344,0.016742425
8076,伍豐,2017,M2325,80762017,0,0,0,0,0,251610,4182369,162472,43.33,4482386,2.432245081,0.933067567,0.101491036,0.018453118,0.046791151,0.014496074
8077,洛碁,2020,M2700,80772020,1,1.098612289,2,0,0,109728,852969,-419007,60.5,1710796,3.880383167,0.498580193,-0.206172448,0,0.038746876,0.296000809
8077,洛碁,2021,M2700,80772021,1,1.098612289,2,0,0,109728,490488,-321600,50.25,852969,6.46428182,0.575036138,-0.314842626,0,0.062193351,0.538076999
8077,洛碁,2022,M2700,80772022,1,1.098612289,2,0,0,109728,264964,-225483,38.35,490488,8.579351177,0.540204857,-0.333365954,0,0.126345599,0.896949569
8077,洛碁,2019,M2700,80772019,0,0,0,0,0,109728,1710796,60133,53.25,1650813,3.539477821,1.03633543,0.110702424,0,0.074276129,0.344524789
8077,洛碁,2018,M2700,80772018,0,0,0,0,0,109728,1650813,23160,83.25,1750117,5.219568749,0.943258651,0.077238265,0,0.064004864,0.349410925
8077,洛碁,2017,M2700,80772017,0,0,0,0,0,109728,1750117,51176,111.25,579671,21.058911,3.019155693,0.238414549,0,0.150129988,0.838441116
8080,永利聯合,2022,M2500,80802022,0,0,0,0,0,23164,185858,166846,10.7,9951,24.90752688,18.67731886,19.44417646,0,2.677419355,1.698623254
8080,永利聯合,2021,M2328,80802021,0,0,0,0,0,42567,9951,-427,10.75,30423,15.04109555,0.327088058,1.222298919,0,1.236334352,0.397330967
8080,永利聯合,2020,M2328,80802020,0,0,0,0,0,40317,30423,-47793,#N/A,38461,#N/A,0.791009074,-0.786979018,0.003718052,0.451938327,0.300590208
8080,永利聯合,2019,M2328,80802019,0,0,0,0,0,88292,38461,-23652,14.4,11678,108.8717931,3.293457784,-1.222212708,0.006764857,0.796369241,5.478335331
8080,永利聯合,2018,M2328,80802018,0,0,0,0,0,63992,11678,-389834,17.8,410607,2.774082273,0.028440821,-0.909146702,0.000484648,0.039777695,0.015053323
8080,永利聯合,2017,M2328,80802017,0,0,0,0,0,63992,410607,-113017,44,557320,5.052120864,0.736752674,-0.146998134,0.001042489,0.054745927,0.016432211
8081,致新,2022,M2324,80812022,0,0,0,0,0,86172,7238935,1964154,180.75,6838957,2.277480177,1.058485234,0.503076858,0.152183147,0.063692899,0.02554717
8081,致新,2021,M2324,80812021,0,0,0,0,0,86172,6838957,2290836,141.25,5205165,2.33840714,1.313879003,0.730975099,0.20359028,0.08727658,0.02698877
8081,致新,2020,M2324,80812020,0,0,0,0,0,86172,5205165,1096442,191.62,4927788,3.350850045,1.056288339,0.479821575,0.183313893,0.074005822,0.040488349
8081,致新,2019,M2324,80812019,0,0,0,0,0,86172,4927788,699053,123.18,3935867,2.696906923,1.252020965,0.441858935,0.168304976,0.095943029,0.027317996
8081,致新,2018,M2324,80812018,0,0,0,0,0,86172,3935867,473864,68.43,3855295,1.52951978,1.020899049,0.329259888,0.119330946,0.087016428,0.010802546
8081,致新,2017,M2324,80812017,0,0,0,0,0,86172,3855295,285669,46.1,3985513,0.996742251,0.967327167,0.252431243,0.110166245,0.070588153,0.011404554
8083,瑞穎,2022,M1500,80832022,0,0,0,0,0,35133,1240951,361802,147.96,1237508,4.200602081,1.002782204,0.402028108,0.008884791,0.100779955,0.053024304
8083,瑞穎,2021,M1500,80832021,0,0,0,0,0,35133,1237508,354205,155.73,1231376,4.443209946,1.004979795,0.496634659,0.009897058,0.19908785,0.073731338
8083,瑞穎,2020,M1500,80832020,0,0,0,0,0,35133,1231376,388627,161.12,1163546,4.864980809,1.058295933,0.478387619,0.010748178,0.133637175,0.072734555
8083,瑞穎,2019,M1500,80832019,0,0,0,0,0,35133,1163546,316181,133.14,1160171,4.031826015,1.002909054,0.369988562,0.01033296,0.08712595,0.106557568
8083,瑞穎,2018,M1500,80832018,0,0,0,0,0,35133,1160171,304425,113.12,1157805,3.43256849,1.002043522,0.352295076,0.009883357,0.079478841,0.09753715
8083,瑞穎,2017,M1500,80832017,0,0,0,0,0,35133,1157805,301892,99.68,1159078,3.02141654,0.998901713,0.3385993,0.010215878,0.067924678,0.040441627
8084,巨虹,2022,M2329,80842022,0,0,0,0,0,69514,413190,-78954,74.3,375283,13.76265432,1.101009105,0.324837523,0,0.535222752,0.402093886
8084,巨虹,2021,M2329,80842021,0,0,0,0,0,69514,375283,-64407,86.6,433869,13.87495396,0.864968458,0.166932876,0,0.31538091,0.18171614
8084,巨虹,2020,M2329,80842020,0,0,0,0,0,69514,433869,-190162,78,544245,9.962594052,0.797194278,-0.144870417,0,0.204534722,0.126913431
8084,巨虹,2019,M2329,80842019,0,0,0,0,0,67094,544245,-108872,50.5,849358,3.98918595,0.640772207,0.03907775,0,0.167259271,0.05321431
8084,巨虹,2018,M2329,80842018,0,0,0,0,0,67094,849358,-26802,34.3,638955,3.601699963,1.32929236,0.200508643,0.013182462,0.229272797,0.044212816
8084,巨虹,2017,M2329,80842017,0,0,0,0,0,53937,638955,-5341,39.45,590196,3.605267826,1.082614928,0.077714861,0.014159703,0.072604694,0.021257345
8085,福華,2022,M2331,80852022,0,0,0,0,0,139983,1689419,173964,50.1,1490675,4.704679625,1.133324836,0.152144498,0.012046892,0.023396112,0.046890838
8085,福華,2021,M2331,80852021,0,0,0,0,0,139983,1490675,31744,17.34,1432428,1.694539076,1.040663126,0.063687669,0.01356857,0.027958124,0.058298916
8085,福華,2020,M2331,80852020,0,0,0,0,0,157257,1432428,-92310,13.54,1461682,1.45671889,0.979986071,-0.008802188,0.026547498,0.027803585,0.07689087
8085,福華,2019,M2331,80852019,0,0,0,0,0,157257,1461682,-104969,4.84,1680465,0.452924566,0.869808059,1.90E-05,0.032034586,0.030448715,0.092992118
8085,福華,2018,M2331,80852018,0,0,0,0,0,157257,1680465,-34123,5.05,1594834,0.497950163,1.053692735,0.036172417,0.021559611,0.036008763,0.0678591
8085,福華,2017,M2331,80852017,0,0,0,0,0,157257,1594834,-68400,7.74,1296385,0.938894834,1.230216332,0.013006167,0.025815633,0.039952638,0.097411649
8086,宏捷科,2022,M2324,80862022,0,0,0,0,0,196516,7398227,17048,90.3,7934760,2.236412292,0.93238195,0.03446229,0.030542071,0.001771698,0.195728667
8086,宏捷科,2021,M2324,80862021,0,0,0,0,0,196516,7934760,841820,81.63,7641393,2.09930324,1.038391822,0.150165029,0.03632924,0.003670011,0.353256664
8086,宏捷科,2020,M2324,80862020,0,0,0,0,0,199716,7641393,620130,147.09,3000668,9.789895597,2.546563965,0.279986656,0.064709925,0.008612749,0.484458127
8086,宏捷科,2019,M2324,80862019,0,0,0,0,0,144716,3000668,355965,85.61,2852562,4.343161256,1.051920344,0.186940021,0.055077506,0.007074693,0.269915255
8086,宏捷科,2018,M2324,80862018,0,0,0,0,0,144661,2852562,294787,58.89,2735266,3.114536681,1.042882849,0.167833037,0.054101137,0.005959201,0.188250064
8086,宏捷科,2017,M2324,80862017,0,0,0,0,0,143869,2735266,222560,68.29,2826731,3.475680569,0.967642835,0.130730869,0.046782308,0.005214504,0.124210263
8087,華鎂鑫,2022,M2326,80872022,0,0,0,0,0,29069,295601,-28338,49.95,257938,5.629246369,1.146015709,-0.072284813,0,0.037578798,0.683621646
8087,華鎂鑫,2021,M2326,80872021,0,0,0,0,0,29069,257938,-30827,34.1,279867,3.541871317,0.921644924,-0.075861034,0,0.034287715,0.048912519
8087,華鎂鑫,2020,M2326,80872020,0,0,0,0,0,29069,279867,-3270,26.95,276914,2.829071661,1.010663961,0.022266841,0,0.034075561,0.018366713
8087,華鎂鑫,2019,M2326,80872019,0,0,0,0,0,29869,276914,-2498,6.18,277444,0.665324966,0.998089705,0.030813425,0,0.039817044,0.014074912
8087,華鎂鑫,2018,M2326,80872018,0,0,0,0,0,29869,277444,-11273,8.13,310331,0.782503102,0.894026056,0.010285792,0,0.046611521,0.013598384
8087,華鎂鑫,2017,M2326,80872017,0,0,0,0,0,29869,310331,-1025,10.28,303065,1.013159949,1.023975055,0.05965387,0,0.063035982,0.019781235
8088,品安,2022,M2324,80882022,0,0,0,0,0,60922,1148533,210811,34.69,1004277,2.104383731,1.143641645,0.228123317,0.005067327,0.013142788,0.152177138
8088,品安,2021,M2324,80882021,0,0,0,0,0,60922,1004277,99870,17.47,979096,1.087030628,1.025718622,0.125634259,0.007022805,0.016609199,0.21916952
8088,品安,2020,M2324,80882020,0,0,0,0,0,60922,979096,119586,23.99,988805,1.478065726,0.990181077,0.149522909,0.010158727,0.01842426,0.176890287
8088,品安,2019,M2324,80882019,0,0,0,0,0,60922,988805,144359,23.8,855144,1.695554901,1.15630233,0.209506235,0.00767707,0.033016662,0.268497469
8088,品安,2018,M2324,80882018,0,0,0,0,0,60922,855144,32454,13.68,854949,0.974810147,1.000228084,0.076535559,0.014762284,0.023813116,0.192902735
8088,品安,2017,M2324,80882017,0,0,0,0,0,60922,854949,24535,11.24,871469,0.785757474,0.981043502,0.071293414,0.019336316,0.023803486,0.163860103
8089,康全電訊,2022,M2327,80892022,0,0,0,0,0,58464,1259267,9085,20.95,1263257,0.969573729,0.996841498,0.405679921,0.122159624,0.27632857,0.21231705
8089,康全電訊,2021,M2327,80892021,0,0,0,0,0,57300,1263257,-26108,20.52,1399083,0.840404751,0.90291784,0.314478841,0.117211774,0.215927861,0.094669866
8089,康全電訊,2020,M2327,80892020,0,0,0,0,0,56385,1399083,203477,24.26,918155,1.489835703,1.523798269,0.707136595,0.16670279,0.318818718,0.090654628
8089,康全電訊,2019,M2327,80892019,0,0,0,0,0,48625,918155,159934,#N/A,816576,#N/A,1.12439626,0.742319147,0.1879078,0.358552051,0.075997825
8089,康全電訊,2018,M2327,80892018,0,0,0,0,0,42282,816576,267875,#N/A,558576,#N/A,1.461888803,1.370010527,0.279764974,0.610677867,0.10291169
8089,康全電訊,2017,M2300,80892017,0,0,0,0,0,40168,558576,84060,#N/A,544726,#N/A,1.025425627,0.920576583,0.23248569,0.533774779,0.081815445
8091,翔名,2022,M2328,80912022,0,0,0,0,0,45560,2945074,465613,90.78,2593037,1.5950165,1.135762428,0.226289868,0.025675299,0.021051763,0.191666374
8091,翔名,2021,M2328,80912021,0,0,0,0,0,45560,2593037,226089,62.61,2498801,1.141552128,1.037712487,0.124184759,0.014604604,0.019101161,0.178513615
8091,翔名,2020,M2328,80912020,0,0,0,0,0,45202,2498801,196777,53.4,2315089,1.0426324,1.079354185,0.118821782,0.01539768,0.018426505,0.205925129
8091,翔名,2019,M2328,80912019,0,0,0,0,0,44663,2315089,163613,49.82,2446024,0.909684721,0.946470272,0.098288488,0.014093893,0.017305227,0.101254117
8091,翔名,2018,M2328,80912018,0,0,0,0,0,44170,2446024,324835,52.53,2426519,0.956205206,1.008038264,0.174374485,0.016539331,0.023966431,0.250708113
8091,翔名,2017,M2328,80912017,0,0,0,0,0,42476,2426519,268798,79.53,2412902,1.400022164,1.005643412,0.162041807,0.019376668,0.031264842,0.052045214
8092,建暐,2022,M2331,80922022,0,0,0,0,0,40191,313166,5854,12.9,294325,1.761535378,1.06401427,0.126221014,0.011449928,0.094881509,0.129302642
8092,建暐,2021,M2331,80922021,0,0,0,0,0,38851,294325,-22770,10.35,313620,1.282149895,0.9384765,0.010863465,0.013034883,0.07043237,0.117565844
8092,建暐,2020,M2331,80922020,0,0,0,0,0,38851,313620,-19947,8.72,329458,1.028297143,0.951927105,0.026470749,0.017155449,0.069860195,0.171423975
8092,建暐,2019,M2331,80922019,0,0,0,0,0,38851,329458,-37724,9.43,364889,1.004044874,0.902899238,-0.014390678,0.021170822,0.067823365,0.128323956
8092,建暐,2018,M2331,80922018,0,0,0,0,0,38851,364889,-1531,8.25,364747,0.878748146,1.000389311,0.098824665,0.022538911,0.080483184,0.128626144
8092,建暐,2017,M2331,80922017,0,0,0,0,0,38851,364747,-38571,12,390572,1.193664676,0.933879029,0.003277245,0.024095429,0.077936974,0.127364481
8093,保銳,2022,M2328,80932022,0,0,0,0,0,44946,354305,-80750,15.2,348774,1.958801975,1.015858407,0.219984861,0.035231984,0.416278163,0.162463372
8093,保銳,2021,M2328,80932021,0,0,0,0,0,64208,348774,-63905,10.31,405444,1.632739614,0.860227306,0.298830418,0.023796135,0.432651612,0.086843066
8093,保銳,2020,M2328,80932020,0,0,0,0,0,64208,405444,18113,13.33,386248,2.215914749,1.049698639,0.492533295,0.021411114,0.424227439,0.091977175
8093,保銳,2019,M2328,80932019,0,0,0,0,0,64208,386248,-87316,10.21,473964,1.383150788,0.814931092,0.157108979,0.018674414,0.322659527,0.043650995
8093,保銳,2018,M2328,80932018,0,0,0,0,0,64208,473964,-9463,9.08,489644,1.190678615,0.967976734,0.32124564,0.020059472,0.320512454,0.054069896
8093,保銳,2017,M2328,80932017,0,0,0,0,0,64208,489644,-4044,17.85,495611,2.312524944,0.987960316,0.371339619,0.01872638,0.360772864,0.071810351
8096,擎亞,2022,M2329,80962022,0,0,0,0,0,148896,2564375,-3975,11.53,2479116,0.692493163,1.034390888,0.118557986,0,0.12016138,0.028202391
8096,擎亞,2021,M2329,80962021,0,0,0,0,0,145265,2479116,168731,12.57,2398991,0.761145436,1.033399458,0.244603669,0.007472725,0.166796791,0.02015514
8096,擎亞,2020,M2329,80962020,0,0,0,0,0,142416,2398991,125892,13.01,2364836,0.783492876,1.014442862,0.214722289,0.011845642,0.149641666,0.010463305
8096,擎亞,2019,M2329,80962019,0,0,0,0,0,139624,2364836,12852,10.82,2299675,0.656932688,1.028334873,0.177895572,0,0.172306956,0.018017329
8096,擎亞,2018,M2329,80962018,0,0,0,0,0,139624,2299675,-128059,8.04,2400261,0.467689539,0.958093724,0.109040225,0.000410789,0.161981551,0.006498043
8096,擎亞,2017,M2329,80962017,0,0,0,0,0,139624,2400261,65113,11.44,2396550,0.666499159,1.001548476,0.179293568,0.00368488,0.148439215,0.020764849
8097,常珵,2022,M2327,80972022,0,0,0,0,0,60055,1146208,261587,54.61,488201,6.717732143,2.347819853,0.700940801,0.059598403,0.105524159,0.043258822
8097,常珵,2021,M2327,80972021,0,0,0,0,0,39951,488201,6911,65.86,282640,9.309272785,1.727289131,0.119342627,0.045428814,0.049462213,0.054733937
8097,常珵,2020,M2327,80972020,0,0,0,0,0,26674,282640,10083,27.67,292563,2.522771437,0.966082519,0.085776397,0.028410975,0.02290105,0.086699275
8097,常珵,2019,M2327,80972019,0,0,0,0,0,26674,292563,-30510,9.65,358135,0.718734835,0.816907032,0.014634146,0.018526533,0.081298952,0.101087579
8097,常珵,2018,M2327,80972018,0,0,0,0,0,26674,358135,16059,8.12,358251,0.60458416,0.999676205,0.067941192,0.015143014,0.007972064,0.085819719
8097,常珵,2017,M2327,80972017,0,0,0,0,0,26674,358251,-1044,13.88,272504,1.358641047,1.314663271,0.026234477,0.0158383,0.014227314,0.089327129
8099,大世科,2019,M2330,80992019,1,1.098612289,2,0,0,88560,1312445,100392,20.43,986223,1.834555471,1.330779144,0.618791085,0.062932014,0.454064649,0.120036746
8099,大世科,2020,M2330,80992020,1,0.693147181,1,0,0,88560,1352013,145557,29.59,1312445,1.996647783,1.030148311,0.495946878,0.05049583,0.334545829,0.082131442
8099,大世科,2021,M2330,80992021,1,1.098612289,2,0,0,88560,1415144,178264,35.04,1352013,2.295201599,1.046694078,0.509575722,0.053160731,0.324564187,0.1143739
8099,大世科,2022,M2330,80992022,1,1.791759469,5,0,0,88560,1432788,176686,57.74,1415144,3.61338097,1.012467989,0.515844324,0.059013076,0.331977523,0.110305382
8099,大世科,2018,M2330,80992018,0,0,0,0,0,67200,986223,75890,14.03,1017776,0.926349216,0.96899809,0.549284911,0.056844532,0.417875839,0.102757385
8099,大世科,2017,M2330,80992017,0,0,0,0,0,67200,1017776,119104,15.14,974038,1.044525984,1.044903792,0.628070979,0.067460407,0.438331975,0.127474493
8101,華冠,2022,M2327,81012022,0,0,0,0,0,72831,299467,-150208,5.16,410500,0.915488331,0.729517661,-0.021926918,0.294058465,0.049929354,0.166367844
