Code,Key,Industry,YICounts,Year,Equity,Asset,PPE,NI_Ctd,NI_Ctd_1,NI,NI_1,EBITDA,EBITDA_1,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD
2883,28832019,M2800,42,2019,296465154,3027288004,34904312,19653821,12814640,19653821,12814640,34505790,23841710,122453678,239327562,35344968,2717814828,252349877,24476351,85413651,25471804,0
2884,28842019,M2800,42,2019,173181100,2498358191,33351444,20120510,17082768,20069301,16999552,47780447,39445210,8163569,54522618,4349758,2287787032,49429234,3641378,46107189,29854264,0
2885,28852019,M2800,42,2019,250206380,2414319106,22242669,22141583,20498238,22141583,20498238,43688151,40791530,47401709,107608077,36064416,2287133925,101279573,22821496,93784918,38270636,0
2886,28862019,M2800,42,2019,324061248,3683547780,22080894,28954800,28093445,28954765,28095834,71724996,62227080,63792300,65274862,38037271,3542059361,61609407,23789796,59660388,30898437,0
2887,28872019,M2800,42,2019,179017737,2030941331,19051458,14485931,12930133,14485931,12930133,35898482,30325063,40275013,43641411,88553392,1786893517,39748323,85851269,37801901,24752722,0
2888,28882019,M2800,42,2019,237922692,4029813719,32032794,19901282,10478595,19901282,8790566,28261182,19425242,157764080,279245026,22861017,3648467252,252859691,18483494,237215826,25874694,0
2889,28892019,M2800,42,2019,39828761,286476796,3019229,3008250,2153415,2966125,2153952,5571998,3964800,12402563,6975029,6942563,277985923,5588633,5037347,6342750,3154593,0
2890,28902019,M2800,42,2019,148365764,1833120705,12805711,12476989,9428325,12476989,9425958,34011509,25970570,67921886,36329883,11169634,1604926117,32112956,10468871,32505951,21236952,0
2891,28912019,M2800,42,2019,381219840,6219434536,50698386,42882276,36035211,42082016,36080284,90293335,73407514,-47096732,264717728,90818595,5753247546,314374591,91400049,349763657,68130130,0
2892,28922019,M2800,42,2019,219732507,3206767075,26568469,19368751,17332199,19369533,17339734,49118827,40650777,73930187,62317874,3283784,2935204419,60248746,0,50827112,23901112,0
2897,28972019,M2800,42,2019,50816277,560700016,2854194,2030634,1939530,2030634,1939530,9004839,8055686,-4377998,8311951,1182143,561841574,7821913,1298281,7914054,4597225,0
2901,29012019,M2900,18,2019,875298,995546,419707,32717,31660,32717,31660,60896,58643,43481,137649,7689,999791,141025,13828,149012,88376,16776
2903,29032019,M2900,18,2019,38903807,130511105,34323257,2152269,1650495,3483241,3382162,9553611,5393617,7887486,37896062,907503,103746341,39242551,1738991,41166982,15103962,18305104
2904,29042019,M9900,88,2019,1003488,1425064,930979,134901,118793,129858,116179,324492,233970,297668,505225,35799,1265791,475680,40826,442440,68823,271658
2905,29052019,M2900,18,2019,47711168,1288185268,14873798,6554718,486301,6554888,496267,9295300,990345,95459725,226667700,1228097,1163191635,200053097,1266335,237287758,12368059,187598424
2906,29062019,M2900,18,2019,5279638,9114713,1956506,183518,165126,184226,155223,628166,411735,351705,7224546,1865887,7833505,6936134,1792700,7124509,1514390,5527525
2908,29082019,M2900,18,2019,6436647,35675950,6490332,111500,418921,333598,513972,3264330,1362407,2242120,38060813,4238817,25998019,39897950,4550345,36963212,9452520,28465339
2910,29102019,M2900,18,2019,2373563,6293695,2360568,111785,90104,68168,116602,255661,179550,398980,650176,5461,6595298,462058,18701,282049,218954,98071
2911,29112019,M2900,18,2019,2577101,5504382,761609,-410561,-109648,-401872,-86818,19894,105454,124768,5049750,522272,5581545,6147542,750631,6826622,2611014,2594885
2912,29122019,M2900,18,2019,45227318,195128634,26018322,12112109,11744278,12113321,11788282,35149129,22141821,28836231,256058888,5808480,127695080,244887853,5264573,221132082,74798526,168747923
2913,29132019,M2900,18,2019,15763669,24595734,6091527,-145955,-41988,-230936,-203525,-3450,89005,-339398,298998,18527,24356175,254237,15448,2251921,289874,240451
2915,29152019,M2900,18,2019,84325616,118615621,1652029,9186640,15416906,8906535,15605117,9718804,13383697,-1643151,3486392,208548,61848376,10498328,267508,31043674,973912,2215190
2916,29162019,M3800,23,2019,909982,1268927,183346,76546,83317,51296,83660,137337,132646,92735,1366293,251330,1261181,1308560,275544,1297233,575931,736604
2923,29232019,M2500,82,2019,54808574,123547400,635305,422629,1668192,167010,2373279,677868,4115296,-2129831,5737206,288464,119024757,6928722,269537,5025549,772084,4229550
2924,29242019,M3800,23,2019,357580,655909,137657,-83830,-127063,-86262,-115789,-57629,-99867,-5829,545276,57016,766763,676555,78448,885676,406619,167187
2926,29262019,M3200,24,2019,1289443,15993186,1321573,227607,344891,264496,375032,2457594,676961,1792907,5323689,665503,5677330,4543479,766004,4277360,1996952,2974488
2929,29292019,M2900,18,2019,5669241,8078636,279093,1134819,953626,1130536,953612,1626826,1380657,1147929,7169864,2569995,8498824,6764779,2546510,5916268,1248450,4363854
2937,29372019,M3800,23,2019,591746,1454150,119807,72890,44398,72787,43562,103667,65506,98837,2379311,479170,1383827,1862858,468813,1608069,491951,1817487
3002,30022019,M2325,105,2019,1412895,1927573,288788,61202,-31922,49040,-18961,106762,45090,29310,684216,173494,1829774,612158,172171,665555,181973,530015
3003,30032019,M2328,196,2019,4573034,6484834,1169505,428887,485416,423447,485898,722152,873201,781006,3502493,664629,6329250,3534677,718411,3310475,531094,2373468
3004,30042019,M2000,45,2019,1915302,4982548,3372150,350824,301004,350999,300672,726219,599587,528724,2816190,610847,4593424,2279430,518716,1748048,375049,2017252
3005,30052019,M2325,105,2019,16672740,30607595,7251930,2369928,2418377,2360308,2305338,4076539,3931847,3484509,26952910,6360032,28163690,24693836,5318820,22197033,4717588,19638119
3006,30062019,M2324,150,2019,7340779,10480320,696328,505611,716194,526395,829109,1068802,1336012,1849420,11983479,1256972,10289312,11555124,1105913,10456519,1227265,9386167
3008,30082019,M2326,109,2019,126393911,153821598,32573230,28263082,24369534,28259090,24378853,40392499,34091339,25629710,60745008,15218125,132648424,49952158,11486607,53127510,5441283,18561340
3010,30102019,M2329,34,2019,13284603,34410874,3800494,1559081,1489361,1562706,1520057,2486509,2397665,1798024,54681829,15575319,31835712,52935016,15154922,42915920,2610256,49420996
3011,30112019,M2328,196,2019,1049275,1772397,353691,-87984,-33314,-87035,-32163,-30633,23668,26550,1349993,472384,1944538,1493314,586430,1095182,230965,1170708
3013,30132019,M2325,105,2019,2507591,4936953,969922,157008,144505,157008,144505,470138,443738,203415,6028702,2053094,5121416,6186402,1973332,4840129,379094,5430941
3014,30142019,M2324,150,2019,4036635,5358917,630884,538066,486630,532789,490982,751218,637139,969625,3664910,589892,4939075,3363143,450840,3173130,1260098,1639363
3015,30152019,M2328,196,2019,9089667,15748367,1458838,144124,91671,99592,44806,549465,254646,387326,14259326,4370685,13760780,14522062,4294328,14416022,1556532,12700543
3016,30162019,M2324,150,2019,3819702,6022219,2495653,10478,430119,10478,431502,440892,836039,394856,3854729,921182,6009763,4524026,1247309,3342938,239007,3693407
3017,30172019,M2325,105,2019,9333910,35558727,6712042,973093,729847,1074292,722869,2865950,2037735,2457835,36534445,7449790,30396264,29066591,5405432,27109342,3055003,32930149
3018,30182019,M2331,77,2019,597333,1516077,223172,-245582,-165586,-245517,-81232,-208806,-189867,154099,1064833,385455,1794771,1313127,370192,1554582,236842,1123888
3019,30192019,M2326,109,2019,15572011,19790818,2818914,1348324,1492503,1412376,1519044,2384452,2708045,1941008,18117631,3674420,20974120,19082734,3766708,18686869,2188155,13951058
3021,30212019,M2328,196,2019,1220135,2431928,295710,136420,124640,136420,124640,285846,225683,251633,2510517,617313,2260934,2373890,626305,2093548,394369,1948786
3022,30222019,M2325,105,2019,6782291,9474834,1077631,674503,897918,652184,883977,1014157,1452022,1556955,5606591,756151,10801004,6185745,1010726,6895519,1321235,3611713
3023,30232019,M2328,196,2019,7797213,17184967,2154817,1677851,1371529,1650975,1292479,2551500,2169001,1984474,17886170,4922850,14201536,15645253,4593347,13061439,2696910,14267985
3024,30242019,M2326,109,2019,2643236,3767987,281167,48570,150323,48435,42258,146703,234856,256738,1350219,148831,3978803,1574763,246280,2598511,315430,997422
3025,30252019,M2327,85,2019,809593,1015677,168742,49353,957,47973,2687,79552,18637,-9849,544995,59801,910446,548039,181389,528026,231811,283181
3026,30262019,M2328,196,2019,9632004,14144892,3174582,661728,2679905,619798,2793009,1448041,3865745,1533733,14601179,2703312,14566988,16350840,3285623,13108837,2188107,11405581
3027,30272019,M2327,85,2019,1466166,2158842,556899,-19246,-48333,-7208,-61306,-13220,31091,-20827,623090,92949,2181851,792160,106688,813212,249700,434963
3028,30282019,M2329,34,2019,4405708,14227100,449200,230581,409036,217994,428262,574591,778353,2265451,26992869,7151905,16714193,31079867,8128592,27575938,1098220,23882235
3029,30292019,M2330,35,2019,2426189,5225352,314412,349155,252037,337313,249101,466121,327733,412374,8915170,2034107,4393847,6647352,1889551,5967589,496369,8396696
3030,30302019,M2331,77,2019,5382432,6569035,2135082,938698,1064399,934160,1061333,1288715,1433049,1358206,4386806,1959851,6468296,4919426,2126557,3601158,1293075,1722880
3031,30312019,M2326,109,2019,2847012,3533587,537937,233879,86910,225148,107456,385180,209414,271361,1763659,461466,3354246,1650740,495667,1972727,284811,1325009
3032,30322019,M2328,196,2019,3595237,8237224,1528225,357457,460811,364490,430351,845099,923546,734616,7689600,2229630,8385420,7432967,2185647,7161469,909370,6156714
3033,30332019,M2329,34,2019,5664925,23383450,149291,260394,624054,268581,601409,946532,1289771,3050010,48224086,8223453,25605201,52987131,8423865,51929408,2022531,42522976
3034,30342019,M2324,150,2019,33078320,46875234,3838703,7927409,6390630,7926874,6391444,10752177,8559504,7146779,64372306,13340979,48069623,54833856,13172002,47073692,10756966,43072936
3035,30352019,M2324,150,2019,5262740,7702028,576808,336245,261151,369019,277694,862433,733515,853608,5306351,857557,6814719,4904658,883096,5342609,2401242,2545346
3036,30362019,M2329,34,2019,23479136,101367236,1010410,2531247,2778515,2545325,2699225,5559590,5413407,2867306,335187151,44665508,93824808,273416485,36127336,189419235,5547175,323306518
3037,30372019,M2328,196,2019,48351429,110201731,49759077,3275961,1829633,2590822,2080015,13258084,11411517,10276980,82535553,17982575,104616428,75732780,15916816,64992758,7811480,71963283
3038,30382019,M2326,109,2019,1951981,3636866,365955,257047,112163,252684,110973,403165,208448,396119,4107559,537591,3394068,2818735,468844,3005136,487364,3265036
3040,30402019,M9900,88,2019,1307461,1459956,75408,85934,82491,84546,83836,136973,131134,102211,201462,2440,1544199,189634,3460,188461,39483,78697
3041,30412019,M2324,150,2019,3334735,3986780,345897,-317817,-762252,-319669,-768117,-223802,-859174,-364041,2011515,215151,4467496,2412587,222324,3187062,1197792,1171937
3042,30422019,M2328,196,2019,8697751,13368770,4054149,671782,644249,654503,579689,1555385,1570049,1511836,8430970,2889335,12561726,8156268,2725819,8781552,1374953,6646481
3043,30432019,M2331,77,2019,108588,1230218,298553,76039,-1809,74625,-1655,106083,28798,39879,1209349,267479,1198163,1055335,212337,1176809,183352,903561
3044,30442019,M2328,196,2019,34148818,71605032,15501041,6037320,4938525,5649471,4651440,11350323,9826070,10453629,54450944,16664622,71520505,52105683,15305738,45818601,4392803,42818840
3045,30452019,M2327,85,2019,74176275,153919959,36182005,13291867,14485768,13606287,14610211,35836178,35246270,30216415,124420913,7818024,147667028,118732328,7669816,117171107,16115167,93336991
3046,30462019,M2325,105,2019,590691,1406112,27903,-165264,-10931,-114586,-10844,-111320,27112,-148896,1724976,214221,1444818,1703858,218256,1354853,570349,1244856
3047,30472019,M2327,85,2019,2517342,6515154,2331321,153940,121978,67483,122127,424629,375011,618368,5488422,1116721,6968322,6873561,1426348,5632913,1278151,3497658
3048,30482019,M2329,34,2019,3445138,18981772,636271,368219,243627,391783,254601,1255739,974032,1382080,96876837,3226407,17318162,80259405,1292362,75985431,1656820,92064203
3049,30492019,M2326,109,2019,9639831,17041935,14132137,984518,177650,932571,213901,2347332,1471600,2252130,4403816,386592,16450252,2843178,232386,2717922,400960,2795394
3050,30502019,M2326,109,2019,2595810,5450637,2617316,121074,62222,152801,112600,323111,149836,340011,1020063,113433,4561326,819423,150360,815563,220775,612733
3051,30512019,M2326,109,2019,1234605,8966545,2331737,-169313,-104133,-165521,-108611,328790,390970,215429,2514724,739542,8628786,2453837,699250,2332805,343222,2040467
3052,30522019,M2500,82,2019,2982913,8144203,173797,177286,-135144,177442,-135194,284734,-163140,2437030,5623832,412142,10690140,1070737,160773,3901472,150984,2969641
3054,30542019,M1200,28,2019,965787,1133998,9190,2782,891,-63688,-29716,25084,24062,-109160,129782,9725,1061813,185512,8474,348213,83720,267084
3055,30552019,M2329,34,2019,2451667,4924046,1022169,13858,86173,-33878,75007,130057,187975,-1316874,2910805,1250962,3498536,3152979,615326,2651236,592976,2653304
3056,30562019,M2500,82,2019,4805259,14205153,141466,471367,333505,464235,341822,519858,413877,-4335965,3742423,907,9663862,2661309,3429,3145082,249344,8187929
3057,30572019,M2325,105,2019,862434,1898524,140045,-326970,-63653,-325940,-67367,-207684,21312,-86173,1245515,177687,2154818,1829387,290248,1832618,658949,893044
3058,30582019,M2328,196,2019,2086468,4949807,1374924,-15624,-158422,-14884,-155165,184840,29220,271209,4522339,1093450,4729625,4867659,1206127,5087513,676589,3781962
3059,30592019,M2326,109,2019,9216726,14085434,3135694,-3853,173150,-23134,128218,283380,574215,1030109,6189352,918019,16270470,11193569,3801997,10552773,1171085,5214354
3060,30602019,M2325,105,2019,3234193,5433900,1061978,-471889,-371943,-385576,-410025,-226886,-33820,-159798,5404679,1296574,6475947,6786263,1181814,7664551,634665,4914340
3062,30622019,M2327,85,2019,5455611,7970968,732237,51352,166600,50280,143907,207463,307654,1161364,5707963,1483924,7736642,8598958,2580775,9237858,431047,4875939
3064,30642019,M3200,24,2019,177169,494226,284877,-323253,-147881,-321729,-235820,-249794,-124486,-210147,147342,6082,471523,141389,23023,48141,414627,33368
3066,30662019,M2326,109,2019,639974,1288309,484083,16528,3246,11709,-8611,55701,41724,65339,419032,137505,1261485,408343,114737,446727,109354,321032
3067,30672019,M2331,77,2019,163533,185307,61549,-17634,-27255,-19121,-25102,-9775,-22335,35348,111727,9341,218221,212718,31263,268941,51863,59112
3071,30712019,M2325,105,2019,1484762,2746053,451944,205808,193349,209325,195092,320909,311090,292473,2220677,579951,2688156,2535449,670633,2267832,489091,1551621
3073,30732019,M2335,19,2019,180160,750156,258622,-93602,-35023,-61616,-34520,-35327,-20236,22791,136488,6579,498396,97514,3784,73208,63245,95453
3078,30782019,M2328,196,2019,4594737,7206731,1167964,565371,630097,559227,624363,883811,1033785,661613,5240952,1768627,7023898,6317832,1523660,5822720,557461,4005479
3081,30812019,M2327,85,2019,4066471,4830500,2474242,450150,696822,451221,702462,936447,1221045,900660,2136270,429662,4450063,2362205,495441,2038618,493301,1050550
3083,30832019,M3200,24,2019,1201224,1382635,6293,83747,51146,83367,51192,118889,74945,105437,662928,86404,1289762,600237,162371,367509,482591,103054
3086,30862019,M3200,24,2019,121119,300861,75976,-13056,-60388,-14138,-56820,7852,-35010,38836,123407,8480,339804,77833,14082,95056,72226,60022
3088,30882019,M2325,105,2019,2597399,4117052,1178845,460455,406924,356676,404373,717891,684867,107110,4738911,678916,4139448,5010644,631705,3994229,1194613,3090526
3090,30902019,M2328,196,2019,4423830,7311899,654252,615754,1574915,606938,1544974,884879,2020960,1288056,8820029,2752919,8781114,10679189,2994742,8250452,665828,6210841
3092,30922019,M2328,196,2019,1627464,3540887,590493,300124,393629,300948,397083,446566,585260,428585,3102961,1253837,3563160,3118343,1234571,2618014,393825,2209135
3093,30932019,M2331,77,2019,827549,1115160,245729,76202,57059,54053,56199,128186,105366,110709,1154228,169140,1065128,1136575,197980,789602,274282,830744
3094,30942019,M2324,150,2019,1105468,1234889,160982,41433,37923,19816,38031,58373,53029,62052,242531,32321,1209347,261095,40307,307342,150863,74847
3095,30952019,M2327,85,2019,159452,957434,526645,10284,28138,11903,18330,55618,74923,57522,528051,101082,1067453,552205,119950,837583,94198,420427
3105,31052019,M2324,150,2019,29839532,42126102,17866310,4400761,3066062,4580900,2809855,8859174,6979217,8084359,21377724,2406673,35459603,17310716,1422365,17086355,2602322,13698616
3114,31142019,M2328,196,2019,1091465,2523879,114875,142436,164544,142436,164499,191842,215272,295233,3887287,1034474,2712019,3499606,1220812,2211572,197779,3317622
3115,31152019,M2328,196,2019,305533,459035,44851,-45613,-60507,-45613,-56519,-25384,-44171,26925,467352,142685,515382,737091,218657,603339,48585,445034
