公司代號,公司名稱,報告書內容涵蓋期間,中文版上傳日期,產業類別,Year,Key,BVE,LNAT,NIS,Industry,Price,RPA,LN_RPA_Count,RPA_Count,KY,Price9m,Price6m,Price12m,Finance
1536,和大,109/01/01~109/12/31,110/09/29,汽車工業,2020,15362020,22.92,17,1.01,M2200,109.86,0,0,0,0,87.16,101.81,87.45,0
1558,伸興,109/01/01~109/12/31,110/08/12,電機機械,2020,15582020,83.5,16,13.93,M1500,135.05,0,0,0,0,128.69,137.52,128.25,0
1582,信錦,109/01/01~109/12/31,110/09/30,電子零組件業,2020,15822020,50.45,16,7.29,M2328,71.26,0,0,0,0,60.36,67.92,61.23,0
1590,亞德客-KY,109/01/01~109/12/31,110/12/15,電機機械,2020,15902020,118.98,18,25.39,M1500,951.88,0,0,0,1,848.7,1027.77,989.34,0
1598,岱宇,109/01/01~109/12/31,110/08/31,運動休閒,2020,15982020,36.71,16,9.94,M1722,98.9,0,0,0,0,55.92,87.41,48.4,0
1605,華新,109/01/01~109/12/31,110/05/27,電器電纜,2020,16052020,27.06,19,1.97,M1600,16.78,0,0,0,0,22.99,25.88,24.17,0
1608,華榮,109/01/01~109/12/31,110/06/21,電器電纜,2020,16082020,12.52,16,0.51,M1600,11.96,0,0,0,0,20.09,27.63,19.69,0
1609,大亞,109/01/01~109/12/31,110/06/30,電器電纜,2020,16092020,15.34,17,0.88,M1600,17.03,0,0,0,0,23.01,26.24,22.66,0
1701,中化,109/01/01~109/12/31,110/06/28,生技醫療業,2020,17012020,22.23,16,1.86,M1722,20.6,0,0,0,0,21.17,21.76,21.04,0
1702,南僑,109/01/01~109/12/31,110/09/24,食品工業,2020,17022020,23.65,17,3.38,M1200,42.04,0,0,0,0,44.94,46.82,46,0
1707,葡萄王,109/01/01~109/12/31,110/03/22,生技醫療業,2020,17072020,58.54,16,13.91,M1722,161.18,0,0,0,0,149.07,152.77,147.23,0
1708,東鹼,109/01/01~109/12/31,110/06/29,化學工業,2020,17082020,25.37,16,0.76,M1721,19.48,0,0,0,0,28.92,31.91,30.12,0
1709,和益,109/01/01~109/12/31,110/06/29,化學工業,2020,17092020,15.69,16,1.21,M1721,13.68,0,0,0,0,17.68,17.01,19.97,0
1710,東聯,109/01/01~109/12/31,110/06/28,化學工業,2020,17102020,16.84,17,-1.67,M1721,18.55,0,0,0,0,21.51,20.99,21.37,0
1711,永光,109/01/01~109/12/31,110/06/18,化學工業,2020,17112020,15.31,16,0.41,M1721,15.9,0,0,0,0,24.66,18.98,26.19,0
1712,興農,109/01/01~109/12/31,110/06/30,化學工業,2020,17122020,16.9,17,1.41,M1721,19.26,0,0,0,0,21.57,19.85,24.92,0
1713,國化,109/01/01~109/12/31,110/08/18,化學工業,2020,17132020,15.5,15,0.64,M1721,18.66,0,0,0,0,22.9,22.16,23.37,0
1714,和桐,109/01/01~109/12/31,110/06/30,化學工業,2020,17142020,16.07,17,2.84,M1721,8.75,0,0,0,0,10.05,10.85,10.52,0
1717,長興,109/01/01~109/12/31,110/06/21,化學工業,2020,17172020,18.74,18,2.14,M1721,32.95,0,0,0,0,35.84,37.12,38.55,0
1718,中纖,109/01/01~109/12/31,110/06/25,化學工業,2020,17182020,40.95,20,1.12,M1721,9.41,0,0,0,0,10.24,10.58,10.15,0
1720,生達,109/01/01~109/12/31,110/09/30,生技醫療業,2020,17202020,27.45,16,3.5,M1722,33.82,0,0,0,0,34.69,34.99,39.19,0
1721,三晃,109/01/01~109/12/31,110/05/21,化學工業,2020,17212020,11.14,15,-0.98,M1721,10.1,0,0,0,0,9.9,9.43,27.96,0
1722,台肥,109/01/01~109/12/31,110/06/30,化學工業,2020,17222020,52.36,18,1.43,M1721,49.88,0,0,0,0,62.33,51.99,64.35,0
1723,中碳,109/01/01~109/12/31,110/06/29,化學工業,2020,17232020,28.75,16,3.08,M1721,96.65,0,0,0,0,107.99,102.94,111.22,0
1725,元禎,109/01/01~109/12/31,110/06/17,化學工業,2020,17252020,18.87,15,1.01,M1721,19.6,0,0,0,0,21,18.69,31.05,0
1726,永記,109/01/01~109/12/31,110/06/25,化學工業,2020,17262020,54.09,16,5.02,M1721,62.67,0,0,0,0,65.61,66.05,67.15,0
1727,中華化,109/01/01~109/12/31,110/06/24,化學工業,2020,17272020,11.72,15,1.36,M1721,11.38,0,0,0,0,30.42,15.45,49.22,0
1730,花仙子,109/01/01~109/12/31,110/06/30,化學工業,2020,17302020,29.55,15,3.6,M1721,60.97,0,0,0,0,57.75,58.16,57.3,0
1732,毛寶,109/01/01~109/12/31,110/05/25,化學工業,2020,17322020,11.56,13,0.91,M1721,24.47,0,0,0,0,26.15,34.06,34.08,0
1733,五鼎,109/01/01~109/12/31,110/09/08,生技醫療業,2020,17332020,16.47,15,0.88,M1722,20.78,0,0,0,0,20.92,20.96,23.55,0
1735,日勝化,109/01/01~109/12/31,110/06/29,化學工業,2020,17352020,14.94,15,1.05,M1721,15.76,0,0,0,0,17.08,17.13,18,0
1737,臺鹽,109/01/01~109/12/31,110/09/23,食品工業,2020,17372020,31.82,16,1.87,M1200,29.85,0,0,0,0,29.54,28.66,30.38,0
1762,中化生,109/01/01~109/12/31,110/06/25,生技醫療業,2020,17622020,32.22,15,2.33,M1722,54.79,0,0,0,0,76.69,62.95,62.37,0
1773,勝一,109/01/01~109/12/31,110/06/30,化學工業,2020,17732020,32.03,16,6.52,M1721,77.89,0,0,0,0,107.71,84.97,134.54,0
1776,展宇,109/01/01~109/12/31,110/06/30,化學工業,2020,17762020,15.62,14,0.79,M1721,15.31,0,0,0,0,24.15,16.67,20.48,0
1789,神隆,109/01/01~109/12/31,110/09/30,生技醫療業,2020,17892020,13.32,16,0.35,M1722,24.83,0,0,0,0,23.84,24.55,23.89,0
1795,美時,109/01/01~109/12/31,110/06/30,生技醫療業,2020,17952020,35.64,17,4.22,M1722,75.43,0,0,0,0,105.19,98.54,94.96,0
1802,台玻,109/01/01~109/12/31,110/10/01,玻璃陶瓷,2020,18022020,16.09,18,0.73,M1800,17.99,0,0,0,0,27.05,33.8,24.44,0
1904,正隆,109/01/01~109/12/31,110/06/23,造紙工業,2020,19042020,24.17,18,3.28,M1900,30.21,0,0,0,0,32.33,41.99,32.01,0
1905,華紙,109/01/01~109/12/31,110/06/28,造紙工業,2020,19052020,15.4,17,-0.21,M1900,12.73,0,0,0,0,24.45,27.78,23.92,0
1907,永豐餘,109/01/01~109/12/31,110/06/28,造紙工業,2020,19072020,35.11,19,4.38,M1900,27.93,0,0,0,0,31.24,41.8,32.52,0
1909,榮成,109/01/01~109/12/31,110/07/12,造紙工業,2020,19092020,19.9,18,0.88,M1900,22.23,0,0,0,0,25.56,25.88,22.15,0
2002,中鋼,109/01/01~109/12/31,110/06/30,鋼鐵工業,2020,20022020,20.53,20,0.11,M2000,22.36,0,0,0,0,31.59,34.19,30.76,0
2006,東和鋼鐵,109/01/01~109/12/31,110/06/29,鋼鐵工業,2020,20062020,26.17,18,3.36,M2000,51.66,0,0,0,0,49.2,62.84,58.23,0
2007,燁興,109/01/01~109/12/31,110/05/05,鋼鐵工業,2020,20072020,13.99,16,-0.92,M2000,9.29,0,0,0,0,28.2,20.8,21.2,0
2010,春源,109/01/01~109/12/31,110/06/25,鋼鐵工業,2020,20102020,16.98,17,0.78,M2000,12.91,0,0,0,0,23.68,30.72,22.35,0
2013,中鋼構,109/01/01~109/12/31,110/09/28,鋼鐵工業,2020,20132020,24.04,17,0.94,M2000,37.66,0,0,0,0,58.59,43.18,55.31,0
2014,中鴻,109/01/01~109/12/31,110/06/28,鋼鐵工業,2020,20142020,10.61,17,0.32,M2000,17.23,0,0,0,0,37.19,54.08,36.61,0
2015,豐興,109/01/01~109/12/31,110/06/30,鋼鐵工業,2020,20152020,33.47,17,4.5,M2000,60.79,0,0,0,0,69.94,69.41,74.78,0
2017,官田鋼,109/01/01~109/12/31,110/07/20,鋼鐵工業,2020,20172020,15.42,16,0.19,M2000,9.73,0,0,0,0,18.67,25.7,16.16,0
2023,燁輝,109/01/01~109/12/31,110/06/21,鋼鐵工業,2020,20232020,14.72,18,-0.13,M2000,12.06,0,0,0,0,27.56,30.04,22.86,0
2027,大成鋼,109/01/01~109/12/31,110/06/22,鋼鐵工業,2020,20272020,22.28,18,-0.12,M2000,22.51,0,0,0,0,34.21,42.73,34.51,0
2031,新光鋼,109/01/01~109/12/31,110/08/26,鋼鐵工業,2020,20312020,26.28,17,1.44,M2000,33.97,0,0,0,0,55.37,68.36,51.15,0
2049,上銀,109/01/01~109/12/31,110/06/30,電機機械,2020,20492020,82.78,18,4.11,M1500,367.82,0,0,0,0,293.03,360.97,290.19,0
2059,川湖,109/01/01~109/12/31,110/08/13,電子零組件業,2020,20592020,116.7,16,12.22,M2328,309.27,0,0,0,0,370.39,368.4,493.53,0
2062,橋椿,109/01/01~109/12/31,110/09/30,居家生活,2020,20622020,31.83,16,-0.42,M9900,28.11,0,0,0,0,25.06,27.35,25.62,0
2101,南港,109/01/01~109/12/31,110/06/30,橡膠工業,2020,21012020,12.94,17,0.51,M2100,41.05,0,0,0,0,41.15,38.4,40.1,0
2102,泰豐,109/01/01~109/08/31,110/09/30,橡膠工業,2020,21022020,15.94,16,0.22,M2100,21.33,0,0,0,0,29.33,28.08,28.85,0
2103,台橡,109/01/01~109/12/31,110/06/22,橡膠工業,2020,21032020,19.21,17,1.06,M2100,24.55,0,0,0,0,27.6,31.19,35.45,0
2104,國際中橡,109/01/01~109/12/31,110/08/02,橡膠工業,2020,21042020,34.34,18,0.7,M2100,25.95,0,0,0,0,23.2,26.34,27.78,0
2105,正新,109/01/01~109/12/31,110/06/22,橡膠工業,2020,21052020,24.98,19,1.86,M2100,43.49,0,0,0,0,33.07,42.18,33.63,0
2106,建大,109/01/01~109/12/31,110/06/15,橡膠工業,2020,21062020,21.01,18,1.11,M2100,38.9,0,0,0,0,29.33,35.72,28.29,0
2108,南帝,109/01/01~109/12/31,110/09/29,橡膠工業,2020,21082020,22.92,16,7.36,M2100,91.55,0,0,0,0,78.65,123.48,73.31,0
2201,裕隆,109/01/01~109/12/31,110/06/30,汽車工業,2020,22012020,64.88,20,0.15,M2200,40.19,0,0,0,0,39.95,38.86,39.2,0
2204,中華,109/01/01~109/12/31,110/06/30,汽車工業,2020,22042020,82.56,18,6.19,M2200,51.89,1,0.693147181,1,0,64.17,60.11,55.05,0
2206,三陽工業,109/01/01~109/12/31,110/06/30,汽車工業,2020,22062020,20.01,18,2.06,M2200,27.87,0,0,0,0,24.96,27.15,25.48,0
2207,和泰車,109/01/01~109/12/31,110/06/30,汽車工業,2020,22072020,153.59,19,30.22,M2200,540.59,0,0,0,0,553.46,564.49,580.89,0
2208,台船,109/01/01~109/12/31,110/06/29,航運業,2020,22082020,10.59,17,-3.4,M2600,20.62,0,0,0,0,22.21,26.78,21.1,0
2227,裕日車,109/01/01~109/12/31,110/06/30,汽車工業,2020,22272020,72.25,17,21.72,M2200,240.72,0,0,0,0,231.75,233.41,229.44,0
2301,光寶科,109/01/01~109/12/31,110/06/28,電腦及週邊設備業,2020,23012020,31.54,19,4.46,M2325,51.34,0,0,0,0,55.8,49.75,56.96,0
2303,聯電,109/01/01~109/12/31,110/06/30,半導體業,2020,23032020,18.98,20,2.03,M2324,42.57,0,0,0,0,56.03,45.03,56.91,0
2308,台達電,109/01/01~109/12/31,110/08/31,電子零組件業,2020,23082020,68.75,20,10.89,M2328,268.49,0,0,0,0,239.2,282.47,261.03,0
2312,金寶,109/01/01~109/12/31,110/06/29,其他電子業,2020,23122020,17.03,18,-0.31,M2331,12.34,0,0,0,0,12.87,12.49,15.57,0
2313,華通,109/01/01~109/12/31,110/06/23,電子零組件業,2020,23132020,24.46,18,4,M2328,37.54,0,0,0,0,33.84,36.75,39.69,0
2314,台揚,109/01/01~109/12/31,110/06/21,通信網路業,2020,23142020,10.61,16,-0.43,M2327,33.18,0,0,0,0,86.19,48.86,77.89,0
2317,鴻海,109/01/01~109/12/31,110/06/30,其他電子業,2020,23172020,106.34,22,7.34,M2331,108.48,1,0.693147181,1,0,95.25,97.98,94.34,0
2323,中環,109/01/01~109/12/31,110/06/30,光電業,2020,23232020,16.67,17,-0.15,M2326,8.92,0,0,0,0,8.52,8.97,10.87,0
2324,仁寶,109/01/01~109/12/31,110/06/30,電腦及週邊設備業,2020,23242020,26.32,20,2.29,M2325,22.08,0,0,0,0,20.72,19.63,21.25,0
2327,國巨,109/01/01~109/12/31,110/09/30,電子零組件業,2020,23272020,137.72,19,25.16,M2328,639.68,0,0,0,0,521.25,641.99,564.83,0
2328,廣宇,109/01/01~109/12/31,110/06/28,電子零組件業,2020,23282020,24.67,17,1.45,M2328,41.14,0,0,0,0,36.67,36.67,36.91,0
2329,華泰,109/01/01~109/12/31,110/06/30,半導體業,2020,23292020,13.65,16,-0.48,M2324,14.92,0,0,0,0,22.97,18.68,23.97,0
2330,台積電,109/01/01~109/12/31,110/06/30,半導體業,2020,23302020,71.37,22,19.61,M2324,555.05,0,0,0,0,553.22,564.95,589.3,0
2331,精英,109/01/01~109/12/31,110/06/29,電腦及週邊設備業,2020,23312020,19.89,17,-0.54,M2325,28.69,0,0,0,0,23.03,20.33,21.73,0
2332,友訊,109/01/01~109/12/31,110/06/30,通信網路業,2020,23322020,14.94,17,0.04,M2327,24.32,0,0,0,0,18.98,18.98,18.45,0
2337,旺宏,109/01/01~109/12/31,110/06/29,半導體業,2020,23372020,19.5,18,2.87,M2324,38.31,0,0,0,0,32.79,39.48,37.55,0
2340,台亞,109/01/01~109/12/31,110/06/30,半導體業,2020,23402020,20.32,16,1.71,M2326,23.16,0,0,0,0,29.72,23.4,65.12,0
2344,華邦電,109/01/01~109/12/31,110/06/28,半導體業,2020,23442020,17.74,19,0.31,M2324,26.93,0,0,0,0,24.33,31.81,31.21,0
2345,智邦,109/01/01~109/12/31,110/06/29,通信網路業,2020,23452020,25.89,17,9.07,M2327,259.16,0,0,0,0,251.88,310.34,249.01,0
2347,聯強,109/01/01~109/12/31,110/09/30,電子通路業,2020,23472020,34.08,19,4.88,M2329,45.17,0,0,0,0,45.8,44.66,58.08,0
2349,錸德,109/01/01~109/12/31,110/06/18,光電業,2020,23492020,14.83,17,-1.09,M2326,10.5,0,0,0,0,9.64,9.24,11.75,0
2351,順德,109/01/01~109/12/31,110/09/28,半導體業,2020,23512020,33,16,2.15,M2324,76,0,0,0,0,119.47,116.88,165.75,0
2352,佳世達,109/01/01~109/12/31,110/06/28,電腦及週邊設備業,2020,23522020,29.98,19,2.89,M2325,28.9,0,0,0,0,25.43,25.99,27.03,0
2353,宏碁,109/01/01~109/12/31,110/06/30,電腦及週邊設備業,2020,23532020,20.32,19,2.71,M2325,26,0,0,0,0,21.51,25.47,26.47,0
2354,鴻準,109/01/01~109/12/31,110/06/25,其他電子業,2020,23542020,77.96,19,3.35,M2331,66.03,0,0,0,0,65.82,59.76,60.77,0
2356,英業達,109/01/01~109/12/31,110/06/28,電腦及週邊設備業,2020,23562020,16.14,19,0.45,M2325,22.94,0,0,0,0,23.52,22.3,22.75,0
2357,華碩,109/01/01~109/12/31,110/06/30,電腦及週邊設備業,2020,23572020,288.98,20,37.88,M2325,285.12,0,0,0,0,269.08,284.36,310.82,0
2360,致茂,109/01/01~109/12/31,110/09/29,其他電子業,2020,23602020,38.9,17,5.61,M2331,170.77,0,0,0,0,163.25,177.63,185.51,0
2362,藍天,109/01/01~109/12/31,110/08/30,電腦及週邊設備業,2020,23622020,59.54,18,0.9,M2325,27.11,0,0,0,0,25.61,26.59,29.55,0
2363,矽統,109/01/01~109/12/31,110/06/21,半導體業,2020,23632020,27.75,17,-0.46,M2324,13.93,0,0,0,0,21.02,16.1,21.85,0
2367,燿華,109/01/01~109/12/31,110/06/24,電子零組件業,2020,23672020,15.61,17,-1.53,M2328,21.16,0,0,0,0,17.58,21.35,19.47,0
2368,金像電,109/01/01~109/12/31,110/06/30,電子零組件業,2020,23682020,16.95,17,3.76,M2328,56.76,0,0,0,0,67.03,67.57,78.38,0
2371,大同,109/01/01~109/12/31,110/06/28,電機機械,2020,23712020,10.19,19,-2.86,M1500,27.05,0,0,0,0,32.7,24.7,32.6,0
2376,技嘉,109/01/01~109/12/31,110/06/25,電腦及週邊設備業,2020,23762020,43.12,18,6.8,M2325,81.25,0,0,0,0,73.94,87.52,132.46,0
2377,微星,109/01/01~109/12/31,110/06/28,電腦及週邊設備業,2020,23772020,42.07,18,9.46,M2325,145.88,0,0,0,0,114.26,132.05,141.61,0
2379,瑞昱,109/01/01~109/12/31,110/06/30,半導體業,2020,23792020,57.7,18,17.04,M2324,415.33,0,0,0,0,427.56,424.58,500.47,0
2382,廣達,109/01/01~109/12/31,110/06/30,電腦及週邊設備業,2020,23822020,38.91,20,6.55,M2325,79.38,0,0,0,0,66.65,70.88,81.45,0
2383,台光電,109/01/01~109/12/31,110/06/30,電子零組件業,2020,23832020,50.33,17,11.09,M2328,151.53,0,0,0,0,201.03,195.46,256.95,0
2385,群光,109/01/01~109/12/31,110/06/25,電子零組件業,2020,23852020,44.18,18,8.97,M2328,82.92,0,0,0,0,66.35,69.28,70.92,0
2392,正崴,109/01/01~109/12/31,110/06/28,電子零組件業,2020,23922020,58.72,18,4.38,M2328,41.1,0,0,0,0,34.46,36.14,35.82,0
2393,億光,109/01/01~109/12/31,110/07/30,光電業,2020,23932020,40.46,17,2.55,M2326,38.56,0,0,0,0,41.49,43.98,45.84,0
2395,研華,109/01/01~109/12/31,110/06/21,電腦及週邊設備業,2020,23952020,45.38,18,9.8,M2325,300.45,0,0,0,0,316.26,292.82,343.56,0
2401,凌陽,109/01/01~109/12/31,110/06/11,半導體業,2020,24012020,16.92,16,0.82,M2324,26.86,0,0,0,0,32.74,28.43,35.29,0
2408,南亞科,109/01/01~109/12/31,110/06/29,半導體業,2020,24082020,49.7,19,2.49,M2324,81.9,0,0,0,0,59.76,71.02,70.82,0
2409,友達,109/01/01~109/12/31,110/06/30,光電業,2020,24092020,20.14,20,0.3,M2326,20.13,0,0,0,0,17.09,21.93,22.17,0
2412,中華電,109/01/01~109/12/31,110/06/30,通信網路業,2020,24122020,50.18,20,4.48,M2327,99.53,0,0,0,0,102.46,101.77,108.03,0
2417,圓剛,109/01/01~109/12/31,110/09/24,電腦及週邊設備業,2020,24172020,29.65,16,8.34,M2325,51.61,0,0,0,0,29.54,43.37,31.45,0
2420,新巨,109/01/01~109/12/31,110/08/17,電子零組件業,2020,24202020,21.3,16,2.91,M2328,31.04,0,0,0,0,35.53,31.82,39.25,0
2421,建準,109/01/01~109/12/31,110/10/06,電子零組件業,2020,24212020,18.31,16,3.73,M2328,47.34,0,0,0,0,36.19,40.45,41.9,0
2423,固緯,109/01/01~109/12/31,110/09/22,其他電子業,2020,24232020,16.04,15,1.35,M2331,20.92,0,0,0,0,23.89,20.79,25.91,0
2439,美律,109/01/01~109/12/31,110/08/31,通信網路業,2020,24392020,58.61,17,5.86,M2327,113.72,0,0,0,0,80,90.2,85.43,0
2441,超豐,109/01/01~109/12/31,110/06/25,半導體業,2020,24412020,31.64,17,4.61,M2324,59.39,0,0,0,0,70.49,65.92,67.64,0
2442,新美齊,109/01/01~109/12/31,110/06/28,建材營造,2020,24422020,16.49,16,0.33,M2325,9.63,0,0,0,0,11.1,8.95,12.54,0
2449,京元電子,109/01/01~109/12/31,110/06/30,半導體業,2020,24492020,23.98,18,3.11,M2324,34.41,0,0,0,0,35.79,37.5,39.16,0
2450,神腦,109/01/01~109/12/31,110/09/03,通信網路業,2020,24502020,22.95,16,1.69,M2327,28.75,0,0,0,0,27.83,28.18,29.51,0
2454,聯發科,109/01/01~109/12/31,110/06/30,半導體業,2020,24542020,235.88,20,25.81,M2324,765.22,0,0,0,0,724.23,740.08,952.31,0
2457,飛宏,109/01/01~109/12/31,110/08/26,電子零組件業,2020,24572020,14.05,16,-0.48,M2328,28.48,0,0,0,0,31.25,37.08,48.9,0
2458,義隆,109/01/01~109/12/31,110/08/18,半導體業,2020,24582020,30.52,16,11.49,M2324,153.71,0,0,0,0,120.82,152.92,140.2,0
2474,可成,109/01/01~109/12/31,110/06/30,其他電子業,2020,24742020,207.55,19,-6.32,M2331,171.8,0,0,0,0,145.84,147.84,136.26,0
2480,敦陽科,109/01/01~109/12/31,110/07/01,資訊服務業,2020,24802020,26.6,16,4.65,M2330,59.13,0,0,0,0,62.02,60.51,64.78,0
2484,希華,109/01/01~109/12/31,110/08/23,電子零組件業,2020,24842020,19.69,15,1.02,M2328,21.9,0,0,0,0,29.57,30.1,35.25,0
2489,瑞軒,109/01/01~109/12/31,110/06/30,光電業,2020,24892020,15.49,17,-0.46,M2326,16.82,0,0,0,0,16.04,16.04,15.9,0
2492,華新科,109/01/01~109/12/31,110/06/24,電子零組件業,2020,24922020,93.98,18,14.32,M2328,224.17,0,0,0,0,141.99,204.41,154.98,0
2498,宏達電,109/01/01~109/12/31,110/06/29,通信網路業,2020,24982020,36.59,18,-7.43,M2327,30.85,0,0,0,0,36.8,39.3,84.8,0
2501,國建,109/01/01~109/12/31,110/08/31,建材營造,2020,25012020,21.9,18,1.24,M2500,17.53,0,0,0,0,17.99,17.58,17.99,0
2504,國產,109/01/01~109/12/31,110/06/30,建材營造,2020,25042020,18.08,17,2.15,M2500,22,0,0,0,0,21.17,20.62,25.19,0
2505,國揚,109/01/01~109/12/31,110/06/30,建材營造,2020,25052020,24.45,17,12.87,M2500,36.93,0,0,0,0,25.26,26.79,24.5,0
2511,太子,109/01/01~109/12/31,110/09/23,建材營造,2020,25112020,15.05,18,0.18,M2500,9.78,0,0,0,0,12.76,10.58,12.3,0
2515,中工,109/01/01~109/12/31,110/06/24,建材營造,2020,25152020,13.34,18,0.21,M2500,7.79,0,0,0,0,7.78,7.79,8.11,0
2520,冠德,109/01/01~109/12/31,110/06/30,建材營造,2020,25202020,34.47,18,7.78,M2500,29.32,0,0,0,0,33.99,28.98,32.57,0
2530,華建,109/01/01~109/12/31,110/09/30,建材營造,2020,25302020,12.29,16,-0.17,M2500,14.02,0,0,0,0,15.1,13.39,14.17,0
2534,宏盛,109/01/01~109/12/31,110/06/29,建材營造,2020,25342020,27.46,17,1.26,M2500,16.41,0,0,0,0,19.56,16.21,21.01,0
2535,達欣工,109/01/01~109/12/31,110/08/10,建材營造,2020,25352020,25.04,17,3.24,M2500,30.36,0,0,0,0,30.2,32.52,33.13,0
2539,櫻花建,109/01/01~109/12/31,110/09/30,建材營造,2020,25392020,13.9,17,1.47,M2500,21.87,0,0,0,0,23.8,20.92,23.31,0
2542,興富發,109/01/01~109/12/31,110/06/30,建材營造,2020,25422020,27.75,19,2.26,M2500,31.15,0,0,0,0,33.74,31.25,34.6,0
2546,根基,109/01/01~109/12/31,110/09/15,建材營造,2020,25462020,28.95,16,5.97,M2500,36.67,0,0,0,0,36.75,34.91,39.28,0
2547,日勝生,109/01/01~109/12/31,110/08/06,建材營造,2020,25472020,13.6,18,0.74,M2500,10.57,0,0,0,0,10.27,10.11,10.62,0
2601,益航,109/01/01~109/12/31,110/06/25,貿易百貨,2020,26012020,17.46,17,-0.33,M2900,10.8,0,0,0,0,15.4,25.95,13.1,0
2603,長榮,109/01/01~109/12/31,110/08/03,航運業,2020,26032020,20.34,20,5.76,M2600,47.22,0,0,0,0,133.39,204.44,150.85,0
2605,新興,109/01/01~109/12/31,110/07/01,航運業,2020,26052020,26.72,17,1.18,M2600,20.28,0,0,0,0,37.36,49.92,27.37,0
2606,裕民,109/01/01~109/12/31,110/06/29,航運業,2020,26062020,27.42,18,0.84,M2600,35.49,0,0,0,0,60.11,76.57,52.93,0
2607,榮運,109/01/01~109/12/31,110/06/30,航運業,2020,26072020,21.88,17,0.62,M2600,17.28,0,0,0,0,29.37,46.33,27.62,0
2609,陽明,109/01/01~109/12/31,110/06/30,航運業,2020,26092020,11.47,19,4.15,M2600,21.36,1,1.609437912,4,0,67.72,103.42,68.57,0
2610,華航,109/01/01~109/12/31,110/06/30,航運業,2020,26102020,11.2,19,0.03,M2600,14.44,1,1.098612289,2,0,16.28,18.04,26.08,0
2614,東森,109/01/01~109/12/31,110/07/30,其他,2020,26142020,12.12,17,1.06,M2900,27.57,0,0,0,0,53.88,72.78,53.96,0
2615,萬海,109/01/01~109/12/31,110/06/22,航運業,2020,26152020,19.91,19,4.67,M2600,36.49,0,0,0,0,148.97,212.61,145.31,0
2618,長榮航,109/01/01~109/12/31,110/06/30,航運業,2020,26182020,15.79,20,-0.68,M2600,15.08,0,0,0,0,18.16,19.36,26.85,0
2633,台灣高鐵,109/01/01~109/12/31,110/06/29,航運業,2020,26332020,12.45,20,1.03,M2600,28.89,0,0,0,0,28.18,27.47,28.18,0
2634,漢翔,109/01/01~109/12/31,110/06/21,航運業,2020,26342020,14.83,18,0.47,M2600,27.83,0,0,0,0,27.78,28.12,28.51,0
2636,台驊投控,109/01/01~109/12/31,110/06/30,航運業,2020,26362020,25.98,16,4.14,M2600,40.32,0,0,0,0,108.89,190.3,103.22,0
2637,慧洋-KY,109/01/01~109/12/31,110/06/25,航運業,2020,26372020,35.5,18,0.08,M2600,29.74,0,0,0,1,68.38,91.81,68.97,0
2642,宅配通,109/01/01~109/12/31,110/09/29,航運業,2020,26422020,20.78,15,2.18,M2600,31.89,0,0,0,0,71.42,127.37,67.39,0
2704,國賓,109/01/01~109/12/31,110/09/28,觀光餐旅,2020,27042020,30.47,16,-0.23,M2700,29.17,0,0,0,0,28.72,27.73,30.8,0
2707,晶華,109/01/01~109/12/31,110/09/30,觀光餐旅,2020,27072020,28.65,16,5.65,M2700,136.25,0,0,0,0,132.02,127.52,136.08,0
2712,遠雄來,109/01/01~109/12/31,110/12/30,觀光餐旅,2020,27122020,12.2,14,0.93,M2700,38.1,0,0,0,0,37.81,36.28,42.6,0
2722,夏都,109/01/01~109/12/31,110/09/02,觀光餐旅,2020,27222020,17.69,15,0.76,M2700,27.48,0,0,0,0,31.6,28.19,29.82,0
2723,美食-KY,109/01/01~109/12/31,110/09/06,觀光餐旅,2020,27232020,59.28,17,6.4,M2700,159.34,0,0,0,1,136.79,155.69,105.4,0
2727,王品,109/01/01~109/12/31,110/07/30,觀光餐旅,2020,27272020,53.22,16,5.08,M2700,159.1,0,0,0,0,137.25,127.02,121.1,0
2739,寒舍,109/01/01~109/12/31,110/09/14,觀光餐旅,2020,27392020,13.49,17,-3.19,M2700,31.92,0,0,0,0,27.84,29.85,27.59,0
2748,雲品,109/01/01~109/12/31,110/08/30,觀光餐旅,2020,27482020,17.49,15,1.4,M2700,40.4,0,0,0,0,39.58,37.74,38.48,0
2801,彰銀,109/01/01~109/12/31,110/06/30,金融保險業,2020,28012020,15.89,22,0.68,M2810,15.49,0,0,0,0,14.99,14.26,15.49,1
2809,京城銀,109/01/01~109/12/31,110/06/21,金融保險業,2020,28092020,41.55,20,4.9,M2810,34.55,0,0,0,0,38.22,36.52,37.17,1
2812,台中銀,109/01/01~109/12/31,110/06/29,金融保險業,2020,28122020,13.81,20,0.97,M2810,9.42,1,1.098612289,2,0,10.13,9.5,10.65,1
2816,旺旺保,109/01/01~109/12/31,110/06/30,金融保險業,2020,28162020,26.15,17,3.13,M2870,18.62,0,0,0,0,18.44,18.58,18.44,1
2820,華票,109/01/01~109/12/31,110/08/02,金融保險業,2020,28202020,18.95,19,1.18,M2810,13.55,0,0,0,0,14.88,14.08,15.75,1
2832,台產,109/01/01~109/12/31,110/06/30,金融保險業,2020,28322020,26.45,17,1.89,M2870,19.61,0,0,0,0,18.26,18.67,18.81,1
2834,臺企銀,109/01/01~109/12/31,110/06/28,金融保險業,2020,28342020,13.17,21,0.63,M2810,8.83,0,0,0,0,8.86,8.38,9.17,1
