"","EXP","A1","A2","ABEXP"
"4987",0.211301386,2.37066e-07,1.292791093,0.0539716735447505
"4988",0.136823996,3.79863e-07,1.07580926,-0.0145593213521312
"4989",0.202536315,7.78202e-07,1.08522164,0.0230294476652005
"4990",0.133782724,1.95161e-06,0.725043814,-0.100353938728964
"4991",0.164730589,6.13881e-07,0.506050101,0.0386702204923794
"4992",0.261656057,1.18525e-06,0.761178993,0.0776804379117978
"4993",0.104119308,1.05583e-06,1.296171044,-0.109855443996122
"4994",0.084352005,5.53175e-07,0.472502774,-0.0350865816032176
"4995",0.60904250082,1.42781e-06,1.472295477,0.356633667503516
"4996",0.156853611,2.47125e-07,0.918764245,0.0260367993138724
"4997",0.152796733,1.09799e-06,0.011879103,0.0293341146795812
"4998",0.152386664,4.64874e-07,1.043706534,-0.00251742027645156
"4999",0.252749739,1.74007e-06,0.907753906,0.0198947704920036
"5000",0.086947391,8.01595e-07,0.624468843,-0.0606568324502596
"5001",0.388985844,1.03819e-06,1.161362728,0.186031821140826
"5002",0.181313036,3.06978e-07,1.475381765,0.00588635330680457
"5003",0.221234901,1.64675e-06,0.01032309787,0.0600850469405513
"5004",0.167840416,2.93486e-07,0.683071475,0.0509738199509737
"5005",0.246094169,1.17832e-06,0.575430646,0.0761067918652303
"5006",0.148452979,1.56502e-06,1.681016323,-0.128589179795776
"5007",0.426896804,9.90149e-07,0.958312746,0.242021364257953
"5008",0.117801691,2.50834e-07,1.058709459,-0.0234498815609816
"5009",0.458949005,7.97889e-07,1.265203178,0.264994614663773
"5010",0.122894398,1.92007e-06,0.736102977,-0.109874100994711
"5011",0.265271085,2.37129e-06,0.178465398,0.0419822438911627
"5012",0.113040479,2.11579e-07,2.856941917,-0.156306109586506
"5013",0.018927834,1.04813e-07,0.557767642,-0.075828043312969
"5014",0.269035845,2.4614e-06,1.43073746,-0.0515472800529719
"5015",0.11669149,1.55794e-06,0.596941446,-0.0810100195597088
"5016",0.031990826,1.44761e-07,0.218927758,-0.0408704180768272
"5017",0.231885816,9.2929e-08,1.282674578,0.0852205905290275
"5018",0.082916023,1.6678e-07,0.501381936,-0.0120069892214986
"5019",0.212695738,1.4044e-06,0.760738712,0.0136563622748174
"5020",0.202482361,4.56871e-07,0.671117501,0.0752307650384907
"5021",0.083501859,1.8494e-07,0.48991571,-0.0118380492436128
"5022",0.130571447,4.49745e-07,1.473684045,-0.0545660139562342
"5023",0.28105431,8.39873e-07,0.684881276,0.12641911784595
"5024",0.129710251,1.29531e-06,0.532151661,-0.0451877792982116
"5025",0.072875233,7.66559e-07,0.2513662,-0.0451770203610385
"5026",0.091057652,8.792e-08,0.666754587,-0.0104620230656895
"5027",0.257190468,9.18616e-07,0.902792042,0.0812808996712819
"5028",0.053378691,1.31133e-07,0.488851737,-0.0381774211539906
"5029",0.042922545,2.51753e-07,1.351530592,-0.119691424411523
"5030",0.306606408,6.55405e-08,2.548448339,0.0697585058795148
"5031",0.042919028,2.61006e-08,0.811571483,-0.0648759478237729
"5032",0.307751524,1.61386e-06,1.013317561,0.0759118783827793
"5033",0.14086971,8.17873e-07,0.91600194,-0.029061200765871
"5034",0.08185417,5.07142e-07,0.969528906,-0.0705659755893989
"5035",0.103638271,1.28468e-07,0.493361879,0.0119376762196323
"5036",0.180509289,3.53329e-07,0.418268544,0.0787816254607685
"5037",0.051430128,3.18954e-07,0.846019959,-0.0790432628859606
"5038",0.073771852,1.16979e-07,0.67620443,-0.0304368621983385
"5039",0.29949818,4.80579e-07,2.9026510613,0.00829720448441432
"5040",0.182820705,1.92356e-06,0.455596591,-0.029784848321722
"5041",0.054962005,8.79913e-07,2.029339819,-0.200223901974141
"5042",0.124327511,2.40264e-08,0.326798795,0.0519365927095095
"5043",0.062496194,5.55078e-08,0.858394011,-0.0507302038373582
"5044",0.078762096,2.65955e-07,1.290946726,-0.0804234322084242
"5045",0.06826689,4.10117e-07,0.329757247,-0.0309344247649012
"5046",0.065768033,3.93597e-07,0.484940992,-0.0435830152493622
"5047",0.093769438,1.57911e-07,0.494280376,-2.6097868244673e-05
"5048",0.019754786,1.71564e-07,0.209114909,-0.0542389753128199
"5049",0.20194633,1.40298e-07,0.795866981,0.0874273641426111
"5050",0.132458664,5.83631e-07,0.857640028,-0.0170917752160484
"5051",0.16885668,7.90809e-07,1.619571097,-0.0503858721268809
"5052",0.047322913,3.48101e-07,0.34442661,-0.0486735468077679
"5053",0.074776568,2.49833e-07,0.551357331,-0.0295024993728523
"5054",0.067398476,3.07742e-06,0.249455297,-0.20969458201153
"5055",0.073589756,7.71025e-07,1.203758132,-0.114044790208045
"5056",0.35156001,6.13996e-07,1.504054523,0.152899319041273
"5057",0.085895329,3.77578e-07,0.453804028,-0.0200874505878057
"5058",0.071526966,1.16051e-06,0.378614558,-0.0829176781470315
"5059",0.355616935,1.64901e-06,0.690467906,0.144839334681893
"5060",0.09344617,1.6423e-07,2.9026510613,-0.175963633197893
"5061",0.055849791,1.78565e-06,0.104305203,-0.121703985967182
"5062",0.217281363,3.34344e-07,1.346880388,0.0493164950103759
"5063",0.194938682,3.17169e-07,0.775061578,0.0697495869499686
"5064",0.149571499,2.31917e-07,0.726792723,0.0337658039963241
"5065",0.070189789,2.83915e-07,0.474873935,-0.0308737448275702
"5066",0.075466916,8.19137e-08,0.722067433,-0.0296623462665039
"5067",0.073769016,4.67775e-07,0.375664299,-0.0327431404505289
"5068",0.051396316,3.04643e-07,0.386824679,-0.0446905439336484
"5069",0.016957905,5.81367e-08,0.391106928,-0.0624602606334699
"5070",0.110541045,5.54599e-07,0.43341094,-0.00615218706454639
"5071",0.045379885,3.47376e-08,2.9026510613,-0.215110050576274
"5072",0.152271105,7.03959e-08,0.686052194,0.0505548875463914
"5073",0.104457991,2.82959e-07,0.603520123,-0.00589709945401198
"5074",0.015399788,7.533e-08,0.712459801,-0.0885771314372744
"5075",0.292166931,1.17663e-06,0.810716521,0.105181847575391
"5076",0.046675633,2.91495e-08,0.592839386,-0.0454193234166859
"5077",0.09321384,4.0598e-07,0.818304424,-0.0412382312623986
"5078",0.13037542,4.78749e-08,0.916190598,0.0134708193392155
"5079",0.104100143,1.07477e-06,0.176545064,-0.0297404037005401
"5080",0.215000678,8.91475e-07,0.964241141,0.0364910149327064
"5081",0.075638571,2.23629e-07,0.588004338,-0.0295010912765302
"5082",0.106028714,2.91576e-07,1.045083197,-0.0370381621877964
"5083",0.229728368,9.9773e-07,1.197251253,0.0269509211042958
"5084",0.151187542,1.56117e-07,1.067128409,0.0158480179003915
"5085",0.058224745,3.44755e-08,0.748182185,-0.0455363393104107
"5086",0.16713538,9.68249e-08,1.35002669,0.0153027640607539
"5087",0.059149726,6.59925e-07,0.50887005,-0.0702874227121568
"5088",0.203448632,1.44084e-07,1.039339655,0.0709592670048604
"5089",0.100295545,1.20798e-07,1.185430079,-0.0412160629437587
"5090",0.068918696,2.28666e-07,0.953423388,-0.0631476196089667
"5091",0.085874967,1.38342e-07,0.46481407,-0.00442928396497586
"5092",0.120880039,4.44572e-07,0.985727013,-0.0284082873676326
"5093",0.182475473,2.33798e-07,1.750171023,-0.00789782624382131
"5094",0.145209673,1.22838e-06,1.227323426,-0.0756430900994079
"5095",0.1224519,5.18539e-07,0.672684309,-0.00916155889031863
"5096",0.258543793,8.31938e-07,1.391383454,0.0530659495058102
"5097",0.153181314,5.06204e-07,0.775765393,0.0149196650277048
"5098",0.062291765,1.84585e-06,0.735279839,-0.165304340254471
"5099",0.216318958,2.58821e-08,1.156758948,0.0834309411936929
"5100",0.079876044,1.71332e-07,0.448943787,-0.011546302424213
"5101",0.102840828,6.20959e-07,0.790618668,-0.0444059183150739
"5102",0.113475883,8.40224e-08,0.833938644,6.41281689179534e-05
"5103",0.028682159,2.87589e-07,0.221312161,-0.054190988866449
"5104",0.033476599,1.4604e-07,0.762462176,-0.0790081111151927
"5105",0.03817314,1.40075e-07,0.256941249,-0.0371303251630089
"5106",0.118428598,3.33421e-07,0.972174988,-0.0222175362859625
"5107",0.078418153,2.02942e-07,0.738919295,-0.0362737047290221
"5108",0.060558466,3.1009e-07,1.194096687,-0.0946225929701014
"5109",0.157820543,6.83653e-07,0.901106218,-0.00178136892871634
"5110",0.168328215,2.37155e-07,0.740845871,0.0511395175016543
"5111",0.092442989,6.94783e-08,0.456302549,0.00750140617510738
"5112",0.408403166,2.23227e-06,0.523787095,0.169572629622963
"5113",0.129426547,5.31965e-07,0.542315952,0.00637093598186547
"5114",0.048876159,9.58839e-08,0.5822767,-0.047047381115854
"5115",0.097377153,3.27474e-08,0.635796223,0.00190978598789319
"5116",0.250235031,7.40255e-07,0.909945769,0.0860912175492381
"5117",0.050043204,2.62479e-07,0.510054785,-0.0521027157705575
"5118",0.066702188,6.35071e-07,1.151276557,-0.107750012653329
"5119",0.079358312,4.01065e-07,0.528576677,-0.0336811099605081
"5120",0.061281322,1.40938e-07,0.38145781,-0.0231386195970338
"5121",0.088411241,1.81278e-06,0.599804582,-0.127052753690324
"5122",0.065673653,8.25585e-07,0.776043498,-0.0946082512217521
"5123",0.155361129,5.41747e-07,0.896165515,0.00589354944149544
"5124",0.065014083,1.29783e-07,0.270055752,-0.010534351813095
"5125",0.107588264,7.46612e-07,0.586183649,-0.0334437759806962
"5126",0.166874117,7.91293e-07,0.401712357,0.0361822916105451
"5127",0.101008887,3.71981e-07,1.073958415,-0.0496968660124159
"5128",0.237680665,1.07323e-06,0.821915779,0.0570035111802355
"5129",0.145163769,9.23479e-08,0.883412085,0.0275799489087361
"5130",0.052836954,2.6839e-07,0.293980136,-0.0339993936083346
"5131",0.066910358,1.64508e-06,1.153379078,-0.177267557358225
"5132",0.146975506,2.21156e-07,1.428248983,-0.0191111483207424
"5133",0.321989825,3.73769e-07,0.590727694,0.206309929418285
"5134",0.060580757,1.15959e-07,0.325479707,-0.0180468376079342
"5135",0.121308136,3.84244e-07,0.576214605,0.00596233414428515
"5136",0.151243871,5.58993e-07,0.332438013,0.0415924893504966
"5137",0.287626371,6.8497e-08,2.9026510613,0.0248109755590136
"5138",0.082674883,5.15825e-07,1.380842363,-0.10026131146287
"5139",0.08217156,1.42098e-07,0.501164497,-0.0110354579084368
"5140",0.045592956,1.94558e-07,0.599711548,-0.0583957528360112
"5141",0.30119961,4.5131e-08,1.07993899,0.172573360746496
"5142",0.086742936,2.27957e-07,0.790590455,-0.033430472017509
"5143",0.125722897,4.25359e-07,0.611614169,0.00497007935334982
"5144",0.285698569,8.52865e-07,0.379311551,0.152394839106862
"5145",0.014413423,6.94633e-08,0.30890099,-0.0598054976686524
"5146",0.050173788,7.72392e-07,0.363837396,-0.076461141550193
"5147",0.60904250082,8.83608e-07,2.9026510613,0.290079546009309
"5148",0.123598622,1.59697e-07,0.589298827,0.0227686507636536
"5149",0.260356657,6.00473e-07,0.741301249,0.118108283011473
"5150",0.166968667,2.35509e-07,0.948379064,0.034797894560147
"5151",0.020724674,1.87486e-07,0.72713138,-0.0920450988847197
"5152",0.330436699,5.32274e-07,0.790304312,0.189321736224069
"5153",0.154855179,3.37224e-07,0.625770978,0.039143661910991
"5154",0.027043076,2.19518e-07,0.586295143,-0.0776890842459017
"5155",0.042610326,1.3792e-06,0.270506262,-0.119034880361746
"5156",0.026609474,1.8509e-07,1.531517415,-0.144504327352157
"5157",0.104503612,1.32082e-07,1.35039396,-0.0497843446877214
"5158",0.028087853,2.14601e-07,0.526621483,-0.0719650918296856
"5159",0.076511522,9.68365e-07,0.5263928,-0.0754465627591529
"5160",0.212269702,1.27509e-06,0.54537862,0.0378023959698599
"5161",0.092763683,2.71731e-07,1.065369077,-0.0504117488179439
"5162",0.013830907,4.89489e-08,0.351751096,-0.0620917254128372
"5163",0.126118502,1.96112e-07,1.009904264,-0.00781366649604215
"5164",0.090053107,4.20218e-07,1.015221131,-0.0597029647781166
"5165",0.168269681,6.83345e-07,0.930405381,0.00655783567610735
"5166",0.058600452,5.68903e-07,0.603231484,-0.0714304182516072
"5167",0.032278224,2.62914e-07,0.428450826,-0.063961987617348
"5168",0.101501763,8.2068e-07,0.735498781,-0.0554931449362523
"5169",0.083075974,2.15483e-07,0.874191722,-0.0423191350693189
"5170",0.091645129,5.81055e-07,0.563222832,-0.0363126799697983
"5171",0.039067629,8.22762e-08,0.314753031,-0.0364595500278948
"5172",0.072428346,1.15562e-06,0.347846737,-0.0794414826154629
"5173",0.138637356,1.20942e-07,1.421897971,-0.020084267285159
"5174",0.265093658,4.57998e-07,0.702718262,0.135465868456299
"5175",0.428912481,5.87299e-07,1.435585957,0.237071004321073
"5176",0.043580404,9.88298e-08,0.434788263,-0.0418181113158773
"5177",0.128973111,3.60156e-07,0.750306763,0.00262353297750668
"5178",0.085372449,7.69872e-08,0.988710438,-0.0388124196083527
"5179",0.023916697,7.20317e-07,0.190169541,-0.0864989581419995
"5180",0.156620828,2.75439e-09,0.862556466,0.0467254938748141
"5181",0.049664615,1.02378e-07,0.825250142,-0.0643795542827608
"5182",0.013794326,1.49672e-07,0.01032309787,-0.044231811306664
"5183",0.063228739,2.83019e-08,0.920591065,-0.0526476874653169
"5184",0.015326504,5.86064e-08,0.248291404,-0.0537359641968845
"5185",0.227663096,2.42331e-08,1.791553738,0.048715247276647
"5186",0.201078447,1.4604e-07,0.919902731,0.0771418959615223
"5187",0.254782941,1.29452e-06,0.773561946,0.0623797348105214
"5188",0.084947815,3.89396e-08,1.099779796,-0.0446951217133317
"5189",0.105298704,4.44471e-08,0.59611022,0.0119120855003441
"5190",0.046431703,1.98463e-07,0.428803743,-0.0453945794847883
"5191",0.116256086,1.75295e-07,0.711167774,0.00548722344063967
"5192",0.157724027,1.69405e-08,1.074866539,0.0314085909192809
"5193",0.113048617,1.19571e-07,1.038106154,-0.0176624890997881
"5194",0.098506607,6.21719e-08,0.440096593,0.0152470949368159
"5195",0.024412685,1.59237e-07,0.382599684,-0.0613508097606768
"5196",0.032257621,1.52632e-07,1.50198132,-0.1344719819373
"5197",0.045279773,2.70166e-07,0.197934745,-0.0346928045548949
"5198",0.024278409,2.56933e-07,0.304810384,-0.0625565080577016
"5199",0.037589751,8.47884e-08,0.806012108,-0.0738434605316811
"5200",0.01391894,2.24938e-07,0.32740989,-0.0723558877346164
"5201",0.022827285,1.43896e-08,0.837634817,-0.0860567813280768
"5202",0.261912483,6.30921e-08,1.074043757,0.132477818212547
"5203",0.114462202,1.74444e-07,0.988274739,-0.0164041237684966
"5204",0.131015942,7.55627e-08,1.732836881,-0.047196739883044
"5205",0.092911451,3.61961e-08,0.553787422,0.00317164566878134
"5206",0.06077441,3.17218e-08,0.68288669,-0.0380475556715569
"5207",0.051899285,3.15748e-08,0.392728907,-0.0258071873165071
"5208",0.055761842,4.98854e-09,0.145419874,-0.00212462599151344
"5209",0.110630015,2.36617e-07,0.713812141,-0.00455525586256491
"5210",0.149908951,1.63639e-07,0.489332835,0.0560787234542365
"5211",0.10408143,1.94365e-07,0.553693302,0.00345327031519235
"5212",0.012352831,6.66078e-09,0.114951293,-0.0434326163840909
"5213",0.019565136,8.63875e-08,0.438773957,-0.0652662219025074
"5214",0.279801118,1.68145e-06,0.423579934,0.0862017208455219
"5215",0.085340758,2.05891e-07,0.674191655,-0.0248461064356671
"5216",0.145377343,1.84262e-07,1.073359569,0.00764585826024432
"5217",0.032832299,3.41708e-07,0.58900494,-0.0805138192506869
"5218",0.030350537,8.91407e-08,0.214151265,-0.0383319652211108
"5219",0.147592208,1.25139e-06,0.513061966,-0.0228919287513202
"5220",0.051364637,7.7072e-07,1.785095508,-0.178533958764328
"5221",0.016721252,2.90626e-09,0.362104013,-0.0567828559460046
"5222",0.012619242,3.58182e-09,0.306692023,-0.0569008681346589
"5223",0.019802112,3.1264e-08,0.065417066,-0.0340750885597214
"5224",0.018420423,4.42937e-08,0.211767934,-0.0469995108871567
"5225",0.030865715,1.37108e-07,0.456653509,-0.058759954687597
"5226",0.05288329,9.83045e-08,0.658751124,-0.0487695516732471
"5227",0.009818387,1.08134e-07,0.181253474,-0.0577795320978747
"5228",0.262564589,4.7075e-08,0.914985654,0.145802732793931
"5229",0.117055337,1.10803e-07,0.673798075,0.0134470786205218
"5230",0.188355055,2.35149e-08,1.703486204,0.0158624953228591
"5231",0.046898542,7.29995e-07,0.433790894,-0.0819041874023973
"5232",0.098204743,6.33306e-08,1.344829984,-0.0509426783600922
"5233",0.305379931,2.4561e-09,1.059671936,0.181167446874396
"5234",0.101588835,7.94608e-08,0.343415296,0.0241707670395117
"5235",0.147071955,1.13546e-07,0.897203157,0.0270248103585563
"5236",0.113027767,1.17433e-07,1.375133213,-0.0420505905570791
"5237",0.076219603,3.21899e-07,0.884341634,-0.057244074207919
"5238",0.094062343,1.55615e-07,1.749657219,-0.0908880780684861
"5239",0.216985359,4.16707e-08,1.139302397,0.0842795176886585
"5240",0.030084894,3.29063e-08,0.167750403,-0.0313489103112665
"5241",0.181166834,1.42791e-07,1.159017661,0.0400614496858475
"5242",0.14406034,1.82785e-07,2.9026510613,-0.126627593371704
"5243",0.517366976,4.60876e-07,1.010756395,0.36513499979954
"5244",0.085990754,4.35398e-08,0.387575546,0.00783493552501658
"5245",0.007444972,1.46397e-07,0.01032309787,-0.0503555724034449
"5246",0.179630268,3.58135e-07,0.70645478,0.0566095891818788
"5247",0.10371423,6.18946e-07,0.92123856,-0.0528948256644567
"5248",0.231490585,3.83448e-07,1.235177437,0.0682682694793489
"5249",0.423269706,3.38948e-07,1.780188374,0.223469935988691
"5250",0.24191294,3.04974e-07,1.207016343,0.0861445439619813
"5251",0.47645932,3.6015e-07,1.284172585,0.311278061044057
"5252",0.023763248,1.99397e-09,0.459349816,-0.0567514402528011
"5253",0.032006774,1.75362e-09,0.584063031,-0.0575626923965327
"5254",0.055088836,1.44946e-08,0.882614826,-0.0570741989261119
"5255",0.090409287,7.56195e-08,1.148859033,-0.0453301870088853
"5256",0.118183337,6.88601e-08,0.653637518,0.0189306748201046
"5257",0.015197135,6.41118e-08,0.40872157,-0.0659138613934392
"5258",0.08380374,1.1458e-07,2.484513058,-0.151771670168689
"5259",0.03056666,9.51471e-08,1.463614336,-0.129412471061774
"5260",0.042494381,3.34897e-08,0.828574013,-0.0670463030814125
"5261",0.05276928,2.18484e-08,1.338402886,-0.0930532179304556
"5262",0.022703317,1.11477e-08,0.429219561,-0.0562503095899652
"5263",0.036891014,1.01288e-07,0.257610021,-0.0357893183119592
"5264",0.041069486,1.72255e-07,0.262223074,-0.0368348317304466
"5265",0.086916172,2.68397e-08,0.617489938,-0.00681269856823695
"5266",0.02769484,8.58595e-08,0.410180704,-0.0550203442110752
"5267",0.098687974,2.35878e-07,0.886713278,-0.0290227979287717
"5268",0.134214707,7.65214e-07,0.870407186,-0.0287724256357926
"5269",0.026244788,5.23796e-07,0.478984528,-0.09164154220759
"5270",0.02625486,1.69061e-09,0.689533597,-0.0709819370827511
"5271",0.097558729,3.98744e-07,1.111794691,-0.0577426667337727
"5272",0.046747716,1.18547e-07,0.173647328,-0.0210142327471896
"5273",0.132637625,1.00345e-07,0.809026689,0.0199135498195892
"5274",0.0518765,1.58106e-07,0.451349408,-0.0388097745000426
"5275",0.02300171,1.47315e-07,0.30523434,-0.0563131917970595
"5276",0.116285945,4.36674e-07,1.267268724,-0.052936996333826
"5277",0.054787961,1.76807e-09,0.404289622,-0.021706222656154
"5278",0.021815645,6.95099e-09,0.28987004,-0.0467129548785662
"5279",0.044382432,6.54908e-07,0.331371449,-0.0717983149154315
"5280",0.037389429,4.24967e-07,1.551569084,-0.151706408080512
"5281",0.017456776,2.22102e-07,0.21653261,-0.0605577564348055
"5282",0.03681587,1.30751e-07,0.035433835,-0.0217334194406522
"5283",0.148220929,2.38858e-07,0.358205176,0.0587472715339638
"5284",0.026766292,3.74736e-07,0.24472493,-0.063812818915798
"5285",0.039311544,8.16534e-08,0.131133825,-0.0228167225177308
"5286",0.012011413,3.81545e-07,0.290388809,-0.0823582033842529
"5287",0.476056117,3.95065e-07,0.403309299,0.372541637728087
"5288",0.028542632,1.07496e-08,0.478842656,-0.0539930347052567
"5289",0.035063922,9.49239e-07,0.028606252,-0.0793689241237425
"5290",0.027767969,1.24814e-07,0.327196956,-0.0515944959806791
"5291",0.014329466,9.66529e-08,0.056355396,-0.0433928159722667
"5292",0.013749401,1.68086e-06,0.01032309787,-0.149750063419388
"5293",0.025313318,5.00748e-07,0.13220852,-0.065761750512821
"5294",0.046204107,2.26493e-08,0.565011143,-0.0434189356628822
"5295",0.08297494,3.86999e-07,0.628583757,-0.0363698394666273
"5296",0.012085625,9.46371e-08,0.089392455,-0.0479008368311741
"5297",0.016817617,2.01307e-07,0.227107079,-0.0605336476169398
"5298",0.036754033,5.25542e-08,0.67700644,-0.063075222735492
"5299",0.061524697,4.70153e-07,0.739207519,-0.0715945087240087
"5300",0.030156349,2.64089e-07,0.118080895,-0.0435892508102314
"5301",0.036566908,5.31537e-08,0.935466992,-0.0821034317349982
"5302",0.060916825,1.68444e-07,0.414217699,-0.0277806956567864
"5303",0.054020603,9.93568e-08,0.874292753,-0.0633826955506679
"5304",0.04531022,3.58856e-07,0.764668055,-0.0819944149516177
"5305",0.024296193,7.44848e-07,0.021062064,-0.0755087747951311
"5306",0.081979494,4.89325e-07,0.95315793,-0.0680225725562993
"5307",0.03716856,8.7279e-08,1.381806215,-0.116318067493091
"5308",0.016705453,1.98567e-07,0.09419211,-0.0507891615157578
"5309",0.014350026,6.07527e-08,0.343069295,-0.0617541984824368
"5310",0.023033884,1.41554e-07,0.49816221,-0.0699172823635561
"5311",0.114300807,8.00745e-08,0.753130913,0.00703875338838706
"5312",0.038674195,3.69713e-07,0.359685241,-0.0599208468204119
"5313",0.078697997,6.01541e-08,0.549351025,-0.0123694224650204
"5314",0.090499222,4.19518e-07,0.292467683,-0.00663731325552024
"5315",0.064507905,2.72092e-07,1.117362914,-0.0824742982434826
"5316",0.174392687,1.40714e-07,1.04379795,0.0418111733495679
"5317",0.04532314,4.03252e-07,0.371411105,-0.0564350904691457
"5318",0.113058666,8.81645e-07,0.66516787,-0.0430200156425456
"5319",0.152501664,5.92026e-07,0.759155677,0.00953646006674864
"5320",0.207399169,1.16831e-06,0.700107719,0.0290326086195718
"5321",0.162904887,1.64318e-07,1.368168081,0.00510356121937973
"5322",0.083647807,2.63121e-07,0.951856452,-0.0506779086250556
"5323",0.238270339,3.59283979999999e-06,0.582085807,-0.0985212805785629
"5324",0.119388875,4.51653e-08,1.245578609,-0.0212879577381487
"5325",0.214874259,7.32001e-08,1.751651705,0.0354557765876516
"5326",0.075401233,2.49917e-08,0.624387195,-0.0187020307816005
"5327",0.086378484,1.08718e-08,0.544729577,-0.000958053744057225
"5328",0.116486092,3.34233e-07,0.402122979,0.0172482134270904
"5329",0.076505203,2.87062e-07,0.886514311,-0.0547168208789636
"5330",0.083245173,5.90292e-08,0.722281212,-0.0203232784804317
"5331",0.098717584,1.75347e-07,0.749859109,-0.0148691735741987
"5332",0.125345894,1.42651e-07,0.882371687,0.00437270491633908
"5333",0.026806776,2.54745e-06,2.31371545,-0.363929419054065
"5334",0.088236368,2.13574e-07,0.639856017,-0.0199822367195899
"5335",0.116546294,1.4648e-07,0.878378165,-0.00440017032782304
"5336",0.16103285,2.89684e-07,1.652301059,-0.0260712411571458
"5337",0.144717823,4.65791e-08,0.774232568,0.0382281612771377
"5338",0.055261233,2.01307e-07,0.486403412,-0.040950612726471
"5339",0.01844762,2.009e-07,0.268754645,-0.0619049511966416
"5340",0.093031621,5.75495e-07,0.731291669,-0.0467681128220049
"5341",0.027518352,6.72871e-08,0.251204406,-0.0423539563541496
"5342",0.223677959,1.70899e-07,0.838299773,0.103964636871395
"5343",0.039305772,1.05886e-06,0.436855157,-0.112373160465146
"5344",0.060150736,1.28512e-07,0.626177214,-0.0412135522924649
"5345",0.071394185,2.14246e-07,0.570117387,-0.0317980919282052
"5346",0.058409962,2.63101e-08,0.47583299,-0.0249786480055019
"5347",0.15009809,1.94046e-07,0.560395544,0.0490043994055983
"5348",0.059186745,1.23758e-07,1.338269677,-0.093645936161792
"5349",0.054817442,6.42017e-08,0.459237412,-0.0299741458068103
"5350",0.093207495,1.72026e-07,1.460475369,-0.0718389898583915
"5351",0.119936921,8.16659e-07,0.345719321,-0.00842940242039944
"5352",0.033298682,3.19955e-07,0.830092029,-0.0960851024247546
"5353",0.039308419,5.21602e-07,0.329243803,-0.0675350070629485
"5354",0.126433833,3.56287e-07,1.279352983,-0.0381307635928075
"5355",0.093699457,1.46808e-07,0.979203916,-0.0346034196011805
"5356",0.113602273,1.50815e-07,0.774203463,-6.53875133360798e-05
"5357",0.05452208,1.14325e-07,0.763225666,-0.0558335297241088
"5358",0.059825079,2.79937e-07,0.700070628,-0.0573446936362531
"5359",0.098920534,1.58331e-07,0.564635306,-2.13784098799051e-05
"5360",0.08083341,1.12855e-06,0.724826034,-0.0965922989906493
"5361",0.322851378,3.09409e-07,1.334176679,0.157528152548254
"5362",0.117582198,1.19126e-07,1.049363619,-0.0139170954903538
"5363",0.070201365,6.82361e-08,0.571985397,-0.0230691383949426
"5364",0.027981092,4.93215e-07,0.268410249,-0.0724820590569265
"5365",0.080205907,3.22435e-07,0.791049218,-0.0465088294948733
"5366",0.120843759,3.81495e-07,0.557357906,0.00705890758435485
"5367",0.079755141,6.88201e-08,0.426399407,-0.00296602140168945
"5368",0.096953127,2.85352e-08,0.445169627,0.0156416227308319
"5369",0.092554565,1.37081e-06,1.152668836,-0.13267905838502
"5370",0.124761541,9.14513e-07,0.733495324,-0.038551169805239
"5371",0.088831863,2.75634e-07,0.484092062,-0.0123317519917365
"5372",0.104737536,3.0794e-07,0.64017714,-0.0100046706671025
"5373",0.196057312,1.42343e-07,0.7910187,0.0817501318369931
"5374",0.185959443,4.53647e-07,1.1791874,0.0219741650092363
"5375",0.020048364,1.27705e-07,0.320040038,-0.0589926659736043
"5376",0.067059635,8.15626e-08,0.577181147,-0.0275067682298063
"5377",0.040187914,7.5384e-09,1.439195039,-0.111980238194235
"5378",0.015291703,8.75628e-08,0.749545637,-0.0922253854380217
"5379",0.048904295,4.89215e-08,0.908825363,-0.0675366697721773
"5380",0.115664269,1.80938e-07,0.42549391,0.0252859160175837
"5381",0.036277714,1.93861e-07,0.750789303,-0.0786520095681247
"5382",0.112417955,1.53582e-07,0.762731499,-0.00060586308056938
"5383",0.053500284,4.11155e-07,1.38520517,-0.12254323230386
"5384",0.069335274,3.22659e-07,0.988227778,-0.0717371785816157
"5385",0.081246088,3.20183e-07,1.157280559,-0.0719522953013182
"5386",0.025673419,2.3614e-07,0.500537101,-0.073965889704983
"5387",0.20114815,1.19529e-07,1.268795977,0.0536601234658661
"5388",0.241660786,9.28824e-08,0.704070534,0.137085013579012
"5389",0.21506461,4.52307e-08,0.82715036,0.104818719787568
"5390",0.491253092,9.39139e-08,0.862441655,0.375086738406645
"5391",0.046668506,8.19267e-08,0.333329046,-0.0301857722046541
"5392",0.061483171,8.87353e-08,0.868308938,-0.0547532352006095
"5393",0.027152866,2.74739e-08,0.882345813,-0.0858846589734471
"5394",0.117888868,7.21603e-08,0.694256094,0.0154543811783232
"5395",0.244500691,6.68898e-08,1.212984842,0.104698193274084
"5396",0.021361399,4.04151e-07,0.271432226,-0.0731865384388618
"5397",0.066244249,3.93339e-08,1.195517001,-0.0703895385602739
"5398",0.10157974,1.83958e-08,0.796540338,-0.00459117482264196
"5399",0.010891102,1.38714e-09,0.056728538,-0.0402960986986064
"5400",0.185318537,1.55301e-07,0.554904534,0.0872931336347154
"5401",0.064532071,2.43688e-07,0.841156905,-0.0604030205738051
"5402",0.018394047,1.30891e-08,0.159883995,-0.0411024993200121
"5403",0.034442498,8.53479e-08,0.730556334,-0.0715407852934377
