,CFO,A1,A2,A3,ABCFO
8753,-0.022643365,1.95E-07,0.594,0.106550096,-0.084503098
8754,-0.088836938,6.29E-08,1.09,0.048671795,-0.173467861
8755,0.076320147,9.41E-08,0.847,0.03572303,0.003203661
8756,0.05987435,6.69E-08,1.1,-0.040347453,-0.021850339
8757,0.09351528,3.22E-08,1.31,0.237001358,-0.007940069
8758,0.132913202,5.09E-08,1.26,0.193983363,0.035680749
8759,0.077152303,1.25E-07,0.547,-0.001446741,0.018754601
8760,0.035559574,1.67E-07,0.814,0.063903442,-0.034771482
8761,-0.060667819,7.63E-08,0.598,0.066203301,-0.125212547
8762,-0.017822069,1.22E-08,0.867,0.223208623,-0.101204267
8763,0.05135717,4.86E-07,0.697,0.016021951,-0.001789678
8764,0.289157249,4.45E-07,1.62,-0.001015518,0.197231647
8765,-0.060141624,2.19E-08,1.41,0.365344552,-0.170651348
8766,0.083044075,1.60E-07,1.56,0.495023461,-0.03367202
8767,-0.002594543,9.18E-08,1.26,0.085859696,-0.094593257
8768,0.044124053,9.52E-08,1.2,0.159584727,-0.047927116
8769,0.043532439,8.39E-08,0.701,0.162754854,-0.02845521
8770,-0.025607549,4.95E-07,1.38,-0.023234985,-0.105182871
8771,0.086957074,7.93E-07,0.614,-0.022723811,0.048866422
8772,0.087712648,8.67E-08,1.67,0.142187725,-0.023359708
8773,-0.015869487,5.19E-08,0.983,0.306269846,-0.10567561
8774,-0.209550747,1.69E-07,0.889,0.085388843,-0.283672955
8775,0.199170886,3.03E-08,0.642,0.153078494,0.128169865
8776,0.089042451,1.01E-07,0.414,-0.035843816,0.036552257
8777,-0.015863586,9.90E-07,1.26,0.326613019,-0.086482563
8778,0.029849711,8.44E-08,0.504,-0.018561737,-0.027520215
8779,0.003765237,7.78E-07,0.737,0.136619632,-0.045593125
8780,-0.054728885,3.10E-07,0.758,0.095920555,-0.119123615
8781,-0.0011837,6.85E-07,0.744,-0.021321664,-0.048285635
8782,0.070527815,5.94E-07,0.794,0.034056,0.016346607
8783,0.06341284,7.45E-07,0.938,0.188275439,0.002825247
8784,0.033285089,1.69E-07,1.44,0.181852257,-0.066984183
8785,0.033023358,4.39E-08,0.498,0.044252051,-0.027698889
8786,-0.046561379,7.04E-08,0.393,0.017891921,-0.101130694
8787,0.053451458,3.36E-08,1.07,0.161610977,-0.035374313
8788,0.084320959,3.23E-08,0.65,0.136585044,0.013647231
8789,0.052896807,5.95E-09,0.668,-0.030198681,-0.013431706
8790,-0.0155519,2.39E-08,0.729,0.024811908,-0.085761625
8791,0.030918446,6.95E-08,0.12,0.001295573,-0.011842091
8792,0.150387867,1.20E-07,1.4,0.258379207,0.04739236
8793,0.005153501,1.22E-07,0.698,-0.035309817,-0.058352783
8794,0.081100589,3.79E-07,0.618,0.027155913,0.0272366
8795,0.080661027,3.30E-07,0.874,0.013349178,0.015109898
8796,-0.096996623,4.52E-09,0.425,-0.081599508,-0.151524686
8797,0.02789977,1.61E-08,0.626,-0.029356826,-0.036389916
8798,0.05849066,2.48E-08,0.786,-0.093640207,-0.009799386
8799,0.111764239,5.59E-09,1,0.036436333,0.029364528
8800,-0.021761276,3.61E-08,0.593,0.02373049,-0.085922974
8801,0.134100884,7.78E-07,0.721,0.014650402,0.089764905
8802,0.072518839,3.36E-08,1.12,-0.0551004,-0.010613841
8803,0.147890433,2.07E-07,0.895,-0.027954347,0.078844706
8804,0.027819483,9.97E-07,0.549,0.083302927,-0.004574851
8805,0.113940002,1.55E-07,0.547,0.016154951,0.055914368
8806,0.156817681,3.09E-07,0.737,0.077755214,0.093904416
8807,0.11951836,6.71E-07,0.545,-0.059047079,0.081495518
8808,0.055533952,4.63E-07,0.961,0.029592863,-0.009740786
8809,0.084439541,4.59E-08,0.867,0.15140542,0.004751333
8810,0.052894574,4.74E-09,1.02,-0.071173597,-0.026507699
8811,0.00413208,4.71E-07,0.212,-0.03222843,-0.027811952
8812,0.135713673,2.59E-09,0.386,0.00365851,0.079677587
8813,0.041975988,3.56E-07,0.23,-0.024366921,0.005169234
8814,0.114706964,4.25E-09,0.951,0.039223171,0.034181165
8815,-0.026332683,1.19E-08,1.42,-0.044994144,-0.122908771
8816,0.129192498,1.99E-08,1.08,0.168309466,0.03925772
8817,-0.019971557,1.88E-07,1.42,-0.008693795,-0.111965971
8818,-0.018723063,7.87E-08,0.423,0.03751084,-0.074952801
8819,-0.015177724,6.23E-10,1.82,0.134258092,-0.135019293
8820,0.077156103,3.45E-07,1.06,-0.350275416,0.017452656
8821,0.00997708,3.42E-08,0.313,-0.061745142,-0.039656807
8822,-0.006285017,2.88E-09,2.56,0.34824586,-0.164187687
8823,0.155366882,1.94E-08,0.624,0.086601865,0.087121463
8824,-0.007209817,5.34E-08,1.4,0.417724014,-0.118129616
8825,0.056222974,5.53E-08,0.768,-0.105132513,-0.009896062
8826,0.310274071,6.23E-10,0.518,0.015642511,0.248306397
8827,0.035016107,4.28E-08,1.28,6.03E-05,-0.056373231
8828,0.001736588,5.16E-08,0.996,-0.185949066,-0.071006388
8829,0.197906512,2.81E-08,0.962,0.283361385,0.108990202
8830,0.168178412,2.81E-07,0.401,0.064817683,0.118633145
8831,0.12801246,9.25E-08,0.517,0.009380169,0.069377931
8832,0.027680125,4.42E-07,0.723,0.081663618,-0.030355188
8833,0.178605151,1.47E-08,0.7,0.080896071,0.107276402
8834,-0.061881068,5.71E-08,2.08,0.404368387,-0.200209339
8835,0.021140697,7.82E-09,2.85,0.168279959,-0.142104273
8836,0.165342005,5.72E-07,0.451,0.193852701,0.118838085
8837,0.026522826,3.73E-08,0.366,-0.025638472,-0.026482344
8838,0.076496669,9.92E-08,0.951,0.076882915,-0.002205826
8839,0.003523253,1.05E-08,1.44,0.07668432,-0.098276329
8840,-0.045346766,6.04E-09,1.43,0.027467921,-0.145122698
8841,0.05635357,6.75E-09,0.997,0.456688824,-0.040917952
8842,0.101328456,3.94E-08,0.931,-0.011585028,0.024617807
8843,0.012424335,5.48E-09,2.56,0.214101241,-0.140592625
8844,-0.003791264,2.75E-09,1.19,-0.090154087,-0.08958343
8845,-0.322946844,6.98E-07,1.73,0.381130119,-0.42462622
8846,0.005218248,1.68E-07,0.676,-0.006149453,-0.056889
8847,0.147555077,5.37E-08,0.8,0.175871628,0.07001186
8848,0.017335526,8.86E-09,0.185,0.010245366,-0.030447463
8849,-0.038742485,1.49E-07,0.0316,0.004335862,-0.075315868
8850,-0.098184997,8.50E-07,0.511,-0.207282271,-0.123527262
8851,-0.04408341,1.79E-07,0.418,-0.236430094,-0.086958037
8852,0.079320999,5.04E-08,0.914,0.276300288,-0.006620909
8853,0.054829236,4.60E-08,0.882,-0.001383871,-0.02000761
8854,0.139047352,1.03E-07,0.626,0.045581524,0.074978562
8855,0.038392181,4.19E-09,0.317,-0.008912004,-0.014298609
8856,0.113990389,6.26E-08,0.899,-0.005810713,0.039165966
8857,0.023423368,7.68E-08,0.86,0.015033466,-0.050066127
8858,0.081687766,2.48E-07,0.727,0.090633506,0.016688806
8859,0.107762964,2.76E-08,1.65,0.20807701,-0.00681615
8860,0.047067888,1.98E-08,2.11,0.083803997,-0.082273746
8861,0.067695749,1.80E-08,0.751,0.04996397,-0.004516977
8862,-0.075461753,2.73E-07,0.555,-0.066354781,-0.126924986
8863,-0.014698538,1.70E-09,1.74,0.216537448,-0.134152342
8864,0.159117808,5.20E-08,1.23,0.080092394,0.06723215
8865,0.098590922,1.56E-08,1.22,0.017693085,0.008133987
8866,0.091356669,7.22E-08,0.84,-0.134708337,0.023894255
8867,-0.06900926,1.02E-07,0.46,-0.04220707,-0.123133204
8868,-0.037703811,3.18E-07,0.224,-0.033421489,-0.075208387
8869,0.085872224,1.47E-08,1.38,0.045956177,-0.01221639
8870,0.072651268,2.64E-08,0.72,-0.053702336,0.00570451
8871,0.078136243,2.59E-08,1.15,0.061562466,-0.010662778
8872,0.117933432,2.44E-07,0.907,-0.02602891,0.049560028
8873,-0.065667045,3.15E-07,1.09,0.140499983,-0.145164977
8874,0.021527892,6.84E-08,0.464,-0.052726628,-0.033506451
8875,-0.013446104,9.74E-08,0.7,0.107787385,-0.082975367
8876,0.186829117,5.89E-08,0.737,-0.170773398,0.124455446
8877,0.023839673,1.99E-07,0.949,0.11412892,-0.052780385
8878,-0.036379265,4.06E-08,0.512,-0.197152652,-0.089152362
8879,0.165661611,7.30E-09,0.401,0.096992234,0.105826015
8880,0.196299132,2.33E-09,0.794,0.027780561,0.122585539
8881,0.158637234,2.24E-09,0.509,-0.005540293,0.09785206
8882,0.044305463,2.37E-07,0.853,-0.108860594,-0.019114154
8883,0.104533575,1.62E-07,2.72,0.107482427,-0.046033271
8884,0.060835227,2.45E-07,0.555,-0.020952258,0.006812795
8885,-0.042075517,2.04E-07,0.513,0.001769661,-0.096549846
8886,0.135669491,1.23E-07,1.05,-0.026439362,0.057380074
8887,0.038971453,1.43E-07,0.418,-0.031791133,-0.012426033
8888,0.095112214,1.19E-07,1.3,0.030497164,0.004354659
8889,0.114729305,3.29E-07,0.759,0.032964485,0.053180019
8890,-0.078464458,2.19E-06,0.0534,0.047232308,-0.049317866
8891,0.149414532,4.24E-07,2.45,-0.388085436,0.03644631
8892,0.070267542,2.00E-07,0.626,0.000124468,0.01106393
8893,-0.176661892,2.58E-07,0.852,0.155126952,-0.248782985
8894,0.150100501,1.36E-07,0.795,0.057102168,0.079760238
8895,0.07303647,8.36E-07,0.886,0.024238177,0.023497721
8896,0.077147427,1.01E-07,2.09,-0.141667996,-0.040592943
8897,-0.026069916,3.53E-07,0.812,-0.258509883,-0.07857371
8898,0.220779751,1.37E-07,0.511,0.044751214,0.162612935
8899,-0.072914031,9.14E-07,0.239,0.030910053,-0.093436399
8900,0.003300178,2.73E-07,0.651,0.09118688,-0.057753278
8901,0.114918514,8.54E-07,0.441,0.058163928,0.083097102
8902,0.132889707,6.51E-08,1.74,0.634044582,0.000617033
8903,-0.141692247,4.51E-07,1.4,0.354649866,-0.23707908
8904,0.25637832,5.76E-08,0.688,0.079454127,0.187027951
8905,-0.088234154,1.79E-07,0.345,0.000101546,-0.136563532
8906,-0.243090637,5.12E-07,0.402,0.08779908,-0.285785743
8907,0.057775801,5.85E-07,0.9,-0.005010112,0.000325385
8908,0.207738587,2.29E-08,0.451,-0.009036352,0.150157426
8909,0.103233447,9.55E-08,3.1891,0.157310848,-0.070659159
8910,0.132801093,4.37E-08,0.916,-0.049803823,0.058219132
8911,0.041067353,3.08E-07,1.48,0.276290177,-0.059586528
8912,0.057587694,2.70E-09,0.643,-0.100604833,-0.005300859
8913,0.140841855,3.09E-07,0.659,-0.014103621,0.084427638
8914,-0.007357617,8.62E-08,0.972,-0.005922825,-0.084396919
8915,0.160199557,1.10E-07,0.822,0.10341805,0.08622205
8916,0.162437076,1.25E-07,1.28,-0.214596628,0.081471678
8917,-0.014875933,1.56E-07,0.602,0.034751209,-0.075798937
8918,0.085126166,1.42E-07,0.742,0.019539898,0.018513123
8919,-0.074297806,2.01E-07,0.89,0.041679566,-0.145829013
8920,0.05352594,1.04E-07,1.29,0.364678213,-0.049275579
8921,-0.033156887,6.56E-07,1.93,0.116708729,-0.135017479
8922,-0.034394431,2.82E-07,0.611,0.03308191,-0.091421078
8923,0.01318044,1.85E-07,0.923,0.206272911,-0.066132499
8924,0.061936285,6.67E-07,0.913,-0.037293632,0.00784342
8925,0.04787395,9.20E-07,0.622,-0.014966185,0.013416999
8926,-0.016399068,1.20E-07,0.863,0.132865606,-0.092784942
8927,0.176348828,5.37E-09,0.501,0.076106739,0.113076855
8928,0.046025227,1.42E-07,0.73,0.033867564,-0.020606083
8929,0.139902002,1.82E-07,0.654,-0.017552397,0.079576367
8930,0.061588703,1.51E-07,0.617,0.040493079,-0.000324532
8931,0.088186509,2.14E-07,0.898,-0.004575322,0.01841459
8932,0.106934008,5.00E-08,0.595,-0.048683533,0.045744613
8933,-0.090868835,8.73E-07,0.732,-0.042261812,-0.130449721
8934,0.013415998,3.47E-07,0.622,0.05660509,-0.042734805
8935,0.05076217,2.43E-07,0.791,0.068262941,-0.016239681
8936,0.058022298,1.08E-07,0.932,-0.495847233,0.000885133
8937,0.067126142,1.39E-07,0.575,-0.100445041,0.011584145
8938,0.107786026,3.09E-07,0.661,-0.340109536,0.062951967
8939,0.00775964,4.20E-08,0.708,-0.38430007,-0.046345109
8940,0.0004249,4.64E-07,0.181,0.021429642,-0.032395521
8941,0.084856447,3.47E-08,0.752,0.109539944,0.0110289
8942,0.117310862,3.34E-07,0.761,-0.010242895,0.057391854
8943,0.118291897,2.04E-07,0.332,-0.067138903,0.073738255
8944,0.323562984,1.21E-06,0.995,0.730971422,0.25674025
8945,0.041080259,3.30E-07,0.792,-0.108664369,-0.016728303
8946,-0.184290817,9.69E-09,0.602,-0.155515959,-0.243292744
8947,0.017336724,1.80E-08,0.221,-0.115918845,-0.027110536
8948,0.01644689,1.88E-08,0.309,-0.180368861,-0.02929282
8949,-0.045353319,6.35E-08,0.17,0.077110295,-0.093085947
8950,-0.032906237,6.68E-08,0.104,-0.049955884,-0.073264407
8951,-0.043519558,1.28E-07,0.146,0.069982649,-0.087854854
8952,0.023882572,1.95E-08,0.214,-0.020889641,-0.02362584
8953,-0.032407234,7.32E-08,0.010827,-0.051150652,-0.068671076
8954,-0.012634279,2.55E-08,0.25,0.007101291,-0.062426561
8955,0.052761184,9.49E-08,0.813,0.21175873,-0.025225601
8956,-0.020557406,2.32E-08,0.231,-0.040778512,-0.067931009
8957,-0.011970476,3.15E-08,0.132,0.049193408,-0.058207687
8958,-0.125477394,5.32E-08,0.010827,-0.03023641,-0.163157257
8959,-0.322946844,5.47E-07,0.0356,-0.034282357,-0.345013555
8960,0.032900866,1.60E-07,0.0111,-0.366750765,0.010814463
8961,0.053691023,3.36E-08,0.219,0.11003472,0.00176379
8962,0.103109117,6.58E-08,0.731,-0.08812968,0.038256497
8963,0.0431902,5.80E-08,0.156,-0.12190307,0.002970096
8964,-0.182502721,1.53E-07,0.0538,-0.154739613,-0.214166207
8965,-0.02456493,5.35E-08,0.0163,-0.020097621,-0.062822918
8966,-0.226500005,1.13E-07,0.471,0.094403557,-0.28559685
8967,-0.062814703,9.98E-08,0.1,-0.015197861,-0.103149616
8968,-0.028461274,9.00E-09,0.168,-0.147430308,-0.069898651
8969,0.027762168,1.91E-07,0.767,-0.12127996,-0.033206761
8970,-0.021439673,2.70E-08,0.081,-0.280073306,-0.053947219
8971,0.058515374,1.83E-07,1.54,0.010123903,-0.039262091
8972,0.036251011,1.32E-08,0.187,0.142868361,-0.016213896
8973,0.066424294,2.91E-08,0.302,-0.04108123,0.016333978
8974,0.100686378,3.87E-07,0.472,-0.063347944,0.056341079
8975,0.021610082,9.60E-08,0.725,-0.125106258,-0.040664162
8976,0.030489864,2.79E-08,0.204,-0.008895037,-0.016755244
8977,0.058975589,5.27E-09,0.794,0.137626171,-0.018569451
8978,0.073352589,3.91E-08,0.13,-0.006165412,0.029431944
8979,0.030181538,1.72E-08,0.151,0.038383795,-0.016929098
8980,0.074407686,2.96E-08,0.223,0.002423379,0.026031812
8981,0.122055849,7.75E-08,0.75,0.021425321,0.052892064
8982,0.014084025,7.35E-09,0.963,0.115240129,-0.069551982
8983,0.127157779,4.45E-09,0.695,0.067005021,0.056189658
8984,-0.006006679,2.23E-07,0.23,-0.043630388,-0.046565401
8985,0.037573478,4.66E-08,0.15,-0.003561451,-0.007013701
8986,0.040225702,1.62E-07,0.432,0.014240076,-0.012760734
8987,-0.235670967,1.07E-07,1.53,0.394843408,-0.349337254
8988,0.092756752,1.31E-08,0.796,0.044787065,0.018712015
8989,0.084980738,1.53E-07,2.61,0.224620954,-0.065546151
8990,0.083320899,7.18E-08,0.202,0.02588435,0.036379871
8991,0.08109524,4.59E-09,0.751,0.086748924,0.007118785
8992,0.065925763,4.42E-07,1.07,-0.139579022,0.001511949
8993,0.046846506,2.17E-09,0.0942,0.006123354,0.00272772
8994,0.033198356,3.22E-08,0.888,0.006829976,-0.042640283
8995,0.031850785,2.08E-07,2.19,0.164725057,-0.097396669
8996,0.054217005,1.17E-08,0.129,0.004199244,0.009051833
8997,0.174279933,4.10E-07,0.694,0.015685096,0.118730937
8998,0.077822085,2.06E-07,0.152,-0.012840303,0.038807108
8999,0.04872444,4.46E-07,1.36,0.187872349,-0.039215415
9000,0.040739421,9.25E-07,2.46,-0.160789938,-0.064042727
9001,0.019157909,1.27E-07,0.0469,-0.00090934,-0.018592671
9002,0.060150262,1.96E-07,0.268,-0.004245652,0.015715759
9003,0.055618412,8.90E-08,0.275,-0.045961853,0.008815014
9004,0.01693677,9.73E-08,0.317,0.002136608,-0.033040169
9005,0.018327904,1.08E-07,0.0356,-0.000606552,-0.019602493
9006,0.182512173,1.33E-07,0.931,0.019727158,0.107806827
9007,0.037140782,6.53E-07,0.293,-0.044660502,0.008382327
9008,0.039004202,1.20E-06,0.267,-0.039917855,0.029412322
9009,-0.084744001,1.18E-06,2.88,-0.076481393,-0.201327488
9010,0.078962455,5.22E-07,0.342,-0.037666062,0.043561111
9011,0.258939236,7.44E-08,1.71,0.072335928,0.148307405
9012,0.057706624,6.45E-07,0.488,-0.043762023,0.02061667
9013,0.084762923,7.33E-07,1.46,0.174271041,0.002773978
9014,0.179118384,1.08E-07,1.7,-0.031376351,0.073730628
9015,0.208374268,4.28E-07,1.76,0.108262174,0.106204981
9016,0.114492747,1.81E-07,3.1891,0.83812164,-0.0809002
9017,0.190160527,6.03E-07,1.51,0.243237834,0.099303894
9018,-0.030335125,1.04E-06,1.28,-0.35388028,-0.075764358
9019,0.036947544,4.61E-07,0.3,-0.02283354,0.000708704
9020,0.097329073,2.77E-07,1.16,-0.007342363,0.018967808
9021,0.026011842,2.49E-06,1.47,-0.367533811,0.021662786
9022,-0.033966709,7.95E-07,3.1891,0.398930666,-0.193145512
9023,0.186934308,5.28E-07,0.807,0.103689633,0.12752269
9024,0.015562706,6.23E-10,0.0154,-0.000105609,-0.025139053
9025,-0.095977842,4.10E-09,0.0369,0.006066298,-0.137669902
9026,0.022270872,1.59E-09,0.0182,0.00096016,-0.018552065
9027,0.045821805,6.49E-08,0.47,0.060588821,-0.013630302
9028,-0.009614649,4.92E-09,0.010827,-0.001069883,-0.049950068
9029,0.045982193,5.67E-08,0.287,0.027719018,-0.005029909
9030,0.004040161,6.67E-10,0.0139,0.000137224,-0.036607036
9031,0.030993091,3.90E-09,0.0129,-0.000278217,-0.009490098
9032,-0.083451293,1.88E-09,0.0234,0.000862961,-0.124475262
9033,0.016712636,1.78E-09,0.0185,-0.000624005,-0.024059642
9034,0.05254081,3.28E-09,0.0209,0.000194898,0.011690466
9035,0.050138844,3.19E-08,0.446,0.037998359,-0.008618458
9036,0.043591547,2.98E-08,0.435,0.034412469,-0.014654496
9037,0.008730586,6.68E-08,0.393,0.017879022,-0.045958478
9038,0.04181162,1.16E-08,0.0845,0.031461419,-0.002499174
9039,0.107137283,1.05E-09,0.195,0.01149768,0.058636796
9040,0.007730032,6.23E-10,0.0166,-4.66E-06,-0.033024768
9041,0.000428185,6.23E-10,0.0639,-0.005160827,-0.042090487
9042,0.014952276,6.23E-10,0.0718,0.005558096,-0.028275263
9043,0.068284491,1.12E-09,0.0957,0.065328498,0.021950852
9044,0.012387441,6.23E-10,0.0245,0.002675984,-0.028788664
9045,-0.05376745,6.23E-10,0.0434,0.004552297,-0.095789186
9046,0.041909161,6.23E-10,0.018,0.001384505,0.001046998
9047,-0.009336619,6.34E-10,0.024,0.001046614,-0.050433478
9048,-0.001820591,6.23E-10,0.0751,0.001035085,-0.045022254
9049,-0.076152237,3.90E-09,0.0248,0.004010937,-0.117279038
9050,-0.025368678,6.23E-10,0.0194,0.00100407,-0.066274899
9051,-0.00039101,6.23E-10,0.0723,0.006218379,-0.043662766
9052,-0.003956467,6.23E-10,0.02,0.002257442,-0.04493224
9053,0.02087794,2.01E-09,0.0159,0.000386575,-0.019815714
9054,0.053088588,1.02E-06,0.151,-0.001438561,0.040887781
9055,0.067516689,9.42E-09,0.388,-0.021936001,0.012541906
9056,0.16035371,8.56E-07,0.379,-0.054378346,0.135179006
9057,0.105631688,1.03E-09,0.245,0.034056291,0.054263976
9058,0.041615385,1.24E-07,0.88,0.06162335,-0.032788546
9059,0.013989178,4.11E-08,1.52,0.062497404,-0.089576365
9060,-0.014594043,1.78E-07,0.0502,-0.068284027,-0.048367311
9061,0.060114476,1.43E-07,0.974,-0.179379661,-0.008905311
9062,0.216896348,1.05E-08,2.32,0.06069263,0.07942087
9063,0.070416974,4.10E-08,0.0924,0.067337579,0.025479054
9064,-0.008768782,1.75E-08,0.543,0.395281671,-0.084783899
9065,0.065234061,8.25E-07,1.07,-0.010870418,0.009004855
9066,-0.045175018,8.79E-09,0.0442,-0.021333598,-0.086030961
9067,0.01063843,7.75E-07,0.686,-0.161461885,-0.0260558
9068,0.137617871,2.07E-07,0.885,0.003125628,0.067872197
9069,0.153827796,1.62E-07,0.96,0.035766447,0.078322485
9070,-0.021538991,1.01E-06,1.63,0.203716167,-0.10233425
9071,0.061394683,6.15E-07,0.409,0.160481155,0.019250459
9072,0.120111335,1.72E-07,0.568,0.05545601,0.060382395
9073,0.068257327,2.67E-07,0.466,0.029367138,0.016835376
9074,0.064968199,3.89E-08,0.863,0.069601695,-0.01186254
9075,0.103256858,1.09E-07,1.14,0.125567546,0.015354879
9076,0.32527327,1.03E-08,0.547,0.049196452,0.261233826
9077,-0.036003972,4.01E-08,1.72,0.135406635,-0.150449341
9078,-0.019645537,5.04E-07,0.551,-0.324969827,-0.053978819
9079,0.09145544,2.40E-07,1.16,0.135590521,0.006745398
9080,0.14703007,2.12E-07,0.674,0.009756865,0.085905407
9081,-0.018835238,6.87E-08,0.991,-0.062667277,-0.095211546
9082,0.048297128,2.86E-07,0.957,0.158041566,-0.027318308
9083,0.06538132,3.62E-08,0.981,0.021897624,-0.014693536
9084,0.108034,6.24E-07,0.97,-0.135497109,0.053670543
9085,0.110020151,4.78E-08,0.893,0.035785728,0.033460605
9086,0.01759839,5.23E-07,1.1,0.097581412,-0.053830602
9087,0.143993018,8.55E-08,0.59,-0.06397966,0.084742188
9088,0.069686265,9.02E-08,1.18,0.012234766,-0.016436745
9089,0.05028397,2.01E-07,0.521,-0.167679644,0.00144182
9090,-0.040478462,1.05E-06,0.554,0.019149814,-0.069013974
9091,0.128466879,8.11E-08,1.06,-0.004684577,0.047588184
9092,0.160810191,3.92E-07,0.319,-0.137044479,0.125570478
9093,-0.07590405,7.88E-08,2.17,0.418623076,-0.217724848
9094,0.112427212,2.89E-07,1.73,0.010198602,0.010360329
9095,0.043036733,1.73E-07,0.624,0.086857042,-0.020088846
9096,0.024797461,2.67E-07,0.527,-0.052273337,-0.026216527
9097,0.047135105,1.40E-07,1,0.171714438,-0.035615865
9098,-0.003567898,5.00E-08,2.6,0.409490619,-0.163735756
9099,0.105485273,2.41E-08,1.13,0.03424784,0.018427118
9100,0.201558548,1.59E-07,0.85,-0.171691572,0.137905666
9101,-0.015806706,1.63E-08,3.08,0.737272704,-0.208597573
9102,0.059153083,1.04E-08,0.675,0.024444259,-0.00926997
9103,-0.028418738,2.90E-07,0.87,-0.050315764,-0.092863222
9104,-0.003736273,6.09E-07,0.115,-0.018984241,-0.027550528
9105,-0.135197823,1.73E-07,0.552,-0.036986642,-0.190927272
9106,0.112079072,6.74E-08,0.592,-0.057643905,0.051914814
9107,0.01227365,7.37E-07,0.867,-0.046638247,-0.037252719
9108,0.073193969,1.58E-08,0.724,0.036424229,0.002504306
9109,0.200295975,6.61E-09,0.774,0.003458964,0.128419197
9110,-0.125415095,6.88E-07,0.932,0.148568249,-0.186238386
9111,-0.045214582,1.59E-07,0.898,0.06836364,-0.119432366
9112,-0.017685413,6.33E-08,3.1891,0.016270527,-0.187607654
9113,0.088876664,5.52E-08,0.15,-0.000807088,0.04447812
9114,0.030694371,3.36E-07,0.274,-0.044642785,-0.007867268
9115,0.039551326,9.91E-08,0.231,-0.032446567,-0.005585912
9116,0.064703622,1.10E-07,0.428,0.111350816,0.006671539
9117,0.055330854,5.76E-07,0.201,0.014470809,0.025675434
9118,0.056133126,2.42E-07,0.641,-0.208570475,0.005179959
9119,-0.119758841,1.19E-07,0.374,-0.170571853,-0.165180586
9120,-0.170596796,3.63E-07,0.665,-0.304700009,-0.215059206
9121,0.027526387,1.91E-07,0.973,-0.027113056,-0.045296593
9122,0.053934582,6.57E-08,0.693,-0.067266311,-0.010102489
9123,0.006404584,1.24E-07,0.948,-0.086708582,-0.065493899
9124,-0.073477004,1.16E-07,1.07,-0.115015053,-0.149655273
9125,-0.235048915,9.92E-07,0.0477,-0.143774398,-0.238837747
9126,0.03031563,7.67E-07,0.343,-0.001615627,0.0017644
9127,-0.017763638,3.15E-06,0.846,0.027112756,0.01151087
9128,0.144064432,4.08E-07,0.924,0.011016699,0.079141756
9129,-0.030772313,1.87E-06,0.137,-0.262681526,-0.00466777
9130,0.147203188,1.57E-07,0.913,-0.019038615,0.075427487
9131,0.182898427,2.45E-07,0.5,-0.017517311,0.131018613
9132,-0.014903141,7.87E-07,0.289,0.016765641,-0.0412198
9133,-0.223609175,1.33E-06,1.1,0.661854843,-0.288277368
9134,-0.10428528,2.16E-06,0.205,-0.22509854,-0.072642611
9135,0.093157643,2.99E-07,1.19,-0.213080694,0.021655355
9136,0.014075941,1.15E-06,0.256,0.0079102,0.001556573
9137,0.094103511,1.41E-07,1.17,-0.027769881,0.011519836
9138,0.12146054,3.60E-07,0.942,-0.054217143,0.056527301
9139,0.051192525,8.38E-07,0.662,-0.099650512,0.015379315
9140,0.034467022,7.70E-07,0.237,-0.004004017,0.010467644
9141,0.039108799,7.63E-07,0.639,-0.296999338,0.008798559
9142,0.223168663,3.79E-08,0.647,0.131131965,0.15300058
9143,0.024836234,6.60E-07,1.46,0.262909218,-0.062761251
9144,-0.015913344,1.60E-06,0.968,-0.061501103,-0.040251228
9145,0.105461937,1.48E-06,0.855,0.09481352,0.076179615
9146,0.005520055,1.52E-06,0.662,-0.250089424,-0.002138194
9147,0.049979712,1.10E-06,0.78,-0.019642054,0.015192385
9148,0.192706532,4.34E-07,0.668,0.036954186,0.13826902
9149,0.103482667,2.44E-07,0.517,-0.010803069,0.05062902
9150,0.167180661,8.39E-07,1.01,-0.037128501,0.114829749
9151,0.12208823,1.09E-06,2.47,-0.104250548,0.020381167
9152,-0.069735136,1.64E-07,0.594,0.174271307,-0.135052672
9153,0.269278103,2.75E-07,0.54,0.014852343,0.215594412
9154,0.042397294,1.17E-06,0.675,-0.08452857,0.016593683
9155,0.065833631,3.83E-07,0.853,-0.399827075,0.017698245
9156,0.055249402,7.12E-07,0.394,0.008662927,0.022393186
9157,-0.015382115,2.69E-07,0.953,0.409936134,-0.100411726
9158,0.197037034,1.19E-06,0.831,0.064334188,0.16015006
9159,0.045298067,5.90E-07,0.951,-0.048588385,-0.012527156
9160,-0.083211348,2.07E-07,0.0949,0.012003373,-0.120729692
9161,-0.322946844,7.05E-07,0.666,0.597325229,-0.388299537
9162,0.145505296,2.42E-08,0.541,-0.020109219,0.084656485
9163,-0.046673463,2.13E-06,0.514,-0.058061916,-0.034736101
9164,-0.006595303,3.63E-07,0.969,0.015712531,-0.075042186
9165,-0.016505819,7.08E-07,0.328,-0.566284909,-0.026208811
9166,0.155904327,7.04E-07,1.67,0.292262971,0.06007589
9167,-0.107488393,1.44E-06,1.31,-0.271322586,-0.143750082
9168,-0.058320917,8.90E-08,2.82,0.317850403,-0.222970155
9169,-0.01047406,6.16E-08,0.967,-0.114826128,-0.084232936
9170,0.092432766,5.53E-07,1.41,0.218994009,0.004892934
