TAC,A1,A2,A3,A4,DA_ROA
-0.105395532,4.47E-07,-0.225,0.056486058,-0.024801176,-0.087555765
0.005923106,3.86E-08,0.000335,0.343306156,0.016331462,0.040879028
0.062162261,2.75E-09,0.148,0.056193387,0.026390895,0.070697209
-0.064206571,1.43E-08,0.529,0.266151342,0.333376352,-0.116206885
-0.002904864,4.86E-08,-0.0089,0.089975922,0.065511074,-0.003049612
-0.020711162,5.98E-08,0.0471,0.42270228,-0.006675001,0.027461009
-0.10658194,6.23E-10,0.0237,0.538215233,0.176309638,-0.096780413
0.031699866,4.56E-08,0.0837,0.130217946,0.001004255,0.052773198
-0.047323643,5.81E-08,-0.00074,0.064027774,0.008454426,-0.034589698
-0.018622844,2.26E-08,0.0902,0.436908158,0.20348621,-0.024438133
0.078994275,3.22E-07,0.427,0.310777072,0.046885214,0.104842468
-0.008503451,1.01E-07,-0.0329,0.310544207,0.066033649,0.009977397
-0.017106234,3.76E-07,0.0778,0.119160617,0.069019134,-0.016334234
-0.060448095,1.13E-08,0.0434,0.595625196,0.08769857,-0.022106368
0.040097993,5.33E-08,0.254,0.051560414,0.157474698,0.014041035
0.050140251,7.20E-09,0.126,0.04985069,0.049802571,0.051757231
0.213643574,5.61E-07,0.164,0.000487592,0.258394373,0.15383432
-0.039640933,4.26E-08,-0.02,0.532607684,-0.052559819,0.02982582
-0.065605716,9.36E-08,0.0782,0.44574288,0.083160458,-0.039146587
-0.037623856,9.18E-09,0.174,0.192887375,0.040854396,-0.020910196
0.032691229,6.34E-09,0.0276,0.024406347,0.01841196,0.039746553
-0.016529065,4.64E-09,0.0694,0.034880259,0.042470338,-0.014644979
-0.072517621,3.96E-08,-0.105,0.282121214,0.006430002,-0.040969251
0.052742163,4.79E-09,0.123,0.145254738,0.025478045,0.069065543
0.035574491,2.90E-09,-0.223,0.048519265,0.050283395,0.034584066
0.203751974,5.36E-07,-0.238,0.345805806,0.037705311,0.229697378
0.019014042,1.70E-07,0.0312,0.093180634,0.053875554,0.022028821
0.055226548,4.54E-08,0.0549,0.15396261,0.11568825,0.047790969
0.013406517,8.89E-09,-0.00706,0.088649505,0.012949184,0.027234628
0.027592793,1.37E-07,0.00205,0.10400713,-0.02391845,0.052079396
-0.014143133,8.68E-07,0.248,0.259060928,-0.073695345,0.035802177
-0.029284196,1.94E-07,-0.0598,0.120201616,0.01848967,-0.015268597
-0.090444561,4.46E-08,0.0885,0.539012454,0.028483043,-0.041153038
-0.028306982,4.70E-08,0.0575,0.29077085,0.010767517,0.003922844
-0.126427811,1.07E-07,-0.066,0.47648193,-0.02093346,-0.070770435
-0.136081996,4.10E-09,-0.0602,0.202939514,-0.136393504,-0.073132456
0.027147184,6.06E-08,0.00692,0.113291477,0.100106655,0.019923707
-0.012925947,7.81E-08,-0.233,0.276419834,-0.033227498,0.027607152
0.195113085,1.35E-07,-0.102,0.218446769,0.333376352,0.134198444
0.135178306,2.58E-08,0.0493,0.106487523,0.064336979,0.137262794
0.107966222,2.03E-08,0.227,0.0964032,0.122903611,0.094899228
-0.065971096,1.91E-08,0.0168,0.063401264,0.083171575,-0.072807684
-0.056959349,3.14E-07,0.028,0.23627067,-0.133985595,0.007636473
-0.002548818,1.63E-09,-0.0423,0.080594232,0.024996672,0.007177798
-0.015127766,4.81E-08,-0.0406,0.237368006,0.084344845,-0.007689935
-0.037037144,1.48E-08,0.149,0.183404384,0.058986666,-0.026140684
-0.01387099,7.62E-08,-0.103,0.252922495,0.009595886,0.014177085
0.13178342,1.25E-07,0.0151,0.265644281,0.009745718,0.161510765
-0.030713503,3.30E-07,-0.00488,0.191290456,-0.057119936,0.009336919
-0.04941111,1.46E-08,-0.0463,0.320103667,0.007931367,-0.014467686
-0.091907573,2.69E-08,-0.0396,0.275446802,0.023216746,-0.064888136
-0.025832385,2.46E-08,0.095,0.240340913,0.154997293,-0.035831284
-0.104815034,2.41E-07,0.259,0.232247223,0.145783261,-0.112800941
-0.034924717,2.70E-07,-0.0478,0.066257552,-0.051414925,-0.007289393
-0.011871903,7.42E-08,-0.0364,0.152252389,0.010558103,0.007651413
-0.023488761,9.73E-08,-0.00393,0.277391942,0.014121509,0.006076916
0.052650565,6.01E-08,0.175,0.048517612,0.136787422,0.031242898
0.01687911,2.17E-07,0.024,0.098524539,-0.029481007,0.042201008
-0.171079891,4.10E-08,-0.0749,0.205258041,-0.088618272,-0.120826247
-0.048651929,6.63E-09,0.189,0.632440864,0.261049424,-0.052015172
-0.078668373,2.27E-09,-0.0911,0.501950007,0.018031197,-0.03088394
-0.064010662,2.22E-09,-0.0225,0.640433208,0.080812021,-0.020372679
0.009266234,2.19E-07,0.0303,0.229643068,0.000980705,0.037929138
0.043647241,1.71E-07,0.0135,0.175501401,0.044490135,0.056163506
0.03829891,2.17E-07,-0.00354,0.220051224,0.027231732,0.058954417
-0.006397449,2.15E-07,0.0442,0.329016407,0.005882405,0.029697425
0.126614363,1.28E-07,0.081,0.122948879,0.037927621,0.136938541
-0.003830245,1.49E-07,-0.0173,0.19702613,0.07440622,0.002505803
-0.017694812,1.13E-07,0.0739,0.269770167,0.068949355,-0.002840993
0.013785546,3.30E-07,0.0422,0.277,0.113137616,0.016500843
0.007204498,2.46E-06,-0.0514,0.380746117,-0.10149528,0.06681369
-0.099201143,5.03E-07,-0.50682,0.061397517,0.122874502,-0.122187065
0.012533037,1.50E-07,0.00549,0.276938059,0.073280311,0.026250465
-0.1766836,2.19E-07,0.15,0.158374094,0.025294702,-0.159825134
-0.043089047,1.31E-07,0.0199,0.26431287,0.129110616,-0.04508033
-0.055459421,1.00E-06,-0.148,0.400483035,-0.011840276,-0.012845749
0.021180414,9.98E-08,-0.0212,0.374551392,0.022221535,0.056900943
0.026992864,4.22E-07,-0.0215,0.118084405,-0.080092673,0.066305126
-0.096549394,1.20E-07,0.0398,0.432953835,0.065069572,-0.066773427
-0.256349246,9.87E-07,0.109,0.526650141,-0.178415908,-0.156871741
-0.007381532,2.35E-07,0.0526,0.048529021,0.041447659,-0.005056018
-0.080988979,9.54E-07,-0.0327,0.419735239,0.050928725,-0.052362857
0.01446219,3.79E-08,0.254,0.075428159,0.078184664,0.011534705
0.001047552,3.88E-07,0.115,0.124782809,-0.02249398,0.026750483
-0.114895488,5.51E-08,0.0235,0.560104567,0.130951925,-0.091396669
-0.202311968,1.38E-07,0.574,0.075777426,0.120552101,-0.214636747
-0.174126083,5.43E-07,0.289,0.190090099,-0.189118604,-0.098047091
0.100400255,6.45E-07,-0.224,0.300747731,-0.063879435,0.149011206
-0.140681438,2.43E-08,0.0101,0.771486277,0.043585193,-0.075680441
-0.030595034,9.72E-08,-0.396,0.093870858,0.038739365,-0.026142659
-0.105207699,4.39E-08,-0.131,0.114160654,0.091433949,-0.110934839
-0.066246678,2.76E-07,0.122,0.124974335,0.016644214,-0.050407757
0.001091156,2.53E-09,-0.0309,0.095158911,0.052591531,0.004847197
-0.096616483,3.00E-07,0.0394,0.771486277,0.11910524,-0.052491784
-0.00480969,9.70E-08,0.0664,0.275474072,-0.023917851,0.035144994
-0.021063032,9.86E-08,0.0967,0.075706277,0.15101365,-0.04456447
-0.016943895,1.22E-07,-0.161,0.264176454,0.060171956,-0.001888596
-0.09963944,1.54E-07,0.044,0.286292353,-0.013727735,-0.061820327
-0.038695299,1.46E-07,-0.0134,0.182442007,0.00357862,-0.014828054
0.036387232,1.88E-07,-0.00297,0.200032632,0.002120137,0.062073874
-0.122432365,8.99E-08,0.144,0.206640208,0.085777466,-0.116942769
-0.153309607,7.39E-07,0.336,0.148077814,-0.061119493,-0.11521788
0.025688372,2.49E-07,0.0624,0.184330444,0.000872033,0.050551616
0.012965822,1.69E-07,0.0527,0.129096063,0.100992211,0.006768192
0.063213176,6.40E-07,0.263,0.15883126,0.027183246,0.078739764
-0.009467122,9.12E-07,0.0397,0.007408928,0.052147978,-0.016271387
-0.014725898,1.05E-07,0.0848,0.35857304,0.094787047,0.001093471
0.004144145,4.68E-09,0.0431,0.235029776,0.130900282,-0.000210035
-0.022224535,1.36E-07,-0.00205,0.177818992,0.04818898,-0.0104564
0.02746571,1.79E-07,-0.0555,0.183415629,0.030168182,0.04395945
0.01896619,1.41E-07,0.19,0.482697811,0.192867861,0.020153934
0.051820505,2.32E-07,0.24,0.106794506,0.093775403,0.04663196
-0.063041874,5.07E-08,0.0154,0.267476379,0.042684777,-0.041587254
-0.00149815,9.17E-07,0.161,0.199376533,0.003060458,0.022157388
-0.002735819,2.45E-07,0.0751,0.342989125,0.039350165,0.02580129
-0.065539646,2.43E-07,-0.0407,0.280837035,0.06312507,-0.049472499
0.126753253,1.19E-07,-0.24,0.285396212,0.032927262,0.15033728
-0.055005632,1.42E-07,-0.00495,0.303730413,-0.01641686,-0.015248938
0.038315994,2.71E-07,0.0813,0.118177833,0.079746209,0.036595308
-0.054412412,5.76E-08,-0.165,0.152689464,0.010483463,-0.03564414
-0.021766924,4.73E-07,-0.0207,0.18771473,-0.019581605,0.007365903
0.064719457,2.85E-08,0.54,0.452846732,0.333376352,0.028932833
0.024892363,3.08E-07,0.0709,0.151768969,0.105657905,0.019007648
-0.023742921,2.09E-07,-0.0464,0.129518701,0.024916704,-0.010588369
0.060974913,7.94E-07,0.0418,0.241452678,0.100354503,0.062179395
-0.010246984,3.23E-07,-0.0962,0.304259731,-0.074961203,0.0437317
0.272046036,1.50E-08,-0.473,0.126542534,0.180593642,0.241559095
0.035109786,1.86E-08,0.034,0.034569437,0.07890073,0.027022713
0.017650917,2.88E-08,0.0274,0.234959979,0.017033996,0.043245697
0.049776831,6.39E-08,-0.125,0.003587738,-0.003255885,0.059499034
0.012773149,6.93E-08,0.00301,0.130285226,0.016454782,0.029117378
-0.027779087,1.25E-07,0.306,0.025646221,0.123515739,-0.047015097
0.018313072,1.99E-08,-0.00284,0.12384739,0.0247414,0.032057064
0.082238138,7.39E-08,0.00504,0.002142167,0.001855396,0.091329582
0.031268129,2.63E-08,0.059,0.089918928,0.009372644,0.046536389
0.102807135,1.10E-07,-0.0164,0.056641021,0.007352518,0.114882852
-0.024916235,2.00E-08,0.102,0.139289098,0.013437892,-0.006124242
0.025719501,3.06E-08,-0.0269,0.027937931,0.015219397,0.033460155
-0.044179254,4.62E-08,0.195,0.035180225,0.018506493,-0.035227708
0.272046036,5.60E-07,0.0812,0.002143592,-0.039222638,0.290639957
-0.113657736,1.74E-07,0.2,0.020980638,0.003496279,-0.102427036
0.018652287,3.12E-08,0.0604,0.000487592,0.09382375,0.003787724
-0.012787203,6.11E-08,0.375,0.028729823,0.033469266,-0.007187819
-0.040080845,5.62E-08,0.0699,0.00485049,0.025012553,-0.036375785
0.005814314,1.30E-07,0.199,0.001310816,0.003702566,0.015449043
0.044069229,5.34E-08,-0.00841,0.000487592,0.002700787,0.052781463
0.095467808,9.00E-08,-0.0346,0.005147842,0.040535844,0.094242585
0.053947484,9.32E-08,0.0685,0.080140881,0.01723142,0.066090112
-0.00478404,8.06E-09,0.209,0.026501091,0.070410296,-0.01008716
-0.012694207,2.06E-07,-0.0988,0.143304633,-0.107737225,0.036442241
0.001144411,2.50E-08,-0.00161,0.057830976,0.021216239,0.010084211
0.078679564,1.52E-07,0.401,0.009611492,0.061742298,0.074955601
-0.264425446,1.35E-08,0.241,0.114533951,0.046497268,-0.255562333
0.130514596,2.91E-08,-0.168,0.005178468,0.02534698,0.132641982
0.06666067,3.50E-07,0.0721,0.017942852,0.135567323,0.041090981
-0.028170587,1.07E-07,0.136,0.332705466,0.078311585,-0.009890082
-0.020224659,2.86E-08,0.000336,0.383437824,0.006270616,0.020915823
-0.012713542,5.00E-09,0.0841,0.585861882,0.000392348,0.048205697
-0.045305401,4.18E-08,0.0122,0.771486277,0.003549832,0.03024458
-0.020043902,1.86E-08,0.0532,0.555,0.030963961,0.02983791
-0.051549796,3.02E-08,0.00219,0.718014538,0.02629743,0.013314526
-0.007577636,7.10E-08,0.0431,0.771486277,0.086753717,0.046033634
-0.022926312,7.53E-09,0.0797,0.589811201,-0.047460313,0.050968852
-0.107563399,4.43E-09,0.0582,0.722036227,0.010060592,-0.037567375
-0.012109463,2.28E-07,-0.01,0.275998082,0.011541827,0.017467204
-0.037517804,4.98E-08,0.0283,0.719144808,0.025584425,0.027735084
-0.030871361,1.59E-07,0.0235,0.72021448,0.009291212,0.038330625
0.084802079,6.62E-08,0.316,0.161353934,0.099923749,0.083883114
-0.050202791,1.31E-08,0.0795,0.567468884,0.014863174,0.005225605
-0.05175202,1.39E-07,0.278,0.452382264,0.032931432,-0.010228189
-0.035979953,6.49E-08,0.0341,0.769470913,0.062112637,0.023944811
-0.069969061,4.38E-09,0.0619,0.630832394,0.031613867,-0.0135668
0.272046036,4.66E-07,0.104,0.330113572,0.007171838,0.307323418
-0.035839433,2.27E-09,0.00414,0.000487592,0.024306617,-0.032564164
0.17272082,2.96E-08,-0.151,0.247466846,0.061980368,0.186276489
0.008490023,1.93E-07,0.155,0.054485992,0.07080529,0.004419762
-0.048146479,1.18E-08,0.0228,0.771486277,0.021291241,0.022894249
-0.058337031,4.31E-07,0.0926,0.476992245,0.099660229,-0.034755117
-0.071631607,2.35E-07,0.0122,0.771486277,0.021602287,-0.001616335
-0.023149654,4.10E-07,0.118,0.230664764,0.028043894,-0.00171224
-0.008589158,9.04E-07,0.0118,0.108719493,0.066528341,-0.010573349
0.020499982,1.23E-07,-0.000762,0.043840162,0.040515844,0.022738391
0.026574521,1.88E-07,-0.0369,0.552049853,0.040077214,0.072511241
-0.015900952,8.88E-08,-0.0115,0.478969267,0.035824511,0.025383325
-0.003885881,1.07E-07,-0.126,0.695965873,-0.024466628,0.071335937
0.024718808,1.05E-07,5.37E-05,0.03952643,0.044972353,0.025478573
0.01813337,1.35E-07,-0.0341,0.382553659,0.189371872,0.010054739
-0.019922202,6.78E-07,-0.0526,0.771486277,-0.021258142,0.059273793
0.272046036,1.32E-06,-0.00561,0.623958895,-0.014033657,0.334348173
0.00555034,1.41E-06,-0.295,0.031205894,-0.150906663,0.050360448
-0.036714519,4.75E-07,0.000567,0.589236413,0.009520152,0.019676482
-0.097910246,6.33E-08,0.0721,0.388661381,0.105008336,-0.082111975
-0.045438933,8.79E-07,-0.0979,0.505429826,-0.003732346,0.004944465
-0.007539562,6.62E-07,0.117,0.122062336,0.062719625,-0.005695782
-0.068992425,1.03E-07,0.0426,0.28451176,0.041331246,-0.04572012
-0.112138956,4.16E-07,0.0745,0.612373714,0.146522991,-0.089290075
0.042591482,1.53E-07,0.423,0.069457141,0.04059254,0.049806048
-0.114098551,4.72E-07,0.615,0.298042111,0.089295367,-0.09988925
-0.051442033,1.45E-06,-0.397,0.247352803,-0.125370579,0.004501759
-0.034447046,4.41E-07,-0.0238,0.661839553,-0.013405922,0.034279676
-0.086176828,2.80E-07,0.0407,0.47841559,0.03179875,-0.044264132
-0.229526806,3.10E-06,-0.50682,0.347936729,-0.229046864,-0.144587143
0.025322735,6.92E-07,0.0134,0.075645708,0.00801874,0.036803313
-0.056197043,5.37E-07,0.0705,0.771486277,0.113533515,-0.011309115
0.007734908,6.23E-10,0.00732,0.010348047,0.006210673,0.016686112
0.035920746,3.69E-09,-0.0107,0.008809484,0.01061229,0.043437853
-0.006203054,1.51E-09,-0.00455,0.014248003,0.006045586,0.003045702
0.039006469,6.14E-08,0.0255,0.063744225,0.037037289,0.044312131
0.031727676,4.54E-09,-0.000534,0.000681486,0.006058729,0.039811768
0.014141573,5.56E-08,-0.00676,0.020948863,0.031176878,0.01708972
-0.027127446,6.31E-10,0.000957,0.00903339,0.004823288,-0.01796629
0.031513934,3.80E-09,-0.00251,0.010965117,0.001821064,0.041601735
-0.080409046,1.77E-09,-0.00055,0.014157115,0.005224392,-0.07092441
-0.001630229,1.74E-09,0.00143,0.00474855,0.006124526,0.006813541
0.008573791,3.26E-09,0.000101,0.002349175,0.007204996,0.016508289
-0.083082016,3.12E-08,0.0252,0.031974115,0.055236526,-0.085236204
-0.013633037,2.74E-08,0.0075,0.005608755,0.028760857,-0.011168324
-0.011049455,6.67E-08,0.0203,0.04164516,0.032776726,-0.006588468
-0.136571258,1.16E-08,0.0108,0.028297093,0.014107393,-0.128173585
-0.016173378,9.50E-10,-0.0162,0.008102798,-0.000296715,-0.005855278
0.011839904,6.23E-10,0.00252,0.012537424,0.005681714,0.021088352
0.006595921,6.23E-10,0.0014,0.008451691,0.006896646,0.015160567
0.014997905,6.23E-10,-0.0133,0.018826911,0.005861245,0.024636413
-0.038930178,6.23E-10,0.0681,0.013256833,0.005356117,-0.029085622
0.003304765,6.23E-10,0.00212,0.015717655,0.008235087,0.012150105
0.00467376,6.23E-10,0.0114,0.00961976,0.009015583,0.012846781
0.018834529,6.23E-10,0.000666,0.006194421,0.007919687,0.026927429
0.016419185,6.23E-10,-0.00268,0.011421009,0.007707885,0.024998704
0.017165232,6.23E-10,0.00517,0.009412149,0.003096156,0.026845431
-0.038729468,3.71E-09,0.00132,0.006772692,0.007979372,-0.030609795
-0.00457494,6.25E-10,0.000762,0.00786229,0.005895795,0.004199286
0.001308417,6.23E-10,-0.00893,0.010108327,0.00674724,0.009985844
0.000649968,6.23E-10,0.00358,0.010311946,0.006580035,0.0094747
-0.02032088,1.85E-09,0.00108,0.005460253,0.003587922,-0.011146402
-0.013641851,1.00E-06,-0.0099,0.433655183,0.031740526,0.021249594
-0.02734028,9.46E-09,-0.0229,0.41182082,0.015613652,0.013703875
-0.074891511,8.31E-07,0.025,0.576892256,0.098748776,-0.044424588
-0.017362695,9.32E-10,-0.0342,0.014312678,0.000453438,-0.006827367
-0.005444689,1.36E-07,-0.0549,0.265043689,0.022524816,0.020325608
-0.021777082,4.37E-08,0.0616,0.301085532,0.018315666,0.009389249
-0.031635871,1.73E-07,0.029,0.416768091,0.015595165,0.009558436
0.058356423,1.55E-07,-0.0977,0.121612317,-0.017027594,0.081794287
-0.04834682,7.15E-09,0.167,0.180815951,0.083958909,-0.044135842
0.003721151,4.23E-08,-0.0843,0.254760303,-0.001777691,0.035200653
0.272046036,1.24E-08,-0.255,0.015418212,0.19128812,0.230585447
-0.004923163,8.42E-07,0.00659,0.163813866,0.070186567,-0.002890962
0.002986807,8.61E-09,0.0168,0.008304456,0.014367556,0.009634015
-0.157610631,9.21E-07,-0.177,0.131156718,-0.116984655,-0.110401772
-0.05716807,2.00E-07,0.031,0.32618706,0.068911411,-0.038042706
-0.003259274,1.37E-07,0.0829,0.042778245,0.130528864,-0.0244357
0.026879082,8.58E-07,0.217,0.106608462,0.038092345,0.033822349
0.020562879,4.90E-07,-0.50682,0.014944256,0.252488996,-0.04072868
-0.019165208,5.34E-07,-0.0154,0.163763321,-0.017047843,0.007017215
0.036140617,1.63E-07,0.0325,0.186167573,0.079205426,0.040548959
0.002306776,2.54E-07,0.0946,0.771486277,0.076597566,0.058245272
-0.048381977,3.88E-08,0.108,0.284946567,0.093797147,-0.03827027
0.127618154,1.04E-07,0.117,0.083089224,0.074472323,0.125145696
-0.054444062,8.63E-09,0.00437,0.24029124,0.210261214,-0.079639412
0.106782471,3.66E-08,0.273,0.07320444,0.054490624,0.110071922
0.038444093,5.58E-07,0.119,0.203664864,-0.018572969,0.069314934
0.021283957,2.20E-07,0.185,0.250565261,0.031826617,0.04464413
-0.015137045,2.04E-07,0.0518,0.133222969,0.099370935,-0.020690012
0.024731738,7.16E-08,-0.00996,0.114793505,0.006564988,0.042253941
-0.027899603,2.08E-07,0.18,0.542171771,0.089586662,0.005470214
-0.007944858,3.54E-08,0.104,0.22716544,0.025868187,0.015131103
-0.014330519,5.96E-07,-0.137,0.138506032,-0.098760086,0.030230074
-0.047106958,4.93E-08,0.0282,0.155785684,0.073562706,-0.043425313
0.00038745,4.89E-07,0.12,0.149229674,0.060953186,0.005750938
0.023267559,8.80E-08,-0.0919,0.098434025,0.079055759,0.019549262
0.072382241,7.99E-08,0.117,0.148089333,0.109551621,0.066351569
0.03282168,2.48E-07,-0.253,0.067092394,0.037347728,0.035707277
0.096192416,1.05E-06,-0.00673,0.215422397,0.001002652,0.120121423
-0.027830736,8.38E-08,0.257,0.239910328,0.224692332,-0.055450521
0.003178952,4.69E-07,0.0107,0.240074749,-0.022659432,0.037898494
0.136830956,6.66E-08,0.113,0.03067081,0.027254562,0.142435423
0.04482837,2.76E-07,0.122,0.086692495,0.0696483,0.043309158
0.067650893,1.65E-07,0.149,0.356265857,0.175588347,0.062074784
-0.063120594,2.85E-07,-0.071,0.180780288,0.024744688,-0.045938383
0.030382736,1.32E-07,0.0327,0.207182307,0.060607412,0.041661687
0.108894595,4.74E-08,0.0299,0.007431354,0.029573486,0.111377003
-0.0337188,2.45E-08,0.136,0.063886849,0.156344548,-0.059100051
-0.005966644,1.44E-07,-0.0894,0.083023301,0.03765098,-0.00025748
0.031955301,1.33E-08,0.71,0.013241253,0.036964978,0.037757702
-0.111887341,9.59E-09,0.0935,0.448073488,0.017552834,-0.067418455
-0.052383158,2.83E-07,-0.0466,0.128945443,0.031728175,-0.041372329
0.010436479,4.85E-07,-0.000111,0.00152278,0.039992243,0.007735134
-0.094569978,1.91E-07,-0.137,0.091094622,-0.145726771,-0.040103265
-0.033771155,7.46E-08,-0.0522,0.306706234,0.048068243,-0.010893972
-0.01137074,8.18E-07,-0.0675,0.255834945,-0.001480371,0.017211695
-0.037844797,1.42E-08,0.0774,0.233843924,0.070355361,-0.026070278
-0.103542999,6.47E-09,0.0555,0.251457853,0.09374521,-0.096554461
-0.003473794,6.49E-07,0.197,0.017538096,-0.007097439,0.008390382
0.010276649,1.55E-07,0.167,0.373408123,0.018918422,0.047841612
-0.038548837,6.83E-08,0.526,0.04407431,0.016634019,-0.026157597
-0.073898564,5.70E-08,0.0102,0.503388688,0.010125994,-0.023418041
-0.012350356,3.36E-07,0.00134,0.771486277,0.020880496,0.05738795
-0.024778573,1.09E-07,0.00457,0.268612983,-0.011382998,0.010792557
0.249685505,1.09E-07,-0.267,0.019122873,-0.014762435,0.262657754
0.116763498,6.23E-07,-0.106,0.011832801,0.000554896,0.124140112
0.073378407,2.72E-07,0.0754,0.21886781,0.023462851,0.09525348
-0.04671683,9.54E-08,-0.0463,0.014153482,0.031823959,-0.044954553
-0.039813571,4.46E-07,0.00342,0.084404144,-0.028383383,-0.017040978
-0.042240981,2.00E-07,-0.0261,0.298266078,-0.031707838,0.000720798
-0.032612764,6.64E-08,-0.0524,0.2243572,0.01150577,-0.007164772
0.011808312,1.39E-07,-0.114,0.217134786,-0.051522295,0.052618575
0.02421115,1.25E-07,-0.0499,0.090290783,0.020874135,0.035337507
0.154573584,1.56E-06,0.114,0.405718169,-0.231040597,0.255297196
-0.045854687,7.92E-07,-0.000808,0.399469255,0.002569805,-0.005329506
0.193496501,3.36E-06,-0.222,0.218484737,-0.091696974,0.231760946
-0.034702599,4.04E-07,0.127,0.165655536,0.078184777,-0.032098557
-0.011083556,1.90E-06,0.0551,0.584056382,-0.066567325,0.059821929
0.009916004,1.36E-07,0.117,0.159165809,0.085996506,0.010865566
-0.08221187,2.47E-07,0.06,0.385344809,0.172051119,-0.085256042
0.024314563,8.08E-07,0.122,0.005207213,0.041348879,0.021146632
-0.155920279,8.26E-07,0.145,0.13431761,-0.267032771,-0.066130908
-0.015982743,2.01E-06,-0.0469,0.161881525,-0.121167857,0.031638368
-0.058302218,2.65E-07,0.224,0.318818038,0.10791307,-0.04908188
0.103101533,1.32E-06,0.0422,0.624795178,0.018044089,0.157306994
0.128213231,1.38E-07,0.263,0.089921923,0.216637145,0.089546216
0.027939806,3.31E-07,0.0991,0.181903595,0.130131527,0.0182901
-0.036102703,9.31E-07,0.269,0.206905543,0.053134388,-0.024373322
-0.014590519,7.90E-07,-0.0404,0.097065825,0.029961153,-0.007812575
0.022921852,8.07E-07,-0.174,0.430872565,0.022694058,0.059601011
-0.068062127,2.70E-08,0.00954,0.420451615,0.082805104,-0.043911331
0.124368229,5.97E-07,0.472,0.069871753,0.098195946,0.114965332
-0.1670004,1.59E-06,0.297,0.075597713,-0.095943259,-0.129558977
0.017844204,1.37E-06,0.0507,0.184792212,0.053138771,0.024452133
0.017638848,1.78E-06,-0.057,0.297878794,-0.043130705,0.057217494
-0.035724243,1.11E-06,0.00154,0.27608031,0.016527827,-0.010823062
-0.054255665,4.27E-07,0.0121,0.104107546,0.120429971,-0.069052228
0.026445388,2.38E-07,-0.171,0.214479296,0.066182221,0.035077409
0.020740634,7.90E-07,0.0552,0.048314147,0.139889939,-0.005171284
0.095576681,9.65E-07,0.421,0.053786988,0.090349213,0.085073069
-0.01315391,1.86E-07,0.0552,0.480787449,-0.023199102,0.043995754
-0.0356801,2.66E-07,-0.0367,0.292822563,0.201538015,-0.05529291
-0.045596863,1.20E-06,0.0786,0.356515761,-0.076077613,0.010981555
-0.047884002,4.42E-07,0.0611,0.273415101,0.031899422,-0.02427259
0.025366728,6.67E-07,-0.113,0.235091791,0.065390079,0.034718608
0.041059305,2.04E-07,0.0912,0.089381639,0.091243341,0.034124869
-0.078092989,1.11E-06,-0.0544,0.036391406,0.13392761,-0.105456261
-0.030299627,6.44E-07,-0.0481,0.457653948,0.041475352,0.005223498
-0.0651168,2.06E-07,-0.00948,0.460979876,-0.165170098,0.027394851
-0.052856984,6.08E-07,-0.00674,0.759258617,0.050932504,0.006745482
0.272046036,5.24E-07,0.451,0.002815094,0.069262844,0.264630732
-0.086607146,2.37E-08,0.0298,0.466850659,0.009722434,-0.038925419
0.133968463,2.37E-06,0.103,0.103234471,-0.117939202,0.175265816
-0.037017615,3.84E-07,0.0866,0.128983912,0.011317726,-0.020083117
-0.03798726,9.41E-07,-0.0574,0.104343685,-0.086401292,-0.000465794
-0.043406225,6.13E-07,0.279,0.14132621,0.071249108,-0.040853886
-0.043808097,1.67E-06,-0.129,0.232349576,-0.138035783,0.015158941
-0.008163229,9.12E-08,-0.0219,0.027824109,0.019730315,-0.001829412
0.037519062,6.33E-08,0.0451,0.081510955,0.040612697,0.043545235
0.038999573,5.01E-07,-0.018,0.122354167,0.089185654,0.033566371
0.02378992,4.41E-07,0.0321,0.237362017,0.130238385,0.018036101
-0.072879607,4.99E-07,0.0557,0.367017697,0.059997715,-0.04884981
0.088437674,3.60E-06,-0.50682,0.042895926,-0.134524343,0.119948162
-0.018073178,4.15E-07,-0.000697,0.359884917,0.013732317,0.017533688
-0.048620924,1.28E-06,0.0731,0.227032074,-0.074059633,-0.004158036
-0.050778692,7.42E-07,0.262,0.130976446,0.214104962,-0.087577158
-0.104925417,1.38E-07,0.0748,0.064359458,0.113136508,-0.119682875
-0.121843619,1.88E-06,0.238,0.293142463,0.095010601,-0.117638248
-0.026698508,9.20E-07,-0.00856,0.258539885,-0.068129481,0.019774086
-0.04955721,6.76E-07,-0.0926,0.288902236,-0.115812371,0.012555779
0.009227597,3.06E-09,0.0911,0.131235093,0.022302506,0.024964998
0.153885224,1.15E-06,0.535,0.027583983,0.027063444,0.157925433
-0.106332665,3.00E-07,0.1,0.449908273,-0.054543542,-0.043699294
-0.045027704,4.35E-07,0.0732,0.368319545,0.066626291,-0.022271403
-0.056954801,2.53E-07,0.107,0.016590714,0.027871104,-0.053503058
-0.033508262,5.68E-07,0.0777,0.131370018,0.064354596,-0.031191578
0.094804351,1.52E-06,0.143,0.302647616,-0.030713141,0.133886977
-0.13989339,3.57E-08,0.00325,0.201384677,-0.008174896,-0.110726348
-0.116994614,6.14E-08,0.0306,0.666841029,0.095140022,-0.074729174
-0.207424173,1.65E-07,0.0635,0.344899493,0.054580911,-0.182522108
0.108671449,1.03E-07,0.137,0.028664705,0.006388897,0.119649705
-0.016591495,1.05E-06,-0.12,0.286996671,-0.01838451,0.017907488
0.124176663,3.05E-07,0.15,0.240488766,0.038564531,0.144307914
