,TAC,A1,A2,A3,DA
1632,-0.078714803,3.79E-07,-0.068,0.4211303,-0.041659358
1633,0.03261274,3.64E-07,0.00377,0.395168716,0.064279137
1634,0.130523668,3.43E-07,0.0934,0.3789756,0.156870337
1635,-0.121130813,2.71E-07,3.25E-05,0.343,-0.09423139
1636,0.009100889,3.30E-07,0.0393,0.209361991,0.022882237
1637,-0.033822291,3.05E-07,-0.0172,0.220369173,-0.016771102
1638,-0.01001554,2.96E-07,0.0353,0.339416223,0.015164033
1639,0.070099373,2.41E-07,-0.0669,0.393569903,0.104153478
1640,-0.001580913,2.12E-07,0.174,0.442000916,0.026318507
1641,-0.097336741,1.94E-07,-0.053,0.429709085,-0.060905248
1642,0.094966933,4.52E-09,-0.173,0.161630044,0.112342136
1643,0.139193854,3.87E-09,-0.177,0.146989337,0.155457663
1644,0.00116495,3.13E-09,-0.0463,0.113740732,0.008948361
1645,0.0022371,3.19E-09,-0.0113,0.113231069,0.00848407
1646,0.086262966,3.32E-09,-0.0997,0.118034083,0.096698884
1647,0.079878082,3.09E-09,-0.114,0.120129232,0.091105816
1648,0.044114676,1.61E-08,-0.03,0.105228344,0.050510494
1649,0.015753356,1.57E-08,-0.0674,0.100554935,0.023333903
1650,-0.077949316,1.55E-08,-0.036,0.099516504,-0.071799114
1651,0.010059198,1.94E-08,-0.0141,0.126824887,0.017677564
1652,0.001642456,1.83E-08,0.00632,0.113848327,0.007251925
1653,-0.193222391,1.83E-08,-0.0392,0.113443082,-0.185707882
1654,-0.050622511,2.48E-08,-0.0415,0.277892662,-0.028613844
1655,0.009034405,2.73E-08,-0.0122,0.297135636,0.031485237
1656,0.020469811,2.67E-08,0.0595,0.322231093,0.042054611
1657,-0.06453117,2.43E-08,0.183,0.309104711,-0.049368089
1658,0.011177571,2.27E-08,0.0117,0.287142689,0.031718168
1659,0.024635234,2.15E-08,0.193,0.296591527,0.038267378
1660,-0.040813872,5.59E-09,-0.0486,0.195587015,-0.025770647
1661,0.01268164,4.84E-09,-0.0309,0.202583382,0.027578681
1662,-0.011324502,4.36E-09,0.0726,0.199418246,-0.001118411
1663,0.010169006,3.91E-09,-0.00596,0.190683117,0.02295924
1664,0.063092721,3.44E-09,-0.0861,0.184581696,0.078764504
1665,0.052753266,2.86E-09,-0.14,0.173207368,0.069726714
1666,-0.236994608,3.61E-08,0.000469,0.381763801,-0.207653861
1667,-0.106688339,4.49E-08,-0.13,0.474852416,-0.063616432
1668,-0.0654509,4.38E-08,0.137,0.47994853,-0.033320784
1669,0.132616504,2.85E-08,0.253,0.323041612,0.146029717
1670,-0.018033617,2.68E-08,-0.189,0.344948634,0.016130939
1671,0.091562538,2.29E-08,0.0823,0.298472919,0.110083963
1672,0.070420021,5.50E-08,0.0366,0.187575024,0.08132608
1673,0.000452345,4.16E-08,0.144,0.133877685,0.002034248
1674,0.030946308,2.90E-08,-0.0459,0.098279911,0.037463798
1675,-0.06572414,7.78E-07,0.0549,0.327423337,-0.040523433
1676,0.09547491,8.03E-07,0.0377,0.337809329,0.122415939
1677,-0.131335716,6.94E-07,0.129,0.305787425,-0.111514802
1678,0.002155516,6.85E-07,-0.0989,0.2959204,0.030791959
1679,-0.010084122,7.19E-07,0.382,0.301986467,-0.001284766
1680,0.058374255,5.67E-07,0.0147,0.244939945,0.077247396
1681,0.174025103,3.36E-08,-0.0671,0.049738989,0.177222994
1682,0.168730946,3.88E-08,-0.0757,0.069566467,0.17404849
1683,0.272046036,3.83E-08,0.0658,0.074111063,0.271726301
1684,0.212020401,3.50E-08,-0.0978,0.067531783,0.218087342
1685,0.128845203,3.60E-08,-0.176,0.061801832,0.137749321
1686,0.181529,4.06E-08,-0.0459,0.049957258,0.183869548
1687,-0.034458309,2.07E-07,-0.0297,0.33972509,-0.006830374
1688,-0.007197561,2.10E-07,-0.0218,0.380890081,0.023700912
1689,-0.004481624,2.04E-07,0.0725,0.403711437,0.024368594
1690,-0.026202954,1.96E-07,-0.247,0.393573407,0.015352597
1691,-0.0141569,1.82E-07,0.0717,0.343162596,0.009350012
1692,0.041881666,1.84E-07,0.0717,0.337002507,0.064859661
1693,-0.043599453,9.97E-07,0.107,0.286466402,-0.023333822
1694,-0.002171215,9.75E-07,-0.00436,0.257076782,0.020187047
1695,-0.063078605,1.02E-06,0.00304,0.252042171,-0.041281505
1696,-0.041879284,1.16E-06,-0.0681,0.261763126,-0.015672169
1697,-0.009744066,1.08E-06,0.0848,0.199015926,0.004152293
1698,0.044670273,9.68E-07,-0.0626,0.158026948,0.060828678
1699,0.034906781,1.55E-07,-0.0194,0.210578379,0.05060695
1700,0.03192497,1.53E-07,0.0685,0.236488062,0.046132432
1701,0.039606256,1.49E-07,-0.00119,0.282797927,0.060814641
1702,-0.000578916,1.39E-07,-0.109,0.230238637,0.020594052
1703,-0.025772354,1.33E-07,0.0524,0.249092671,-0.009857002
1704,-0.070672439,1.05E-07,-0.00302,0.219623484,-0.05508129
1705,-0.033306629,3.09E-07,0.0625,0.432996847,-0.001057852
1706,-0.01888585,2.97E-07,0.0432,0.452950247,0.01588399
1707,-0.111489509,2.76E-07,-0.0495,0.425911317,-0.075215325
1708,0.004656905,2.58E-07,0.00883,0.399481924,0.036065792
1709,-0.062684982,2.34E-07,0.192,0.369542675,-0.041798093
1710,-0.034277359,2.03E-07,0.00105,0.309583492,-0.01060998
1711,-0.040256045,6.71E-07,-0.0208,0.469539626,0.000167975
1712,-0.064283796,5.99E-07,-0.0484,0.426852894,-0.026697531
1713,-0.026211413,6.39E-07,0.0318,0.458808522,0.010908284
1714,-0.029803735,5.70E-07,-0.0955,0.390371257,0.006487857
1715,-0.068550739,5.98E-07,0.0323,0.393590692,-0.037313913
1716,-0.063207769,4.69E-07,0.0287,0.289854522,-0.041394593
1717,0.017647281,4.63E-07,0.0367,0.153367127,0.027172756
1718,0.060449354,4.40E-07,0.0189,0.136913433,0.069203675
1719,-0.150614124,4.64E-07,-0.0824,0.115773804,-0.13929344
1720,-0.080008852,4.32E-07,-0.219,0.115075567,-0.063054429
1721,-0.026822878,4.42E-07,0.099,0.112284671,-0.023629272
1722,0.042827189,4.64E-07,-0.014,0.109702092,0.050699236
1723,-0.019105227,4.59E-08,0.14,0.390763825,0.005112001
1724,0.009178394,3.94E-08,0.0938,0.346981422,0.031513627
1725,-0.05419569,3.22E-08,0.0171,0.302373152,-0.032516818
1726,-0.109663964,3.31E-08,-0.045,0.330261192,-0.082897159
1727,-0.018076705,3.09E-08,-0.0308,0.313543871,0.006614932
1728,-0.022008059,3.11E-08,0.0526,0.361011032,0.003276857
1729,-0.016521651,4.90E-07,-0.00868,0.571781675,0.031604811
1730,0.049819506,4.23E-07,0.0718,0.714227341,0.10669875
1731,-0.071227302,3.36E-07,-0.102,0.582672617,-0.018779296
1732,0.01068813,2.50E-07,-0.0183,0.121380406,0.018921766
1733,-0.065048747,2.53E-07,-0.05,0.102658582,-0.057090926
1734,-0.084891725,3.03E-07,-0.225,0.215308354,-0.059431922
1735,-0.097147431,2.56E-07,0.204,0.16251346,-0.094773405
1736,-0.022219221,2.44E-07,0.051,0.136283365,-0.015660983
1737,-0.143894999,6.26E-08,0.362,0.311450712,-0.136006886
1738,-0.222851745,5.39E-08,0.134,0.257387853,-0.210002032
1739,-0.167318414,5.07E-08,0.101,0.254596137,-0.153318399
1740,0.023784114,3.30E-07,0.164,0.272122965,0.037731508
1741,-0.023580983,2.66E-07,-0.168,0.214773644,-0.000741717
1742,-0.044853891,4.74E-09,-0.0291,0.10666202,-0.038415942
1743,-0.027983007,5.26E-09,-0.00699,0.107818155,-0.02238458
1744,-0.055489959,5.07E-09,-0.108,0.097249449,-0.046509503
1745,-0.043927133,5.36E-09,-0.101,0.098530822,-0.035132007
1746,0.009642656,5.68E-09,0.0138,0.107286212,0.014309913
1747,-0.054302061,5.45E-09,0.0632,0.103946402,-0.052033611
1748,-0.021653856,4.71E-07,-0.0327,0.275101052,0.001497993
1749,0.002255955,5.06E-07,0.0322,0.245484138,0.020192296
1750,-0.03876106,5.02E-07,-0.00473,0.230477649,-0.020577717
1751,-0.031532375,5.12E-07,0.118,0.254103359,-0.016477022
1752,0.018873845,4.66E-07,-0.0253,0.239784414,0.03860343
1753,-0.070963162,4.66E-07,0.0723,0.231784956,-0.056094663
1754,-0.116323845,2.59E-09,0.00902,0.532106359,-0.074342649
1755,-0.132450012,2.54E-09,-0.00237,0.438586558,-0.098155534
1756,-0.131758633,2.74E-09,-0.0135,0.41243026,-0.099274479
1757,-0.102153926,2.70E-09,0.0731,0.358668814,-0.07805979
1758,-0.075878229,2.65E-09,0.0749,0.344201501,-0.053125247
1759,-0.108511492,2.15E-09,0.138,0.368157214,-0.086357242
1760,0.13841365,3.56E-07,-0.0288,0.202410321,0.154592245
1761,0.03941211,3.43E-07,-0.0232,0.185292614,0.053806486
1762,-0.017184454,3.83E-07,-0.0193,0.191240468,-0.002280049
1763,-0.009502537,3.47E-07,0.0205,0.166153216,0.001372629
1764,0.010633532,3.45E-07,0.0152,0.154846059,0.020735769
1765,-0.013558183,3.50E-07,-0.0191,0.149063485,-0.002477064
1766,-0.032778739,4.25E-09,0.0266,0.188582992,-0.021558795
1767,-0.019176963,3.99E-09,0.0411,0.185316281,-0.008861683
1768,-0.057816257,3.82E-09,0.122,0.242773505,-0.045929809
1769,-0.057861994,3.22E-09,0.0275,0.220044275,-0.043935315
1770,0.000492635,2.97E-09,0.0717,0.227715792,0.013204363
1771,-0.022397175,2.74E-09,0.146,0.236274112,-0.01210611
1772,0.032348407,1.19E-08,-0.078,0.284770772,0.056463354
1773,0.026719868,1.12E-08,0.122,0.269648777,0.040983902
1774,-0.067798058,1.01E-08,0.0922,0.2490583,-0.054067219
1775,-0.030666877,1.04E-08,-0.117,0.238796248,-0.008912985
1776,0.034206943,1.01E-08,0.11,0.227659806,0.045308991
1777,0.037296744,9.24E-09,0.252,0.237859033,0.043232917
1778,-0.0516075,1.99E-08,0.138,0.51035104,-0.016957662
1779,-0.047263912,1.77E-08,-0.0523,0.478187205,-0.007320287
1780,-0.063430758,1.73E-08,0.0694,0.450082907,-0.031132969
1781,-0.059476758,1.63E-08,0.0796,0.471623365,-0.025735542
1782,-0.053282754,1.51E-08,0.019,0.501222475,-0.014376519
1783,-0.071076438,1.39E-08,0.17,0.496447719,-0.039029579
1784,0.046406208,1.88E-07,-0.043,0.102984033,0.053838871
1785,-0.034454972,1.74E-07,0.0497,0.094074803,-0.031808389
1786,-0.041895226,1.69E-07,-0.267,0.083678653,-0.026674855
1787,-0.026533659,1.99E-07,-0.338,0.104010092,-0.006391018
1788,0.147968134,1.85E-07,-0.0359,0.106289456,0.155375996
1789,-0.016373824,1.53E-07,0.12,0.100326143,-0.016262111
1790,0.019651527,7.87E-08,0.0447,0.148865137,0.026923209
1791,0.018936615,8.56E-08,-0.00278,0.180577998,0.031030968
1792,0.024854028,8.22E-08,-0.0335,0.176971839,0.037929308
1793,0.00032435,8.08E-08,-0.00666,0.168909978,0.011545479
1794,0.074024754,7.95E-08,0.0152,0.18761662,0.085943544
1795,-0.02513394,7.24E-08,0.0248,0.189914692,-0.013451649
1796,0.051278172,6.23E-10,-0.0586,0.107330014,0.059015887
1797,0.050273226,6.23E-10,0.223,0.081550439,0.043752898
1798,-0.034879459,6.23E-10,0.0219,0.085031952,-0.032522153
1799,-0.07165993,6.23E-10,0.0315,0.086448967,-0.069588072
1800,0.064477684,6.23E-10,0.114,0.084399578,0.062853273
1801,0.01000567,6.23E-10,0.178,0.092713215,0.006379252
1802,-0.129968245,3.45E-07,-0.165,0.049533479,-0.121385691
1803,-0.105395532,4.47E-07,-0.225,0.056486058,-0.093244742
1804,0.014635001,4.75E-07,-0.376,0.050379143,0.032801635
1805,-0.041666097,4.48E-07,-0.197,0.043735137,-0.0318178
1806,0.013653949,5.26E-07,-0.0212,0.048304947,0.016712085
1807,-0.02615447,4.90E-07,-0.0169,0.04509613,-0.023701602
1808,-0.054742735,3.42E-08,-0.0586,0.443631045,-0.017485279
1809,0.005923106,3.86E-08,0.000335,0.343306156,0.031918601
1810,0.047293204,3.94E-08,-0.103,0.249558384,0.069505495
1811,-0.004377463,3.93E-08,0.118,0.217908064,0.005646715
1812,0.043080751,4.03E-08,-0.0269,0.19349745,0.057153379
1813,-0.02741938,4.14E-08,-0.0296,0.179376518,-0.014461293
1814,0.022950025,2.88E-09,0.342,0.052387674,0.00881699
1815,0.062162261,2.75E-09,0.148,0.056193387,0.056631987
1816,-0.034039994,2.50E-09,0.062,0.049956492,-0.036449862
1817,-0.008249555,2.61E-09,0.0732,0.057717055,-0.010458318
1818,0.069959406,2.14E-09,0.276,0.057804409,0.059110532
1819,-0.11047145,1.86E-09,-0.118,0.053637053,-0.104888362
1820,-0.019316364,1.94E-08,0.0366,0.314996752,0.002583394
1821,-0.064206571,1.43E-08,0.529,0.266151342,-0.067587149
1822,-0.048455172,8.08E-09,-0.209,0.16580885,-0.029165962
1823,-0.030900465,1.04E-08,0.23,0.431029818,-0.007141899
1824,-0.023996791,5.39E-09,0.249,0.273499808,-0.014833471
1825,-0.036944632,4.12E-09,-0.00434,0.246482572,-0.019346694
1826,0.047928342,5.34E-08,0.342,0.103431751,0.038455122
1827,-0.002904864,4.86E-08,-0.0089,0.089975922,0.001386897
1828,-0.060471283,4.33E-08,0.0202,0.072918597,-0.058931336
1829,-0.0455546,4.61E-08,-0.17,0.077033419,-0.035535433
1830,0.039667962,4.84E-08,0.134,0.104107889,0.039101577
1831,0.011618846,4.11E-08,0.0204,0.110453424,0.016421416
1832,-0.103576632,5.53E-08,-0.104,0.423107539,-0.066093544
1833,-0.020711162,5.98E-08,0.0471,0.42270228,0.010312533
1834,-0.153706792,5.96E-08,0.163,0.373314385,-0.131940877
1835,-0.067584548,6.28E-08,-0.215,0.332034174,-0.033298013
1836,-0.085319972,6.89E-08,0.0817,0.372366212,-0.060134101
1837,-0.077849697,5.88E-08,-0.00516,0.306770771,-0.054732818
1838,-0.121580392,6.23E-10,0.0193,0.563248077,-0.077323931
1839,-0.10658194,6.23E-10,0.0237,0.538215233,-0.064700526
1840,-0.119125016,6.23E-10,0.0134,0.64703089,-0.067295768
1841,-0.110300602,6.23E-10,0.116,0.686853437,-0.059365611
1842,-0.138259861,6.23E-10,0.071,0.715438311,-0.082908552
1843,-0.119582098,6.23E-10,0.173,0.723079982,-0.067911552
1844,-0.027130314,4.28E-08,-0.00225,0.129182617,-0.019718978
1845,0.031699866,4.56E-08,0.0837,0.130217946,0.035548681
1846,-0.064739487,4.26E-08,-0.115,0.113700147,-0.053875079
1847,0.019371105,4.28E-08,-0.106,0.119965171,0.03040034
1848,0.086731175,4.21E-08,0.109,0.112064004,0.087901153
1849,-0.189645302,4.14E-08,0.145,0.092746831,-0.191700734
1850,-0.011959525,5.16E-08,-0.162,0.062515523,-0.003528479
1851,-0.047323643,5.81E-08,-0.00074,0.064027774,-0.045609496
1852,-0.031061148,5.68E-08,-0.0979,0.061439477,-0.025436243
1853,0.023105372,6.36E-08,-0.0805,0.06553818,0.028373693
1854,0.137152072,6.27E-08,-0.00291,0.061110404,0.138721848
1855,0.004357671,6.89E-08,0.106,0.067486568,0.001866197
1856,-0.034330123,2.81E-08,0.226,0.457415778,-0.008025199
1857,-0.018622844,2.26E-08,0.0902,0.436908158,0.011657806
1858,-0.025220364,1.69E-08,-0.0406,0.497308947,0.015892192
1859,-0.06874267,1.65E-08,0.0762,0.518702131,-0.030741953
1860,-0.054145382,1.52E-08,0.14,0.488955813,-0.021469138
1861,-0.032021139,1.30E-08,-0.0676,0.495150098,0.010038453
1862,-0.220863373,2.81E-07,0.0183,0.278033389,-0.200379996
1863,0.078994275,3.22E-07,0.427,0.310777072,0.085074781
1864,-0.062832999,2.59E-07,0.118,0.400308411,-0.03600324
1865,0.061115013,1.75E-07,0.179,0.542769503,0.097460687
1866,0.130837521,1.10E-07,0.113,0.448966392,0.161544344
1867,-0.054051421,6.19E-08,0.0891,0.364214259,-0.029921049
1868,-0.071875203,9.25E-08,0.017,0.266325456,-0.053103908
1869,-0.008503451,1.01E-07,-0.0329,0.310544207,0.016292995
1870,-0.082213387,9.81E-08,0.0255,0.285367104,-0.062118631
1871,-0.031350683,9.70E-08,-0.00268,0.262477703,-0.012058905
1872,-0.073449545,9.40E-08,0.0867,0.250363039,-0.059038961
1873,-0.108938136,8.10E-08,-0.0916,0.215620623,-0.090013307
1874,-0.037042343,4.42E-07,0.0777,0.142337315,-0.030313548
1875,-0.017106234,3.76E-07,0.0778,0.119160617,-0.012667366
1876,-0.119177905,2.70E-07,-0.12,0.082860046,-0.10989548
1877,0.011063183,3.65E-07,0.168,0.113159847,0.011087678
1878,-0.013917415,3.37E-07,0.0165,0.145046492,-0.004755339
1879,0.002700745,2.56E-07,0.0518,0.11803407,0.00767425
1880,-0.071727214,1.47E-08,0.0671,0.644639396,-0.022340693
1881,-0.060448095,1.13E-08,0.0434,0.595625196,-0.014347492
1882,-0.086814729,1.04E-08,-0.0212,0.59324919,-0.038171386
1883,-0.078703459,9.54E-09,0.0788,0.586351554,-0.03492955
1884,-0.087685198,7.93E-09,0.29,0.48459247,-0.061813722
1885,-0.003853067,6.55E-09,-0.0187,0.614157814,0.046495506
1886,0.19404078,5.71E-08,0.295,0.04952653,0.181875676
1887,0.040097993,5.33E-08,0.254,0.051560414,0.029843592
1888,-0.124035575,4.47E-08,0.595,0.059176899,-0.148196301
1889,0.050645393,3.39E-08,-0.0954,0.050889623,0.055151316
1890,0.095286424,3.21E-08,0.118,0.04779287,0.090417069
1891,-0.033815081,2.86E-08,0.422,0.051523343,-0.051332874
1892,0.026741823,7.82E-09,0.111,0.053641557,0.022585989
1893,0.050140251,7.20E-09,0.126,0.04985069,0.045011227
1894,-0.078493325,6.78E-09,-0.253,0.043041175,-0.068061333
1895,0.084298506,6.77E-09,-0.125,0.065000464,0.091192385
1896,0.137346713,6.26E-09,0.335,0.05992262,0.124183888
1897,0.141847487,4.96E-09,0.109,0.048378678,0.137305716
1898,-0.056003656,5.72E-07,0.13,0.000487592,-0.063385153
1899,0.213643574,5.61E-07,0.164,0.000487592,0.204769449
1900,0.272046036,4.13E-07,0.146,0.014040906,0.264538369
1901,0.215904127,2.05E-07,0.312,0.009848951,0.200129237
1902,0.272046036,1.09E-07,0.241,0.005375788,0.258528278
1903,0.080938926,4.63E-08,-0.0511,0.00213324,0.079344864
1904,-0.128098693,3.73E-08,-0.0163,0.452274507,-0.091876867
1905,-0.039640933,4.26E-08,-0.02,0.532607684,0.003779178
1906,-0.175355171,4.22E-08,-0.0485,0.433202679,-0.139407882
1907,-0.095289205,4.77E-08,-0.0577,0.452122914,-0.057274591
1908,-0.030238921,5.11E-08,0.0319,0.432355928,0.002242033
1909,-0.040455733,5.20E-08,0.00206,0.426115113,-0.007244748
1910,0.000831446,9.92E-08,0.0595,0.444642364,0.033399292
1911,-0.065605716,9.36E-08,0.0782,0.44574288,-0.033761249
1912,-0.045912065,8.79E-08,-0.0957,0.401240509,-0.0105652
1913,-0.062935491,9.62E-08,-0.0588,0.424758262,-0.027073826
1914,0.02987867,9.46E-08,0.197,0.468187408,0.058623494
1915,-0.077119765,7.67E-08,0.0759,0.397942672,-0.049421054
1916,0.048839632,1.05E-08,0.0474,0.209747723,0.061046907
1917,-0.037623856,9.18E-09,0.174,0.192887375,-0.032292365
1918,-0.029888714,8.35E-09,0.09,0.199620402,-0.02039102
1919,-0.048018819,7.35E-09,0.123,0.221929033,-0.037982517
1920,0.044698336,5.85E-09,0.221,0.193411768,0.04805879
1921,0.063448537,5.34E-09,0.036,0.195003445,0.074833076
1922,0.06541041,6.04E-09,0.0119,0.024786976,0.062950985
1923,0.032691229,6.34E-09,0.0276,0.024406347,0.029530431
1924,0.025297309,6.49E-09,-0.0643,0.023129149,0.025943426
1925,-0.116062673,6.41E-09,0.237,0.024766138,-0.128119045
1926,0.02229869,5.44E-09,0.18,0.022053718,0.012431527
1927,-0.001751717,4.66E-09,-0.144,0.02001453,0.002012789
1928,0.007489821,6.75E-09,0.253,0.050217758,-0.003023276
1929,-0.016529065,4.64E-09,0.0694,0.034880259,-0.020563381
1930,-0.033769475,6.39E-09,-0.253,0.037954991,-0.023783479
1931,0.013322948,6.08E-09,0.0299,0.030138492,0.010563931
1932,-0.000796209,5.91E-09,0.0212,0.026955358,-0.00346312
1933,-0.032239956,5.73E-09,-0.0462,0.024253715,-0.03227022
1934,-0.042649948,3.94E-08,0.00679,0.305937256,-0.020191839
1935,-0.072517621,3.96E-08,-0.105,0.282121214,-0.047373792
1936,-0.04863635,4.32E-08,-0.0989,0.339569372,-0.01871853
1937,-0.057490622,4.33E-08,-0.101,0.317305251,-0.029428416
1938,0.02171341,4.45E-08,0.093,0.32870483,0.042505807
1939,-0.071206084,4.31E-08,-0.0107,0.289505169,-0.049423701
1940,0.009920935,5.48E-09,0.174,0.182873629,0.014362792
1941,0.052742163,4.79E-09,0.123,0.145254738,0.056068264
1942,-0.038391649,4.86E-09,-0.0106,0.149314249,-0.029014831
1943,0.010485856,5.18E-09,0.0208,0.145031691,0.018151049
1944,0.074607603,4.67E-09,-0.00255,0.128251339,0.081799924
1945,-0.068555103,4.04E-09,0.147,0.126045748,-0.067933704
1946,0.050511145,2.75E-09,-0.0907,0.041871614,0.053905746
1947,0.035574491,2.90E-09,-0.223,0.048519265,0.045190884
1948,-0.057150284,2.92E-09,0.0243,0.065332181,-0.056607656
1949,0.07035412,2.84E-09,0.16,0.059723425,0.064621074
1950,0.027599289,2.52E-09,0.266,0.048978336,0.016406987
1951,0.069090134,1.98E-09,0.0077,0.038669652,0.068006883
1952,0.272046036,6.98E-07,0.284,0.424444277,0.295641471
1953,0.203751974,5.36E-07,-0.238,0.345805806,0.242091425
1954,0.04677513,3.88E-07,-0.137,0.273948438,0.073946504
1955,-0.054930895,3.40E-07,-0.0377,0.276597343,-0.031953202
1956,0.17783683,3.18E-07,0.174,0.250964332,0.189462465
1957,0.022688228,2.50E-07,-0.102,0.208563698,0.042107252
1958,0.005763058,1.68E-07,-0.0136,0.080921938,0.00993752
1959,0.019014042,1.70E-07,0.0312,0.093180634,0.022355992
1960,-0.065060571,1.64E-07,-0.0178,0.086333242,-0.060251211
1961,0.002050618,1.59E-07,-0.025,0.080341856,0.006622477
1962,0.063159667,1.54E-07,0.0409,0.067891597,0.063815863
1963,-0.070953807,1.27E-07,0.165,0.055290007,-0.076797904
1964,-0.009108072,5.37E-08,0.125,0.143005192,-0.005870796
1965,0.055226548,4.54E-08,0.0549,0.15396261,0.062377286
1966,0.020637674,4.31E-08,-0.128,0.138840039,0.034255281
1967,-0.011859305,3.93E-08,0.0791,0.124095808,-0.008374257
1968,0.057995032,3.56E-08,0.0682,0.216732246,0.070024836
1969,-0.002221272,3.38E-08,0.144,0.237533345,0.008387929
1970,-0.010997407,8.86E-09,0.011,0.075052695,-0.009014921
1971,0.013406517,8.89E-09,-0.00706,0.088649505,0.017347227
1972,-0.003277007,8.89E-09,0.0154,0.051772581,-0.003516265
1973,-0.000136613,9.96E-09,-0.0191,0.046934548,0.00067641
1974,0.014038789,1.06E-08,0.0591,0.026880169,0.009768074
1975,-0.025154486,1.10E-08,-0.0432,0.0441247,-0.023555636
1976,-0.002375082,1.49E-07,0.00345,0.114398397,0.00392055
1977,0.027592793,1.37E-07,0.00205,0.10400713,0.032991058
1978,0.008962089,1.57E-07,0.000565,0.118565447,0.015775286
1979,0.002656514,1.29E-07,-0.00742,0.096357789,0.007758689
1980,0.023155614,5.68E-08,0.00555,0.042497918,0.022715159
1981,0.057812514,4.28E-08,-0.00291,0.031765573,0.056739391
1982,-0.066045177,8.50E-07,-0.202,0.364272406,-0.026388904
1983,-0.014143133,8.68E-07,0.248,0.259060928,-0.002793575
1984,-0.10124652,8.85E-07,-0.0564,0.260925887,-0.07668683
1985,-0.065241034,8.74E-07,0.0489,0.249879335,-0.046179503
1986,0.022173238,8.56E-07,-0.00256,0.238006043,0.042317281
1987,-0.02333423,8.87E-07,0.0413,0.241985307,-0.004587135
1988,0.05602534,1.79E-07,-0.207,0.114751525,0.071443457
1989,-0.029284196,1.94E-07,-0.0598,0.120201616,-0.019605422
1990,-0.022729398,2.14E-07,-0.0677,0.106025355,-0.013873684
1991,-0.003232959,2.61E-07,0.00392,0.174076714,0.008701129
1992,0.041424505,2.70E-07,-0.0739,0.17905111,0.057147254
1993,-0.060605565,2.79E-07,-0.0799,0.179950945,-0.044514095
1994,-0.041089467,5.04E-08,0.224,0.598619894,-0.002272385
1995,-0.090444561,4.46E-08,0.0885,0.539012454,-0.051082551
1996,-0.099989126,4.50E-08,0.113,0.580055807,-0.058083572
1997,-0.092929278,4.00E-08,-0.272,0.530831229,-0.038931251
1998,0.009243482,4.20E-08,-0.0415,0.546094982,0.054756318
1999,-0.028159318,4.34E-08,0.16,0.543998161,0.008585377
2000,-0.068721664,4.60E-08,0.0245,0.302498555,-0.047292925
2001,-0.028306982,4.70E-08,0.0575,0.29077085,-0.009305845
2002,-0.077588493,4.72E-08,-0.108,0.263974208,-0.053872732
2003,-0.042588982,4.78E-08,0.214,0.267183155,-0.032317935
2004,0.021511084,4.62E-08,0.0397,0.262324167,0.038781923
2005,0.004131942,4.00E-08,0.183,0.251976188,0.014364971
2006,-0.12918106,1.03E-07,0.046,0.495591259,-0.091569573
2007,-0.126427811,1.07E-07,-0.066,0.47648193,-0.085695977
2008,-0.141037789,1.23E-07,-0.0628,0.499982576,-0.098327488
2009,-0.092267104,1.21E-07,0.0617,0.4232934,-0.061571755
2010,-0.032397785,1.31E-07,0.241,0.521225439,-0.000751011
2011,-0.104753671,1.06E-07,-0.101,0.454587269,-0.06444718
2012,-0.028827635,4.19E-09,-0.00568,0.403048216,0.002509028
2013,-0.136081996,4.10E-09,-0.0602,0.202939514,-0.119907638
2014,-0.082628054,7.19E-09,-0.163,0.243972313,-0.058473272
2015,-0.058908185,8.40E-09,-0.0263,0.261426832,-0.039051222
2016,-0.001502373,9.05E-09,-0.0136,0.296710216,0.020898883
2017,0.049238682,8.97E-09,0.0139,0.257114042,0.067007189
2018,0.006194456,6.26E-08,0.00348,0.11858179,0.012513459
2019,0.027147184,6.06E-08,0.00692,0.113291477,0.032849548
2020,0.02337985,5.79E-08,-0.0284,0.112247216,0.030485799
2021,-0.017532724,5.84E-08,-0.0549,0.135346073,-0.00727627
2022,-0.002613323,5.54E-08,0.0421,0.140836673,0.003975385
2023,0.034054184,5.48E-08,-0.052,0.151406157,0.045575962
2024,-0.007702158,7.68E-08,0.0257,0.306370371,0.014135287
2025,-0.012925947,7.81E-08,-0.233,0.276419834,0.017328471
2026,-0.093284595,9.05E-08,-0.0486,0.297119918,-0.069033695
2027,-0.019290272,9.85E-08,-0.301,0.319966648,0.017749097
2028,0.150146952,1.10E-07,-0.0166,0.349664113,0.177700152
