代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,Asset,NI,Price,BV,E,CAP,RD_Null,RD,delSales,ROA,BM,TA
6664,群翊,2021,M2328,66642021,0,0,0,0,0,55000,2005788,4085538,336334,71.27,36.46887273,6.115163636,1.000854545,1.562745455,1.562745455,18.42,7.77,0.502256889,74.28250909
6664,群翊,2020,M2328,66642020,0,0,0,0,0,55000,1904298,3790947,311109,60.31,34.6236,5.656527273,0.654236364,2.050454545,2.050454545,-3.24,14.45,0.635295413,68.92630909
6664,群翊,2019,M2328,66642019,0,0,0,0,0,55000,1817691,3312302,295484,49.61,33.04892727,5.372436364,0.601854545,1.3692,1.3692,1.48,-7.91,0.640731432,60.22367273
6664,群翊,2018,M2328,66642018,0,0,0,0,0,55000,1754280,3596664,261789,42.85,31.896,4.7598,0.655563636,1.008818182,1.008818182,13.07,27.89,0.882567792,65.39389091
6658,聯策,2017,M2300,66582017,0,0,0,0,0,24400,681084,979077,51837,#N/A,27.91327869,2.124467213,0.283770492,1.529344262,1.529344262,3.26,-8.3,#N/A,40.12610656
6666,羅麗芬-KY,2022,M1722,66662022,0,0,0,0,1,47388,1606741,2129149,36593,81.11,33.90607327,0.772199713,3.368700937,1.193762134,1.193762134,-5.6,6.1,0.435978826,44.93012999
6666,羅麗芬-KY,2021,M1722,66662021,0,0,0,0,1,47388,1604835,2006728,57800,54.25,33.86585211,1.219718072,8.456740103,1.269794041,1.269794041,8.52,-3.48,0.506216026,42.34675445
6666,羅麗芬-KY,2020,M1722,66662020,0,0,0,0,1,47388,1643078,2079050,88917,70.54,34.67287077,1.876361104,3.908373428,1.465624209,1.465624209,-41.56,-5.3,0.368429187,43.87292141
6666,羅麗芬-KY,2019,M1722,66662019,0,0,0,0,1,47388,1848100,2195479,500786,117.41,38.99932472,10.56778087,2.257997805,1.419621001,1.419621001,6.44,3.51,0.250300525,46.32985144
6666,羅麗芬-KY,2018,M1722,66662018,0,0,0,0,1,43080,1697403,2121106,431738,150.89,39.40118384,10.02177344,1.961258124,0.931847725,0.931847725,56.37,67.42,0.284608378,49.23644383
6661,威健生技,2019,M1722,66612019,0,0,0,0,0,20704,250752,422250,30875,#N/A,12.11128284,1.491257728,0.770624034,1.013910355,1.013910355,8.59,16.53,#N/A,20.39460974
6667,信紘科,2022,M2331,66672022,0,0,0,0,0,44779,1386195,3163421,210740,77.5,30.95636347,4.7062239,2.060832086,1.339154514,1.339154514,40.09,31.96,0.553385118,70.64519083
6667,信紘科,2021,M2331,66672021,0,0,0,0,0,39779,1035488,2397192,129339,55.27,26.03102139,3.251439202,2.118102516,1.321551572,1.321551572,35.9,30.58,0.312534775,60.2627517
6667,信紘科,2020,M2331,66672020,0,0,0,0,0,39779,971436,1835820,72931,54.51,24.42082506,1.83340456,1.965031801,1.088463762,1.088463762,4.05,4.76,0.4293394,46.15048141
6667,信紘科,2019,M2331,66672019,0,0,0,0,0,35052,754688,1752373,40065,54.89,21.53052608,1.14301609,3.17491156,0.987218989,0.987218989,24.04,7.33,0.373599273,49.99352391
6667,信紘科,2018,M2331,66672018,0,0,0,0,0,34749,805195,1632759,103043,28.76,23.17174595,2.965351521,2.85844197,0.77631011,0.77631011,8.05,9.99,0.746512434,46.98722265
6661,威健生技,2018,M1722,66612018,0,0,0,0,0,20704,246551,362339,28842,#N/A,11.90837519,1.393064142,0.795160355,0.76550425,0.76550425,18,16.13,#N/A,17.5009177
6668,中揚光,2022,M2326,66682022,0,0,0,0,0,78204,1821302,4188864,-220429,41.3,23.28911565,-2.81864099,8.901744156,1.502109867,1.502109867,-4.84,-7.93,0.612871464,53.563296
6668,中揚光,2021,M2326,66682021,0,0,0,0,0,78292,2137919,4549673,-297116,40.65,27.30699177,-3.794972666,10.16492106,2.099550401,2.099550401,-25.07,27.18,0.490251199,58.11159505
6668,中揚光,2020,M2326,66682020,0,0,0,0,0,68340,2008047,3577273,123054,71.87,29.38318701,1.800614574,7.645127305,2.61404741,2.61404741,21.32,-0.05,0.557873306,52.34522973
6668,中揚光,2019,M2326,66682019,0,0,0,0,0,68392,1850442,3578930,120162,53.94,27.05641011,1.756959878,8.732351737,2.49697333,2.49697333,16.47,37.92,0.317974029,52.32965844
6668,中揚光,2018,M2326,66682018,0,0,0,0,0,68437,1781201,2594903,140079,62.32,26.02687143,2.046831392,10.23745927,1.336148575,1.336148575,19.09,42.37,0.323677048,37.91666788
6661,威健生技,2017,M1722,66612017,0,0,0,0,0,19171,223626,311999,21527,#N/A,11.66480622,1.122893954,0.858849304,0.831412029,0.831412029,17.06,13.03,#N/A,16.27452924
6669,緯穎,2022,M2325,66692022,0,0,0,0,0,174841,38787006,88837782,14275695,1420,221.8415932,81.64958448,12.25206902,20.18137622,20.18137622,52.04,4.84,0.290772005,508.1061193
6669,緯穎,2020,M2325,66692020,0,0,0,0,0,174841,24513923,54724165,8173608,894.47,140.206948,46.74880606,5.284630035,12.46408451,12.46408451,14.26,13.66,0.221986935,312.9938916
6669,緯穎,2019,M2325,66692019,0,0,0,0,0,174637,20218865,48147226,6213523,699.92,115.776525,35.57964807,5.443731855,8.257648723,8.257648723,-9.65,70.71,0.208918788,275.698884
6669,緯穎,2018,M2325,66692018,0,0,0,0,0,152029,10776787,28204042,5602628,294.66,70.8863901,36.85236369,1.332725993,8.436824553,8.436824553,111.34,9.01,#N/A,185.5175131
6662,樂斯科,2017,M1722,66622017,0,0,0,0,0,22080,322065,384808,53085,#N/A,14.58627717,2.404211957,0.863134058,0,0,40.73,3.72,#N/A,17.42789855
6669,緯穎,2021,M2325,66692021,1,0.693147181,1,0,0,174841,27370026,84737458,8612315,667.21,156.5423785,49.25798297,5.813790816,14.06599711,14.06599711,3.05,54.84,0.151359818,484.6543888
6670,復盛應用,2022,M9900,66702022,0,0,0,0,0,131061,12758336,22571125,5131616,199.2,97.34654855,39.15440902,18.10421865,4.678508481,4.678508481,45.23,30.28,0.513079368,172.2184708
6670,復盛應用,2021,M9900,66702021,0,0,0,0,0,131030,8572770,17325721,2521420,161.45,65.42600931,19.24307411,12.7763184,4.210165611,4.210165611,63.14,19.7,0.398963408,132.2271312
6670,復盛應用,2020,M9900,66702020,0,0,0,0,0,131030,6990672,14474231,1217054,171.49,53.35169045,9.288361444,8.703846447,3.852041517,3.852041517,-17.27,22.45,0.37566322,110.4650156
6670,復盛應用,2019,M9900,66702019,0,0,0,0,0,131030,6642869,11820742,2265944,127.34,50.69731359,17.29332214,8.580691445,3.797779135,3.797779135,7.45,13.2,0.361529727,90.21401206
6670,復盛應用,2018,M9900,66702018,0,0,0,0,0,131030,5982247,10441929,2098870,146.13,45.65555216,16.0182401,6.520415172,3.122719988,3.122719988,10.79,13.87,0.387831738,79.6911318
6664,群翊,2017,M2328,66642017,0,0,0,0,0,50000,1393333,2812354,254365,#N/A,27.86666,5.0873,0.61784,0.72144,0.72144,15.26,19.68,#N/A,56.24708
6671,三能-KY,2022,M9900,66712022,0,0,0,0,1,60750,1686623,2220570,148752,40.5,27.76334156,2.448592593,1.674979424,1.439539095,1.439539095,-9.93,-4.94,0.785384486,36.55259259
6671,三能-KY,2021,M9900,66712021,0,0,0,0,1,60750,1697655,2335962,208344,41.73,27.94493827,3.429530864,1.90018107,1.503176955,1.503176955,8.03,2.64,0.655676637,38.45204938
6671,三能-KY,2020,M9900,66712020,0,0,0,0,1,60750,1680841,2275946,221600,41.41,27.66816461,3.647736626,2.139884774,1.370716049,1.370716049,0.95,3.04,0.845862568,37.46413169
6671,三能-KY,2019,M9900,66712019,0,0,0,0,1,60750,1624032,2208817,189203,31.63,26.73303704,3.114452675,2.889975309,1.517876543,1.517876543,-0.25,-1.65,0.940972793,36.35912757
6671,三能-KY,2018,M9900,66712018,0,0,0,0,1,60750,1640458,2245838,177310,34.97,27.00342387,2.918683128,2.212839506,1.425218107,1.425218107,-6.42,6.7,0.853728229,36.96852675
6666,羅麗芬-KY,2017,M1722,66662017,0,0,0,0,1,33000,915169,1266916,240779,#N/A,27.73239394,7.296333333,2.088545455,0.632636364,0.632636364,99.83,172.96,#N/A,38.39139394
6672,騰輝電子-KY,2022,M2328,66722022,0,0,0,0,1,71454,3093560,5007482,465769,88.7,43.29442718,6.518445433,3.913986621,3.293503513,3.293503513,-26.79,-19.14,0.59989507,70.07979959
6672,騰輝電子-KY,2021,M2328,66722021,0,0,0,0,1,71454,3050575,6192650,833482,67.48,42.69285134,11.6645954,4.683852548,3.325957959,3.325957959,58.74,38.84,0.363096201,86.66624682
6672,騰輝電子-KY,2020,M2328,66722020,0,0,0,0,1,71454,2453585,4460252,347840,126.39,34.33796568,4.868026982,4.602373555,2.559744731,2.559744731,-11.43,5.74,0.585872132,62.42130602
6672,騰輝電子-KY,2019,M2328,66722019,0,0,0,0,1,70654,2357359,4218226,472765,70.76,33.36483426,6.691270133,3.013969485,2.297973222,2.297973222,0.73,-1,0.432354986,59.70257876
6672,騰輝電子-KY,2018,M2328,66722018,0,0,0,0,1,64614,1758608,4260742,405958,58.8,27.21713561,6.282817965,3.124771721,2.267991457,2.267991457,9.1,-1.16,#N/A,65.94146779
6667,信紘科,2017,M2331,66672017,0,0,0,0,0,31286,675435,1484406,121752,#N/A,21.58904942,3.891580899,2.079172793,0.788467685,0.788467685,-13.37,-15,#N/A,47.44633382
6674,鋐寶科技,2022,M2327,66742022,0,0,0,0,0,68002,1513177,2642185,-126205,28.8,22.25194847,-1.855901297,1.750654393,3.564953972,3.564953972,-13.49,-18.44,0.881265286,38.85451898
6674,鋐寶科技,2021,M2327,66742021,0,0,0,0,0,66970,1624717,3239504,679,27.51,24.26037032,0.010138868,2.011049724,3.230565925,3.230565925,7.49,17.96,0.816023219,48.37246528
6674,鋐寶科技,2020,M2327,66742020,0,0,0,0,0,66967,1659156,2746159,66278,25.7,24.77572536,0.98971135,0.965147013,2.562500933,2.562500933,-4.51,4.32,0.842425208,41.00764556
6674,鋐寶科技,2019,M2327,66742019,0,0,0,0,0,66887,1704941,2632528,-3222,22.7,25.48987098,-0.048170796,1.014128306,2.776473754,2.776473754,-46.73,-16.43,0.999210936,39.35784233
6674,鋐寶科技,2018,M2327,66742018,0,0,0,0,0,66818,1814672,3149993,187325,24.77,27.15843036,2.80351103,0.893486785,3.620880601,3.620880601,-22.02,-28.93,0.715260215,47.14288066
6668,中揚光,2017,M2326,66682017,0,0,0,0,0,60042,1279290,1822692,242791,#N/A,21.30658539,4.043686086,13.96564072,0.354768329,0.354768329,98.38,81.63,#N/A,30.35695013
6679,鈺太,2022,M2324,66792022,0,0,0,0,0,54863,4843491,5100791,549683,306,88.2833786,10.01919326,0.826804951,2.321874487,2.321874487,-21.56,107.83,0.389686068,92.97324244
6679,鈺太,2021,M2324,66792021,0,0,0,0,0,42741,1859932,2454256,619491,215.41,43.51634262,14.49406893,0.929014295,3.086591329,3.086591329,44.1,53.39,0.115043469,57.42158583
6679,鈺太,2020,M2324,66792020,0,0,0,0,0,41831,1240723,1600004,308606,347.15,29.66037149,7.377447348,0.6892496,1.865052234,1.865052234,36.12,24.51,0.150629077,38.24924099
6679,鈺太,2019,M2324,66792019,0,0,0,0,0,41273,1078436,1285014,162482,151.13,26.12933395,3.936762532,1.135488091,1.511763138,1.511763138,26.41,43.09,0.159744048,31.13449471
6679,鈺太,2018,M2324,66792018,0,0,0,0,0,37537,668818,898052,109181,90.75,17.81756667,2.908623491,1.014998535,1.374110877,1.374110877,60.73,28.24,#N/A,23.92444788
6669,緯穎,2017,M2325,66692017,0,0,0,0,0,106077,3016446,25872934,1216039,#N/A,28.43638112,11.4637386,0.6673737,12.01336765,12.01336765,169.92,126.11,#N/A,243.9071052
6680,鑫創電子,2022,M2325,66802022,0,0,0,0,0,19102,427037,671603,74087,95.77,22.35561721,3.878494398,0.472254214,1.838236834,1.838236834,36.38,13.64,0.393307833,35.15877919
6680,鑫創電子,2021,M2325,66802021,0,0,0,0,0,18550,376613,590984,32885,43.07,20.3025876,1.77277628,0.424474394,1.524636119,1.524636119,-2.06,10.39,0.4731435,31.85897574
6680,鑫創電子,2020,M2325,66802020,0,0,0,0,0,18550,378342,535341,40030,47.1,20.39579515,2.157951482,0.363827493,1.242857143,1.242857143,7.73,4.48,0.44377274,28.8593531
6680,鑫創電子,2019,M2325,66802019,0,0,0,0,0,17500,391175,512398,51521,48.4,22.35285714,2.944057143,0.591657143,1.235085714,1.235085714,9.41,24.06,0.496509488,29.27988571
6670,復盛應用,2017,M9900,66702017,0,0,0,0,0,118430,3286287,9170291,1503614,#N/A,27.74877143,12.69622562,5.579202905,2.814489572,2.814489572,6.81,3.96,#N/A,77.43216246
6671,三能-KY,2017,M9900,66712017,0,0,0,0,1,54000,1429245,2104760,241916,#N/A,26.4675,4.479925926,1.689166667,1.573574074,1.573574074,-2.25,-8.73,#N/A,38.97703704
6683,雍智科技,2022,M2324,66832022,0,0,0,0,0,27226,2061209,2456769,406451,216.92,75.7073753,14.92878131,3.587526629,7.210019834,7.210019834,3.21,7.6,0.438451238,90.23613458
6683,雍智科技,2021,M2324,66832021,0,0,0,0,0,27076,1859836,2283263,419700,188.62,68.68946669,15.50081253,3.995826562,6.773230906,6.773230906,20.6,5.84,0.232160972,84.32792879
6683,雍智科技,2020,M2324,66832020,0,0,0,0,0,27076,1576576,2157265,333997,330.36,58.22780322,12.33553701,3.803737627,6.453021126,6.453021126,49.05,32.43,0.205070801,79.67443492
6683,雍智科技,2019,M2324,66832019,0,0,0,0,0,27076,1350882,1628981,206913,284.92,49.89222928,7.641933816,1.675284385,4.53312897,4.53312897,27.25,44.28,0.246551835,60.16328113
6683,雍智科技,2018,M2324,66832018,0,0,0,0,0,24625,966750,1129054,146296,88.65,39.25888325,5.940954315,3.721543147,4.220913706,4.220913706,16.88,14.9,#N/A,45.84990863
6672,騰輝電子-KY,2017,M2327,66722017,0,0,0,0,1,58614,1146471,4310653,270970,#N/A,19.55967858,4.622956973,4.704029754,1.927269936,1.927269936,9.16,-4.05,#N/A,73.54306138
6684,安格,2022,M2324,66842022,0,0,0,0,0,27069,827914,954001,35694,44.15,30.585319,1.318630167,1.562340685,4.79153275,4.79153275,-31.09,-13.36,0.699732761,35.24330415
6684,安格,2021,M2324,66842021,0,0,0,0,0,24458,898716,1101086,147855,68.08,36.74527762,6.045261264,0.842791725,5.168738245,5.168738245,81.2,130.62,0.263860962,45.01946193
6674,鋐寶科技,2017,M2327,66742017,0,0,0,0,0,60351,1548113,4432423,265693,#N/A,25.65182019,4.402462262,2.17981475,4.006081092,4.006081092,30.58,-10.79,#N/A,73.44406886
6679,鈺太,2017,M2300,66792017,0,0,0,0,0,36037,506217,700304,32896,#N/A,14.04714599,0.912839582,0.823237228,1.144712379,1.144712379,34.49,51.62,#N/A,19.43291617
6680,鑫創電子,2018,M2325,66802018,0,0,0,0,0,14960,259777,413011,53093,#N/A,17.36477273,3.548997326,4.175935829,1.380013369,1.380013369,6.95,40.99,#N/A,27.60768717
6680,鑫創電子,2017,M2300,66802017,0,0,0,0,0,12800,203884,292938,51267,#N/A,15.9284375,4.005234375,0.194609375,1.3253125,1.3253125,31.98,27.78,#N/A,22.88578125
6683,雍智科技,2017,M2300,66832017,0,0,0,0,0,24625,869703,982623,101916,#N/A,35.31788832,4.138720812,4.954314721,4.673502538,4.673502538,-16.99,8.34,#N/A,39.90347208
6684,安格,2020,M2324,66842020,0,0,0,0,0,21381,359676,477444,40924,#N/A,16.82222534,1.914035826,1.070950844,4.334642907,4.334642907,36.56,16.04,#N/A,22.33029325
6684,安格,2019,M2324,66842019,0,0,0,0,0,20963,327023,411450,1585,#N/A,15.60000954,0.075609407,2.01679149,4.169727615,4.169727615,-15.61,0.56,#N/A,19.62743882
6684,安格,2018,M2324,66842018,0,0,0,0,0,20901,334831,409149,32998,#N/A,16.01985551,1.578776135,1.466915459,4.591742022,4.591742022,-12.64,-2.26,#N/A,19.57557055
6684,安格,2017,M2300,66842017,0,0,0,0,0,19555,334445,418606,83678,#N/A,17.10278701,4.279110202,0.90094605,4.194425978,4.194425978,85.51,161.8,#N/A,21.40659678
6689,伊雲谷,2022,M2331,66892022,1,0.693147181,1,0,0,68000,2825251,5774417,101043,145.86,41.54780882,1.485926471,0.722411765,0.617808824,0.617808824,-15.09,36.26,0.514460238,84.91789706
6690,安碁資訊,2022,M2330,66902022,0,0,0,0,0,22241,1208964,2135338,155007,168.5,54.35744796,6.969425835,7.194280833,10.6143159,10.6143159,10.77,1.45,0.491344554,96.00908233
6690,安碁資訊,2021,M2330,66902021,0,0,0,0,0,17000,1112966,2104873,113607,92.79,65.46858824,6.682764706,23.54735294,12.69829412,12.69829412,80.16,128.02,0.546345558,123.8160588
6690,安碁資訊,2020,M2330,66902020,0,0,0,0,0,16666,613403,923103,82154,92.37,36.80565223,4.929437177,1.891035641,6.115444618,6.115444618,25.1,9.41,0.292572752,55.38839554
6690,安碁資訊,2019,M2330,66902019,0,0,0,0,0,16340,582635,843703,67696,149.19,35.65697674,4.142962056,1.574541004,5.404712362,5.404712362,25.95,52.65,0.389480904,51.63421053
6689,伊雲谷,2019,M2331,66892019,0,0,0,0,0,34788,1527307,3286675,138179,#N/A,43.90327124,3.972030585,0.683425319,0.812349086,0.812349086,62.21,73.78,#N/A,94.47726227
6689,伊雲谷,2018,M2331,66892018,0,0,0,0,0,30250,787214,1891315,86364,#N/A,26.02360331,2.855008264,0.339966942,0.387867769,0.387867769,77.56,64.91,#N/A,62.52280992
6691,洋基工程,2022,M2331,66912022,0,0,0,0,0,67907,5138180,11414476,1729753,248.18,75.66495354,25.47238135,0.749613442,0,0,31.04,26.11,0.52089325,168.0898287
6691,洋基工程,2021,M2331,66912021,0,0,0,0,0,67907,4517248,9051346,957134,114.15,66.52109503,14.09477668,0.721486739,0,0,99.09,79.93,#N/A,133.2903235
6689,伊雲谷,2017,M2300,66892017,0,0,0,0,0,23000,409616,1146866,74301,#N/A,17.8093913,3.230478261,0.183826087,0.403608696,0.403608696,1029.58,1167.91,#N/A,49.86373913
6690,安碁資訊,2018,M2330,66902018,0,0,0,0,0,12630,215125,552708,57988,#N/A,17.03285827,4.591290578,0.463182898,4.211797308,4.211797308,-58.01,56.07,#N/A,43.76152019
6690,安碁資訊,2017,M2300,66902017,0,0,0,0,0,4000,124227,354142,-8706,#N/A,31.05675,-2.1765,56.70375,21.841,21.841,5.53,-85.76,#N/A,88.5355
6691,洋基工程,2020,M2331,66912020,0,0,0,0,0,41062,2139054,5030551,459171,#N/A,52.09327359,11.18238274,0.931664313,0,0,3.51,4.77,#N/A,122.5111052
6693,廣閎科,2022,M2324,66932022,0,0,0,0,0,45720,1174931,1822801,111697,58.69,25.69840332,2.443066492,1.519641295,1.9667979,1.9667979,10.11,44.64,0.438614155,39.86878828
6693,廣閎科,2021,M2324,66932021,0,0,0,0,0,40640,525623,1260221,114073,94.36,12.93363681,2.80691437,2.773818898,1.881151575,1.881151575,40.9,34.53,#N/A,31.009375
6691,洋基工程,2019,M2331,66912019,0,0,0,0,0,41062,2062252,4801467,529292,#N/A,50.22288247,12.89006868,1.172154303,0,0,-13.42,-13.21,#N/A,116.932127
6691,洋基工程,2018,M2331,66912018,0,0,0,0,0,29330,1787342,5532574,544794,#N/A,60.93903853,18.57463348,1.634810774,0,0,10.27,60.45,#N/A,188.6319127
6691,洋基工程,2017,M1500,66912017,0,0,0,0,0,26600,1400326,3448260,362544,#N/A,52.64383459,13.62947368,1.477330827,#VALUE!,#VALUE!,64.11,29.82,#N/A,129.6338346
6693,廣閎科,2020,M2324,66932020,0,0,0,0,0,40640,415541,936766,29016,#N/A,10.22492618,0.713976378,5.35246063,1.934251969,1.934251969,14.63,43.75,#N/A,23.05034449
6695,芯鼎,2022,M2324,66952022,0,0,0,0,0,95220,1743410,1930815,69640,46.35,18.30928376,0.731358958,0.720237345,3.520751943,3.520751943,-9.51,8.46,0.457732094,20.27741021
6693,廣閎科,2019,M2324,66932019,0,0,0,0,0,40640,386240,651659,13407,#N/A,9.503937008,0.329896654,0.976156496,1.578297244,1.578297244,0.97,8.98,#N/A,16.03491634
6693,廣閎科,2018,M2324,66932018,0,0,0,0,0,40640,372567,597937,34233,#N/A,9.167495079,0.842347441,0.388238189,1.301771654,1.301771654,19.77,54.48,#N/A,14.71301673
6693,廣閎科,2017,M2300,66932017,0,0,0,0,0,35100,220221,387056,22070,#N/A,6.274102564,0.628774929,0.298603989,1.25980057,1.25980057,47.11,21.16,#N/A,11.02723647
6695,芯鼎,2021,M2324,66952021,0,0,0,0,0,84519,1302305,1780239,137432,#N/A,15.40842887,1.626048581,0.325843893,3.845573185,3.845573185,59.33,166.56,#N/A,21.06318106
6695,芯鼎,2020,M2324,66952020,0,0,0,0,0,73686,498437,667859,-76677,#N/A,6.764337866,-1.040591157,0.685001221,3.946597725,3.946597725,-14.51,-3.34,#N/A,9.063580599
6697,東捷資訊,2022,M2330,66972022,0,0,0,0,0,27323,553578,885611,55639,73.8,20.26051312,2.036343008,0.926655199,0.347655821,0.347655821,0.35,4.18,0.562323428,32.412656
6697,東捷資訊,2021,M2330,66972021,0,0,0,0,0,27323,547694,850053,73174,32.78,20.04516342,2.678110017,1.374226842,0.323244153,0.323244153,7.72,-9.93,0.571901952,31.11126157
6695,芯鼎,2019,M2324,66952019,0,0,0,0,0,71330,535530,690957,-80184,#N/A,7.507780737,-1.124127296,0.623187999,4.163325389,4.163325389,8.68,-13.96,#N/A,9.686765737
6697,東捷資訊,2020,M2330,66972020,0,0,0,0,0,27323,531020,943742,65805,35.63,19.43490832,2.408410497,0.667459649,0.238809794,0.238809794,0.24,-0.36,0.591265845,34.54020422
6697,東捷資訊,2019,M2330,66972019,0,0,0,0,0,27323,521484,947125,60565,43.27,19.08589833,2.216630677,0.960472862,0.249423563,0.249423563,0.84,0.52,0.53223364,34.66401932
6695,芯鼎,2018,M2324,66952018,0,0,0,0,0,70286,601243,803102,-103189,#N/A,8.554235552,-1.468130211,0.925817375,4.641720969,4.641720969,-8.04,1.91,#N/A,11.42620152
6698,旭暉應材,2022,M2331,66982022,0,0,0,0,0,66390,1840047,3114636,22161,35.95,27.71572526,0.333800271,4.161590601,1.192408495,1.192408495,46.09,17.55,0.989847331,46.91423407
6698,旭暉應材,2021,M2331,66982021,0,0,0,0,0,66390,1698992,2649647,68661,32.5,25.59108299,1.034206959,5.209007381,1.061470101,1.061470101,37.94,15.43,0.4352225,39.91033288
6698,旭暉應材,2020,M2331,66982020,0,0,0,0,0,66390,1698673,2295555,18061,41.7,25.58627805,0.272043983,6.930591957,0.494020184,0.494020184,-27.34,26.98,0.585096685,34.5768188
6698,旭暉應材,2019,M2331,66982019,0,0,0,0,0,66390,1457020,1807746,221847,48.41,21.94637747,3.341572526,4.499593312,0.327112517,0.327112517,34.31,64.14,0.251275217,27.22919114
6695,芯鼎,2017,M2300,66952017,0,0,0,0,0,55088,459329,788056,-66848,#N/A,8.338095411,-1.213476619,0.247621987,5.72598388,5.72598388,-5.48,3.66,#N/A,14.30540227
6697,東捷資訊,2017,M2300,66972017,0,0,0,0,0,19999,266171,888963,46331,#N/A,13.30921546,2.316665833,0.872243612,0,0,-6.96,-1.02,#N/A,44.45037252
6703,軒郁,2022,M1722,67032022,0,0,0,0,0,23892,989336,1274009,194537,190.25,41.40867236,8.142348903,0.542524694,1.163611251,1.163611251,25.97,13.09,0.493724483,53.32366483
6703,軒郁,2021,M1722,67032021,0,0,0,0,0,20800,951594,1126531,139985,70.6,45.74971154,6.730048077,0.432596154,1.069326923,1.069326923,2.01,6.15,0.756819049,54.16014423
6703,軒郁,2020,M1722,67032020,0,0,0,0,0,20800,876170,1061215,120921,65.39,42.12355769,5.813509615,0.490288462,0.804230769,0.804230769,28.88,51.52,0.547414655,51.01995192
6698,旭暉應材,2018,M2331,66982018,0,0,0,0,0,60344,888732,1101363,114232,#N/A,14.72776084,1.89301339,3.052681294,0.281817579,0.281817579,54.5,46.49,#N/A,18.25140859
6698,旭暉應材,2017,M2300,66982017,0,0,0,0,0,49344,659536,751848,31258,#N/A,13.36608301,0.633471141,1.298678664,0.189708982,0.189708982,116.78,28.3,#N/A,15.2368677
6703,軒郁,2019,M1722,67032019,0,0,0,0,0,17800,538671,700373,107283,#N/A,30.26241573,6.027134831,0.726067416,0.98494382,0.98494382,-1.19,-11.3,#N/A,39.34679775
6706,惠特,2022,M2326,67062022,0,0,0,0,0,73537,4217491,6839804,914370,77.01,57.35195888,12.4341488,4.092552049,2.918870773,2.918870773,-21.99,-21,0.685536205,93.01173559
6706,惠特,2021,M2326,67062021,0,0,0,0,0,73058,4021241,8658471,973102,109.84,55.04176134,13.3195817,5.172657341,2.78307646,2.78307646,80.86,74.51,0.287154431,118.5150292
6706,惠特,2020,M2326,67062020,0,0,0,0,0,67178,2445174,4961630,329977,147.99,36.39843401,4.911980113,19.64495817,3.022418054,3.022418054,-15.01,22.61,0.25799854,73.85795945
6706,惠特,2019,M2326,67062019,0,0,0,0,0,66745,2313460,4046531,317187,134.13,34.66117312,4.75222114,2.655135216,3.068874073,3.068874073,18.12,-19.7,0.356963678,60.62672859
6703,軒郁,2018,M1722,67032018,0,0,0,0,0,15800,615719,789581,188863,#N/A,38.96955696,11.95335443,0.796835443,0.667278481,0.667278481,17.84,70.16,#N/A,49.97348101
6703,軒郁,2017,M1722,67032017,0,0,0,0,0,12000,278330,464012,95368,#N/A,23.19416667,7.947333333,0.219083333,0.601666667,0.601666667,45.55,8.06,#N/A,38.66766667
6708,天擎,2022,M2324,67082022,0,0,0,0,0,29009,472352,564702,33489,49.36,16.28294667,1.154434831,0.220310938,3.89292978,3.89292978,-6.52,29.53,0.242233661,19.46644145
6706,惠特,2018,M2326,67062018,0,0,0,0,0,60217,1811946,5039508,307053,#N/A,30.09027351,5.099108225,2.837388113,3.463822509,3.463822509,-7.11,124.59,#N/A,83.68912433
6706,惠特,2017,M1500,67062017,0,0,0,0,0,29243,939431,2243836,365661,#N/A,32.12498718,12.50422323,2.824402421,4.657661663,4.657661663,97.81,51.42,#N/A,76.73070478
6708,天擎,2021,M2324,67082021,0,0,0,0,0,25596,291697,435979,33117,#N/A,11.39619472,1.293834974,0.202258165,4.55934521,4.55934521,43.06,7.6,#N/A,17.03309111
6708,天擎,2020,M2324,67082020,0,0,0,0,0,24377,271988,405186,9757,#N/A,11.15756656,0.400254338,0.263363006,3.713213275,3.713213275,5.34,13.2,#N/A,16.62165156
6708,天擎,2019,M2300,67082019,0,0,0,0,0,23899,264276,357940,1277,#N/A,11.0580359,0.053433198,0.230846479,3.90719277,3.90719277,8.25,-4.33,#N/A,14.9771957
6712,長聖,2022,M1722,67122022,0,0,0,0,0,68144,1792170,1973620,206412,195.5,26.29974759,3.029056116,0.543261329,1.330872857,1.330872857,42.99,-2.42,0.132445725,28.9624912
6712,長聖,2021,M1722,67122021,0,0,0,0,0,61818,1897786,2022615,99156,157.59,30.6995697,1.603998835,0.586770843,1.361108415,1.361108415,521.61,135.65,0.182713782,32.71886829
6712,長聖,2020,M1722,67122020,0,0,0,0,0,56289,780760,858324,-121089,331.65,13.87056086,-2.151201833,1.588445345,1.940841017,1.940841017,552.53,-5.76,#N/A,15.24852103
6708,天擎,2018,M2300,67082018,0,0,0,0,0,22388,264544,374127,11079,#N/A,11.81633018,0.49486332,0.069054851,4.046185456,4.046185456,-26.87,-11.45,#N/A,16.71105056
6708,天擎,2017,M2300,67082017,0,0,0,0,0,20521,251934,422517,24447,#N/A,12.27688709,1.191316213,0.051898056,4.09853321,4.09853321,17.02,32.74,#N/A,20.58949369
