KEY,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,MA,FOREIGN,LOSS,DIV,ANALYST,LEV,MB,LNAT,CAPINT,RDINT,ADVINT,DIV,Asset,Asset_1,Debt,Equity,S,S_1,RD,ADV,MV,NI_Ctd
84042019,8404,M9900,2019,2019M9900,0,0,0,0,1,0,1,3.951243719,0.603265612,2.632273428,16.52595901,0.43678808,0.029172686,0.03725734,,14392979,15036017,9070712,5322267,6567553,5992847,438641,560202,14009662,422794
84042020,8404,M9900,2020,2020M9900,0,0,0,0,1,0,1,4.077537444,0.872540146,1.579145198,16.48225108,0.455268989,0.026722196,0.039672746,,18506166,14392979,12558452,5947714,6552677,6567553,384612,571009,9392304,583357
84042021,8404,M9900,2021,2021M9900,0,0,0,0,1,0,1,4.290459441,0.501435522,1.876634117,16.73361453,0.547984601,0.020702559,0.039983322,,15208233,18506166,9279649,5928584,10141094,6552677,383125,739938,11125783,1332568
84042022,8404,M9900,2022,2022M9900,0,0,0,0,1,0,1,4.317488114,0.802740989,1.499395913,16.53734748,0.530818077,0.025877036,0.047929829,,17778660,15208233,12208272,5570388,8072805,10141094,393544,728928,8352217,555863
84092017,8409,M1722,2017,2017M1722,0,0,0,0,1,1,0,0,0.17569884,1.227802752,13.03198561,0.440711657,0.110341008,0.114242118,,415491,456793,80258,335233,201314,255046,50403,52185,411600,-42349
84092018,8409,M1722,2018,2018M1722,0,0,0,0,1,1,0,0,0.26681685,1.349601886,12.93721623,0.507852156,0.130549158,0.146794997,,434511,415491,110860,323651,211008,201314,54242,60992,436800,-10489
84092019,8409,M1722,2019,2019M1722,0,0,0,0,1,1,0,0,0.327292059,1.405668461,12.98197654,0.540016248,0.14030715,0.143851364,,447974,434511,142212,305762,234643,211008,60965,62505,429800,-14406
84092020,8409,M1722,2020,2020M1722,0,0,0,0,1,1,0,0,0.341535446,1.877800437,13.01249047,0.480690844,0.157236804,0.125447013,,426617,447974,152999,273618,215337,234643,70438,56197,513800,-31019
84092021,8409,M1722,2021,2021M1722,0,0,0,0,1,1,0,0,0.680141673,1.843264437,12.96364193,0.456929752,0.125025491,0.12657489,,600045,426617,290160,309885,194934,215337,53338,53999,571200,-21861
84092022,8409,M1722,2022,2022M1722,0,0,0,0,1,0,0,0,0.248164721,1.897395462,13.30475993,0.639753685,0.088278379,0.107330284,,468506,600045,148910,319596,383881,194934,52971,64403,606400,4002
84102017,8410,M2325,2017,2017M2325,0,0,0,0,1,0,1,2.564949357,0.213255412,1.046197431,14.32302852,0.622280294,0.029550381,0.068668758,,1721709,1661163,354252,1367457,1033709,868549,49088,114070,1430630,100836
84102018,8410,M2325,2018,2018M2325,0,0,0,0,1,0,1,0,0.188644539,0.666469722,14.35882796,0.588494339,0.031030215,0.079659803,,1732969,1721709,324791,1408178,1013216,1033709,53425,137151,938508,103023
84102019,8410,M2325,2019,2019M2325,0,0,0,0,1,0,1,0,0.258549345,0.697656389,14.36534668,0.588272497,0.030193269,0.079987582,,1879823,1732969,448058,1431765,1019458,1013216,52324,138616,998880,86207
84102020,8410,M2325,2020,2020M2325,0,0,0,0,1,0,1,0,0.273011342,1.053765282,14.44668818,0.665640861,0.030201248,0.072015823,,2054877,1879823,513213,1541664,1251287,1019458,56773,135377,1624552,166490
84102021,8410,M2325,2021,2021M2325,0,0,0,0,1,0,1,0,0.242496266,0.786964146,14.53572655,0.548850856,0.025479871,0.076020609,,1990753,2054877,498300,1492453,1127821,1251287,52358,156213,1174507,41875
84102022,8410,M2325,2022,2022M2325,0,0,0,0,1,0,1,0,0.269960161,0.721223582,14.50402352,0.525032488,0.026612041,0.078891756,,2034014,1990753,537424,1496590,1045210,1127821,52978,157054,1079376,22374
84112017,8411,M9900,2017,2017M9900,1,0,0,0,1,0,1,3.988984047,0.45283723,0.770226106,16.11244029,0.712166793,0.02082846,0.019974444,,10412240,9943606,4502835,5909405,7081506,6199692,207110,198618,4551578,280071
84112018,8411,M9900,2018,2018M9900,1,0,0,0,1,1,1,3.496507561,0.391409341,0.399182109,16.1584926,0.532194609,0.013894609,0.017062419,,9567866,10412240,4075448,5492418,5541338,7081506,144674,177658,2192475,-138688
84112019,8411,M9900,2019,2019M9900,1,0,0,0,1,1,0,2.564949357,0.547173738,0.538621931,16.07392075,0.634700047,0.013744862,0.019422199,,10429277,9567866,5235285,5193992,6072725,5541338,131509,185829,2797598,-60204
84112020,8411,M9900,2020,2020M9900,1,0,0,0,1,0,1,0,0.462570799,0.466497049,16.16012751,0.555407053,0.010352587,0.019487257,,10163331,10429277,4824279,5339052,5792494,6072725,107970,203238,2490652,67130
84112021,8411,M9900,2021,2021M9900,1,1,1,1,1,0,0,2.944438979,0.681410848,0.491881048,16.1342968,0.768901259,0.0131757,0.023377473,,12791247,10163331,6925404,5865843,7814598,5792494,133909,237593,2885297,389869
84112022,8411,M9900,2022,2022M9900,1,0,1,1,1,1,1,3.496507561,0.545924178,0.491067876,16.36427167,0.678598889,0.008056916,0.021425354,,12987054,12791247,6983051,6004003,8680126,7814598,103058,274057,2948373,-304294
84162017,8416,M2330,2017,2017M2330,0,0,0,0,1,0,1,2.833213344,0.24440987,2.77105957,13.87609094,0.934871472,0.062344405,0.158762788,,1162031,1062453,259674,902357,993257,929059,66238,168678,2500485,230056
84162018,8416,M2330,2018,2018M2330,0,0,0,0,1,0,1,0,0.243323113,3.483273373,13.96567989,1.0235708,0.06647327,0.158440696,,1295087,1162031,282749,1012338,1189421,993257,77244,184113,3526250,273368
84162019,8416,M2330,2019,2019M2330,0,0,0,0,1,0,1,0,0.219504172,3.054779212,14.07408843,0.949150906,0.065164734,0.147000163,,1350886,1295087,284277,1066609,1229233,1189421,84394,190378,3258255,266358
84162020,8416,M2330,2020,2020M2330,0,0,0,0,1,0,1,0,0.245388582,2.819391721,14.11627123,0.954928839,0.062893538,0.142459837,,1482148,1350886,331492,1150656,1290000,1229233,84962,192447,3244150,280714
84162021,8416,M2330,2021,2021M2330,0,0,0,0,1,0,1,0,0.247868634,2.713682177,14.20900294,0.932278018,0.059942057,0.127205245,,1640823,1482148,367378,1273445,1381774,1290000,88843,188537,3455725,320285
84162022,8416,M2330,2022,2022M2330,0,0,0,0,1,0,1,0,0.213005303,2.399235145,14.3107085,0.849796108,0.059558526,0.123212559,,1713422,1640823,349504,1363918,1394365,1381774,97725,202170,3272360,306094
84202017,8420,M3700,2017,2017M3700,0,0,0,0,0,0,1,0,0.236797781,1.211573676,13.84053385,1.4404436,0.018080849,0.027373386,,1017176,1025339,242798,774378,1476943,1368028,18539,28067,938216,9764
84202018,8420,M3700,2018,2018M3700,0,0,0,0,0,0,1,1.945910149,0.414791541,1.149346744,13.83254072,1.553841223,0.017052113,0.033550733,,1251529,1017176,421916,829613,1580530,1476943,17345,34127,953513,80730
84202019,8420,M3700,2019,2019M3700,0,0,0,0,0,0,1,2.944438979,0.524801263,1.61944146,14.03987656,1.448492204,0.023138097,0.023247564,,1574626,1251529,656804,917822,1812830,1580530,28958,29095,1486359,129001
84202020,8420,M3700,2020,2020M3700,0,0,0,0,0,0,1,2.564949357,0.620070417,1.31462891,14.26952834,1.007763748,0.02400189,0.016607753,,1903379,1574626,976379,927000,1586851,1812830,37794,26151,1218661,75465
84202021,8420,M3700,2021,2021M3700,0,0,0,0,0,0,1,3.044522438,0.562461286,1.809323758,14.45914129,1.370455385,0.024510095,0.021697728,,2193622,1903379,1070577,1123045,2608496,1586851,46652,41299,2031952,236837
84202022,8420,M3700,2022,2022M3700,0,0,0,0,0,0,1,3.401197382,0.731398573,2.381960426,14.60106462,1.640218324,0.023109724,0.022167903,,3231324,2193622,1604412,1626912,3598019,2608496,50694,48628,3875240,588731
84212017,8421,M9900,2017,2017M9900,0,0,0,0,1,0,1,2.564949357,0.885974072,1.11468088,14.52458424,0.632261671,0.005446561,0.051231529,,2606423,2032108,1800395,806028,1284824,1301289,11068,104108,898464,21054
84212018,8421,M9900,2018,2018M9900,0,0,0,0,1,0,1,2.197224577,0.657620425,1.175723209,14.77348934,0.484772042,0.005549752,0.035481578,,2505509,2606423,1714037,791472,1263521,1284824,14465,92480,930552,28624
84212019,8421,M9900,2019,2019M9900,0,0,0,0,1,1,1,2.564949357,0.691434754,0.911256219,14.73400247,0.526014075,0.007869459,0.036331141,,2493362,2505509,1732396,760966,1317933,1263521,19717,91028,693435,-11607
84212020,8421,M9900,2020,2020M9900,0,0,0,0,1,1,0,0,0.708253354,0.849463929,14.72914256,0.472406333,0.00732144,0.031599503,,2384787,2493362,1765932,618855,1177880,1317933,18255,78789,525695,-111425
84212021,8421,M9900,2021,2021M9900,0,0,0,0,1,1,0,0,0.742000858,1.532538691,14.68462037,0.539987429,0.006826186,0.032801252,,2259546,2384787,1769514,490032,1287755,1177880,16279,78224,750993,-116153
84212022,8421,M9900,2022,2022M9900,0,0,0,0,1,0,0,0,0.438939504,0.827969633,14.63067447,0.56199918,0.003589217,0.03533763,,1978281,2259546,991804,986477,1269863,1287755,8110,79847,816773,491407
84222017,8422,M3500,2017,2017M3500,0,0,0,0,1,0,1,4.770684624,0.10881127,3.5214909,15.60364463,0.465897004,0.002523131,0,,6061679,5978287,650505,5411174,2785266,3122533,15084,0,19055400,1363498
84222018,8422,M3500,2018,2018M3500,0,0,0,0,1,0,1,4.127134385,0.211580488,3.276195866,15.61749738,0.560208978,0.001726749,0,,6816345,6061679,1282533,5533812,3395807,2785266,10467,0,18129852,1320610
84222019,8422,M3500,2019,2019M3500,0,0,0,0,1,0,1,3.63758616,0.209096957,2.995825445,15.73483396,0.397071158,0.00248711,0,,7095343,6816345,1425277,5670066,2706574,3395807,16953,0,16986528,1176226
84222020,8422,M3500,2020,2020M3500,0,0,0,0,1,0,1,4.094344562,0.195139403,3.103428248,15.77494921,0.377788502,0.002822133,0,,7138744,7095343,1384581,5754163,2680539,2706574,20024,0,17857632,1173798
84222021,8422,M3500,2021,2021M3500,0,0,0,0,1,0,1,4.007333185,0.231064456,4.168752053,15.78104741,0.423456983,0.003864685,0,,7748541,7138744,1649510,6099031,3022951,2680539,27589,0,25425348,1154694
84222022,8422,M3500,2022,2022M3500,0,0,0,0,1,0,1,4.189654742,0.770321277,2.969242637,15.86301513,0.676780958,0.004016756,0,,12569822,7748541,5968866,6600956,5244065,3022951,31124,0,19599840,1338965
84232017,8423,M3500,2017,2017M3500,0,0,0,0,1,0,1,2.564949357,0.455554772,1.415615941,13.27288634,0.481777155,0,0.031447591,,561795,581221,264778,297017,280019,228608,0,18278,420462,27812
84232018,8423,M3500,2018,2018M3500,0,0,0,0,1,0,1,0,0.413499586,1.457154395,13.23889229,0.583008037,0,0.041760785,,564133,561795,232302,331831,327531,280019,0,23461,483529,43780
84232019,8423,M3500,2019,2019M3500,0,0,0,0,1,0,1,0,0.376335013,1.343359807,13.24304532,0.586519491,0,0.048449568,,551638,564133,212303,339335,330875,327531,0,27332,455849,30579
84232020,8423,M3500,2020,2020M3500,0,0,0,0,1,0,1,0,0.349859872,1.151108205,13.22064731,0.512850819,0,0.043526733,,534043,551638,192996,341047,282908,330875,0,24011,392582,21131
84232021,8423,M3500,2021,2021M3500,0,0,0,0,1,0,1,0,0.318459375,1.308948608,13.18823164,0.50463165,0,0.038229131,,508917,534043,170071,338846,269495,282908,0,20416,443532,17980
84232022,8423,M3500,2022,2022M3500,0,0,0,0,1,0,1,0,0.334431744,1.227080704,13.14004022,0.631301371,0,0.060785943,,539472,508917,170198,369274,321280,269495,0,30935,453129,29339
84242017,8424,M2500,2017,2017M2500,0,0,0,0,0,0,1,0,0.230379519,1.678062817,13.83848658,0.89439937,0,0,,1202581,1023242,235734,966847,915187,876534,0,0,1622430,163756
84242018,8424,M2500,2018,2018M2500,0,0,0,0,0,0,1,2.397895273,0.164345686,1.81817186,13.99998064,0.825555202,0,0,,1210942,1202581,197639,1013303,992797,915187,0,0,1842359,173211
84242019,8424,M2500,2019,2019M2500,0,0,0,0,0,0,1,0,0.126800458,1.833865298,14.00690913,0.776248573,0,0,,1211262,1210942,153548,1057714,939992,992797,0,0,1939705,180464
84242020,8424,M2500,2020,2020M2500,0,0,0,0,0,0,1,0,0.123494339,1.767349609,14.00717335,0.680164985,0,0,,1210386,1211262,149584,1060802,823858,939992,0,0,1874808,146314
84242021,8424,M2500,2021,2021M2500,0,0,0,0,0,0,1,0,0.132077701,2.03786553,14.00644987,0.736245297,0,0,,1244387,1210386,159865,1084522,891141,823858,0,0,2210110,166086
84242022,8424,M2500,2022,2022M2500,0,0,0,0,0,0,1,0,0.147683156,2.143999431,14.0341536,0.82957633,0,0,,1295328,1244387,183775,1111553,1032314,891141,0,0,2383169,187628
84262017,8426,M9900,2017,2017M9900,0,0,0,0,1,0,1,3.295836866,0.371467163,1.969845897,14.32891246,1.059944966,0,0.005463905,,1678376,1670966,620709,1057667,1771132,2060546,0,9130,2083441,170159
84262018,8426,M9900,2018,2018M9900,0,0,0,0,1,1,1,2.564949357,0.429802976,1.194787914,14.33333722,0.897431803,0,0.005243759,,1667518,1678376,721371,946147,1506228,1771132,0,8801,1130445,-24483
84262019,8426,M9900,2019,2019M9900,0,0,0,0,1,0,0,0,0.559445835,1.249179075,14.32684685,0.992021675,0,0.00569709,,1845880,1667518,932886,912994,1654214,1506228,0,9500,1140493,29761
84262020,8426,M9900,2020,2020M9900,0,0,0,0,1,1,0,0,0.606638568,0.944061802,14.42846669,0.421227815,0,0.011879971,,1875491,1845880,1119782,755709,777536,1654214,0,21929,713436,-126434
84262021,8426,M9900,2021,2021M9900,0,0,0,0,1,0,0,0,0.602416647,1.140102359,14.44438105,0.757225708,0,0.013496732,,1845932,1875491,1129827,716105,1420170,777536,0,25313,816433,5819
84262022,8426,M9900,2022,2022M9900,0,0,0,0,1,0,0,0,0.775424555,1.81375999,14.42849486,0.920469443,0,0.014583961,,2211149,1845932,1431381,779768,1699124,1420170,0,26921,1414312,32322
84292017,8429,M2900,2017,2017M2900,0,0,0,0,1,0,1,3.891820298,0.136674924,0.618019448,15.87411794,0.513684723,0.001038411,0.039522397,,8001378,7835051,1070855,6930523,4024746,5005640,8136,309660,4283198,399812
84292018,8429,M2900,2018,2018M2900,0,0,0,0,1,0,1,2.48490665,0.171165392,0.45359905,15.89512433,0.498454641,0.000929965,0.037859604,,8516611,8001378,1369559,7147052,3988324,4024746,7441,302929,3241896,407441
84292019,8429,M2900,2019,2019M2900,0,0,0,0,1,1,1,3.218875825,0.108861259,0.324741292,15.95752905,0.244324767,0.006495541,0.034923986,,7705146,8516611,927129,6778017,2080819,3988324,55320,297434,2201102,-52818
84292020,8429,M2900,2020,2020M2900,0,0,0,0,1,1,1,0,0.089995569,0.271954632,15.85739898,0.049091218,0.007879799,0.027619464,,7093206,7705146,693429,6399777,378255,2080819,60715,212812,1740449,-499900
84292021,8429,M2900,2021,2021M2900,0,0,0,0,1,0,0,0,0.097986157,0.3717658,15.77464798,0.060914204,0.005865331,0.001296311,,7090358,7093206,695036,6395322,432077,378255,41604,9195,2377562,22568
84292022,8429,M2900,2022,2022M2900,0,0,0,0,1,1,0,0,0.096087109,0.326203857,15.77424639,0.029994818,0.003707852,0.001002629,,6944912,7090358,681292,6263620,212674,432077,26290,7109,2043217,-201260
84312017,8431,M2331,2017,2017M2331,0,0,0,0,1,1,0,0,0.315153425,2.843808967,14.2506309,0.501002169,0.007447825,0.006198755,,1471625,1545149,486959,984666,774123,742365,11508,9578,2800202,-120128
84312018,8431,M2331,2018,2018M2331,0,0,0,0,1,1,0,2.397895273,0.337259152,1.816277699,14.20187779,0.68832685,0.006259747,0.006059968,,1409077,1471625,496319,912758,1012959,774123,9212,8918,1657822,-105460
84312019,8431,M2331,2019,2019M2331,0,0,0,0,1,1,0,0,0.377415854,3.011096169,14.15844544,0.557190984,0.005690959,0.00267551,,1339384,1409077,531808,807576,785125,1012959,8019,3770,2431689,-103143
84312020,8431,M2331,2020,2020M2331,0,0,0,0,1,0,0,0,0.405405769,3.031988101,14.10772036,0.77639497,0.007502703,0.002401104,,1475497,1339384,542994,932503,1039891,785125,10049,3216,2827338,129205
84312021,8431,M2331,2021,2021M2331,0,0,0,0,1,0,1,2.564949357,0.501183669,3.184871992,14.20450544,0.919441381,0.00760354,0.011129809,,1825441,1475497,739495,1085946,1356633,1039891,11219,16422,3458599,233368
84312022,8431,M2331,2022,2022M2331,0,0,0,0,1,0,1,0,0.32344239,2.206601496,14.41733216,0.62010002,0.006077983,0.002454749,,1638036,1825441,590425,1047611,1131956,1356633,11095,4481,2311660,45332
84322017,8432,M1722,2017,2017M1722,0,0,0,0,0,0,1,2.564949357,0.086191341,1.975789733,14.26482284,0.310277215,0.047490675,0.074154211,,1281703,1567234,135082,1146621,486277,492465,74429,116217,2265482,64971
84322018,8432,M1722,2018,2018M1722,0,0,0,0,0,0,1,0,0.077584277,2.490482933,14.06370022,0.402313172,0.07549955,0.094553106,,1220321,1281703,99440,1120881,515646,486277,96768,121189,2791535,57784
84322019,8432,M1722,2019,2019M1722,0,0,0,0,0,0,1,2.48490665,0.113734009,2.679415234,14.0146245,0.416010214,0.043251735,0.116876625,,1263755,1220321,138792,1124963,507666,515646,52781,142627,3014243,85327
84322020,8432,M1722,2020,2020M1722,0,0,0,0,0,0,1,3.610917913,0.081531626,2.007949614,14.04959801,0.354389894,0.022695064,0.098781805,,1229380,1263755,103036,1126344,447862,507666,28681,124836,2261642,61570
84322021,8432,M1722,2021,2021M1722,0,0,0,0,0,0,1,2.564949357,0.069791277,1.576845701,14.02202054,0.336334575,0.019127528,0.097785062,,1169426,1229380,85800,1083626,413483,447862,23515,120215,1708711,47108
84322022,8432,M1722,2022,2022M1722,0,0,0,0,1,0,1,0,0.190227513,1.50562892,13.97202359,0.633700636,0.026587403,0.168132913,,1435123,1169426,222457,1212666,741066,413483,31092,196619,1825825,66143
84332017,8433,M3800,2017,2017M3800,0,0,0,0,1,0,1,4.430816799,0.497731516,2.96292969,14.64573042,1.244871553,0.008912196,0.068522288,,2414020,2293823,1141708,1272312,2855515,2899105,20443,157178,3769771,309224
84332018,8433,M3800,2018,2018M3800,0,0,0,1,1,0,1,3.33220451,0.543672795,2.2015663,14.69680397,1.29344993,0.010553765,0.08499971,,2630703,2414020,1312437,1318266,3122414,2855515,25477,205191,2902250,334776
84332019,8433,M3800,2019,2019M3800,0,0,0,0,1,0,1,2.564949357,0.511273983,2.277961405,14.78276167,1.097475086,0.010361109,0.06846687,,2688308,2630703,1345010,1343298,2887131,3122414,27257,180116,3059981,215228
84332020,8433,M3800,2020,2020M3800,0,0,0,0,1,0,1,0,0.640714531,1.575295617,14.80442256,0.844050979,0.003797556,0.046375267,,3134147,2688308,1722438,1411709,2269069,2887131,10209,124671,2223859,174453
84332021,8433,M3800,2021,2021M3800,0,0,0,0,1,0,1,0,0.570105359,1.50568495,14.95786761,0.900166457,0.002334607,0.050757032,,3300088,3134147,1786794,1513294,2821254,2269069,7317,159080,2278544,208550
84332022,8433,M3800,2022,2022M3800,0,0,0,0,1,0,1,0,0.604628422,1.679761819,15.00945969,0.951891283,0.002389633,0.057533617,,3914536,3300088,1995327,1919209,3141325,2821254,7886,189866,3223814,503526
84352017,8435,M9900,2017,2017M9900,0,0,0,0,1,0,1,0,0.211731946,2.19823739,13.69926097,0.838516691,0.016345915,0.158317916,,926832,890253,188495,738337,746492,657080,14552,140943,1623040,110570
84352018,8435,M9900,2018,2018M9900,0,0,0,0,1,0,1,0,0.221725189,1.992994431,13.7395276,0.82831948,0.013139382,0.157485931,,940346,926832,205502,734844,767713,746492,12178,145963,1464540,105790
84352019,8435,M9900,2019,2019M9900,0,0,0,0,1,0,1,0,0.210239635,2.185107939,13.75400317,0.814417246,0.01259111,0.154952539,,931767,940346,197698,734069,765834,767713,11840,145709,1604020,110998
84352020,8435,M9900,2020,2020M9900,0,0,0,0,1,0,1,0,0.21691689,2.165922557,13.74483806,0.765590539,0.012694161,0.136437543,,947078,931767,202116,744962,713352,765834,11828,127128,1613530,112360
84352021,8435,M9900,2021,2021M9900,0,0,0,0,1,0,1,0,0.28383829,2.470465885,13.76113673,0.816340365,0.011144805,0.135788182,,1028447,947078,268817,759630,773138,713352,10555,128602,1876640,127887
84352022,8435,M9900,2022,2022M9900,0,0,0,0,1,0,1,0,0.250966749,2.429058832,13.84356046,0.74754946,0.009051512,0.112022302,,1028075,1028447,258106,769969,768815,773138,9309,115209,1870300,126781
84362017,8436,M1722,2017,2017M1722,0,0,0,0,1,0,1,5.105945474,0.364583256,7.305491488,15.17686422,1.043751959,0.046719814,0.06737023,,4840683,3901471,1422411,3418272,4072168,3109676,182276,262843,24972157,720824
84362018,8436,M1722,2018,2018M1722,0,0,0,1,1,0,1,5.117993812,0.933276978,9.230827753,15.39256638,1.672989948,0.090492602,0.105114092,,10286740,4840683,4517698,5769042,8098414,4072168,438046,508824,53253033,1807379
84362019,8436,M1722,2019,2019M1722,0,0,0,1,1,0,1,5.370638028,0.352017938,4.73018873,16.14636625,0.929947875,0.049660631,0.058945497,,10828618,10286740,3621117,7207501,9566132,8098414,510846,606357,34092840,2037966
84362020,8436,M1722,2020,2020M1722,0,0,0,0,1,0,1,5.062595033,0.404156375,3.115912531,16.197703,0.759455269,0.045916109,0.046613612,,11964858,10828618,4376455,7588403,8223851,9566132,497208,504761,23644800,1852738
84362021,8436,M1722,2021,2021M1722,0,0,0,1,1,0,1,5.278114659,0.465814638,2.562207721,16.29748441,0.717108636,0.047839682,0.070208355,,15195853,11964858,5573406,9622447,8580103,8223851,572395,840033,24654708,1616001
84362022,8436,M1722,2022,2022M1722,0,0,0,0,1,0,1,5.105945474,0.330941146,2.006458562,16.53653312,0.489114629,0.044097228,0.048125169,,15107957,15195853,5028933,10079024,7432514,8580103,670095,731303,20223144,820762
84372017,8437,M9900,2017,2017M9900,0,0,0,0,1,0,1,4.615120517,0.31050353,4.189117959,14.63420301,0.357593032,0.006070033,0.004001265,,2736306,2267533,704077,2032229,810854,729098,13764,9073,8513247,426592
84372018,8437,M9900,2018,2018M9900,0,0,0,0,1,0,1,4.624972813,0.313602718,3.193664964,14.82211939,0.357192507,0.015998576,0.003664429,,3286797,2736306,858113,2428684,977388,810854,43777,10027,7756403,525446
84372019,8437,M9900,2019,2019M9900,0,0,0,0,1,0,1,4.007333185,0.309201329,4.247130885,15.00542409,0.333256054,0.01599034,0.002467752,,3725915,3286797,1016282,2709633,1095345,977388,52557,8111,11508166,710947
84372020,8437,M9900,2020,2020M9900,0,0,0,0,1,0,1,3.761200116,0.27826507,3.256250747,15.13082302,0.108186043,0.010230239,0.002340633,,3579048,3725915,1036792,2542256,403092,1095345,38117,8721,8278223,130110
84372021,8437,M9900,2021,2021M9900,0,0,0,0,1,0,1,3.218875825,0.223902557,2.67145748,15.0906074,0.159589924,0.012190113,0.003511548,,3416502,3579048,801358,2615144,571180,403092,43629,12568,6986246,256276
84372022,8437,M9900,2022,2022M9900,0,0,0,0,1,0,1,0,0.242493638,1.844377321,15.04412778,0.162806285,0.014622851,0.003053708,,3448850,3416502,828480,2620370,556228,571180,49959,10433,4832951,184834
84382017,8438,M3500,2017,2017M3500,0,0,0,0,1,0,1,0,0.552098662,1.158839868,14.72035645,1.244443671,0.001772976,0.053583357,,2541820,2471551,1364540,1177280,3075706,2655560,4382,132434,1364279,49
84382018,8438,M3500,2018,2018M3500,0,0,0,0,1,0,0,0,0.432171436,0.838507687,14.74839092,1.330897152,0.001551251,0.055157328,,2306962,2541820,1098502,1208460,3382901,3075706,3943,140200,1013303,40502
84382019,8438,M3500,2019,2019M3500,0,0,0,0,1,0,1,0,0.539705032,1.065789668,14.65144207,1.197069566,0.001384505,0.049953142,,2395898,2306962,1245079,1150819,2761594,3382901,3194,115240,1226531,4205
84382020,8438,M3500,2020,2020M3500,0,0,0,0,1,0,1,0,0.514037325,1.19294777,14.68926867,1.196248338,0.001398641,0.045999454,,2436363,2395898,1231581,1204782,2866089,2761594,3351,110210,1437242,70028
84382021,8438,M3500,2021,2021M3500,0,0,0,0,1,0,1,0,0.475186579,3.144641741,14.70601691,1.725502316,0.001748097,0.053477663,,2523861,2436363,1157727,1366134,4203950,2866089,4259,130291,4296002,220705
84382022,8438,M3500,2022,2022M3500,0,0,0,0,1,0,1,3.135494216,0.488100573,1.006587276,14.74130043,1.474370419,0.001633212,0.044381604,,2934271,2523861,1231898,1702373,3721106,4203950,4122,112013,1713587,99792
84402017,8440,M3500,2017,2017M3500,0,0,0,0,0,0,1,0,0.258312439,1.718975391,13.12423363,1.225158503,0.006771324,0,,557542,500936,129398,428144,613726,583566,3392,0,735969,38812
84402018,8440,M3500,2018,2018M3500,0,0,0,0,0,0,1,2.397895273,0.150125013,1.087265451,13.23129312,1.342469267,0.008460349,0,,607952,557542,83701,524251,748483,613726,4717,0,570000,18731
84402019,8440,M3500,2019,2019M3500,0,0,0,0,0,0,1,0,0.140180475,1.046972161,13.31785121,1.153229202,0.003533174,0,,607873,607952,85223,522650,701108,748483,2148,0,547200,18480
84402020,8440,M3500,2020,2020M3500,0,0,0,0,0,0,1,0,0.123196786,1.26294105,13.31772126,1.160059749,0.004938532,0,,605950,607873,74888,531062,705169,701108,3002,0,670700,22910
84402021,8440,M3500,2021,2021M3500,0,0,0,0,0,0,1,0,0.204630745,1.840449962,13.31455275,1.432185824,0.009271392,0,,694889,605950,123996,570893,867833,705169,5618,0,1050700,52191
84402022,8440,M3500,2022,2022M3500,0,0,0,0,0,0,1,0,0.153362623,2.844555267,13.4515074,1.261825989,0.000191397,0,,689684,694889,106570,583114,876829,867833,133,0,1658700,34174
84422017,8442,M9900,2017,2017M9900,0,0,0,1,1,1,1,3.218875825,0.868736386,2.853897432,14.98734512,1.48554033,0.021549864,0.107005185,,4009547,3227909,2804202,1205345,4795189,4903859,69561,345403,3439931,-38758
84422018,8442,M9900,2018,2018M9900,0,0,0,1,1,0,0,0,0.724818539,2.356292682,15.20418883,1.504018534,0.024064564,0.088896327,,4181477,4009547,2906194,1275283,6030433,4795189,96488,356434,3004940,91458
84422019,8442,M9900,2019,2019M9900,0,0,0,1,1,0,1,1.609437912,0.636913225,1.756262843,15.24617509,1.544457138,0.022549209,0.087040297,,4521699,4181477,2663238,1858461,6458112,6030433,94289,363957,3263946,212352
84422020,8442,M9900,2020,2020M9900,0,0,0,0,1,1,1,3.295836866,0.432910727,1.683757086,15.32439837,0.827488296,0.027316723,0.048252659,,3632290,4521699,1957492,1674798,3741653,6458112,123518,218184,2819953,-153406
84422021,8442,M9900,2021,2021M9900,0,0,0,1,1,0,0,3.63758616,0.920011343,1.552974477,15.10537386,1.486707009,0.036434316,0.061692761,,5026229,3632290,3341748,1684481,5400151,3741653,132340,224086,2615956,75318
84422022,8442,M9900,2022,2022M9900,0,0,0,1,1,0,1,3.713572067,0.841883846,2.018026588,15.43018056,1.698840622,0.034291116,0.065117805,,6608268,5026229,4231501,2376767,8538762,5400151,172355,327297,4796379,636328
84432017,8443,M2900,2017,2017M2900,0,0,0,0,1,1,1,0,0.299356425,0.596614633,14.7095291,0.659677251,0.00157632,0.36040999,,2299418,2444935,731907,1567511,1612868,1919937,3854,881179,935200,-59745
84432018,8443,M2900,2018,2018M2900,0,0,0,0,1,0,1,0,0.274201994,0.509097635,14.64816661,0.709218159,0.002642408,0.375176675,,2198495,2299418,630505,1567990,1630789,1612868,6076,862688,798260,13688
84432019,8443,M2900,2019,2019M2900,0,0,0,0,1,1,1,0,0.540812692,0.501063925,14.60328359,0.718884055,0.004260187,0.387170314,,2675451,2198495,1188974,1486477,1580463,1630789,9366,851192,744820,-53789
