代號,名稱,Year,Industry,Key,RPA_Ctd,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,Asset,Price,eps2,eps1,dvps1
6596,寬宏藝術,2017,M3200,65962017,0,0,0,0,0,0,23000,456459,724606,40.32,3.7,1.99,1.815079
6598,ABC-KY,2022,M1722,65982022,0,0,0,0,0,1,81792,816066,1212449,27.35,-2.26,-2.02,0
6598,ABC-KY,2021,M1722,65982021,0,0,0,0,0,1,81729,902957,1018967,31.2,-2.02,-1.27,0
6598,ABC-KY,2020,M1722,65982020,0,0,0,0,0,1,81634,1086995,1227221,46.3,-1.27,-3.87,0
6598,ABC-KY,2019,M1722,65982019,0,0,0,0,0,1,72293,530650,719007,165,-3.87,-4.33,0
6588,東典光電,2017,M2327,65882017,0,0,0,0,0,0,22831,502242,744717,#N/A,6.88,5.17,3.235386
6589,台康生技,2017,M1722,65892017,0,0,0,0,0,0,103299,1144814,1695371,#N/A,-1.69,-1.09,0
6603,富強鑫,2022,M1500,66032022,0,0,0,0,0,0,152414,2452313,7003083,16.06,1.12,0.86,0.325596
6603,富強鑫,2021,M1500,66032021,0,0,0,0,0,0,149439,2274551,6626547,15.27,0.86,0.07,0.043281
6603,富強鑫,2020,M1500,66032020,0,0,0,0,0,0,148709,2172897,6049176,13.32,0.07,0.09,0.089685
6603,富強鑫,2019,M1500,66032019,0,0,0,0,0,0,147649,2144808,5493700,8.13,0.09,0.71,0.508147
6603,富強鑫,2018,M1500,66032018,0,0,0,0,0,0,146696,2244081,5276243,10.88,0.71,1.09,0.556554
6603,富強鑫,2017,M1500,66032017,0,0,0,0,0,0,137322,2175665,4745148,11.7,1.09,0.53,0.176066
6605,帝寶,2022,M2200,66052022,0,0,0,0,0,0,165816,15966427,34782270,113.12,10.95,6.81,2.98278
6605,帝寶,2021,M2200,66052021,0,0,0,0,0,0,165816,14625841,31414838,67.4,6.81,3.71,1.458772
6605,帝寶,2020,M2200,66052020,0,0,0,0,0,0,165816,13754028,30449444,52.71,3.71,3.9,1.5054
6605,帝寶,2019,M2200,66052019,0,0,0,0,0,0,165816,13382991,32454311,44.45,3.9,5.48,2.227072
6605,帝寶,2018,M1500,66052018,0,0,0,0,0,0,165816,13194110,32245602,57.65,5.48,6.4,2.64704
6605,帝寶,2017,M1500,66052017,0,0,0,0,0,0,165816,12677150,30246849,65.71,6.4,7.3,3.04702
6606,建德工業,2022,M1500,66062022,0,0,0,0,0,0,97624,1490906,2150297,27.55,1.32,1.59,1.987977
6590,普鴻,2017,M2330,65902017,0,0,0,0,0,0,13000,219039,367688,#N/A,1.32,1.81,1.703391
6592,和潤企業,2018,M9900,65922018,0,0,0,0,0,0,374610,11857248,122263803,#N/A,4.7,3.93,2.395728
6592,和潤企業,2017,M9900,65922017,0,0,0,0,0,0,374610,10531592,109533613,#N/A,3.93,3.63,1.498827
6598,ABC-KY,2018,M1722,65982018,0,0,0,0,0,1,62011,432726,514072,#N/A,-4.33,-5.2,0
6598,ABC-KY,2017,M1722,65982017,0,0,0,0,0,1,50571,276525,336829,#N/A,-5.2,-3.95,0
6609,瀧澤科,2022,M1500,66092022,0,0,0,0,0,0,72456,2479309,4883895,33.79,5.11,2.51,1.502737
6609,瀧澤科,2021,M1500,66092021,0,0,0,0,0,0,72456,2213345,5059726,28.01,2.51,0.27,0.814752
6609,瀧澤科,2020,M1500,66092020,0,0,0,0,0,0,72456,2089447,4082078,27.03,0.27,1.84,0.988816
6609,瀧澤科,2019,M1500,66092019,0,0,0,0,0,0,72456,2136751,3930372,21.09,1.84,3.99,2.186121
6609,瀧澤科,2018,M1500,66092018,0,0,0,0,0,0,72456,2171337,4023557,24.46,3.99,1.94,0.995608
6609,瀧澤科,2017,M1500,66092017,0,0,0,0,0,0,71036,1958812,3827843,33.35,1.94,0.92,0.543812
6612,奈米醫材,2022,M1722,66122022,0,0,0,0,0,0,34164,937764,1043411,161.46,3.78,2.11,0.611478
6612,奈米醫材,2021,M1722,66122021,0,0,0,0,0,0,33970,820903,965866,76.09,2.11,1.42,0.092868
6612,奈米醫材,2020,M1722,66122020,0,0,0,0,0,0,33732,702425,848046,63.04,1.42,2.4,0.49968
6612,奈米醫材,2019,M1722,66122019,0,0,0,0,0,0,33745,653043,792062,71.86,2.4,2.12,0.504348
6612,奈米醫材,2018,M1722,66122018,0,0,0,0,0,0,33226,571417,617380,64.09,2.12,0.98,0.474908
6606,建德工業,2021,M1500,66062021,0,0,0,0,0,0,97624,1682825,2787090,#N/A,1.59,3.93,2.015697
6613,朋億*,2022,M2331,66132022,0,0,0,0,0,0,67856,3440488,9155962,101,11.85,17.16,12.29514
6613,朋億*,2021,M2331,66132021,0,0,0,0,0,0,33928,3001874,6633001,67.03,17.16,11.98,7.981076
6613,朋億*,2020,M2331,66132020,1,1,0.693147181,1,0,0,33928,2328206,4853032,57.56,11.98,14.65,10.001555
6613,朋億*,2019,M2331,66132019,0,0,0,0,0,0,33928,2246762,4331168,57.77,14.65,16.5,14.9985
6613,朋億*,2018,M2331,66132018,0,0,0,0,0,0,33928,2305811,4391722,60.06,16.5,13.21,10.015822
6613,朋億*,2017,M2331,66132017,0,0,0,0,0,0,33928,1997636,5392570,60.24,13.21,8.93,6.004532
6615,慧智,2022,M1722,66152022,0,0,0,0,0,0,21362,627321,807257,39,2,2.67,2.002233
6615,慧智,2021,M1722,66152021,0,0,0,0,0,0,21362,624440,822301,42.01,2.67,1.63,1.401474
6615,慧智,2020,M1722,66152020,0,0,0,0,0,0,21262,552813,751583,44.01,1.63,2.98,2.623294
6615,慧智,2019,M1722,66152019,0,0,0,0,0,0,21215,515196,721587,58.55,2.98,2.37,2.118069
6615,慧智,2018,M1722,66152018,0,0,0,0,0,0,21159,495426,586438,75.4,2.37,2.4,2.25024
6615,慧智,2017,M1722,66152017,0,0,0,0,0,0,18744,299020,390229,106.83,2.4,2.33,2.013586
6616,特昇-KY,2022,M9900,66162022,0,0,0,0,0,1,28634,425195,778329,13.69,1.54,-0.28,0
6616,特昇-KY,2021,M9900,66162021,0,0,0,0,0,1,28625,369181,885422,14.95,-0.28,2.42,1.862674
6616,特昇-KY,2020,M9900,66162020,0,0,0,0,0,1,23625,383064,964915,19.58,2.42,3.91,3.011091
6616,特昇-KY,2019,M9900,66162019,0,0,0,0,0,1,23625,391562,827178,21.43,3.91,1.57,1.000875
6616,特昇-KY,2018,M9900,66162018,0,0,0,0,0,1,23625,324385,619564,20.47,1.57,0.85,0.663255
6616,特昇-KY,2017,M9900,66162017,0,0,0,0,0,1,21000,255178,412691,9.53,0.85,1.09,0
6624,萬年清,2022,M9900,66242022,0,0,0,0,0,0,18000,339393,905468,46.19,1.36,0.04,0
6624,萬年清,2021,M9900,66242021,0,0,0,0,0,0,18000,298391,824844,39.74,0.04,-0.89,0
6624,萬年清,2020,M9900,66242020,0,0,0,0,0,0,18000,300491,714145,29.64,-0.89,2.65,1.756685
6624,萬年清,2019,M9900,66242019,0,0,0,0,0,0,18000,351532,712921,35.35,2.65,3.1,2.50046
6624,萬年清,2018,M9900,66242018,0,0,0,0,0,0,16000,220979,556004,53.08,3.1,2.42,2.146298
6606,建德工業,2020,M1500,66062020,0,0,0,0,0,0,97624,1507063,2822562,#N/A,3.93,0.38,0.589608
6625,必應,2022,M9900,66252022,0,0,0,0,0,0,44340,562373,1160521,139,-0.13,-1.7,0
6625,必應,2021,M9900,66252021,0,0,0,0,0,0,44973,576326,1023171,28.3,-1.7,-2.93,0
6625,必應,2020,M9900,66252020,0,0,0,0,0,0,44873,646790,1102635,27.7,-2.93,0.08,0.092288
6625,必應,2019,M9900,66252019,0,0,0,0,0,0,37333,613040,1139795,35.56,0.08,2.47,1.5067
6625,必應,2018,M9900,66252018,0,0,0,0,0,0,35491,668935,1058730,44.02,2.47,1.4,0.56672
6625,必應,2017,M3200,66252017,0,0,0,0,0,0,30801,421153,739961,40.38,1.4,1.53,0.135099
6629,泰金-KY,2022,M9900,66292022,0,0,0,0,0,1,35714,990996,1511590,45.26,5.63,6.8,3.35036
6629,泰金-KY,2021,M9900,66292021,0,0,0,0,0,1,35662,842189,1546019,50.28,6.8,6.51,4.653348
6629,泰金-KY,2020,M9900,66292020,0,0,0,0,0,1,35530,903412,1713596,57.89,6.51,4.06,3.004806
6629,泰金-KY,2019,M9900,66292019,0,0,0,0,0,1,33530,699537,1200577,40.93,4.06,2.47,1.502995
6629,泰金-KY,2018,M9900,66292018,0,0,0,0,0,1,30000,457750,1009458,28.96,2.47,4.22,3.000842
6606,建德工業,2019,M1500,66062019,0,0,0,0,0,0,97624,1262302,2611195,#N/A,0.38,1.47,0.783363
6640,均華,2022,M2324,66402022,0,0,0,0,0,0,28277,1201982,2617966,87.1,8.13,5.81,5.005896
6640,均華,2021,M2324,66402021,0,0,0,0,0,0,28277,1005967,2475240,81.98,5.81,0.53,0.484844
6640,均華,2020,M2324,66402020,0,0,0,0,0,0,28277,954895,1952185,118.56,0.53,3.02,2.99886
6640,均華,2019,M2324,66402019,0,0,0,0,0,0,28277,915928,1590196,36.37,3.02,3.1,3.00576
6640,均華,2018,M2324,66402018,0,0,0,0,0,0,28277,916482,1599851,29.26,3.1,2.52,2.502108
6606,建德工業,2018,M1500,66062018,0,0,0,0,0,0,97624,1211682,2228250,#N/A,1.47,0.94,0.922234
6641,基士德-KY,2022,M9900,66412022,0,0,0,0,0,1,37000,1543379,2510168,50.89,4.32,6.08,4.631136
6641,基士德-KY,2021,M9900,66412021,0,0,0,0,0,1,37000,1482063,2518633,53.39,6.08,6.55,4.50116
6641,基士德-KY,2020,M9900,66412020,0,0,0,0,0,1,34000,1289653,2014103,55.21,6.55,6.79,4.499054
6641,基士德-KY,2019,M9900,66412019,0,0,0,0,0,1,34000,1242248,1869081,50.51,6.79,6.28,3.797516
6641,基士德-KY,2018,M9900,66412018,0,0,0,0,0,1,34000,1172021,1711304,46.25,6.28,4.83,3.01392
6606,建德工業,2017,M1500,66062017,0,0,0,0,0,0,97624,1222234,2207429,#N/A,0.94,0.86,0.757746
6642,富致,2022,M2328,66422022,0,0,0,0,0,0,37400,1069235,1474123,50.5,4.24,4.1,2.60145
6642,富致,2021,M2328,66422021,0,0,0,0,0,0,37400,1043929,1473530,52.72,4.1,2.57,1.797715
6642,富致,2020,M2328,66422020,0,0,0,0,0,0,31400,558460,740084,59.31,2.57,1.97,1.502519
6642,富致,2019,M2328,66422019,0,0,0,0,0,0,31400,524198,653434,28.65,1.97,2.71,2.685339
6612,奈米醫材,2017,M1722,66122017,0,0,0,0,0,0,30283,336567,401475,#N/A,0.98,0.64,0
6624,萬年清,2017,M9900,66242017,0,0,0,0,0,0,16000,213186,489518,#N/A,2.42,0.37,0.554778
6643,M31,2022,M2324,66432022,0,0,0,0,0,0,31708,1857457,2367298,874.34,12.14,8.12,6.357148
6643,M31,2021,M2324,66432021,0,0,0,0,0,0,31606,1583593,1936695,211.59,8.12,10.28,7.938216
6643,M31,2020,M2324,66432020,0,0,0,0,0,0,31318,1509034,1756762,341.19,10.28,9.76,7.429312
6643,M31,2019,M2324,66432019,0,0,0,0,0,0,31318,1441569,1599715,314.55,9.76,9.77,7.651864
6643,M31,2018,M2324,66432018,0,0,0,0,0,0,28640,745114,958240,250.65,9.77,6.5,4.4967
6629,泰金-KY,2017,M9900,66292017,0,0,0,0,0,1,30000,458301,943856,#N/A,4.22,1785.75,4009.3659
6649,台生材,2022,M1722,66492022,0,0,0,0,0,0,42000,646423,735310,40.36,0.8,-1.44,0
6649,台生材,2021,M1722,66492021,0,0,0,0,0,0,42000,422893,553786,28.58,-1.44,-1.68,0
6649,台生材,2020,M1722,66492020,0,0,0,0,0,0,33000,469047,572471,26.88,-1.68,-2.16,0
6649,台生材,2019,M1722,66492019,0,0,0,0,0,0,33000,524361,660502,28.74,-2.16,-2.02,0
6649,台生材,2018,M1722,66492018,0,0,0,0,0,0,30000,462324,471622,51.18,-2.02,-1.65,0
6640,均華,2017,M2324,66402017,0,0,0,0,0,0,25718,799157,1479628,#N/A,2.52,4.62,3.513048
6651,全宇昕,2022,M2324,66512022,0,0,0,0,0,0,34602,1156897,1802541,72.36,8.83,7.68,4.002048
6651,全宇昕,2021,M2324,66512021,0,0,0,0,0,0,32963,966041,1467697,65.05,7.68,4.17,3.456513
6651,全宇昕,2020,M2324,66512020,0,0,0,0,0,0,28603,545351,1059008,95.12,4.17,3.59,1.000174
6641,基士德-KY,2017,M9900,66412017,0,0,0,0,0,1,30000,760083,1394508,#N/A,4.83,2.52,1.064448
6642,富致,2018,M2328,66422018,0,0,0,0,0,0,27900,420426,535902,#N/A,2.71,2.12,1.760448
6642,富致,2017,M2328,66422017,0,0,0,0,0,0,27900,395325,510036,#N/A,2.12,1.67,1.18904
6654,天正國際,2022,M2331,66542022,0,0,0,0,0,0,33263,1023320,2371784,48,0.74,6.11,3.951337
6654,天正國際,2021,M2331,66542021,0,0,0,0,0,0,33263,1167532,2325222,48.41,6.11,1.98,1.447974
6654,天正國際,2020,M2331,66542020,0,0,0,0,0,0,33263,916662,1379210,60.89,1.98,0.34,0.600712
6654,天正國際,2019,M2331,66542019,0,0,0,0,0,0,33103,737490,1342658,55.34,0.34,8.15,5.50288
6654,天正國際,2018,M2331,66542018,0,0,0,0,0,0,31526,901894,1467448,49.92,8.15,4.15,1.00098
6643,M31,2017,M2324,66432017,0,0,0,0,0,0,28640,580092,790640,#N/A,6.5,5.26,2.9982
6655,科定,2022,M9900,66552022,0,0,0,0,0,0,74033,1980241,6373576,118.14,5.14,6.64,8.238912
6655,科定,2021,M9900,66552021,0,0,0,0,0,0,73981,1779681,5163636,137.67,6.64,4.89,0.928122
6655,科定,2020,M9900,66552020,0,0,0,0,0,0,73969,2358346,5472527,56.23,4.89,2.4,0.66144
6655,科定,2019,M9900,66552019,0,0,0,0,0,0,75609,2449024,5594489,29.91,2.4,3.4,0.52734
6655,科定,2018,M9900,66552018,0,0,0,0,0,0,66609,2064487,5548125,34.9,3.4,2.81,0.789891
6649,台生材,2017,M1722,66492017,0,0,0,0,0,0,30000,520784,532303,#N/A,-1.65,-1.63,0
6657,華安,2022,M1722,66572022,0,0,0,0,0,0,66845,602556,630862,78,-3.97,-1.81,0
6651,全宇昕,2019,M2324,66512019,0,0,0,0,0,0,26003,452055,879224,#N/A,3.59,3.05,1.02236
6651,全宇昕,2018,M2324,66512018,0,0,0,0,0,0,23596,382788,895972,#N/A,3.05,3.18,1.840902
6651,全宇昕,2017,M2324,66512017,0,0,0,0,0,0,21451,350461,728965,#N/A,3.18,1.45,0.913355
6654,天正國際,2017,M2331,66542017,0,0,0,0,0,0,23616,383657,993681,#N/A,4.15,2.3,1.79906
6655,科定,2017,M9900,66552017,0,0,0,0,0,0,60390,1571567,4358069,#N/A,2.81,2.78,0
6657,華安,2021,M1722,66572021,0,0,0,0,0,0,66481,852375,885810,#N/A,-1.81,-2.18,0
6657,華安,2020,M1722,66572020,0,0,0,0,0,0,59536,672920,705445,#N/A,-2.18,-2.55,0
6657,華安,2019,M1722,66572019,0,0,0,0,0,0,58812,786494,813607,#N/A,-2.55,-2.15,0
6657,華安,2018,M1722,66572018,0,0,0,0,0,0,49085,452470,499471,#N/A,-2.15,-2.14,0
6657,華安,2017,M1722,66572017,0,0,0,0,0,0,33000,255180,304277,#N/A,-2.14,-1.27,0
6658,聯策,2022,M2331,66582022,0,0,0,0,0,0,30028,1046695,2132623,#N/A,2.98,0.71,1.180801
6661,威健生技,2022,M1722,66612022,0,0,0,0,0,0,23304,303952,435713,23.5,0.59,0.37,0.304769
6661,威健生技,2021,M1722,66612021,0,0,0,0,0,0,23304,310063,424536,22.42,0.37,1.44,1.241856
6661,威健生技,2020,M1722,66612020,0,0,0,0,0,0,20704,252744,360286,25.88,1.44,1.49,1.340106
6658,聯策,2021,M2331,66582021,0,0,0,0,0,0,30028,981833,2042937,#N/A,0.71,2.64,0.600336
6658,聯策,2020,M2300,66582020,0,0,0,0,0,0,24400,810477,1794601,#N/A,2.64,1.44,1.206432
6658,聯策,2019,M2300,66582019,0,0,0,0,0,0,24400,709513,1339594,#N/A,1.44,2.53,1.217942
6662,樂斯科,2022,M1722,66622022,0,0,0,0,0,0,25612,454638,569689,29.67,1.65,1.76,1.597376
6662,樂斯科,2021,M1722,66622021,0,0,0,0,0,0,25612,460358,574264,26.17,1.76,2.45,1.998465
6662,樂斯科,2020,M1722,66622020,0,0,0,0,0,0,25612,467785,589383,28.19,2.45,2.15,1.90318
6662,樂斯科,2019,M1722,66622019,0,0,0,0,0,0,25612,467238,531550,32.56,2.15,2.28,2.033532
6662,樂斯科,2018,M1722,66622018,0,0,0,0,0,0,23294,338588,391828,33.46,2.28,2.4,1.79688
6658,聯策,2018,M2300,66582018,0,0,0,0,0,0,24400,709845,1238418,#N/A,2.53,2.12,1.19674
6664,群翊,2022,M2328,66642022,0,0,0,0,0,0,55027,2403459,6103333,129.59,11.41,6.12,4.901508
6664,群翊,2021,M2328,66642021,0,0,0,0,0,0,55000,2005788,4085538,71.27,6.12,5.66,4.304996
6664,群翊,2020,M2328,66642020,0,0,0,0,0,0,55000,1904298,3790947,60.31,5.66,5.37,4.174638
6664,群翊,2019,M2328,66642019,0,0,0,0,0,0,55000,1817691,3312302,49.61,5.37,4.76,3.986976
6664,群翊,2018,M2328,66642018,0,0,0,0,0,0,55000,1754280,3596664,42.85,4.76,5.09,3.999722
6658,聯策,2017,M2300,66582017,0,0,0,0,0,0,24400,681084,979077,#N/A,2.12,1.28,0
6666,羅麗芬-KY,2022,M1722,66662022,0,0,0,0,0,1,47388,1606741,2129149,81.11,0.81,1.24,1.25488
6666,羅麗芬-KY,2021,M1722,66662021,0,0,0,0,0,1,47388,1604835,2006728,54.25,1.24,1.88,1.7108
6666,羅麗芬-KY,2020,M1722,66662020,0,0,0,0,0,1,47388,1643078,2079050,70.54,1.88,10.57,7.043848
6666,羅麗芬-KY,2019,M1722,66662019,0,0,0,0,0,1,47388,1848100,2195479,117.41,10.57,10.02,7.006986
6666,羅麗芬-KY,2018,M1722,66662018,0,0,0,0,0,1,43080,1697403,2121106,150.89,10.02,7.3,4.79172
6661,威健生技,2019,M1722,66612019,0,0,0,0,0,0,20704,250752,422250,#N/A,1.49,1.39,1.281997
6667,信紘科,2022,M2331,66672022,0,0,0,0,0,0,44779,1386195,3163421,77.5,4.71,3.27,2.939403
6667,信紘科,2021,M2331,66672021,0,0,0,0,0,0,39779,1035488,2397192,55.27,3.27,1.84,1.651768
6667,信紘科,2020,M2331,66672020,0,0,0,0,0,0,39779,971436,1835820,54.51,1.84,1.14,1.996026
6667,信紘科,2019,M2331,66672019,0,0,0,0,0,0,35052,754688,1752373,54.89,1.14,2.97,2.80368
6667,信紘科,2018,M2331,66672018,0,0,0,0,0,0,34749,805195,1632759,28.76,2.97,3.89,3.02253
6661,威健生技,2018,M1722,66612018,0,0,0,0,0,0,20704,246551,362339,#N/A,1.39,1.12,0.282688
6668,中揚光,2022,M2326,66682022,0,0,0,0,0,0,78204,1821302,4188864,41.3,-2.97,-3.71,0
6668,中揚光,2021,M2326,66682021,0,0,0,0,0,0,78292,2137919,4549673,40.65,-3.71,1.84,1.15
6668,中揚光,2020,M2326,66682020,0,0,0,0,0,0,68340,2008047,3577273,71.87,1.84,1.74,0
6668,中揚光,2019,M2326,66682019,0,0,0,0,0,0,68392,1850442,3578930,53.94,1.74,2.05,1.00122
6668,中揚光,2018,M2326,66682018,0,0,0,0,0,0,68437,1781201,2594903,62.32,2.05,4.04,1.998184
6661,威健生技,2017,M1722,66612017,0,0,0,0,0,0,19171,223626,311999,#N/A,1.12,0.55,0.508915
6669,緯穎,2022,M2325,66692022,0,0,0,0,0,0,174841,38787006,88837782,1420,81.65,49.26,24.896004
6669,緯穎,2020,M2325,66692020,0,0,0,0,0,0,174841,24513923,54724165,894.47,46.75,35.58,23.191044
6669,緯穎,2019,M2325,66692019,0,0,0,0,0,0,174637,20218865,48147226,699.92,35.58,36.85,18.450795
6669,緯穎,2018,M2325,66692018,0,0,0,0,0,0,152029,10776787,28204042,294.66,36.85,11.46,4.839558
6662,樂斯科,2017,M1722,66622017,0,0,0,0,0,0,22080,322065,384808,#N/A,2.4,2.13,1.515069
6669,緯穎,2021,M2325,66692021,1,1,0.693147181,1,0,0,174841,27370026,84737458,667.21,49.26,46.75,30.37815
6670,復盛應用,2022,M9900,66702022,0,0,0,0,0,0,131061,12758336,22571125,199.2,36.76,17.97,11.957238
6670,復盛應用,2021,M9900,66702021,0,0,0,0,0,0,131030,8572770,17325721,161.45,17.97,8.65,6.621575
6670,復盛應用,2020,M9900,66702020,0,0,0,0,0,0,131030,6990672,14474231,171.49,8.65,16.61,8.001037
6670,復盛應用,2019,M9900,66702019,0,0,0,0,0,0,131030,6642869,11820742,127.34,16.61,15.49,11.131114
6670,復盛應用,2018,M9900,66702018,0,0,0,0,0,0,131030,5982247,10441929,146.13,15.49,12.28,9.460512
6664,群翊,2017,M2328,66642017,0,0,0,0,0,0,50000,1393333,2812354,#N/A,5.09,3.54,2.011074
6671,三能-KY,2022,M9900,66712022,0,0,0,0,0,1,60750,1686623,2220570,40.5,2.48,3.52,3.01488
6671,三能-KY,2021,M9900,66712021,0,0,0,0,0,1,60750,1697655,2335962,41.73,3.52,3.68,3.01944
6671,三能-KY,2020,M9900,66712020,0,0,0,0,0,1,60750,1680841,2275946,41.41,3.68,3.13,3.019198
6671,三能-KY,2019,M9900,66712019,0,0,0,0,0,1,60750,1624032,2208817,31.63,3.13,2.96,3.022752
6671,三能-KY,2018,M9900,66712018,0,0,0,0,0,1,60750,1640458,2245838,34.97,2.96,4.54,0
6666,羅麗芬-KY,2017,M1722,66662017,0,0,0,0,0,1,33000,915169,1266916,#N/A,7.3,12.71,8.626277
6672,騰輝電子-KY,2022,M2328,66722022,0,0,0,0,0,1,71454,3093560,5007482,88.7,6.52,11.66,6.642702
6672,騰輝電子-KY,2021,M2328,66722021,0,0,0,0,0,1,71454,3050575,6192650,67.48,11.66,4.87,2.983362
6672,騰輝電子-KY,2020,M2328,66722020,0,0,0,0,0,1,71454,2453585,4460252,126.39,4.87,6.69,5.010141
6672,騰輝電子-KY,2019,M2328,66722019,0,0,0,0,0,1,70654,2357359,4218226,70.76,6.69,6.28,3.66438
6672,騰輝電子-KY,2018,M2328,66722018,0,0,0,0,0,1,64614,1758608,4260742,58.8,6.28,4.63,0.909332
6667,信紘科,2017,M2331,66672017,0,0,0,0,0,0,31286,675435,1484406,#N/A,3.89,3.18,1.53753
6674,鋐寶科技,2022,M2327,66742022,0,0,0,0,0,0,68002,1513177,2642185,28.8,-1.86,0.01,0.020895
6674,鋐寶科技,2021,M2327,66742021,0,0,0,0,0,0,66970,1624717,3239504,27.51,0.01,0.99,0.993267
6674,鋐寶科技,2020,M2327,66742020,0,0,0,0,0,0,66967,1659156,2746159,25.7,0.99,-0.05,-0.03181
6674,鋐寶科技,2019,M2327,66742019,0,0,0,0,0,0,66887,1704941,2632528,22.7,-0.05,2.8,1.827
6674,鋐寶科技,2018,M2327,66742018,0,0,0,0,0,0,66818,1814672,3149993,24.77,2.8,4.4,2.62416
6668,中揚光,2017,M2326,66682017,0,0,0,0,0,0,60042,1279290,1822692,#N/A,4.04,2.39,1.148873
6679,鈺太,2022,M2324,66792022,0,0,0,0,0,0,54863,4843491,5100791,306,10.26,14.75,9.08895
6679,鈺太,2021,M2324,66792021,0,0,0,0,0,0,42741,1859932,2454256,215.41,14.75,7.61,5.145121
6679,鈺太,2020,M2324,66792020,0,0,0,0,0,0,41831,1240723,1600004,347.15,7.61,3.94,2.00152
6679,鈺太,2019,M2324,66792019,0,0,0,0,0,0,41273,1078436,1285014,151.13,3.94,2.91,1.759968
6679,鈺太,2018,M2324,66792018,0,0,0,0,0,0,37537,668818,898052,90.75,2.91,0.91,0.598143
6669,緯穎,2017,M2325,66692017,0,0,0,0,0,0,106077,3016446,25872934,#N/A,11.46,3.71,1.058834
6680,鑫創電子,2022,M2325,66802022,0,0,0,0,0,0,19102,427037,671603,95.77,3.91,1.79,1.198405
6680,鑫創電子,2021,M2325,66802021,0,0,0,0,0,0,18550,376613,590984,43.07,1.79,2.18,2.007562
6680,鑫創電子,2020,M2325,66802020,0,0,0,0,0,0,18550,378342,535341,47.1,2.18,2.94,2.501058
6680,鑫創電子,2019,M2325,66802019,0,0,0,0,0,0,17500,391175,512398,48.4,2.94,3.55,2.50062
6670,復盛應用,2017,M9900,66702017,0,0,0,0,0,0,118430,3286287,9170291,#N/A,12.28,13.63,0
6671,三能-KY,2017,M9900,66712017,0,0,0,0,0,1,54000,1429245,2104760,#N/A,4.54,5.93,0
6683,雍智科技,2022,M2324,66832022,0,0,0,0,0,0,27226,2061209,2456769,216.92,14.93,15.5,7.7996
6683,雍智科技,2021,M2324,66832021,0,0,0,0,0,0,27076,1859836,2283263,188.62,15.5,12.34,5.502406
6683,雍智科技,2020,M2324,66832020,0,0,0,0,0,0,27076,1576576,2157265,330.36,12.34,7.64,3.998776
6683,雍智科技,2019,M2324,66832019,0,0,0,0,0,0,27076,1350882,1628981,284.92,7.64,5.94,3.297888
6683,雍智科技,2018,M2324,66832018,0,0,0,0,0,0,24625,966750,1129054,88.65,5.94,4.14,2.000448
6672,騰輝電子-KY,2017,M2327,66722017,0,0,0,0,0,1,58614,1146471,4310653,#N/A,4.63,8.37,0.299646
6684,安格,2022,M2324,66842022,0,0,0,0,0,0,27069,827914,954001,44.15,1.32,6.06,4.517124
6684,安格,2021,M2324,66842021,0,0,0,0,0,0,24458,898716,1101086,68.08,6.06,1.99,2.085719
6674,鋐寶科技,2017,M2327,66742017,0,0,0,0,0,0,60351,1548113,4432423,#N/A,4.4,1.76,0.360448
6679,鈺太,2017,M2300,66792017,0,0,0,0,0,0,36037,506217,700304,#N/A,0.91,0.34,0
6680,鑫創電子,2018,M2325,66802018,0,0,0,0,0,0,14960,259777,413011,#N/A,3.55,4.01,2.127706
6680,鑫創電子,2017,M2300,66802017,0,0,0,0,0,0,12800,203884,292938,#N/A,4.01,6.28,0.800072
6683,雍智科技,2017,M2300,66832017,0,0,0,0,0,0,24625,869703,982623,#N/A,4.14,8.07,2.007816
6684,安格,2020,M2324,66842020,0,0,0,0,0,0,21381,359676,477444,#N/A,1.99,0.08,0
6684,安格,2019,M2324,66842019,0,0,0,0,0,0,20963,327023,411450,#N/A,0.08,1.58,0.650486
6684,安格,2018,M2324,66842018,0,0,0,0,0,0,20901,334831,409149,#N/A,1.58,4.1,2.09838
6684,安格,2017,M2300,66842017,0,0,0,0,0,0,19555,334445,418606,#N/A,4.1,1.92,0
6689,伊雲谷,2022,M2331,66892022,1,1,0.693147181,1,0,0,68000,2825251,5774417,145.86,1.49,3.53,2.598433
6690,安碁資訊,2022,M2330,66902022,0,0,0,0,0,0,22241,1208964,2135338,168.5,6.97,6.68,4.905792
6690,安碁資訊,2021,M2330,66902021,0,0,0,0,0,0,17000,1112966,2104873,92.79,6.68,4.93,3.300635
6690,安碁資訊,2020,M2330,66902020,0,0,0,0,0,0,16666,613403,923103,92.37,4.93,4.14,2.997774
6690,安碁資訊,2019,M2330,66902019,0,0,0,0,0,0,16340,582635,843703,149.19,4.14,4.59,2.999106
6689,伊雲谷,2019,M2331,66892019,0,0,0,0,0,0,34788,1527307,3286675,#N/A,3.97,2.85,1.89525
6689,伊雲谷,2018,M2331,66892018,0,0,0,0,0,0,30250,787214,1891315,#N/A,2.85,3.23,0.578816
6691,洋基工程,2022,M2331,66912022,0,0,0,0,0,0,67907,5138180,11414476,248.18,25.81,14.09,13.999824
6691,洋基工程,2021,M2331,66912021,0,0,0,0,0,0,67907,4517248,9051346,114.15,14.09,11.18,6.192602
