KEY,Code,Industry,YEAR,RPA,TMP,POST,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,OCF,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,BIG4
14762019,1476,M1400,2019,0,0,0,23319420,22140882,5195668,18123752,12148471,5106826,1572451,10600139,4444271,28125136,27578209,24231970,20010977,2643375,145162,1411494,11699576,5485060,5867572,4303043,91.35,95.05,110569901,20010977,4219962,4264587,0.6306,1
14762020,1476,M1400,2020,0,0,0,26446425,23319420,7278441,19167984,14857735,6627539,1922832,10383556,4024302,28175401,28125136,27578209,20096659,2582190,146887,1375374,12946471,5357778,3897983,4254626,97.61,91.35,115920058,20096659,5201647,4219962,0.6724,1
14762021,1476,M1400,2021,0,0,0,29278767,26446425,8129336,21149431,15823176,7026763,2480232,12064535,1759847,35917247,28175401,28125136,26426100,3092665,162617,1736179,15065660,6408664,2777550,5148611,106.87,97.61,173125577,26426100,8276308,5201647,0.6432,1
14762022,1476,M1400,2022,0,0,0,33363523,29278767,8221556,25141967,18355052,7577232,2545859,13627154,6022271,39736173,35917247,28175401,28670846,3328319,160278,1701503,18604885,8608825,12318001,6790348,94.77,106.87,135948849,28670846,4625176,8276308,0.6775,1
14772017,1477,M1400,2017,1,0,0,12566928,13135777,4062547,8504381,7225364,3806500,277586,4750341,1559067,22375000,22127939,23358507,18050945,2556802,0,1401745,2874359,1674333,1736126,1296616,30.32,34.6,26173375,18050945,2558414,2874583,0.4927,1
14772018,1477,M1400,2018,1,0,0,13661185,12566928,4780427,8880758,8230135,4524252,396456,4788282,1914489,23929638,22375000,22127939,19187255,2765195,0,1494082,3345577,2035252,1849226,1522085,32.5,30.32,35595790,19187255,3336936,2558414,0.4285,1
14772019,1477,M1400,2019,1,0,0,14753194,13661185,5555587,9197607,9137373,5153457,818862,4867820,1838556,27047502,23929638,22375000,21622296,2935437,0,1582363,3761356,2569312,1690909,1929001,34.5,32.5,34627320,21622296,3402884,3336936,0.5012,1
14772020,1477,M1400,2020,1,0,0,18635811,14753194,8471647,10164164,12746310,8027233,3348835,5077346,2367059,24924170,27047502,23929638,19352764,2905648,0,1525357,4716849,2780468,752830,2078913,57.87,34.5,42102424,19352764,4026065,3402884,0.6506,1
14772021,1477,M1400,2021,1,1,1,22222828,18635811,8427386,13795442,16159851,7706800,2111362,5022163,2642635,28930505,24924170,27047502,22395751,3153634,0,1667000,5459349,3489014,3013466,2678308,66.59,57.87,59738432,22395751,5434422,4026065,0.3945,1
14772022,1477,M1400,2022,1,0,1,24429146,22222828,8984118,15445028,17963155,8510614,1933713,5227399,2760418,32082917,28930505,24924170,23826844,3824147,0,2038445,6725197,4787221,3714921,3540001,63.81,66.59,56352448,23826844,5241022,5434422,0.6183,1
15032017,1503,M1500,2017,0,0,0,37052766,36288452,14659408,22393358,14409320,11139114,4029662,6195102,1645685,22214287,21411090,19975087,17956789,2866227,485914,1156483,14289857,1870097,1458519,1384424,107.09,113.95,21516144,17718872,4621703,4269065,0.764,1
15032018,1503,M1500,2018,0,0,0,40013351,37052766,16432512,23580839,16465076,12845366,3325658,6376135,2969922,24983824,22214287,21411090,20378931,2968949,619430,1144299,15165918,2196027,3420161,1470540,79.79,107.09,21333803,20156185,4651371,4621703,0.7742,1
15032019,1503,M1500,2019,0,0,0,40759003,40013351,16084598,24674405,16451412,12417835,3095800,6739312,2472153,26038773,24983824,22214287,21158960,3017056,582143,1170522,15942908,2272967,1410052,1738935,63.08,79.79,23573983,20954615,4628960,4651371,0.7773,1
15032020,1503,M1500,2020,0,0,0,42059806,40759003,16359461,25700345,17302727,12658049,2995977,6734618,3029264,25684003,26038773,24983824,20945818,2784055,547667,1059032,16618828,2229829,2097819,1596946,64.64,63.08,26465378,20751414,4333613,4628960,0.7772,1
15032021,1503,M1500,2021,0,0,0,45195290,42059806,18157577,27037713,19904061,14631221,2565282,6957533,3525350,27689810,25684003,26038773,22702222,2989555,566899,1166005,17581729,2498579,2299153,1909450,75.1,64.64,28080391,22499511,6395345,4333613,0.7862,1
15032022,1503,M1500,2022,0,0,0,49381800,45195290,20693017,28688783,23126418,17937369,3223696,7080724,3215162,30757777,27689810,25684003,25517225,2985975,573913,1207423,19012452,2791435,1023396,2122149,99.5,75.1,31518806,25320271,8801579,6395345,0.7892,1
15042017,1504,M1500,2017,1,0,0,92016957,92373956,34142820,57874137,44262768,18742356,13531486,17922299,14129330,50942521,49923836,48598573,38743733,8700068,1281206,4702844,22469336,4608542,5891652,3544248,113.52,123.32,57076722,38743733,11336492,11177041,0.6722,1
15042018,1504,M1500,2018,1,0,0,91981286,92016957,33490371,58490915,43760371,18141380,13645206,17363543,17535566,50104927,50942521,49923836,38052253,8532173,1120748,4636195,25221021,4508828,4328692,3475969,111.09,113.52,34946975,38103319,11429685,11336492,0.704,1
15042019,1504,M1500,2019,1,0,0,99094404,91981286,37389614,61704790,43946576,20293826,12942389,16742830,19111371,47909358,50104927,50942521,36428606,7945204,1179300,4226261,26390805,4703302,5994387,3518780,109.29,111.09,51553530,36428606,9853585,11429685,0.6886,1
15042020,1504,M1500,2020,1,0,0,105679071,99094404,38053839,67625232,45792352,19618968,12428563,15912788,20397260,45823430,47909358,50104927,35066082,7222036,1027177,3895315,27936917,4641243,5486845,3811648,103.13,109.29,54406684,35066082,9627248,9853585,0.6525,1
15042021,1504,M1500,2021,1,0,0,136612450,105679071,40950519,95661931,49333671,23074011,12137954,17402116,17274143,51248387,45823430,47909358,39812612,7676221,1112911,4028985,30727392,6355480,4077308,5502191,92.51,103.13,67692893,39812612,12252098,9627248,0.7056,1
15042022,1504,M1500,2022,1,1,1,126603110,136612450,40284611,86318499,50317421,22653920,10406858,19131777,21156796,58315216,51248387,45823430,45129917,8110648,1144263,4412306,31220437,5625788,6377629,3992010,90.37,92.51,58923830,45129917,12895287,12252098,0.751,1
15062017,1506,M1500,2017,0,0,0,2944595,2698346,1626252,1318343,1472356,1446020,1132235,1127500,65831,1362959,1572057,1549896,1142919,242832,32663,65031,-27972,-30346,37513,-12052,231.68,199.11,2589606,1142919,528116,501476,0.2701,1
15062018,1506,M1500,2018,0,0,0,2991928,2944595,1732612,1259316,1308669,1114311,1120614,1419301,223955,1203123,1362959,1572057,1137900,272560,47946,61013,-142988,-124980,39192,-134832,235.32,231.68,2688729,1137900,527795,528116,0.2518,1
15062019,1506,M1500,2019,0,0,0,2729459,2991928,1847529,881930,1057687,1205328,1203031,1313226,89741,1176513,1203123,1362959,1103551,348518,67269,68406,-457863,-334094,16001,-367129,209.59,235.32,1847415,1103551,519446,527795,0.2505,1
15062020,1506,M1500,2020,0,0,0,2289883,2729459,1387043,902840,977664,865931,917284,1086343,111044,855851,1176513,1203123,837273,230985,34200,40820,-793236,-338251,-35614,-370361,235.07,209.59,1765454,837273,411335,519446,0.2844,1
15062021,1506,M1500,2021,0,0,0,2432163,2289883,1346577,1085586,1154898,779860,902298,934406,253608,1064137,855851,1176513,910112,184718,27957,32977,-750756,60798,197039,35099,196.81,235.07,2597835,910112,415832,411335,0.2276,1
15062022,1506,M1500,2022,0,0,0,2822873,2432163,422089,2400784,1090231,337352,59359,1118423,255822,1141618,1064137,855851,939000,186138,18086,33709,-655851,114653,71177,91915,191.42,196.81,4795136,939000,430448,415832,0.2083,1
15072017,1507,M1500,2017,0,0,0,23928837,27896068,12163901,11764936,15523043,11199914,0,5811956,4135644,16752217,19581652,23098740,12297354,2975940,482948,1050712,7133037,1548992,936973,1157169,226.52,238.82,19739901,12297354,6535659,7972356,0.6804,#N/A
15072018,1507,M1500,2018,0,0,0,21650044,23928837,10178455,11471589,13904643,9449408,0,5419088,3875535,14858628,16752217,19581652,11422890,2460104,468184,770035,6987662,1054774,521700,731743,207.88,226.52,24320544,11422890,5233556,6535659,0.6927,#N/A
15072019,1507,M1500,2019,0,0,0,21668148,21650044,10242803,11425345,14396688,9616587,0,4984299,3903861,13718348,14858628,16752217,10450970,2417621,474324,697166,7229227,1246120,759054,979449,205.39,207.88,26415726,10450970,5227996,5233556,0.7284,#N/A
15072020,1507,M1500,2020,0,0,0,23916553,21668148,11874253,12042300,16444657,11327860,0,4862322,4488289,15318751,13718348,14858628,11486244,2564034,463786,815563,7595695,1622327,1774241,1345347,177.27,205.39,25758414,11486244,6007337,5227996,0.7473,#N/A
15072021,1507,M1500,2021,0,0,0,25875956,23916553,13779135,12096821,18443810,13279366,0,4813892,4487517,17709239,15318751,13718348,13891246,2743471,471637,988750,7640504,1286034,1566437,825604,166.73,177.27,26456808,13891246,7421419,6007337,0.858,#N/A
15122017,1512,M2200,2017,0,0,0,3490599,4314879,2860988,629611,1528324,2616378,1588220,1660038,134322,2540320,4190527,4096907,2515465,430348,1319,219421,-1075490,-496899,71427,-561965,91.16,69.06,2254345,2515465,413818,447247,0.0586,1
15122018,1512,M2200,2018,0,0,0,3483567,3490599,2737424,746143,1748107,1696066,1377565,1459453,145961,3088232,2540320,4190527,2899940,309886,2142,131092,-1321900,-135722,-49978,-196664,59.11,91.16,1852417,2899940,444388,413818,0.1956,1
15122019,1512,M2200,2019,0,0,0,2527051,3483567,2272372,254679,1238483,1335647,1329470,996080,194866,1939316,3088232,2540320,1861646,266511,6456,109096,-1825657,-419796,65565,-470851,90.32,59.11,842608,1861646,394049,444388,0.2882,1
15122020,1512,M2200,2020,0,0,0,2218122,2527051,2033385,184737,1056007,1066563,1193517,890639,201525,1188984,1939316,3088232,1114063,214593,8599,81724,-2068770,-93652,145762,-128179,115.31,90.32,1181143,1114063,349043,394049,0.293,1
15122021,1512,M2200,2021,0,0,0,1863571,2218122,1723644,139927,707174,774834,1130429,786347,133525,1002270,1188984,1939316,999902,165486,3853,78866,-2275693,-122117,-48158,-153450,109.81,115.31,1015781,999902,262996,349043,0.267,1
15122022,1512,M2200,2022,0,0,0,2352972,1863571,1976335,376637,827340,550459,1254992,427538,186685,775474,1002270,1188984,728429,196642,3459,93402,-840171,-146359,-2440,-184642,142.52,109.81,1307818,728429,347604,262996,0.2638,1
15132017,1513,M1500,2017,0,0,0,16484570,15042528,8951018,7533552,9958957,7309520,4758002,3685188,1535678,11397456,12716788,10352334,9572175,1408209,246372,466217,2686249,622594,572238,514091,153.11,136.96,9345000,9572175,3886285,3313666,0.4701,0
15132018,1513,M1500,2018,0,0,0,16940766,16484570,9324956,7615810,9930297,8284828,4196285,4221019,986461,12235997,11397456,12716788,10294379,1360542,237298,430923,2866198,688896,1394735,562062,159.39,153.11,8106000,10294379,4442435,3886285,0.5316,0
15132019,1513,M1500,2019,0,0,0,20221549,16940766,12406298,7815251,11276153,7730055,4886342,4461786,983260,12377516,12235997,11397456,10312001,1410237,195208,428941,3050843,842351,1666354,638788,188.49,159.39,10206000,10312001,5645884,4442435,0.4597,0
15132020,1513,M1500,2020,0,0,0,29541235,20221549,18637689,10903546,13906636,10164720,8337977,9226449,1160714,15390789,12377516,12235997,12105150,1564666,241839,405162,4011376,1876389,2585687,1551301,173.74,188.49,25520782,12105150,6996398,5645884,0.4997,0
15132021,1513,M1500,2021,0,0,0,34259773,29541235,22619580,11640193,15306248,9498532,12518942,12537293,2344201,18027267,15390789,12377516,13729807,1620392,213615,449970,4927882,2566050,3661146,1971481,138.37,173.74,21545064,13729807,5750312,6996398,0.5315,0
15132022,1513,M1500,2022,0,0,0,41652205,34259773,28286591,13365614,18339424,13626564,13285670,14330543,2743814,18546885,18027267,15390789,13802437,1893313,232306,418074,5872361,3328261,5471429,2466498,121.39,138.37,32009107,13802437,6612672,5750312,0.3848,0
15142017,1514,M1500,2017,0,0,0,5152123,5181530,2412115,2740008,3338901,2098155,778077,982749,527634,3784294,3905667,3542976,3228735,438693,95503,201915,661527,141731,602802,116984,173.89,158.2,2382644,3228735,759938,703707,0.1944,0
15142018,1514,M1500,2018,0,0,0,5702986,5152123,2810755,2892231,3737583,2520053,955000,1005520,388405,4276436,3784294,3905667,3609636,496444,99941,238237,784111,255765,-90360,210462,141.24,173.89,2644031,3609636,1101389,759938,0.1912,0
15142019,1514,M1500,2019,0,0,0,5797540,5702986,2697340,3100200,3736015,2417240,796038,1008812,394219,4819154,4276436,3784294,3979225,562985,107788,260092,883972,338653,353450,297423,126.4,141.24,3707072,3979225,1238026,1101389,0.1974,0
15142020,1514,M1500,2020,0,0,0,6119464,5797540,2792118,3327346,4009698,2451727,872759,1088148,616704,5113892,4819154,4276436,4209656,555092,110594,280993,978185,400587,344296,320145,124.55,126.4,5675523,4209656,1099531,1238026,0.2202,0
15142021,1514,M1500,2021,0,0,0,8192043,6119464,4583475,3608568,5720305,4123893,2120827,1354528,499304,5681629,5113892,4819154,4705428,600040,100143,335803,1091922,442132,-815793,368408,157.2,124.55,5936476,4705428,1572188,1099531,0.2361,0
15142022,1514,M1500,2022,0,0,0,10083111,8192043,6163307,3919804,7396283,5752902,2492777,1536559,670064,7709152,5681629,5113892,6418988,791949,125220,454330,1348596,621108,225040,525880,160.91,157.2,7036457,6418988,2376067,1572188,0.2215,0
15152017,1515,M1500,2017,0,0,0,6386969,5411726,3920177,2466792,3831291,3368621,1822639,2177887,936121,5315650,3667131,3455806,4126782,789953,148961,440228,632695,403645,674330,270539,44.25,78.8,9400301,4126782,692699,584822,0.1968,1
15152018,1515,M1500,2018,0,0,0,7010098,6386969,4460540,2549558,4470163,4097955,1282572,2182088,1396507,6185512,5315650,3667131,4951438,690490,146452,360617,694728,613282,1021402,461204,17.45,44.25,12975320,4951438,737301,692699,0.1975,1
15152019,1515,M1500,2019,0,0,0,6904434,7010098,3452944,3451490,4105697,3350997,776770,2337281,2137750,7902085,6185512,5315650,6329674,878687,180019,484084,1665229,768437,1563538,558368,-3.04,17.45,12957172,6329674,636030,737301,0.108,1
15152020,1515,M1500,2020,0,0,0,9541148,6904434,5779955,3761193,6345935,5418990,717699,2852873,2613129,11374207,7902085,6185512,9403085,815056,198633,432757,2098057,1070619,1529211,822190,-22.09,-3.04,13211234,9403085,1096194,636030,0.3637,1
15152021,1515,M1500,2021,0,0,0,12521433,9541148,8271030,4250403,8517980,7636914,1488622,3266653,4574719,18366823,11374207,7902085,15849053,1092555,215937,561819,2572950,1326944,2836166,1055949,-26.3,-22.09,10253225,15849053,1975275,1096194,0.2192,1
15152022,1515,M1500,2022,0,0,0,7753957,12521433,4244630,3509327,3439260,3582385,1852004,3119127,1970759,4549308,18366823,11374207,4394448,584437,142903,258145,1812259,-378132,-1874042,-299120,-39.07,-26.3,5426043,4394448,582816,1975275,0.4604,1
15162017,1516,M9900,2017,0,0,0,385576,490397,33822,351754,313284,33802,0,46002,89452,781421,683951,300682,758925,13271,0,0,27663,16750,-91103,16700,70.32,54.7,452811,758925,0,72481,0.3155,1
15162018,1516,M9900,2018,0,0,0,392550,385576,24605,367945,337906,24534,0,45425,158204,908249,781421,683951,878665,12549,0,0,34845,16673,59226,16191,71.11,70.32,499125,878665,0,0,0.2874,1
15162019,1516,M9900,2019,0,0,0,463097,392550,81845,381252,410719,81825,0,44877,230324,672436,908249,781421,648197,10523,0,0,33580,13306,86786,13307,64.92,71.11,513590,648197,0,0,0.2976,1
15162020,1516,M9900,2020,0,0,0,473379,463097,66084,407295,421586,66064,0,44292,213793,820184,672436,908249,780451,11360,0,0,49184,28653,-22621,28653,47.89,64.92,877047,780451,0,0,0.2885,1
15162021,1516,M9900,2021,0,0,0,513558,473379,57616,455942,456246,57596,0,44129,66055,1190598,820184,672436,1129392,17001,0,0,84937,69056,-52971,61541,68.65,47.89,840358,1129392,0,0,0.289,1
15162022,1516,M9900,2022,0,0,0,674436,513558,224103,450333,629692,224103,0,44738,261319,1502111,1190598,820184,1426925,16587,0,0,79328,60644,233320,48521,47.44,68.65,710112,1426925,0,0,0.2638,1
15172017,1517,M1500,2017,0,0,0,4672245,4850308,1314929,3357316,2760615,782531,0,1332149,686371,2813640,2717288,3472526,2422230,397562,73088,132776,963248,62551,30373,74936,120.23,137.19,2654161,2422230,657653,609690,0.1365,1
15172018,1517,M1500,2018,0,0,0,4682219,4672245,1370768,3311451,2976706,856817,0,1242277,911418,2995946,2813640,2717288,2722227,425096,92567,153002,1014156,107387,93993,60095,113.27,120.23,2255468,2722227,675873,657653,0.1439,1
15172019,1517,M1500,2019,0,0,0,4399709,4682219,1176423,3223286,2607259,752037,0,1249956,646343,2999007,2995946,2813640,2669099,413142,87646,150311,968355,25763,70453,15965,112.14,113.27,2070929,2669099,610457,675873,0.238,1
15172020,1517,M1500,2020,0,0,0,4823283,4399709,1455904,3367379,3043900,1094290,0,1216699,632729,3383919,2999007,2995946,2863070,384004,68817,125741,1081932,262035,11077,202305,117.32,112.14,3246506,2863070,839146,610457,0.2422,1
15172021,1517,M1500,2021,0,0,0,5679622,4823283,1876428,3803194,4073171,1513513,0,1175687,669077,4879953,3383919,2999007,3965720,458700,72430,161382,1452761,602816,-33660,494023,123.26,117.32,6208231,3965720,1569665,839146,0.2438,1
15172022,1517,M1500,2022,0,0,0,5426218,5679622,1259697,4166521,3909984,953176,0,1197534,1213645,5084564,4879953,3383919,4079617,406992,69088,156096,1874647,700198,839380,555205,149.58,123.26,4547553,4079617,1380778,1569665,0.2807,1
15192017,1519,M1500,2017,0,0,0,7068755,6957979,3953704,3115051,5244308,2906408,1609080,1367183,110650,5869690,5726260,5715358,5131154,581753,101287,365168,517197,150589,-349821,91285,186.11,178.25,5443059,5131154,1781574,1916983,0.1394,1
15192018,1519,M1500,2018,0,0,0,6826858,7068755,3763662,3063196,5039167,2716227,1102914,1317950,97983,5996563,5869690,5726260,5372315,611101,97517,386140,467019,105038,630108,53213,173.04,186.11,4920943,5372315,2004575,1781574,0.1469,1
15192019,1519,M1500,2019,0,0,0,8586631,6826858,5207726,3378905,6236861,4069636,1194559,2049431,147896,7176598,5996563,5869690,6049898,795645,146657,475064,776044,534485,696024,415149,146.35,173.04,7596788,6049898,2499361,2004575,0.133,1
15192020,1519,M1500,2020,0,0,0,8692352,8586631,5145336,3547016,6453655,3934794,1311507,1982681,170816,8471592,7176598,5996563,7117542,879957,127381,560598,950364,575597,216077,457514,129.23,146.35,12974583,7117542,2228848,2499361,0.1519,1
15192021,1519,M1500,2021,0,0,0,9922390,8692352,6402653,3519737,7343070,4896632,2639567,1993355,168981,9020094,8471592,7176598,7613188,1014940,127873,655262,902524,396499,-437954,287518,120.23,129.23,9750516,7613188,2731230,2228848,0.1733,1
15192022,1519,M1500,2022,0,0,0,11700438,9922390,7435165,4265273,9117725,6410571,2758115,1976677,595630,7750727,9020094,8471592,6163119,1158381,148317,766511,1505914,996691,837816,822304,185.21,120.23,12609101,6163119,4204838,2731230,0.1543,1
15212017,1521,M2200,2017,0,0,0,3787683,3640544,1852658,1935025,2308382,1577498,0,1010568,182479,6197390,5900257,5731553,5126223,577027,206026,194125,1134859,586985,581249,499364,45.91,44.67,6022170,5126223,862116,598751,0.8242,1
15212018,1521,M2200,2018,0,0,0,3452041,3787683,1603436,1848605,2003960,1345910,0,966815,114260,5703811,6197390,5900257,4872472,553968,205809,180785,1054592,371640,453193,319207,57.21,45.91,4040190,4872472,785969,862116,0.8126,1
15212019,1521,M2200,2019,0,0,0,3637056,3452041,1735439,1901617,2190901,1497087,0,957283,90914,5390196,5703811,6197390,4423289,555892,199992,184519,1119941,449968,389234,360457,58,57.21,4939704,4423289,812523,785969,0.773,1
15212020,1521,M2200,2020,0,0,0,3669776,3637056,1909447,1760329,2213313,1723562,342400,1017826,108164,4797165,5390196,5703811,4125419,486800,178836,159570,974660,181405,192408,159750,73.09,58,4299372,4125419,943021,812523,0.7488,1
15212021,1521,M2200,2021,0,0,0,3394463,3669776,1659958,1734505,2038360,1482328,465830,995638,82641,4992142,4797165,5390196,4350801,514575,154030,224238,950192,90992,83810,82524,83.92,73.09,3068258,4350801,1061190,943021,0.743,1
15212022,1521,M2200,2022,0,0,0,3311021,3394463,1517513,1793508,2087020,1358388,300000,966643,154833,4746405,4992142,4797165,4151023,540121,147122,263744,1005083,90111,443204,88824,91.19,83.92,2660427,4151023,952784,1061190,0.7244,1
15222017,1522,M2200,2017,0,0,0,20164747,19566045,13654250,6510497,8071100,6870008,8680020,7992519,820283,16063682,15959200,15045091,12559054,2973010,441579,1582028,1942835,987251,1580070,638823,91.47,97.92,10388180,12559054,4218652,4181113,0.6213,1
15222018,1522,M2200,2018,0,0,0,21468876,20164747,14851823,6617053,8965715,7682343,9705689,8301890,988474,16621903,16063682,15959200,12939563,3065345,448726,1651897,2082751,813142,1498345,606249,93.13,91.47,7540818,12939563,4548682,4218652,0.6673,1
15222019,1522,M2200,2019,0,0,0,23612043,21468876,16749269,6862774,9024153,7321703,10047082,8331456,937959,17539920,16621903,16063682,13377184,3106929,488073,1707068,2396484,1183055,1865140,711920,103.11,93.13,9089658,13377184,4668039,4548682,0.5668,1
15222020,1522,M2200,2020,0,0,0,22745135,23612043,16040209,6704926,8453095,6300812,9237732,8330236,989964,14446208,17539920,16621903,11588776,2590956,425047,1361817,2210684,579018,2857953,286687,115.84,103.11,7384369,11588776,4392436,4668039,0.5612,1
15222021,1522,M2200,2021,0,0,0,24054607,22745135,15863662,8190945,9889193,7554959,8918190,7924249,898571,16576615,14446208,17539920,13569218,2578705,344453,1477807,2232867,465275,437645,236609,105.98,115.84,6070202,13569218,5579094,4392436,0.553,1
15222022,1522,M2200,2022,0,0,0,26045578,24054607,16875873,9169705,11693901,8283846,10049002,8016711,1855266,19207226,16576615,14446208,15023323,3297077,375587,1788774,2998000,1478710,1378369,1001861,126.2,105.98,8714181,15023323,5981111,5579094,0.5537,1
15242017,1524,M2200,2017,0,0,0,5024814,4853591,2865271,2159543,1637952,1530649,2002295,3090231,612313,2638325,2605278,2485230,2089199,268641,4488,189353,359775,233167,546187,164580,42.45,39.53,2129267,2089199,485098,425864,0.0845,0
15242018,1524,M2200,2018,0,0,0,4967533,5024814,2699089,2268444,1486026,1371948,1933185,3230170,444744,2416225,2638325,2605278,1909423,272157,5076,186550,471919,269366,464185,195088,65.24,42.45,1805834,1909423,558094,485098,0.1005,0
15242019,1524,M2200,2019,0,0,0,5115249,4967533,2770491,2344758,1542715,1592308,2221889,3285356,576026,2393718,2416225,2638325,1903473,274512,4441,187681,541319,209581,375157,151322,91.54,65.24,1787866,1903473,475777,558094,0.0855,0
15242020,1524,M2200,2020,0,0,0,5033319,5115249,2829392,2203927,1416373,1421965,2295495,3318850,445582,1908786,2393718,2416225,1617362,235992,3857,162190,503501,59749,377386,36537,123.29,91.54,1710959,1617362,556279,475777,0.0854,0
15242021,1524,M2200,2021,0,0,0,5403257,5033319,3155843,2247414,1850449,1144682,2626087,3280430,600303,1963425,1908786,2393718,1641907,237781,4159,162242,532558,99548,115919,62083,146.39,123.29,1876269,1641907,743517,556279,0.0841,0
15242022,1524,M2200,2022,0,0,0,5431903,5403257,2905862,2526041,2020737,1213400,2277795,3149208,699763,2439452,1963425,1908786,1883014,273363,4539,174262,819254,449181,682062,336445,156.18,146.39,4107954,1883014,784551,743517,0.0877,0
15252017,1525,M2200,2017,0,0,0,4798048,4389042,910959,3887089,893851,746612,220000,497146,212629,1169100,1194399,1201629,1064223,96538,13310,4530,3357531,613695,-50868,540584,13.43,19.11,6774820,1064223,159741,116473,0.9104,1
15252018,1525,M2200,2018,0,0,0,4977607,4798048,864469,4113138,836938,685896,184000,478505,201602,1337755,1169100,1194399,1201828,100360,18267,4172,3635291,540999,-53507,453196,14.6,13.43,4095720,1201828,171040,159741,0.8964,1
15252019,1525,M2200,2019,0,0,0,5040378,4977607,931642,4108736,1041592,592399,220000,515957,63143,1242120,1337755,1169100,1120914,91825,21167,3278,3792070,423278,-78222,289942,62.6,14.6,4125080,1120914,169533,171040,0.8666,1
15252020,1525,M2200,2020,0,0,0,5284732,5040378,960756,4323976,1242835,573234,233750,513448,408503,1052991,1242120,1337755,960750,85937,17243,2996,3970944,412389,-122962,324045,94.77,62.6,5005880,960750,196469,169533,0.8241,1
15252021,1525,M2200,2021,0,0,0,5323884,5284732,884963,4438921,1303879,486118,148750,520733,777255,1275608,1052991,1242120,1171714,89384,23455,2673,4100675,377164,-1032,306767,43.96,94.77,4514100,1171714,212222,196469,0.7952,1
15252022,1525,M2200,2022,0,0,0,5609373,5323884,989562,4619811,2093390,669940,138750,549636,1350072,1500265,1275608,1052991,1352764,102750,23386,3187,4225083,340691,-66667,269818,49.06,43.96,4183800,1352764,330245,212222,0.7939,1
15262017,1526,M1500,2017,0,0,0,2162455,1428262,1402924,759531,1635479,1118450,771934,460087,623277,1339712,954821,902935,973604,151377,20202,36866,264813,173939,210908,135664,130.79,181.98,3215000,973604,502496,407786,0.3568,0
15262018,1526,M1500,2018,0,0,0,1737635,2162455,750998,986637,1150525,516290,327500,520202,253369,1270718,1339712,954821,944172,188845,22054,41047,350579,185447,43568,136076,183.43,130.79,1956000,944172,667928,502496,0.3642,0
15262019,1526,M1500,2019,0,0,0,1622056,1737635,620346,1001710,1006683,406108,255015,535106,226065,1133401,1270718,1339712,860171,161655,20799,40822,370362,109753,159540,80119,239,183.43,1443000,860171,534780,667928,0.3955,0
15262020,1526,M1500,2020,0,0,0,1847517,1622056,714824,1132693,1224533,665921,120783,534031,439657,1246649,1133401,1270718,965375,149010,21543,35439,502570,224230,444578,178317,167.28,239,2751000,965375,612194,534780,0.2984,0
15262021,1526,M1500,2021,0,0,0,2829038,1847517,1540398,1288640,2197514,1267393,674828,527918,708574,1887529,1246649,1133401,1345386,202329,25731,74013,658425,331924,-117262,262947,156.82,167.28,2934000,1345386,923039,612194,0.3208,0
15262022,1526,M1500,2022,0,0,0,2904399,2829038,1473562,1430837,2065340,1123042,632391,727502,413273,2197117,1887529,1246649,1439286,297859,24879,110095,788524,503965,269748,386604,248.47,156.82,2433000,1439286,1404949,923039,0.3484,0
15272017,1527,M1500,2017,0,0,0,13916798,15752362,10934962,2981836,11863062,10116890,10070000,890017,161550,3836257,4056397,3494759,2722398,341158,112091,160791,2186368,342622,338861,203973,90.87,112.04,9201932,2722398,434905,578231,0.5715,1
15272018,1527,M1500,2018,0,0,0,14861682,13916798,11033098,3828584,13223316,10575024,10182000,889073,253364,3733320,3836257,4056397,2615381,392929,153414,154110,2486945,1337035,904167,1031765,103.52,90.87,6277180,2615381,547552,434905,0.7104,1
15272019,1527,M1500,2019,0,0,0,4613745,14861682,732798,3880947,3522576,696603,0,960244,542488,3464083,3733320,3836257,2478605,408969,178743,137939,2507405,813088,1084018,573554,120.39,103.52,6817644,2478605,550959,547552,0.5135,1
15272020,1527,M1500,2020,0,0,0,5089151,4613745,972217,4116934,4051337,934288,0,964414,544445,3589313,3464083,3733320,2680365,357567,174562,104546,2743121,521700,368082,406950,112.68,120.39,5771441,2680365,664240,550959,0.5137,1
15272021,1527,M1500,2021,0,0,0,5131540,5089151,868645,4262895,4099549,836041,0,924117,1117240,4484738,3589313,3464083,3509576,375898,180015,113080,2850347,585311,321421,467410,118.88,112.68,6055509,3509576,913635,664240,0.2747,1
15272022,1527,M1500,2022,0,0,0,5406694,5131540,712595,4694099,4381504,667146,0,879484,361457,3918677,4484738,3589313,2819216,365603,156903,103075,3281507,931375,1334347,742053,142.03,118.88,5674442,2819216,684243,913635,0.266,1
15282017,1528,M1500,2017,0,0,0,5682839,4803805,3361310,2321529,4230071,2890362,1897148,1161333,706962,4465134,3697479,3136687,3129136,1223376,79029,625764,326737,154519,-244584,94935,221.3,240.28,2646000,3129136,1712962,1219127,0.3636,1
