Mkey,Key,YEAR,Trade,Industry,RPA,POST_RPA,POST,BIG4,SEO,INST,SG,CYCLE,CL,ZSCORE,INSTt,MS,LGTA,BM.x,LEV,OCF,MTB,Age,ESG,RD,ADV,NOA,Code,YICounts,Year.y,Equity,Asset,PPE,NI_Ctd,NI_Ctd_1,NI,NI_1,EBITDA,EBITDA_1,OCF.y,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD,DA,DA1,DA2,ABCFO,ABPROD,ABEXP,AC,A1,A21,A2,A3,A4,A6,ROA,Median_ROA,ADJROA,CFO,R1,R2,R3,R4,R5
14172018,14662018,2018,TSE,M1400,1,0,0,0,0,0.2202,0.034186042,79.71,0.310767725,1.557788236,0.2282,0.007210951,15.11712464,1.787653114,0.552861812,0.020919541,0.559392643,3.555348061,52.38,0.008688052,0.032407424,0.776237539,1466,49,2018,1643333,3675224,1794350,-104434,-2961,-104642,675,121356,216594,76884,4106559,571857,3685721,3966172,574390,3676208,0.064782983,1.086022246,-0.033680407,-0.033766757,0.004394185,-0.041518414,0.098304645,-0.032418885,-0.049194717,0.000000271,0.038089427,0.038776674,0.48683826,-0.028334755,0.020859962,-0.028334755,0.020052247,-0.048387002,0.020859962,0.000000271,1.114180645,0.038089427,0.07867226,1.076091218
14172019,14662019,2019,TSE,M1400,1,0,0,0,0,0.2282,-0.246734901,78.44,0.196467464,1.397779234,0.2275,0.005794912,15.03993343,0.786985582,0.546689468,0.018619118,1.270671309,3.555348061,54.25,0.012408576,0.040084995,0.781373326,1466,49,2019,1542254,3402202,1726548,-99040,-104434,-101248,-104642,115980,121356,63346,3293851,404530,3675224,4106559,571857,3966172,0.064507905,0.785870467,0.019053818,0.018181695,0.028477119,-0.025920999,-0.032104647,-0.035078705,-0.044183974,0.000000272,-0.221131556,-0.175603174,0.469780345,-0.026948017,0.017235956,-0.026948017,0.014462158,-0.041410175,0.017235956,0.000000272,0.896231359,-0.221131556,0.038198216,1.117362914
14172020,14662020,2020,TSE,M1400,1,1,1,0,0,0.2275,-0.24983295,96.97,0.181256328,1.80663809,0.2419,0.005499095,15.04524847,0.838872731,0.538174499,0.176613798,1.192075941,3.555348061,61.79,0.017809977,0.05129973,0.729741797,1466,50,2020,1579597,3420333,1707105,40489,-99040,42391,-101248,251180,115980,604078,2635433,424545,3402202,3293851,404530,4106559,0.07845948,0.639186915,-0.105538053,-0.105261398,-0.114916816,0.115853867,-0.044140119,-0.017336826,-0.165654185,0.000000294,-0.193527016,-0.19940997,0.501764739,0.011900822,0.177555007,0.011900822,0.004215592,0.007685229,0.177555007,0.000000294,0.774625669,-0.193527016,-0.238877057,0.968152685
14172021,14662021,2021,TSE,M1400,1,1,1,0,0,0.2419,0.261918892,106.58,0.312736555,1.968769716,0.2169,0.00618029,15.11976182,1.396951971,0.523402486,0.045394633,0.715844224,3.555348061,65.19,0.014918831,0.062309856,0.748652543,1466,51,2021,1756228,3684929,1657754,178200,40489,188832,42391,420557,251180,167276,3570655,500383,3420333,2635433,424545,3293851,0.112132649,0.933597401,-0.016576712,-0.004566739,-0.012831663,0.02557959,-0.020718994,0.01420736,0.003193841,0.000000292,0.273430102,0.251257407,0.4846762,0.05210019,0.048906349,0.05210019,0.027212733,0.024887457,0.048906349,0.000000292,1.043949522,0.273430102,-0.19250114,0.77051942
14172022,14662022,2022,TSE,M1400,1,1,1,0,0,0.2169,-0.281906251,80.99,0.241447588,1.445693152,0.23,0.004412219,15.06463578,1.206479623,0.542368847,0.005677473,0.828857762,3.555348061,67.53,0.017503965,0.057588319,0.761686046,1466,51,2022,1595893,3487291,1786914,-66744,178200,-69823,188832,162670,420557,19799,2785426,365028,3684929,3570655,500383,2635433,0.078697039,0.726997725,0.050165686,0.041555403,0.032997015,-0.055061542,0.043971819,-0.02435562,-0.023485663,0.000000271,-0.21309203,-0.176359979,0.484924947,-0.018112696,0.005372966,-0.018112696,0.022029319,-0.040142015,0.005372966,0.000000271,0.755896789,-0.21309203,0.253796477,0.968988819
44012017,14732017,2017,TSE,M1400,1,0,0,1,0,0.6435,-0.120545771,87.74,0.260455335,3.105231726,0.6382,0.015860368,15.64609916,1.484464043,0.371024746,0.107168079,0.673643801,4.127134385,43.4,0.012664155,0.040759335,0.580737305,1473,48,2017,3923269,6237557,1231447,48932,181450,29105,256909,254646,425158,668467,8328546,1307060,6860286,9332517,1388104,9563973,0.150409181,1.071099368,-0.093109868,-0.101200401,-0.080312559,0.034378977,0.089671235,0.006692365,-0.090307459,0.000000146,-0.146345356,-0.134531855,0.179503741,0.007132647,0.097440107,0.007132647,0.020275882,-0.013143234,0.097440107,0.000000146,1.214023147,-0.146345356,-0.033738535,1.360368504
44012018,14732018,2018,TSE,M1400,1,0,0,1,0,0.6382,-0.00026266,85.96,0.333656601,2.765691708,0.6237,0.014620749,15.62146415,1.061566255,0.363930164,-0.008815644,0.942004322,4.127134385,45.61,0.012073705,0.045407002,0.726745102,1473,49,2018,3870976,6085772,1172189,64933,48932,23575,29105,300074,254646,-53650,8326359,1352042,6237557,8328546,1307060,9332517,0.170308504,1.144518439,0.023228605,0.023502284,0.032089392,-0.085983496,0.001548155,0.057230674,0.019011129,0.00000016,-0.000350618,-0.007562095,0.187924375,0.010410005,-0.008601124,0.010410005,0.020052247,-0.009642242,-0.008601124,0.00000016,1.334875016,-0.000350618,-0.160955804,1.335225634
44012019,14732019,2019,TSE,M1400,1,0,0,1,0,0.6237,-0.086871714,87.27,0.306543483,3.105295635,0.6304,0.013477822,15.57867163,1.418746579,0.34548144,0.066082588,0.704847515,4.127134385,45.95,0.011746219,0.034741454,0.700956263,1473,49,2019,3816393,5830840,1176287,80788,64933,87497,23575,266401,300074,385317,7660848,1159734,6085772,8326359,1352042,8328546,0.162904887,1.100734139,-0.071564198,-0.071632925,-0.055759106,-0.016904146,0.009060822,0.047575763,-0.050039502,0.000000164,-0.109355231,-0.077755624,0.193284763,0.013274898,0.0633144,0.013274898,0.014462158,-0.00118726,0.0633144,0.000000164,1.258812851,-0.109355231,-0.000359363,1.368168081
44012020,14732020,2020,TSE,M1400,1,0,0,1,0,0.6304,-0.283108061,96.72,0.301152003,2.554252717,0.7291,0.01245813,15.4326932,1.269337551,0.34906112,0.033531102,0.787812508,4.127134385,43.49,0.012959129,0.045178326,0.545563761,1473,50,2020,3279999,5038874,1098836,-355198,80788,-321672,87497,-211775,266401,168959,5970540,1028960,5830840,7660848,1159734,8326359,0.171320942,0.86445778,-0.012145673,-0.019695146,-0.002785977,-0.056942857,-0.017270511,0.04764006,-0.089893909,0.000000172,-0.289890993,-0.267463007,0.188452436,-0.060917123,0.028976786,-0.060917123,0.004215592,-0.065132716,0.028976786,0.000000172,1.023958812,-0.289890993,-0.114136385,1.313849806
44012021,14732021,2021,TSE,M1400,1,1,1,1,0,0.7291,-0.036286535,107.59,0.373619574,2.341106231,0.6168,0.009972286,15.46671287,1.152894247,0.414231523,-0.099101634,0.867382245,4.127134385,39.11,0.01271393,0.055411148,0.694166197,1473,51,2021,3053754,5213244,1040175,-135104,-355198,-135311,-321672,23431,-211775,-516641,5761476,1145551,5038874,5970540,1028960,7660848,0.185128265,1.076156498,0.056373943,0.042474302,0.069866205,-0.098672664,0.016546332,0.047208509,0.075718702,0.000000198,-0.041490222,-0.064628526,0.206430048,-0.026812339,-0.102531042,-0.026812339,0.027212733,-0.054025072,-0.102531042,0.000000198,1.143405451,-0.041490222,-0.335453516,1.184895673
44012022,14732022,2022,TSE,M1400,1,1,1,1,0,0.6168,0.234847995,116.51,0.278602211,3.584612092,0.6086,0.011927555,15.45971505,1.010647968,0.316564578,0.113487248,0.989464217,4.127134385,43.52,0.010090646,0.038117119,0.659842892,1473,51,2022,3538070,5176890,1053270,301032,-135104,343818,-135311,513555,23431,587511,7529845,1184600,5213244,5761476,1145551,5970540,0.188661609,1.182559266,-0.046693314,-0.036082401,-0.021321854,-0.056446122,0.046792821,0.078527818,-0.054952156,0.000000192,0.339207027,0.331716682,0.202037349,0.0577437,0.112695857,0.0577437,0.022029319,0.035714382,0.112695857,0.000000192,1.44436842,0.339207027,-0.040102477,1.105161393
14462017,14742017,2017,TSE,M1400,1,0,0,1,0,0.2921,0.034986258,132.63,0.48713895,1.786351311,0.3068,0.006401579,15.2046738,1.458228122,0.529224538,0.027680225,0.68576376,3.970291914,52.83,0.009812954,0.045110376,0.685708206,1474,48,2017,1888512,4011492,948595,107878,121650,105279,121460,259208,261942,111039,3361577,672820,3350902,3243968,568573,3502011,0.085364478,0.874663896,0.018313174,0.013498621,0.008703244,-0.021685007,-0.026314005,-0.020560569,-0.000943328,0.000000298,0.035097714,0.003987583,0.283086464,0.03219372,0.033137048,0.03219372,0.020275882,0.011917838,0.033137048,0.000000298,1.003185709,0.035097714,-0.077007027,0.968087995
14462018,14742018,2018,TSE,M1400,1,0,0,1,0,0.3068,0.070760974,131.36,0.454784464,1.941470499,0.3116,0.006352287,15.15065109,1.705968805,0.492722857,0.028976748,0.58617719,3.970291914,49.86,0.01675218,0.031744334,0.615911985,1474,49,2018,1927922,3800530,1199988,104626,107878,108460,105279,273863,259208,110127,3617559,675428,4011492,3361577,672820,3243968,0.079421073,0.79893491,0.003234132,0.004194721,0.011352837,-0.024684724,0.007073641,-0.000916434,-0.00137131,0.000000249,0.063812168,0.063162035,0.299137578,0.026081568,0.027452878,0.026081568,0.020052247,0.006029321,0.027452878,0.000000249,0.901798882,0.063812168,0.029318019,0.837986714
14462019,14742019,2019,TSE,M1400,1,0,0,1,0,0.3116,-0.047834949,128.14,0.37275918,1.973319226,0.2948,0.006073872,15.10219782,1.00716745,0.475354151,0.046530685,0.992883557,3.970291914,54.96,0.019745899,0.031066098,0.63145114,1474,49,2019,1899623,3620772,1188384,39076,104626,-30484,108460,204102,273863,168477,3452413,655279,3800530,3617559,675428,3361577,0.083647807,0.801396647,-0.016772349,-0.017112394,-0.004177197,-0.012814747,0.02274401,-0.004194833,-0.034048146,0.000000263,-0.043453413,-0.038151784,0.31268902,0.010281724,0.04432987,0.010281724,0.014462158,-0.004180434,0.04432987,0.000000263,0.908403039,-0.043453413,0.06735429,0.951856452
14462020,14742020,2020,TSE,M1400,1,0,0,1,0,0.2948,-0.207780577,129.99,0.371750662,1.980378677,0.2608,0.005964499,15.16672008,1.058103654,0.483261153,0.038194824,0.945086992,3.970291914,53.21,0.02310776,0.038255336,0.659552162,1474,50,2020,1995694,3862094,1188481,100880,39076,99831,-30484,243140,204102,147512,2858477,628720,3620772,3452413,655279,3617559,0.092086715,0.704926463,0.033913104,0.031434595,0.010854,-0.021168897,0.033280547,-0.002223972,-0.012879021,0.000000276,-0.164035736,-0.15670056,0.328239668,0.027861462,0.040740483,0.027861462,0.004215592,0.023645869,0.040740483,0.000000276,0.789466169,-0.164035736,-0.045610715,0.953501905
14462021,14742021,2021,TSE,M1400,1,0,0,1,0,0.2608,0.184194101,157.57,0.36044064,2.084875371,0.229,0.006064693,15.26543654,1.433845166,0.510207495,0.040970733,0.697425373,3.970291914,50.22,0.021871251,0.036355241,0.717881284,1474,51,2021,2087887,4262799,1433967,141039,100880,133143,99831,305433,243140,174650,3503869,787572,3862094,2858477,628720,3452413,0.097055898,0.780213791,-0.031062155,-0.026815701,-0.035028057,0.033590254,-0.045785596,0.005628676,-0.008702792,0.000000259,0.167109345,0.125978291,0.37129262,0.03651879,0.045221582,0.03651879,0.027212733,0.009306057,0.045221582,0.000000259,0.907245914,0.167109345,-0.153786003,0.740136568
14462022,14742022,2022,TSE,M1400,1,1,1,1,0,0.229,-0.098729077,136.56,0.251174606,2.124416188,0.1855,0.005051527,15.17200992,1.329871527,0.449625481,0.09534567,0.751952335,3.970291914,55.14,0.019520103,0.036326834,0.598981561,1474,51,2022,2136872,3882578,1492068,80569,141039,84183,133143,239721,305433,370187,3189020,501945,4262799,3503869,787572,2858477,0.081438276,0.625446567,-0.018423664,-0.023485947,-0.026839124,0.019351484,-0.024130973,-0.008143523,-0.067940806,0.000000235,-0.073859687,-0.00685512,0.350020726,0.018900492,0.086841298,0.018900492,0.022029319,-0.003128826,0.086841298,0.000000235,0.748104708,-0.073859687,0.151400993,0.821964395
23712017,15042017,2017,TSE,M1500,1,0,0,1,0,0.6722,0.019996753,123.32,0.203683719,2.396595197,0.704,0.118718097,18.33748343,1.579134269,0.371049219,0.064027894,0.633258374,4.204692619,62.98,0.025150031,0.092316672,0.620048069,1504,78,2017,57874137,92016957,17922299,3544248,4036998,3289078,3918604,6092430,6765245,5891652,50942521,10817809,92373956,49923836,11900197,48598573,0.094183127,0.421148836,-0.015130319,-0.022207359,-0.016059696,0.00262106,-0.012338606,-0.006345808,-0.025411968,1.08E-08,0.011027838,0.022745296,0.194018961,0.038368477,0.063780445,0.038368477,0.042525004,-0.004156527,0.063780445,1.08E-08,0.551481426,0.011027838,0.014346717,0.540453588
23712018,15042018,2018,TSE,M1500,1,0,0,1,0,0.704,-0.016716799,113.52,0.197229032,2.050693082,0.6886,0.109613175,18.3370957,1.542034395,0.364099834,0.047060573,0.648493966,4.204692619,66.48,0.02236802,0.092529723,0.593374925,1504,85,2018,58490915,91981286,17363543,3475969,3544248,3579470,3289078,6037368,6092430,4328692,50104927,10415038,92016957,50942521,10817809,49923836,0.09272392,0.414548006,0.001626036,-0.000407798,0.000149759,0.003048546,-0.032043238,-0.004293735,-0.00926702,1.09E-08,-0.009102605,-0.004725466,0.188699383,0.037775309,0.047042329,0.037775309,0.051432405,-0.013657096,0.047042329,1.09E-08,0.544518409,-0.009102605,0.011070623,0.553621014
23712019,15042019,2019,TSE,M1500,1,0,0,1,0,0.6886,-0.04582756,111.09,0.204792856,2.126665612,0.6525,0.119327366,18.41158353,1.294754411,0.377313072,0.06049168,0.772347243,4.204692619,65.94,0.024615233,0.088213685,0.603772902,1504,88,2019,61704790,99094404,16742830,3518780,3475969,3434784,3579470,6643101,6037368,5994387,47909358,10138141,91981286,50104927,10415038,50942521,0.086378484,0.378908662,0.019390036,0.025470868,0.027485301,-0.002527449,-0.003465764,-0.002768989,-0.026914246,1.09E-08,-0.023869736,-0.020859374,0.182024309,0.03825539,0.065169637,0.03825539,0.038424098,-0.000168707,0.065169637,1.09E-08,0.520859841,-0.023869736,-0.009106135,0.544729577
23712020,15042020,2020,TSE,M1500,1,0,0,1,0,0.6525,-0.045520992,109.29,0.185646674,2.103678101,0.7056,0.115439101,18.47591743,1.115836879,0.360088697,0.051919883,0.89618834,4.204692619,67.95,0.022415978,0.085007058,0.602017194,1504,89,2020,67625232,105679071,15912788,3811648,3518780,3507191,3434784,6646754,6643101,5486845,45823430,10288238,99094404,47909358,10138141,50104927,0.072880362,0.351581357,0.037437068,0.036874312,0.040528412,-0.017022757,0.01164474,-0.00862858,-0.016905062,1.01E-08,-0.021049907,-0.022564594,0.160582105,0.038464816,0.055369877,0.038464816,0.037820004,0.000644812,0.055369877,1.01E-08,0.462421975,-0.021049907,-0.022156337,0.483471882
23712021,15042021,2021,TSE,M1500,1,0,0,1,0,0.7056,0.105856151,103.13,0.168901231,2.066041657,0.751,0.108232937,18.73265864,1.541778013,0.29975686,0.029845801,0.648601804,4.204692619,68.33,0.02171602,0.078616816,0.856609934,1504,91,2021,95661931,136612450,17402116,5502191,3811648,4233666,3507191,8157675,6646754,4077308,51248387,11202655,105679071,45823430,10288238,47909358,0.072637098,0.401569219,-0.014172648,-0.027521236,-0.020879153,-0.015824791,0.019726288,-0.007861926,0.013483114,9.46E-09,0.051334261,0.042681488,0.164669464,0.052065096,0.038581982,0.052065096,0.048838419,0.003226678,0.038581982,9.46E-09,0.48494358,0.051334261,-0.019738326,0.433609319
23712022,15042022,2022,TSE,M1500,1,1,1,1,0,0.751,0.121183277,92.51,0.178936521,2.092315612,0.7482,0.122834666,18.65656763,0.757193896,0.318196062,0.050374979,1.320665691,4.204692619,65.29,0.019622031,0.075663032,0.553160133,1504,94,2022,86318499,126603110,19131777,3992010,5502191,5144762,4233666,7429234,8157675,6377629,58315216,11391437,136612450,51248387,11202655,45823430,0.059369757,0.335058086,-0.048111398,-0.038129385,-0.054866723,0.008407907,-0.01362122,-0.009696667,-0.017462676,7.32E-09,0.051729026,0.050347146,0.140044169,0.029221422,0.046684098,0.029221422,0.061611579,-0.032390157,0.046684098,7.32E-09,0.426866043,0.051729026,0.039710561,0.375137017
15902017,15322017,2017,TSE,M1500,1,0,0,1,0,0.3602,0.0302443,494.81,0.36936884,1.320849796,0.4902,0.033833004,17.48723437,1.900031598,0.604028594,-0.009927358,0.526307037,3.931825633,61.7,0.001621997,0.046352268,0.841991742,1532,78,2017,15569448,39319627,10051747,1123504,1713334,1169828,1767176,2352601,3063895,-390340,14517909,4649296,35156055,14078825,4455500,17389141,0.065594334,0.377912937,0.064098852,0.061150843,0.069734517,-0.060305748,0.058146854,-0.026053455,0.04306069,2.84E-08,0.01248957,0.00697712,0.285917945,0.031957624,-0.011103066,0.031957624,0.042525004,-0.010567379,-0.011103066,2.84E-08,0.412956147,0.01248957,-0.094160622,0.400466577
15902018,15322018,2018,TSE,M1500,1,0,0,1,0,0.4902,0.197264057,504.73,0.317099906,1.771777844,0.4665,0.039565229,17.45331135,1.568453432,0.554222926,0.088510948,0.63757073,3.931825633,62.48,0.000787812,0.044908597,0.729735966,1532,85,2018,16943165,38008157,10280411,2020571,1123504,2022851,1169828,3507002,2352601,3364138,18085535,4308097,39319627,14517909,4649296,14078825,0.065226738,0.314442759,-0.026755601,-0.023908518,-0.023168991,0.051795403,-0.059300058,-0.020712914,-0.03417039,2.54E-08,0.090733974,0.099411548,0.26145749,0.051388356,0.085558747,0.051388356,0.051432405,-0.000044,0.085558747,2.54E-08,0.459962018,0.090733974,0.011167044,0.369228045
15902019,15322019,2019,TSE,M1500,1,1,1,1,0,0.4665,-0.313389407,431.51,0.373430239,1.201822954,0.4494,0.034297112,17.57502791,1.747724643,0.63328829,-0.009455712,0.572172512,3.931825633,61.78,0.000682565,0.04367339,0.813094252,1532,88,2019,15742091,42927702,9589959,661684,2020571,666966,2022851,2190948,3507002,-405912,13770124,3904064,38008157,18085535,4308097,14517909,0.058409962,0.366270193,0.081517551,0.081277406,0.085908503,-0.064612427,0.126113691,-0.026528305,0.028088602,2.63E-08,-0.113539075,-0.10290891,0.252313181,0.017409,-0.010679602,0.017409,0.038424098,-0.021015098,-0.010679602,2.63E-08,0.362293915,-0.113539075,0.093864746,0.47583299
15902020,15322020,2020,TSE,M1500,1,1,1,1,0,0.4494,-0.049080448,573.38,0.336139291,1.206339652,0.4306,0.03306697,17.61743562,1.432970619,0.642709767,0.060053895,0.697851014,3.931825633,64.07,0.000925118,0.042489357,0.717915974,1532,89,2020,16002072,44787320,10164563,791441,661684,837036,666966,2204805,2190948,2689653,13125899,3819089,42927702,13770124,3904064,18085535,0.046796821,0.241256543,0.008414716,0.006742996,0.019995173,0.009530797,0.021219164,-0.02498816,-0.044218812,2.33E-08,-0.015007209,-0.013027718,0.236783301,0.018436603,0.062655415,0.018436603,0.037820004,-0.019383401,0.062655415,2.33E-08,0.305767567,-0.015007209,-0.100527417,0.320774776
15902021,15322021,2021,TSE,M1500,1,1,1,1,0,0.4306,0.306907669,675.87,0.401980504,1.246089534,0.5085,0.03999606,17.72697407,1.553635125,0.664859483,0.041546439,0.643651771,3.931825633,61.96,0.00060254,0.037791723,0.735210926,1532,91,2021,16747653,49972033,10590049,1684910,791441,1695474,837036,3043475,2204805,2076160,18938168,4073790,44787320,13125899,3819089,13770124,0.055939918,0.365180748,-0.032171503,-0.033978844,-0.014752798,-0.005364536,0.0428745,-0.016561366,-0.008735731,2.23E-08,0.129774878,0.124087978,0.236451947,0.037620246,0.046355978,0.037620246,0.048838419,-0.011218172,0.046355978,2.23E-08,0.422846645,0.129774878,-0.014384094,0.293071767
15902022,15322022,2022,TSE,M1500,1,1,1,1,0,0.5085,-0.294459165,478.78,0.449162601,0.981472287,0.4965,0.03081688,17.78635694,1.260236191,0.685365258,0.023048274,0.793502049,3.931825633,59.57,0.001526161,0.038508759,0.694118728,1532,94,2022,16684890,53029395,10610646,988910,1684910,1000645,1695474,2327551,3043475,1222236,14630178,3823773,49972033,18938168,4073790,13125899,0.044867336,0.267677763,-0.01318524,-0.019291177,-0.032573327,-0.012050749,0.04376114,-0.024894252,-0.004669132,0.00000002,-0.08620802,-0.081204881,0.212331686,0.019789269,0.024458401,0.019789269,0.061611579,-0.04182231,0.024458401,0.00000002,0.292767316,-0.08620802,0.116310437,0.378975336
15582017,15602017,2017,TSE,M1500,1,0,0,1,0,0.312,0.087599676,134.68,0.193067006,7.886734609,0.431,0.010545325,15.4847982,0.522596425,0.236263195,0.176736804,1.913522466,4.077537444,57.21,0.021134126,0.077744096,0.738685247,1560,78,2017,4054209,5308385,2778572,732674,534679,730254,529793,1244049,995424,938187,4525051,837770,4997789,4128658,801791,4046260,0.12865289,0.64626978,-0.002707959,-0.001357994,-0.028715228,0.113117543,-0.070475622,0.009128619,-0.041120784,0.0000002,0.079313673,0.072114689,0.555960246,0.146599626,0.18772041,0.146599626,0.042525004,0.104074623,0.18772041,0.0000002,0.905410573,0.079313673,0.016486891,0.8260969
15582018,15602018,2018,TSE,M1500,1,0,0,1,0,0.431,0.11851934,136.54,0.249052203,4.13891272,0.4853,0.011230343,15.70721219,0.648220965,0.313952405,0.105559612,1.542683828,4.077537444,57.84,0.021114195,0.077022231,0.907250322,1560,85,2018,4548936,6630642,2943762,699665,732674,693316,730254,1304650,1244049,699928,5133466,1038939,5308385,4525051,837770,4128658,0.139896974,0.761875599,0.019422981,0.021832307,0.018034095,0.043756113,-0.020225555,0.02304243,-0.0000495,0.000000188,0.114613955,0.076717495,0.554549453,0.131803741,0.131853285,0.131803741,0.051432405,0.080371336,0.131853285,0.000000188,0.967048547,0.114613955,0.074672994,0.852434592
15582019,15602019,2019,TSE,M1500,1,0,0,1,0,0.4853,-0.054532218,153.6,0.214689263,3.138818278,0.3721,0.012124687,15.88558436,0.606789433,0.418887961,0.125841976,1.648018152,4.077537444,55.02,0.023866049,0.076753445,0.904623112,1560,88,2019,4605550,7925408,3513498,539200,699665,524585,693316,1126045,1304650,997349,4868003,839873,6630642,5133466,1038939,4525051,0.113602273,0.531341309,-0.036794473,-0.037415988,-0.045655769,0.059495051,-0.022245542,0.009039901,-0.069095723,0.000000151,-0.040035791,-0.010013661,0.529888056,0.081319426,0.150415148,0.081319426,0.038424098,0.042895328,0.150415148,0.000000151,0.734167672,-0.040035791,0.091758083,0.774203463
