Code,Key,Equity,Asset,PPE,NI_Ctd,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD
8021,80212019,4525740,5995934,1751469,203007,950035,3006253,1146083,6347957,3282444,1387615,3283163,579421,2147058
8024,80242019,632743,712050,141484,-18854,39915,541684,79754,765420,578629,94969,580012,163402,395371
8027,80272019,1110763,2188803,415657,-87822,268169,1468944,431839,2421846,2051365,766163,1426441,452661,1120094
8028,80282019,2472596,5407173,2388908,317028,679752,2649059,354762,3310499,2121873,393852,1855819,458572,1759619
8032,80322019,1611683,2223480,90867,77595,32675,3276707,818878,2448332,3670657,920542,4168151,316124,2860853
8033,80332019,707654,1190656,139988,-46379,-2289,815458,79212,1090175,871835,74050,830805,349092,518410
8034,80342019,638418,772013,3527,59754,38565,410828,233269,672766,358593,160270,269984,108332,242258
8038,80382019,679876,1304531,455535,-27985,1898,327915,88638,1012051,78728,57855,17976,99251,255179
8039,80392019,7352610,11373981,2993090,618282,1993828,7583654,3340170,11941890,9643051,4896117,11192892,998351,5844516
8040,80402019,804055,1088594,290780,130188,62419,982774,49445,927770,877536,61625,865574,293030,671676
8042,80422019,3955865,7625852,1685922,6096,125205,3727911,1531694,7623243,3750112,1449938,3538707,447985,3217110
8043,80432019,2453360,3972155,124163,77761,227016,5368489,2343291,4548926,5738274,2494645,5044986,184495,5095999
8044,80442019,3767084,15257747,584976,141694,674968,38883580,518478,11160909,34594364,634803,29415177,4311740,34293972
8046,80462019,29224681,38313309,15019064,308203,2544610,31093989,7444130,38057960,28832551,6843993,26623012,1555485,29467189
8047,80472019,492580,619633,103727,-20760,32347,627885,43879,662476,667738,43468,731794,215307,434400
8048,80482019,916295,1222683,236401,167250,101084,1119980,54509,1124151,885094,21114,1066486,189994,746789
8049,80492019,1641522,1971836,235378,265403,357197,1911752,208346,1947735,1945997,266342,1784962,168564,1406324
8050,80502019,5339732,7784055,1629626,259160,183105,3840356,627120,7248703,3929252,771845,4462666,809717,2889801
8054,80542019,2417568,2830220,45726,-82017,239882,1183792,112246,2677563,1742368,190947,1946042,558153,725925
8059,80592019,1976751,3135244,264898,21810,220665,2652479,871452,1531858,1608852,707455,1013241,141272,2484849
8064,80642019,2937926,8548545,837541,249315,1020474,5780564,2195534,8284114,6911496,2217910,4159084,899442,4494925
8066,80662019,941551,2080824,63023,266087,430990,7272318,1093915,2186804,7979108,1236333,7627912,770826,6150495
8067,80672019,192144,519870,115279,-46895,-43481,236851,60182,490260,153978,38915,216113,102386,177159
8068,80682019,614507,1136476,35036,-12012,-42323,2306296,286259,1630606,3586303,651561,3416144,68112,2232709
8069,80692019,29452784,41620949,4104317,3173597,3144617,13601676,2059829,36914108,14208661,2243412,15203334,5478775,7563090
8070,80702019,8046934,18015481,2535620,1405855,2015548,15464381,3509318,15917302,15756626,3351841,14130623,1043130,13324233
8071,80712019,1180414,3760032,784347,113403,500277,4854001,839058,3821514,5483875,1004256,4347059,740749,3888249
8072,80722019,2266216,2438327,732414,-87894,-51182,804056,199621,2539649,866792,180427,1037767,175904,724747
8074,80742019,1380765,2540672,1041374,45839,107594,1232076,407237,2668169,1406862,452524,1271922,172185,1007992
8076,80762019,4069047,6332671,364811,266058,610421,3130115,652260,6938839,3868599,918604,3059773,679011,2177026
8077,80772019,1710796,5828714,1181816,59983,594826,1218871,83798,6058310,1161786,86114,1095731,193140,890473
8080,80802019,38461,440306,58656,-27808,-46103,15766,42040,400894,39879,10617,297234,34348,20527
8081,80812019,4927788,7127671,1189873,746701,1126525,5672678,1432342,5553034,4465551,1225220,3937695,1196063,3626856
8083,80832019,1163546,1713410,845740,316181,335678,1469489,397032,1694962,1378057,409502,1345523,169074,897470
8084,80842019,544245,1264528,104035,-254250,-56757,2047993,344441,1430465,2684005,516944,2841977,228971,1923473
8085,80852019,1461682,2872731,664155,-141948,-31946,989445,222120,3750644,1441177,397768,1361041,173992,970644
8086,80862019,3000668,4002671,1374266,359208,371035,2206902,477149,3230900,1836846,214713,1661466,230305,1536928
8087,80872019,276914,324948,213076,1045,13265,81060,20835,348671,105941,31076,140705,24254,67068
8088,80882019,988805,1296974,520853,144563,317720,1561243,203847,1035131,1705165,207897,1739082,100248,1270815
8091,80912019,2315089,2648456,1211865,146491,186914,1201880,212133,2805889,1572772,313221,1873452,198064,815265
8092,80922019,329458,861689,381592,-34864,-18508,326248,79714,856763,426161,98088,353077,74191,283456
8093,80932019,386248,606425,206147,-87198,-1580,418717,61300,686942,503317,76236,539408,217737,286444
8096,80962019,2364836,6089035,132110,79186,250539,22771188,2908966,5778248,26262030,2596951,30654870,582806,22031445
8097,80972019,292563,560020,63253,-49766,21714,58413,5675,616408,85540,10636,92565,49398,60608
8099,80992019,1312445,2990933,103393,100426,231002,4028429,739433,2486497,3700938,1027137,3603418,659593,3235860
8101,81012019,1051478,3152894,647625,-52877,-279017,2443687,702678,4151393,8179964,638715,16330340,748406,2266095
8103,81032019,2524920,4311891,1060439,175590,510454,3133851,1018113,3976232,3110632,1028666,2713382,620565,2229221
8104,81042019,1839049,3522179,1712296,53235,258285,1672591,264045,3648824,2519944,491346,2262373,257650,1404448
8105,81052019,8088538,12207972,6652609,-200902,326126,8814979,1612076,13354592,9887852,1663323,12462218,1116495,8048523
8107,81072019,1512660,2137781,920178,174429,167083,803088,114669,2281641,991424,162313,1070657,199915,573533
8109,81092019,1604945,3282531,529773,363579,355471,1269764,78377,3037708,1323339,123832,1151227,168889,644408
8110,81102019,11692075,17200828,8367166,165049,2005299,6727363,1272471,17235521,8552749,1307272,9431751,374223,6725672
8111,81112019,1187162,1803104,567481,70984,137335,781485,221489,1833930,914224,256360,907503,196817,548951
8112,81122019,8450123,28787292,257260,1454334,2588829,112585743,12886980,30739775,142151662,15105551,122701219,1376338,109212813
8114,81142019,3014798,14205374,3694828,485923,731982,9745628,1496279,14115940,9825616,1489832,5673410,2390398,6355974
8121,81212019,1835609,3534081,1360494,-128465,391506,2132889,534646,3675898,2382293,610219,2370715,393993,1797524
8131,81312019,11430073,13274923,5272057,1262496,2322715,9457849,1858933,12674574,8785525,1595046,7888494,173886,7805462
8147,81472019,613855,849884,302300,-8642,29206,689015,211474,876560,738534,194178,770507,241043,463584
8150,81502019,19651239,34305887,17979444,2584161,5992872,20337881,4454714,33133718,18480027,4747428,17940855,1561948,16411742
8155,81552019,1562236,2463175,848413,222022,357260,2015627,712254,2478159,2592232,778257,2397675,198966,1549312
8163,81632019,9767591,20887764,5772601,969393,1707778,19137173,5824043,19095432,20113619,6608836,17664072,2478998,15594059
8171,81712019,635973,930431,49977,-90626,-169847,164263,39768,688738,407016,24418,864347,82975,169155
8176,81762019,737412,1121736,220305,2897,51030,1081624,174485,1209181,1080407,135811,1354191,261806,834231
8182,81822019,2949262,4471700,1599969,140277,308944,2629379,727571,4105185,2757912,646764,2854160,329235,2127698
8183,81832019,1952734,3429637,976960,163087,448799,3584256,1422456,3652470,4037962,1682289,3439376,354640,3015357
8201,82012019,654140,1002275,264412,-65332,-110742,1199975,192955,1214033,1512034,332578,1189830,261043,1022630
8210,82102019,3520007,6405455,1558811,911951,1141095,6835443,1637239,5825919,6520514,1649735,5513754,967203,4739317
8213,82132019,11743480,29006121,8172377,1039799,1835515,21701863,8114183,27845662,23057652,8492353,22510119,1802175,18485758
8215,82152019,4130968,10327921,4357273,256740,1131775,13942969,1831579,10343160,12764171,2292887,11132587,1788171,11800941
8222,82222019,922648,1515324,569133,44593,114684,771103,115935,1475268,774548,124320,841371,108868,617088
8234,82342019,2733206,6940376,1604288,212973,419171,7213408,1721263,6362587,6637639,1698495,6364227,1494741,5414399
8240,82402019,3858352,8278274,1847216,252427,443809,9813315,3388120,8181078,7751375,3140248,8229231,825148,8689456
8249,82492019,3297583,4373182,371289,183626,431297,4169494,533734,4634304,4576761,638346,3957862,337231,3563507
8255,82552019,5254940,7228486,2213779,257203,382136,3359902,573198,4879122,3596491,572239,3671697,633935,2355693
8261,82612019,1416050,2249354,236951,41929,-45902,2217249,556250,2335790,2709090,593035,2129631,273564,1874686
8271,82712019,2806396,4277194,876060,376629,900567,7485821,904173,4275519,9441618,1175145,10043476,916648,6085578
8277,82772019,759422,814078,302237,-95521,-8317,999137,33362,903492,585740,50991,620251,101052,987065
8279,82792019,1491490,1928496,599901,188765,255236,1297269,299672,1301081,1080453,302569,955647,243188,811186
8284,82842019,725499,1202013,95601,183176,292955,1672461,208427,1074475,1438523,206718,1201963,241974,1217901
8289,82892019,1278426,1975489,424816,-20507,141763,1532516,371928,2077515,1523733,375303,1463650,285588,1275276
8291,82912019,197242,541757,260496,-76511,1761,398343,130707,667113,560086,141942,764653,42496,410742
8299,82992019,29188628,38636780,3282950,4545837,-200216,44693441,5933970,36438540,40788105,5243958,41864759,5939262,33544166
8341,83412019,3042195,5836606,3071243,992998,1471052,2620308,261826,4466161,2205999,261039,1903528,421863,999156
8342,83422019,772013,1610411,637530,110174,56792,1273221,201052,1500404,1450400,196840,1478679,149197,1021663
8349,83492019,4144143,11901595,4042423,238590,1395994,9925200,1943721,11999764,10840288,1950360,10344700,1468810,8091628
8354,83542019,1733680,3477179,2021329,98452,106183,769542,211758,3365990,777837,218540,821567,121735,628411
8358,83582019,5124260,6847440,1980342,386662,617555,5220914,1539939,7004248,6240052,1288945,6618106,199010,4436981
8367,83672019,2468076,7139025,2033086,202557,737787,1834310,367673,5093261,1649772,321826,1551091,316079,1227962
8374,83742019,1924476,2999208,421156,-73817,111144,2915755,809434,3152238,3666125,1108446,3785435,479073,2510268
8383,83832019,3389545,4927507,1676815,296030,149411,3641030,586174,5290734,3401148,678437,3195315,420513,2895284
8390,83902019,1956307,3224867,491412,148496,388374,3850803,384550,3001651,4196492,375998,4004229,187492,3435492
8401,84012019,916636,1462731,720770,29074,224376,1318076,275224,1529503,1455688,341047,1431826,248600,1028335
8403,84032019,2700613,4216649,402031,179162,502624,3123887,868335,3849323,3057324,998730,2616699,554930,2470983
8404,84042019,5322267,14392979,6138535,422794,-25622,6567553,1119532,15036017,5992847,933622,4241719,1393925,4251396
8409,84092019,305762,447974,183378,-14406,29243,234643,64602,434511,211008,83380,201314,187729,61497
8410,84102019,1431765,1879823,582462,86207,168747,1019458,467364,1732969,1013216,458534,1033709,237741,663282
8411,84112019,5193992,10429277,4298510,-60204,224084,6072725,1659218,9567866,5541338,1239816,7081506,546197,5505736
8415,84152019,17175641,30536814,2546602,839462,777512,19415191,3674825,28911220,16710217,2743678,11291770,3453702,14407373
8416,84162019,1066609,1350886,220682,266358,253513,1229233,368329,1295087,1189421,363275,993257,341832,575500
8418,84182019,1229177,3809828,2335277,-90683,55964,1943221,430373,3888366,1937991,504263,1496225,261919,1747058
8420,84202019,917822,1574626,899006,129001,284763,1812830,227092,1251529,1580530,218501,1476943,107619,1548778
8421,84212019,760966,2493362,1220258,-11607,53245,1317933,350523,2505509,1263521,381616,1284824,219472,1079231
8422,84222019,5670066,7095343,3459753,1176226,1093400,2706574,611304,6816345,3395807,634406,2785266,399354,884134
8423,84232019,339335,551638,334630,30579,71611,330875,37660,564133,327531,46676,280019,54053,239301
8424,84242019,1057714,1211262,725711,180464,312251,939992,189531,1210942,992797,271692,915187,78961,642161
8426,84262019,912994,1845880,855857,29761,157347,1654214,210736,1667518,1506228,347679,1771132,375136,1232846
8429,84292019,6778017,7705146,70378,-52818,304341,2080819,356523,8516611,3988324,944617,4024746,468145,1701767
8431,84312019,807576,1339384,475925,-103143,20662,785125,327210,1409077,1012959,354904,774123,125464,732297
8432,84322019,1124963,1263755,26225,85327,88648,507666,117972,1220321,515646,115924,486277,258532,192936
8433,84332019,1343298,2688308,301928,215228,203256,2887131,403734,2630703,3122414,541875,2855515,369057,2264890
8435,84352019,734069,931767,188807,110998,166713,765834,105684,940346,767713,156805,746492,241769,366432
8436,84362019,7207501,10828618,2488439,2037966,1465502,9566132,609003,10286740,8098414,544965,4072168,1813170,5550645
8437,84372019,2709633,3725915,171738,710947,822873,1095345,318606,3286797,977388,260544,810854,169741,163273
8440,84402019,522650,607873,282373,18480,20377,701108,68030,607952,748483,70984,613726,38368,642417
8442,84422019,1858461,4521699,889277,212352,389316,6458112,1235638,4181477,6030433,1055131,4795189,878406,5329065
8443,84432019,1486477,2675451,521292,-53789,279642,1580463,64036,2198495,1630789,46678,1612868,996258,675311
8444,84442019,2595921,8623745,7104111,-319339,-157118,2806854,148908,8295371,3203850,141877,3460890,444468,2630240
8446,84462019,1328594,2602513,6381,540191,809094,1499606,69872,2463741,1695938,117372,1552704,360582,536907
8450,84502019,1524414,1788932,243031,-60806,5515,594709,89396,1971080,665769,130540,636316,263204,409117
8454,84542019,6176233,14599169,4364869,1392701,2836386,51830417,130925,12226552,42017012,64566,33238547,3458294,46745781
8455,84552019,765157,1938642,565056,30297,229195,2676959,726950,2133026,2619880,916918,1607329,197064,2379190
8462,84622019,2064499,7037374,2661935,476789,1299513,3526882,10595,3136841,3012163,72963,2274789,498542,2381803
8463,84632019,2338703,5139851,3052572,87797,415806,3082428,514436,4596083,2783565,531758,2834540,188924,2777421
8464,84642019,13953399,22157698,6197499,4626279,6509420,23928962,2459961,18622833,21878095,3026862,19696131,5996009,11778815
8466,84662019,2621806,4386801,1522937,402334,265568,3468163,1053456,3768861,2979348,969434,3684253,452765,2576616
8467,84672019,1385749,2350956,837570,132118,59479,1437878,177197,2001100,1485900,72437,1564690,335155,1018517
8472,84722019,560189,1172519,2401,35105,60424,444750,33686,1214841,438038,50459,537556,381256,25940
8473,84732019,7151370,14396095,516355,413266,284485,4446968,779418,13456417,4537962,845801,2751219,219555,3519770
8476,84762019,509928,1294680,466626,-184557,4952,471053,90996,1337424,227070,82760,873201,81251,470914
8477,84772019,536183,1131724,4602,42624,2144,5091386,104600,1020567,4959316,111591,3745814,890633,4162099
8478,84782019,2597974,6261874,1235709,46117,60622,3690115,433504,5905881,3959487,615823,3622993,846932,2715288
8481,84812019,1275375,1665354,510096,227906,263888,1234529,307474,1544557,1138885,317972,1149328,299917,644709
8482,84822019,3125304,4246126,769902,841576,834687,4026937,505252,4857122,4439108,546566,4534732,799803,2446225
8488,84882019,2469587,5333739,2621523,96610,442587,3878329,1035892,5657675,3838171,1013769,3935172,158846,3513890
8489,84892019,1065694,1878732,115117,183638,116524,1484770,132841,1571773,1623655,97583,988330,660316,613237
8499,84992019,1868110,2965390,529067,417004,505626,1855655,518131,2338765,1647069,593228,1468901,331455,989688
8905,89052019,2702394,4555436,1046000,118149,-861250,2670830,272555,3330952,2712203,336514,2629830,115185,2406485
8906,89062019,361238,725059,479557,10111,4289,196133,71993,511636,186263,57340,193099,31803,165166
8908,89082019,2479183,5402775,3200787,401793,824403,8274444,649169,4768737,7246465,624235,6006549,154033,7615134
8916,89162019,5092368,7571078,1505271,498477,648629,10223938,857717,7031325,10154312,1048018,8512927,842889,8796482
8917,89172019,2068306,4659808,2360433,365677,572323,2453955,253982,4415845,1914844,236435,1656065,113007,1911435
8921,89212019,874084,1032668,320912,23354,57801,543589,113855,986295,534377,132174,542987,69847,466771
