Code,Key,Industry,YICounts,Year,Equity,Asset,PPE,NI_Ctd,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD,BM
6578,65782021,M3300,4,2021,674243,1336485,847929,-62446,-44253,470629,56039,1057173,605222,49401,646599,85422,448978,1.011945235
6579,65792021,M2325,106,2021,8390528,10216005,800321,513753,-389032,6347704,1197754,9577118,5898185,678326,6148380,1306410,4492653,0.746785854
6581,65812021,M2335,21,2021,3789183,4410698,3299524,564869,827153,1853873,116950,5043033,1622229,183931,1650701,284596,840496,0.437595012
6582,65822021,M2100,11,2021,7363016,8731610,2530865,3476386,3823475,8161714,208501,5964918,5268419,250800,3271203,558979,3236563,1.008120057
6585,65852021,M9900,91,2021,2421214,4598150,2890566,280246,202683,2539743,309003,4403903,1987850,325468,2106291,365504,1844066,0.570538506
6588,65882021,M2327,90,2021,819650,1032521,558751,12903,5722,202812,57275,1033674,334568,76056,349651,56028,130343,0.797333822
6589,65892021,M1722,123,2021,10428751,11440873,1886824,-42581,-29899,1697359,80159,3835215,1071838,93584,476085,1151365,604305,0.386474199
6590,65902021,M2330,37,2021,514772,714595,19516,100683,51970,464191,26255,647472,408254,60292,401035,126862,248886,0.53627017
6591,65912021,M2325,106,2021,1522494,2516720,762840,218095,1450,1839214,662068,2381625,1578165,632190,1184812,236256,1269729,1.022255925
6592,65922021,M9900,91,2021,25493679,201559196,5976675,3530192,-34518927,17957948,180626267,158998553,14665572,142689830,13721765,7607667,6028233,0.578027666
6593,65932021,M2330,37,2021,473950,889245,489864,16621,80453,570765,59608,856228,522134,72571,458259,118460,428447,0.744382679
6596,65962021,M3200,24,2021,537855,934221,297246,-85666,-108003,302102,22613,1136187,973606,41234,1612320,129920,281358,0.427785731
6598,65982021,M1722,123,2021,902957,1018967,111830,-165199,-151773,319962,67805,1227221,299015,49472,104694,354310,130595,0.35410845
6603,66032021,M1500,91,2021,2274551,6626547,1616639,107788,138480,4328507,1457857,6049176,3062517,1334450,3309608,849480,3274543,0.996764792
6605,66052021,M2200,34,2021,14625841,31414838,13925180,1132336,3586923,16131064,2845964,30449444,14260153,2561029,15589958,2699097,11705764,1.308683169
6609,66092021,M1500,91,2021,2213345,5059726,953886,181534,466945,2943016,840530,4082078,2123597,740889,2646506,441844,2309322,1.090590349
6612,66122021,M1722,123,2021,820903,965866,92710,37371,38567,393921,88256,848046,362669,63270,419364,235032,71036,0.317591384
6613,66132021,M2331,82,2021,3001874,6633001,253454,623872,613745,6259858,2226588,4853032,3877444,1623383,4406270,544291,4870838,1.319972795
6615,66152021,M1722,123,2021,624440,822301,44391,56769,80069,508415,64224,751583,488865,55863,509446,141573,331602,0.695818743
6616,66162021,M3800,27,2021,369181,885422,127965,-34863,25343,894227,64565,964915,1259850,116181,1386627,104000,768910,0.862685809
6624,66242021,M2335,21,2021,298391,824844,276598,736,1706,356760,100600,714145,249818,47612,470510,61334,286257,0.417143376
6625,66252021,M9900,91,2021,576326,1023171,229063,-92890,-8731,838370,209302,1102635,795225,170364,1217045,159813,760614,0.452824502
6629,66292021,M3800,27,2021,842189,1546019,496758,231709,264574,1359221,216646,1713596,1264815,222293,1005820,87388,987280,0.469687065
6640,66402021,M2324,168,2021,1005967,2475240,316897,156904,71162,1482315,604161,1952185,877331,362576,758006,342765,978554,0.433952794
6641,66412021,M2335,21,2021,1482063,2518633,278667,212274,30627,1960518,475986,2014103,1846674,348879,1992051,548722,1208569,0.7502483
6642,66422021,M2328,201,2021,1043929,1473530,367647,153247,157450,595500,169199,740084,436274,133355,395246,132776,271127,0.529448788
6643,66432021,M2324,168,2021,1583593,1936695,674452,252637,224520,1011879,319072,1756762,981016,254612,869077,698985,0,0.236798474
6649,66492021,M1722,123,2021,422893,553786,295885,-47442,-26292,41674,2403,572471,18075,6109,16543,88867,9524,0.352305142
6651,66512021,M2324,168,2021,966041,1467697,30643,253022,-2055,1626677,588030,1059008,1193172,440018,1010380,261450,1044551,0.45052773
6654,66542021,M2331,82,2021,1167532,2325222,117832,231454,-85868,1156810,865123,1379210,532202,393046,339976,119438,745874,0.725057241
6655,66552021,M9900,91,2021,1779681,5163636,3389151,537067,733065,2277463,169829,5472527,2088346,137654,2575521,711227,997061,0.174736106
6661,66612021,M1722,123,2021,310063,424536,19569,13704,11246,312650,82862,360286,398096,61805,417459,118966,179383,0.593449632
6662,66622021,M1722,123,2021,460358,574264,197431,45153,70842,227580,30509,589383,298879,49376,346686,51214,122474,0.68682877
6664,66642021,M2328,201,2021,2005788,4085538,547183,336501,252967,1911543,371746,3790947,1614244,288799,1668286,292963,1149198,0.511700193
6666,66662021,M1722,123,2021,1604835,2006728,664828,69286,225645,916866,10295,2079050,844885,15234,1445695,480742,382979,0.624255339
6667,66672021,M2331,82,2021,1035488,2397192,477304,129353,126243,1761103,273266,1835820,1295835,146167,1245395,230959,1377782,0.470979218
6668,66682021,M2326,110,2021,2137919,4549673,1927403,-297116,167007,1266112,438774,3577273,1689699,797030,1392749,468092,1037528,0.671758715
6669,66692021,M2325,106,2021,27370026,84737458,1038420,8648012,-14212457,192625942,13166129,54724165,186927647,8167300,163600423,4234105,177004761,0.234622351
6670,66702021,M3700,23,2021,8572770,17325721,4349271,2529896,1879365,23215008,3934304,14474231,14229734,3780487,17200853,2328835,17746010,0.40524007
6671,66712021,M3800,27,2021,1697655,2335962,906930,207426,224105,2067136,262302,2275946,1913403,257075,1895403,518836,1299312,0.669660634
6672,66722021,M2328,201,2021,3050575,6192650,1058150,827812,121081,7667219,2467241,4460252,4830183,1441008,5453285,1247875,5342878,0.632674146
6674,66742021,M2327,90,2021,1624717,3239504,138261,32744,-287602,2906921,895538,2746159,2704414,521308,2832098,488802,2334286,0.881874603
6679,66792021,M2324,168,2021,1859932,2454256,42964,625423,402881,2735340,569980,1600004,1898253,438952,1394525,357522,1622712,0.202016353
6680,66802021,M2325,106,2021,376613,590984,91747,32976,-10724,392016,21659,535341,400246,30986,371511,82417,269261,0.471385828
6683,66832021,M2324,168,2021,1859836,2283263,460747,419700,348399,1481720,183893,2157265,1228663,245886,824346,264801,676197,0.364168522
6684,66842021,M2324,168,2021,898716,1101086,32034,147648,232671,623011,29138,477444,343824,24023,251778,182418,257505,0.539736745
6690,66902021,M2336,15,2021,1112966,2104873,371959,113599,624968,1447368,263912,923103,803373,149334,642209,409977,905163,0.705556506
6691,66912021,M2331,82,2021,4517248,9051346,354106,956784,890703,10658833,1389900,5030551,5353892,729655,5172442,305881,9115909,0.582751599
6693,66932021,M2324,168,2021,525623,1260221,293474,118080,108349,1212392,157830,936766,860440,133261,750593,171439,888682,0.137066944
6697,66972021,M2330,37,2021,547694,850053,30684,72481,156226,1325626,340254,943742,1230637,499748,1227636,111039,1133326,0.6115059
6698,66982021,M2331,82,2021,1698992,2649647,1304085,74657,95933,856083,304713,2295555,620635,166081,854165,222737,569662,0.787417938
6703,67032021,M1722,123,2021,951594,1126531,8144,142008,149971,1355628,88215,1061215,1328963,113924,1031156,734666,433487,0.648012911
6706,67062021,M2326,110,2021,4021241,8658471,1633069,999467,1591076,5714727,1352935,4961630,3159682,733451,3717808,1040148,3449332,0.501108534
6712,67122021,M1722,123,2021,1897786,2022615,90992,369601,135688,438841,33663,858324,70597,15398,10819,129278,193361,0.194806585
6715,67152021,M2328,201,2021,1829341,3123914,629615,185139,59731,2473397,995510,2821274,2404160,1007453,2245138,401670,1830689,0.238260592
6716,67162021,M2324,168,2021,827926,1132101,16732,282431,362776,966270,164672,734117,682109,137365,521678,200162,424109,0.373010759
6719,67192021,M2324,168,2021,2902379,4745639,473588,1113190,994939,5950897,982995,3235855,4199287,736081,2815435,1129884,3457641,0.096477234
6721,67212021,M9900,91,2021,431446,859768,123325,108872,125067,2216920,334794,787175,2078325,307984,1876118,47143,2041510,0.461735873
6727,67272021,M2328,201,2021,772796,3504381,312218,121170,773690,1250625,180663,1961808,969462,342296,779033,118504,963933,0.610592808
6728,67282021,M3800,27,2021,903684,1231902,240339,269934,173128,1943940,170264,1031757,1364595,110581,1118642,430672,1171203,0.310991046
6732,67322021,M2324,168,2021,5157763,7220887,578598,1661349,1389001,5873003,774850,6213228,5296054,452893,4806152,791559,3181972,0.40091131
6733,67332021,M1722,123,2021,943446,1023861,4475,-144267,-136798,9269,5054,725344,1393,275,1461,167368,6210,0.418897771
6735,67352021,M2331,82,2021,623629,964757,416686,155027,78512,453725,82943,828446,340312,40529,218186,131530,129128,0.274635451
6741,67412021,M2336,15,2021,2411938,4191848,24829,298642,-268695,1100926,54511,1819253,875213,41169,669222,462395,270480,0.14962327
6743,67432021,M2331,82,2021,2763724,9091213,3520462,-46191,-870620,5678706,1778649,7059007,4998255,1337565,2327439,689810,5007824,0.515957062
6747,67472021,M1722,123,2021,1186193,1378217,247747,240421,205731,644642,88061,870994,541066,79272,488349,201587,215602,0.237176097
6751,67512021,M2330,37,2021,366165,668555,8435,31816,72678,1238275,356519,602023,983605,343793,1074119,94834,1104834,0.722966
6752,67522021,M2330,37,2021,820455,1871920,871744,134772,204407,1181294,144644,1334917,1091208,123696,967847,438422,600333,0.599076132
6754,67542021,M3800,27,2021,2003068,4320843,915595,232345,505130,4136015,685017,3873112,3117134,339776,4220757,539168,3250918,0.780393807
6756,67562021,M2324,168,2021,3201770,4075185,72889,880311,897261,3367047,383415,3040576,1969592,230399,1585688,765330,1572102,0.189654529
6761,67612021,M2328,201,2021,933202,1596509,102099,188609,-11882,1894207,561301,1146804,1464275,465796,1295917,341711,1308895,0.50389118
6762,67622021,M1722,123,2021,1067614,1583955,163020,130252,72824,531317,100256,1675728,554314,89878,383372,76431,274120,0.238890373
6763,67632021,M2336,15,2021,491968,4055228,14506,317412,613901,1406842,12075,2970267,1021129,394,843612,210803,798374,0.0854832
6767,67672021,M1722,123,2021,386007,502479,72464,-47389,-19965,144499,42110,396971,102368,26142,75261,137288,42109,0.458849277
6768,67682021,M3700,23,2021,12056158,16477190,3802750,646190,2210405,12335924,1764362,16294867,13514535,2546049,17208037,1639029,9901350,0.936163455
6770,67702021,M2324,168,2021,66595681,132061421,52484369,16092355,24191234,65622945,10797764,78914033,45684615,6234704,35897121,7767638,38038331,0.484016019
6776,67762021,M2329,35,2021,2043026,6567242,144567,360193,276461,21299939,2742043,4786852,17281341,2098786,13502936,917592,20064965,0.700305213
6781,67812021,M2328,201,2021,10320534,14837124,1086105,2436430,1465335,11549800,2528405,6692504,6306568,1693623,4859351,1148485,7374326,0.129635054
6788,67882021,M2324,168,2021,1400872,1779968,220267,229723,117796,1089854,150463,1022749,730182,139112,694813,259583,536028,0.382077577
6789,67892021,M2324,168,2021,8916575,15089175,9773826,2165280,3794727,9029178,1314255,11771768,6946349,918990,3395724,890261,5460206,0.092382655
6790,67902021,M1900,7,2021,5342587,7943667,3114280,1070697,1227962,9890353,1272661,7541547,10147738,1210001,10548751,1443228,7209860,0.554170856
6792,67922021,M2327,90,2021,1777029,2438548,506228,291024,371488,1705810,371592,1522339,1291635,353565,1111293,375693,982430,0.485330795
6796,67962021,M1722,123,2021,486121,715838,127340,66481,45952,485871,136536,618329,402473,126224,314504,169099,230149,0.302648854
6799,67992021,M2324,168,2021,683282,1034191,35364,275950,309010,1054785,183040,542569,635552,147006,400631,179691,525655,0.141094713
6803,68032021,M2335,21,2021,5896362,12284859,3896431,1077747,2009484,5955250,1041790,9885996,5637590,840188,5321559,174178,4511035,0.373157402
6804,68042021,M3700,23,2021,773698,2133629,879043,49461,-142886,1798693,214713,1598846,1361994,174683,2083908,95987,1630707,0.588519243
6806,68062021,M2335,21,2021,6180104,10166627,936470,456640,-3361054,4334413,127681,7185531,523537,353924,443480,231274,3494345,0.50382193
6823,68232021,M2324,168,2021,398940,774062,86817,96994,21216,828908,158963,375127,647556,64815,358457,116959,590839,0.262310723
7402,74022021,M2326,110,2021,347351,754692,6929,37716,59007,550755,64283,401364,411300,51637,581270,125500,370101,0.312415968
7556,75562021,M2324,168,2021,790950,948018,182901,101811,151008,475300,83362,856210,421839,91885,383160,81366,276832,0.335387385
8011,80112021,M2327,90,2021,3594226,6727633,1972445,-256240,117994,1727969,316927,6749038,1437057,194928,1512335,270716,1640256,1.668591802
8016,80162021,M2324,168,2021,15197067,22672777,1460550,7073018,8421531,22255670,1952110,13816160,13804562,1378563,13802738,4202687,9904534,0.85552419
8021,80212021,M2331,82,2021,5233067,7554002,1707658,492347,810064,3773746,1374512,6366658,2973426,1094498,3006253,608831,2538247,1.374894625
8024,80242021,M2324,168,2021,674229,772449,133216,75742,140721,536317,86156,670726,437366,86054,541684,159102,292725,0.825762334
8027,80272021,M1500,91,2021,2425154,3624352,435686,244142,21451,2544782,750627,2523085,2040567,568157,1468944,542353,1690260,0.377071263
8028,80282021,M2324,168,2021,2517056,6327979,3635757,255174,677941,2651386,463466,5123329,2442176,359670,2649059,434088,1984744,0.318654594
8032,80322021,M2329,35,2021,1867039,3173457,88299,150492,-73650,3824365,1113820,2642744,2972423,899858,3276707,374001,3260876,1.375955217
8033,80332021,M9900,91,2021,966071,1436896,188782,25852,31500,1183168,109167,1277529,908235,98362,815458,362695,747208,0.435903972
8034,80342021,M2327,90,2021,717543,853170,3214,79876,58748,526274,150401,732312,316079,72335,410828,117456,325510,0.835460924
8038,80382021,M2328,201,2021,477967,1026564,419100,-126750,-28219,66302,17396,1149920,145252,50718,327915,93815,92773,0.198432789
8039,80392021,M2328,201,2021,7913393,14074880,3360247,744862,228233,9405002,3963359,11531915,8766318,4182374,7583654,1249835,7206359,0.955832212
8040,80402021,M2324,168,2021,759587,1030187,272928,61121,210489,1106908,54315,1005543,832299,48098,982774,313388,694584,0.282900815
8042,80422021,M2328,201,2021,3737048,7968387,1700823,163587,255297,4300713,1650320,7551090,3746016,1623676,3727911,490725,3612732,0.828761438
8043,80432021,M2328,201,2021,2537275,5202382,117107,140151,-87662,6154734,2858611,4662027,5776641,2583355,5368489,199653,5827903,1.462590981
8044,80442021,M2336,15,2021,7654310,24430526,957115,62245,736866,48579367,2706707,16461729,43869852,502473,38883580,5314263,43023627,0.886707246
8046,80462021,M2328,201,2021,40478974,56345175,24471003,10581525,15929052,52228457,11061551,44556237,38512743,9159683,31093989,2012208,37345601,0.256195607
8047,80472021,M2331,82,2021,486490,661149,86137,17839,2777,650629,71390,602568,562364,53394,627885,195908,448295,0.87591499
8048,80482021,M2327,90,2021,1119432,1452570,255903,160010,-11545,884326,63033,1256500,781171,33888,1119980,178196,609177,0.726696325
8049,80492021,M2326,110,2021,1999578,2465572,303975,309079,170449,2025477,235948,2112316,1775122,186504,1911752,171701,1515189,0.797803757
8050,80502021,M2325,106,2021,5816150,10550298,2229005,220759,404507,5706855,748972,9984839,4239154,832991,3840356,878346,4671885,0.562346751
8054,80542021,M2324,168,2021,3569486,4018167,26167,300147,-106007,1486603,120896,2766289,1148503,108298,1183792,593479,753641,1.17621099
8059,80592021,M2327,90,2021,1842376,2724431,29368,-150566,-485765,1692313,708746,2535932,1295230,347332,2652479,175921,1671999,0.981684765
8064,80642021,M2326,110,2021,3144066,7654251,711354,389036,2377525,4532187,1232980,7166151,3806879,2095446,5780564,594463,3312224,1.320137498
8066,80662021,M3800,27,2021,661768,1960291,84389,109243,90902,5921610,805946,2217906,6418948,870616,7272318,527780,5228361,0.861370938
8067,80672021,M2329,35,2021,174629,372857,108067,-27451,-24556,228385,32522,489033,259045,39584,236851,96042,159900,0.404796013
8068,80682021,M2329,35,2021,552926,1011580,33644,-35772,122439,363350,204292,1170501,1899030,431605,2306296,57426,351160,0.311893968
8069,80692021,M2326,110,2021,35697885,57009999,5274647,5212048,4690437,19650564,3247721,45800633,15362855,1389905,13601676,5564574,11062744,0.172552855
8070,80702021,M2329,35,2021,14720967,30308595,2766908,2488063,2315042,20670509,4800350,23319671,16424018,3679214,15464381,1588695,16522546,0.700088996
8071,80712021,M2328,201,2021,1082693,2538651,372758,81086,13427,2573161,518350,2353494,2120689,500736,4854001,327969,2155408,1.396631628
8072,80722021,M2329,35,2021,2282647,2593866,719686,43310,1664,1355756,273422,2500072,1222174,283023,804056,193619,1129362,1.255857724
8074,80742021,M2328,201,2021,1406440,2638689,922706,80326,103514,1386964,407697,2342318,1232532,380892,1232076,179178,1098581,0.97649425
8076,80762021,M2325,106,2021,3611985,6481745,340033,139917,147415,2554581,585523,6333088,2243920,541771,3130115,617790,1798477,0.531427577
8077,80772021,M2700,44,2021,490488,3730662,808617,-362481,102574,391664,18073,4333561,441242,20300,1218871,92258,583703,0.08895592
8080,80802021,M2500,83,2021,9951,342860,4013,-47800,-7143,314197,30043,391904,52124,24648,15766,59519,251083,0.021746292
8081,80812021,M2324,168,2021,6838957,10192153,1183175,2290515,1595620,9415169,2141918,7803097,7407799,1677039,5672678,1753942,4865243,0.561869223
