,名稱,年/月,Year,Key,Equity,PreEquity,AT,NI,PreSale,OS,BVBV,PrePBRatio,PreAB,PBRatio,AB,NB,BVE,LNAT,NIS,Industry,Price3m,RPA,LN_RPA_Count,RPA_Count,Finance,KY,Price
6240,松崗,22-Dec,2022,62402022,392994,344248,1059550,-17868,13071,22867,1.141601404,1.604186662,3.077868281,1.404886562,2.696097141,-0.045466343,17.19,14,-0.78,M9900,23.4,0,0,0,0,0,24.15
6240,松崗,21-Dec,2021,62402021,344248,328639,1018697,-5675,13978,22867,1.047495885,1.391618159,3.099744705,1.328903654,2.959195115,-0.016485208,15.05,14,-0.25,M9900,27.7,0,0,0,0,0,20
6240,松崗,20-Dec,2020,62402020,328639,330659,1026424,11284,28784,22867,0.993890987,1.009675224,3.104176811,1.016005567,3.123256826,0.034335548,14.37,14,0.49,M2330,14.95,0,0,0,0,0,14.6
6240,松崗,19-Dec,2019,62402019,330659,372193,1066181,-2502,38678,23098,0.888407359,0.899858407,2.864591758,1.012569832,3.224412461,-0.007566708,14.32,14,-0.11,M2330,12.4,0,0,0,0,0,14.5
6240,松崗,18-Dec,2018,62402018,372193,268806,902807,-3844,177627,23098,1.384615671,1.787305343,3.358582026,1.291123526,2.425642073,-0.010327975,16.11,14,-0.17,M2330,27.45,0,0,0,0,0,20.8
6240,松崗,17-Dec,2017,62402017,268806,305419,842567,-38375,190857,23098,0.880122062,5.210717735,2.758724899,5.919243986,3.134479885,-0.14276095,11.64,14,-1.66,M2330,74.8,0,0,0,0,0,68.9
6241,易通展,22-Dec,2022,62412022,305551,248910,595756,-50060,276749,41500,1.227556145,2.450885862,2.393459483,1.997282609,1.949775978,-0.16383517,7.36,13,-1.21,M2327,14.1,0,0,0,0,0,14.7
6241,易通展,21-Dec,2021,62412021,248910,168852,692367,-85097,269425,33717,1.474131192,4.003659122,4.100437069,2.716802168,2.781595758,-0.341878591,7.38,13,-2.52,M2327,35.6,0,0,0,0,0,20.05
6241,易通展,20-Dec,2020,62412020,168852,156040,237233,3505,210412,23717,1.082107152,2.941066073,1.52033453,2.717696629,1.404975955,0.020757823,7.12,12,0.15,M2327,24.08,0,0,0,0,0,19.35
6241,易通展,19-Dec,2019,62412019,156040,155595,233963,2134,136509,23717,1.002859989,1.981561104,1.50366657,1.975683891,1.499378365,0.013675981,6.58,12,0.09,M2327,8.93,0,0,0,0,0,13
6241,易通展,18-Dec,2018,62412018,155595,185081,205938,-29337,126254,23717,0.84068597,1.498002118,1.1126912,1.782012195,1.323551528,-0.18854719,6.56,12,-1.24,M2327,9.35,0,0,0,0,0,11.69
6241,易通展,17-Dec,2017,62412017,185081,226743,221859,-39006,163235,23717,0.816258936,1.15895247,0.978460195,1.420512821,1.198712996,-0.210750968,7.8,12,-1.64,M2327,11.92,0,0,0,0,0,11.08
6242,立康,22-Dec,2022,62422022,570137,492000,688839,114292,386969,23310,1.158815041,3.033616463,1.400079268,2.617743254,1.208199082,0.200464099,24.46,13,4.9,M1722,50.29,0,0,0,0,0,64.03
6242,立康,21-Dec,2021,62422021,492000,508303,616072,53190,456720,22200,0.967926611,1.663570744,1.212017242,1.718862816,1.252178862,0.108109756,22.16,13,2.4,M1722,29.83,0,0,0,0,0,38.09
6242,立康,20-Dec,2020,62422020,508303,483435,644766,70379,483297,22200,1.051440214,1.636178597,1.33371808,1.555895197,1.268467823,0.138458754,22.9,13,3.17,M1722,29.26,0,0,0,0,0,35.63
6242,立康,19-Dec,2019,62422019,483435,466919,626438,72172,495567,22200,1.035372302,1.239041461,1.341641698,1.19651056,1.295806055,0.149289977,21.78,13,3.25,M1722,20.33,0,0,0,0,0,26.06
6242,立康,18-Dec,2018,62422018,466919,445681,609850,76738,495942,22200,1.047652918,1.465451747,1.368355393,1.398953875,1.306115193,0.164349705,21.03,13,3.46,M1722,31.69,0,0,0,0,0,29.42
6242,立康,17-Dec,2017,62422017,445681,340804,596061,133737,450608,22200,1.307734064,2.41865119,1.748984754,1.849103586,1.337416224,0.300073371,20.08,13,6.02,M1722,39.15,0,0,0,0,0,37.13
6243,迅杰,22-Dec,2022,62432022,792884,753200,1164206,76758,826802,45323,1.052687201,3.25540932,1.545679766,3.093196112,1.46831819,0.096808613,17.49,14,1.69,M2324,35.77,0,0,0,0,0,54.1
6243,迅杰,21-Dec,2021,62432021,753200,440353,1085377,60327,636513,44323,1.710445938,3.580239285,2.464788477,2.093584461,1.441020977,0.080094264,16.99,14,1.36,M2324,51.08,0,0,0,0,0,35.57
6243,迅杰,20-Dec,2020,62432020,440353,501590,872973,-61358,559933,74977,0.877914233,4.750431747,1.740411491,5.413969336,1.982439089,-0.139338213,5.87,14,-0.82,M2324,46.55,0,0,0,0,0,31.78
6243,迅杰,19-Dec,2019,62432019,501590,566595,866708,-65253,516391,74977,0.885270784,2.317082343,1.529678165,2.617339312,1.727921211,-0.130092306,6.69,14,-0.87,M2324,11.54,0,0,0,0,0,17.51
6243,迅杰,18-Dec,2018,62432018,566595,625094,953924,-58195,496929,74977,0.906415675,2.135023852,1.526048882,2.354497354,1.683608221,-0.102710049,7.56,14,-0.78,M2324,21.81,0,0,0,0,0,17.8
6243,迅杰,17-Dec,2017,62432017,625094,740795,879070,-110412,516275,74977,0.843815091,3.068733779,1.186657577,3.635491607,1.406300492,-0.176632634,8.34,14,-1.47,M2324,29.53,0,0,0,0,0,30.32
6244,茂迪,22-Dec,2022,62442022,4332040,3286297,9569237,377600,5872989,387042,1.318213174,3.961934323,2.911860066,3.006255585,2.208944747,0.087164477,11.19,16,0.98,M2326,36.15,0,0,0,0,0,33.64
6244,茂迪,21-Dec,2021,62442021,3286297,3242065,8733217,189526,3678395,355042,1.013643156,3.159394306,2.693720515,3.115550756,2.657464313,0.057671598,9.26,16,0.53,M2326,32.13,0,0,0,0,0,28.85
6244,茂迪,20-Dec,2020,62442020,3242065,3106797,7618225,22617,5297076,355042,1.043539375,3.815779525,2.452115475,3.657174151,2.349806373,0.006976109,9.13,16,0.06,M2326,37.27,0,0,0,0,0,33.39
6244,茂迪,19-Dec,2019,62442019,3106797,4532740,9609347,-1083720,14187115,540470,0.685412576,1.275835146,2.119986366,1.860869565,3.093007686,-0.348822276,5.75,16,-2.01,M2326,7.07,0,0,0,0,0,10.7
6244,茂迪,18-Dec,2018,62442018,4532740,11419598,15751587,-4594313,23188614,540656,0.396926407,0.593227509,1.379346891,1.49522673,3.475069605,-1.013584057,8.38,17,-8.5,M2326,12.1,0,0,0,0,0,12.53
6244,茂迪,17-Dec,2017,62442017,11419598,13301604,30435847,-2732788,28962892,539791,0.858512853,0.91144691,2.288133597,1.061436673,2.665229284,-0.239306848,21.16,17,-5.06,M2326,32.66,0,0,0,0,0,22.46
6245,立端,22-Dec,2022,62452022,4282876,3524582,9055109,999990,7680510,118042,1.215144377,3.409390277,2.5691299,2.805953693,2.11425897,0.23348563,36.28,16,8.47,M2327,110.44,0,0,0,0,0,101.8
6245,立端,21-Dec,2021,62452021,3524582,3611007,7874257,550143,7502682,117003,0.976066233,1.946698037,2.180626346,1.994687915,2.234096696,0.156087445,30.12,16,4.7,M2327,48.24,0,0,0,0,0,60.08
6245,立端,20-Dec,2020,62452020,3611007,3473240,7321595,498175,7724798,118004,1.039665269,1.638623568,2.108001463,1.576143791,2.027577072,0.137960131,30.6,16,4.22,M2327,55.33,0,0,0,0,0,48.23
6245,立端,19-Dec,2019,62452019,3473240,3214701,6088366,558757,7460780,118008,1.080423965,1.768265652,1.893913617,1.636765206,1.752935588,0.16087486,29.43,16,4.73,M2327,35.58,0,0,0,0,0,48.17
6245,立端,18-Dec,2018,62452018,3214701,2916912,6001160,476686,6434499,108993,1.102090498,1.895571375,2.057367517,1.720244151,1.866786367,0.148283153,29.49,16,4.37,M2327,55,0,0,0,0,0,50.73
6245,立端,17-Dec,2017,62452017,2916912,2729578,5181080,394206,6120048,104649,1.068631122,1.177004028,1.898124912,1.101542878,1.77622088,0.135144975,27.87,15,3.77,M2327,29.85,0,0,0,0,0,30.7
6246,臺龍,22-Dec,2022,62462022,442233,408942,1390249,22064,1913612,37109,1.081407632,1.205079253,3.399623908,1.11409396,3.143702528,0.049892251,11.92,14,0.59,M2326,13.43,0,0,0,0,0,13.28
6246,臺龍,21-Dec,2021,62462021,408942,318520,1279504,31772,1469148,37109,1.283881703,1.536693803,4.017028758,1.196914701,3.128815333,0.077693169,11.02,14,0.86,M2326,15.86,0,0,0,0,0,13.19
6246,臺龍,20-Dec,2020,62462020,318520,306839,1221194,13472,825486,30757,1.038068824,1.677988065,3.979917807,1.615830116,3.83396333,0.042295617,10.36,14,0.44,M2326,16.01,0,0,0,0,0,16.74
6246,臺龍,19-Dec,2019,62462019,306839,383660,816527,-56542,1045602,30757,0.799768024,0.68062068,2.12825679,0.850701403,2.661092625,-0.184272534,9.98,14,-1.84,M2326,7.18,0,0,0,0,0,8.49
6246,臺龍,18-Dec,2018,62462018,383660,369643,893661,19551,1028630,29574,1.037920372,0.738463923,2.417632689,0.711642251,2.329304593,0.050959183,12.97,14,0.66,M2326,10.99,0,0,0,0,0,9.23
6246,臺龍,17-Dec,2017,62462017,369643,309258,951139,26467,891375,28437,1.195257681,1.563189958,3.075551805,1.307692308,2.573128667,0.071601518,13,14,0.93,M2326,18.17,0,0,0,0,0,17
6248,沛波,22-Dec,2022,62482022,1141125,710560,2182378,176463,4437556,60712,1.605951644,2.405205472,3.071349358,1.497340426,1.912479352,0.1546395,18.8,15,2.91,M2000,24.95,0,0,0,0,0,28.15
6248,沛波,21-Dec,2021,62482021,710560,402950,2447436,50880,3115269,45712,1.763394962,2.154289316,6.073795756,1.222007722,3.444376267,0.071605494,15.54,15,1.11,M2000,19.58,0,0,0,0,0,18.99
6248,沛波,20-Dec,2020,62482020,402950,416631,1394788,53741,3012489,30675,0.967162789,1.663218171,3.34777777,1.719178082,3.461441866,0.133368904,13.14,14,1.75,M2000,21.23,0,0,0,0,0,22.59
6248,沛波,19-Dec,2019,62482019,416631,322498,1235463,84874,2432772,30675,1.291887081,1.87950933,3.830916781,1.455081001,2.965365035,0.203715038,13.58,14,2.77,M2000,18.83,0,0,0,0,0,19.76
6248,沛波,18-Dec,2018,62482018,322498,344299,973869,4741,1660395,30675,0.936680037,1.917304436,2.828555993,2.047573739,3.019767564,0.014700866,10.51,14,0.15,M2000,9.99,0,0,0,0,0,21.52
6248,沛波,17-Dec,2017,62482017,344299,346665,693078,25535,1749925,30675,0.993174967,1.033516507,1.999273073,1.040998217,2.013011946,0.074165188,11.22,13,0.83,M2000,13.15,0,0,0,0,0,11.68
6257,矽格,22-Dec,2022,62572022,19380479,17826823,37569354,3533043,16681264,456741,1.087152714,1.312563738,2.107462109,1.207400424,1.938515245,0.182299055,42.43,17,7.74,M2324,51.78,0,0,0,0,0,51.23
6257,矽格,21-Dec,2021,62572021,17826823,14946171,36602973,2835343,12428549,452093,1.192735116,1.335452803,2.448986633,1.119705808,2.05325273,0.15904926,39.43,17,6.27,M2324,50.7,0,0,0,0,0,44.15
6257,矽格,20-Dec,2020,62572020,14946171,13523182,29813911,1860339,10046619,430459,1.1052259,1.449910787,2.204652056,1.311923963,1.994752435,0.12446927,34.72,17,4.32,M2324,42.54,0,0,0,0,0,45.55
6257,矽格,19-Dec,2019,62572019,13523182,11889872,24743361,1518493,9541489,420854,1.137369856,1.1135584,2.081045195,0.979147214,1.829699622,0.112288143,32.13,17,3.61,M2324,23.98,0,0,0,0,0,31.46
6257,矽格,18-Dec,2018,62572018,11889872,10325242,19470749,1318883,6831740,389956,1.151534463,0.802931743,1.88574263,0.697277796,1.637591136,0.110924912,30.49,17,3.38,M2324,21.54,0,0,0,0,0,21.26
6257,矽格,17-Dec,2017,62572017,10325242,8089519,18660029,1081118,5795609,360016,1.276372798,1.150873588,2.30669203,0.90167364,1.807224373,0.104706311,28.68,17,3,M2324,25.35,0,0,0,0,0,25.86
6259,百徽,22-Dec,2022,62592022,322499,285261,469215,24853,371182,19762,1.130540102,1.350899702,1.644862074,1.194852941,1.454934744,0.077063805,16.32,13,1.26,M2328,20.65,0,0,0,0,0,19.5
6259,百徽,21-Dec,2021,62592021,285261,214101,426376,45,187504,17611,1.3323665,2.211852303,1.991471315,1.659876543,1.494687321,0.00015775,16.2,13,0,M2328,36.12,0,0,0,0,0,26.89
6259,百徽,20-Dec,2020,62592020,214101,206978,289263,8214,195657,15507,1.034414286,1.057135396,1.397554329,1.021723389,1.351058613,0.038365071,13.81,13,0.53,M2328,18.33,0,0,0,0,0,14.11
6259,百徽,19-Dec,2019,62592019,206978,116924,266347,52704,245875,111336,1.770192604,12.88337792,2.277949779,7.274193548,1.286837248,0.254635758,1.86,12,0.47,M2328,13.86,0,0,0,0,0,13.53
6259,百徽,18-Dec,2018,62592018,116924,138611,216104,-20293,286954,111336,0.843540556,14.417912,1.559068184,17.0952381,1.848243303,-0.173557182,1.05,12,-0.18,M2328,13.2,0,0,0,0,0,17.95
6259,百徽,17-Dec,2017,62592017,138611,135847,267452,-59625,449112,111336,1.020346419,17.30110315,1.968773694,16.888,1.929514974,-0.430160665,1.25,12,-0.54,M2328,24.54,0,0,0,0,0,21.11
6261,久元,22-Dec,2022,62612022,7037064,6875888,8679966,999657,5221420,128498,1.023440754,1.141475521,1.262377456,1.11541271,1.233464127,0.142055977,54.76,16,7.78,M2324,62.18,0,0,0,0,0,61.08
6261,久元,21-Dec,2021,62612021,6875888,6184933,8905202,1149808,3503969,128498,1.111715842,1.173426946,1.439821903,1.055503644,1.295134825,0.167223201,53.51,16,8.95,M2324,69.31,0,0,0,0,0,56.48
6261,久元,20-Dec,2020,62612020,6184933,5962449,7882901,530805,3232841,128498,1.037314198,1.535308314,1.322091141,1.480157906,1.274532966,0.085822272,48.13,16,4.13,M2324,55.29,0,0,0,0,0,71.24
6261,久元,19-Dec,2019,62612019,5962449,5974539,7181903,332032,3490642,128498,0.997976413,1.095812263,1.202084881,1.098060345,1.204522336,0.055687185,46.4,16,2.58,M2324,32.55,0,0,0,0,0,50.95
6261,久元,18-Dec,2018,62612018,5974539,6125545,7659910,439322,3670383,128498,0.975348153,0.661207608,1.250486283,0.677849462,1.282092225,0.073532368,46.5,16,3.42,M2324,33.08,0,0,0,0,0,31.52
6261,久元,17-Dec,2017,62612017,6125545,5775039,7803353,491048,3615951,128498,1.06069327,0.82594174,1.351220832,0.778686805,1.273903465,0.080163969,47.67,16,3.82,M2324,39.52,0,0,0,0,0,37.12
6263,普萊德,22-Dec,2022,62632022,1551046,1405064,1994915,437809,1427097,62501,1.103897047,5.521189156,1.419803653,5.000805802,1.286173975,0.282266935,24.82,15,7,M2327,106.46,0,0,0,0,0,124.12
6263,普萊德,21-Dec,2021,62632021,1405064,1333890,1774602,320744,1227105,62501,1.053358223,3.133273261,1.33039606,2.974644128,1.26300439,0.228277146,22.48,14,5.13,M2327,65.7,0,0,0,0,0,66.87
6263,普萊德,20-Dec,2020,62632020,1333890,1345074,1660456,270049,1348032,62501,0.991685216,2.637443561,1.234471858,2.659793814,1.244822287,0.202452226,21.34,14,4.32,M2327,54.39,1,1.098612289,2,0,0,56.76
6263,普萊德,19-Dec,2019,62632019,1345074,1301192,1651876,311678,1367538,62501,1.033724462,2.504474466,1.269509803,2.422862454,1.228093027,0.231718106,21.52,14,4.99,M2327,45.59,0,0,0,0,0,52.14
6263,普萊德,18-Dec,2018,62632018,1301192,1268688,1587799,300798,1361090,62501,1.025620168,2.344979696,1.251528351,2.286263208,1.220264957,0.231171111,20.82,14,4.81,M2327,45.97,0,0,0,0,0,47.6
6263,普萊德,17-Dec,2017,62632017,1268688,1206492,1534165,306170,1279531,62501,1.051551109,2.219279398,1.271591523,2.110344828,1.209253181,0.241328049,20.3,14,4.9,M2327,43.32,0,0,0,0,0,42.84
6264,富裔,22-Dec,2022,62642022,714027,907872,3255478,-255929,593987,116355,0.786484218,1.029143591,3.585833686,1.30781759,4.559320586,-0.358430423,6.14,15,-2.2,M2500,8.17,0,0,0,0,0,8.03
6264,富裔,21-Dec,2021,62642021,907872,955888,3262993,-144925,253704,116355,0.949768174,1.056568761,3.413572511,1.112820513,3.594111284,-0.159631534,7.8,15,-1.25,M2500,9.12,0,0,0,0,0,8.68
6264,富裔,20-Dec,2020,62642020,955888,961665,2713271,-77830,187399,116355,0.993992711,1.300677731,2.82143054,1.307785888,2.838482123,-0.081421673,8.22,15,-0.67,M2500,7.28,0,0,0,0,0,10.75
6264,富裔,19-Dec,2019,62642019,961665,1093619,2362138,-64041,340646,116355,0.879341891,0.614959963,2.159927726,0.699757869,2.456300271,-0.066593876,8.26,15,-0.55,M2500,5.34,0,0,0,0,0,5.78
6264,富裔,18-Dec,2018,62642018,1093619,1083724,2487405,-1883,427606,116355,1.009130554,0.648490021,2.295238456,0.642553191,2.274471274,-0.001721806,9.4,15,-0.02,M2500,6.15,0,0,0,0,0,6.04
6264,富裔,17-Dec,2017,62642017,1083724,1078542,2628907,5206,335054,116355,1.004804634,0.731438275,2.437463724,0.728249194,2.425808601,0.004803806,9.31,15,0.04,M2500,7.23,0,0,0,0,0,6.78
6265,方土昶,22-Dec,2022,62652022,1385619,1376842,1568628,12468,1610841,118172,1.006374733,0.965568308,1.139294124,0.959079284,1.132077433,0.008998145,11.73,14,0.11,M2329,10.6,0,0,0,0,0,11.25
6265,方土昶,21-Dec,2021,62652021,1376842,1301133,1653036,71935,1035163,118172,1.05818698,1.003587335,1.2704589,0.948497854,1.200599633,0.052246372,11.65,14,0.61,M2329,13.3,0,0,0,0,0,11.05
6265,方土昶,20-Dec,2020,62652020,1301133,1324724,1531870,-53898,874215,118172,0.982191762,0.818901869,1.156369176,0.833787466,1.177335445,-0.041423897,11.01,14,-0.46,M2329,8.06,0,0,0,0,0,9.18
6265,方土昶,19-Dec,2019,62652019,1324724,1300743,1437899,22488,1863886,118172,1.018436386,0.546914679,1.10544435,0.537020517,1.08543289,0.016975612,11.21,14,0.19,M2329,5.03,0,0,0,0,0,6.02
6265,方土昶,18-Dec,2018,62652018,1300743,1460900,1501564,-150156,4235768,118172,0.890371004,0.468352303,1.027834896,0.525885559,1.154389453,-0.115438638,11.01,14,-1.27,M2329,5.78,0,0,0,0,0,5.79
6265,方土昶,17-Dec,2017,62652017,1460900,1544472,2034429,-38440,8195568,118172,0.945889599,0.568490695,1.317232685,0.601132686,1.392586077,-0.026312547,12.36,15,-0.33,M2329,7.38,0,0,0,0,0,7.43
6266,泰詠,22-Dec,2022,62662022,2156041,1628277,3187863,327686,2549100,123423,1.324124212,3.111580001,1.957813689,2.349742416,1.478572532,0.15198505,17.47,15,2.66,M2328,31.15,0,0,0,0,0,41.05
6266,泰詠,21-Dec,2021,62662021,1628277,1576959,2970974,158528,2212106,102360,1.032542381,1.098272815,1.883989374,1.063482087,1.824612151,0.097359356,15.91,15,1.55,M2328,19.09,0,0,0,0,0,16.92
6266,泰詠,20-Dec,2020,62662020,1576959,1572056,2256099,146153,3061456,98946,1.003118846,0.947254614,1.435126357,0.944165621,1.430664336,0.092680279,15.94,15,1.48,M2328,14.98,0,0,0,0,0,15.05
6266,泰詠,19-Dec,2019,62662019,1572056,1565203,2387849,171054,3163915,98946,1.004378346,0.855313579,1.525584221,0.851478918,1.518933804,0.108809101,15.89,15,1.73,M2328,11.58,0,0,0,0,0,13.53
6266,泰詠,18-Dec,2018,62662018,1565203,1432804,2602543,260296,2361881,92197,1.092405521,1.097120646,1.816398475,1.004122497,1.662751094,0.166301751,16.98,15,2.82,M2328,17.15,0,0,0,0,0,17.05
6266,泰詠,17-Dec,2017,62662017,1432804,1381604,2152537,114624,2223205,92197,1.037058376,0.55387441,1.557998529,0.534105534,1.502324812,0.079999777,15.54,15,1.24,M2328,8.44,0,0,0,0,0,8.3
6269,台郡,22-Dec,2022,62692022,24946880,25684454,46120668,3626018,35568666,322791,0.971283252,1.163756356,1.795664724,1.198240166,1.848754955,0.145349559,77.28,18,11.23,M2328,93.97,0,0,0,0,0,92.6
6269,台郡,21-Dec,2021,62692021,25684454,25557489,48315063,2820961,29897996,351331,1.00496782,1.129978309,1.890446397,1.124333197,1.881101424,0.109831457,73.11,18,8.03,M2328,91.6,0,0,0,0,0,82.2
6269,台郡,20-Dec,2020,62692020,25557489,21927802,42767373,2756731,26033230,361780,1.165528994,2.010035361,1.950372089,1.724660249,1.673379298,0.107863922,70.64,18,7.62,M2328,108.53,0,0,0,0,0,121.83
6269,台郡,19-Dec,2019,62692019,21927802,19201677,34453687,3123903,26770491,333115,1.141973277,1.762232627,1.794306143,1.543065472,1.57123304,0.142463116,65.83,17,9.38,M2328,79.76,0,0,0,0,0,101.58
6269,台郡,18-Dec,2018,62692018,19201677,17860408,27624702,2660609,25846403,318249,1.075097333,1.217550807,1.546700501,1.132416308,1.438660904,0.138561283,60.34,17,8.36,M2328,73.56,0,0,0,0,0,68.33
6269,台郡,17-Dec,2017,62692017,17860408,15529902,30726233,3076887,19096283,317991,1.150065725,1.45707549,1.978520727,1.266868435,1.720354485,0.172274172,56.17,17,9.68,M2328,75.09,0,0,0,0,0,71.16
6270,倍微,22-Dec,2022,62702022,1570684,1457054,2633430,166729,4186600,72146,1.077986128,1.195786772,1.807366096,1.109324759,1.676613501,0.106150569,21.77,15,2.31,M2329,23.1,0,0,0,0,0,24.15
6270,倍微,21-Dec,2021,62702021,1457054,1522866,2348978,170472,3698478,72146,0.956784116,0.938975406,1.542471892,0.981188119,1.612142035,0.116997723,20.2,15,2.36,M2329,21.04,0,0,0,0,0,19.82
6270,倍微,20-Dec,2020,62702020,1522866,1350401,2049142,92197,3149776,72146,1.127713916,0.930674163,1.517432229,0.825201326,1.345582605,0.060541768,21.11,15,1.28,M2329,17.22,0,0,0,0,0,17.42
6270,倍微,19-Dec,2019,62702019,1350401,1220755,1816191,69823,3075781,72146,1.10620149,0.827983879,1.487760443,0.748397436,1.344927173,0.051705382,18.72,14,0.97,M2329,10.63,0,0,0,0,0,14.01
6270,倍微,18-Dec,2018,62702018,1220755,1266975,1614024,70470,2703463,72146,0.963519406,0.547796539,1.273919375,0.56855792,1.322152275,0.057726571,16.92,14,0.98,M2329,9.38,0,0,0,0,0,9.62
6270,倍微,17-Dec,2017,62702017,1266975,1217153,1749823,24062,2359442,72146,1.040933227,0.542360656,1.437636024,0.521070615,1.381103021,0.018991693,17.56,14,0.33,M2329,9.76,0,0,0,0,0,9.15
6271,同欣電,22-Dec,2022,62712022,24523998,22982941,34262737,3101947,13860114,160814,1.067052211,0.943489337,1.49078993,0.884196721,1.397110577,0.126486187,152.5,17,19.29,M2324,146.26,0,0,0,0,0,134.84
6271,同欣電,21-Dec,2021,62712021,22982941,21209533,27537856,2718893,10178002,178708,1.083613722,1.313250456,1.298371633,1.21188088,1.198186777,0.118300482,128.61,17,15.21,M2324,224.88,0,0,0,0,0,155.86
6271,同欣電,20-Dec,2020,62712020,21209533,10176726,25437173,1470132,7430654,178826,2.084121455,2.830331073,2.499543861,1.358094435,1.19932735,0.06931468,118.6,17,8.22,M2324,155,0,0,0,0,0,161.07
6271,同欣電,19-Dec,2019,62712019,10176726,10448685,12422791,741413,7413512,165358,0.97397194,2.147392425,1.18893344,2.204907377,1.22070605,0.072853784,61.54,16,4.48,M2324,105.16,0,0,0,0,0,135.69
6271,同欣電,18-Dec,2018,62712018,10448685,10413938,12463341,1013209,7745602,165358,1.003336586,1.617069232,1.196794239,1.611647413,1.192814311,0.096970001,63.19,16,6.13,M2324,95.82,0,0,0,0,0,101.84
6271,同欣電,17-Dec,2017,62712017,10413938,10146841,12964187,969646,8057845,165358,1.026323168,1.508241126,1.27765745,1.469514131,1.244888053,0.093110406,62.98,16,5.86,M2324,107.83,0,0,0,0,0,92.55
6274,台燿,22-Dec,2022,62742022,11858280,11736709,19762525,1294404,21132040,269152,1.010358185,1.731403241,1.683821674,1.713572401,1.666559147,0.109156134,44.06,17,4.81,M2328,67.19,0,0,0,0,0,75.5
6274,台燿,21-Dec,2021,62742021,11736709,11027211,21950599,1873177,18046852,268961,1.064340657,1.28685144,1.990584836,1.208982585,1.870251618,0.15959985,43.64,17,6.96,M2328,73.53,0,0,0,0,0,52.76
6274,台燿,20-Dec,2020,62742020,11027211,10099800,19379666,1778335,17527071,267195,1.09182469,2.71433167,1.918816808,2.486067361,1.75744039,0.161267885,41.27,17,6.66,M2328,101.16,0,0,0,0,0,102.6
