代號,名稱,年/月,Year,Key,Equity,TA,NI,BVE,NB,LNAT,NIS,Industry,Price3m,RPA,LN_RPA_Count,RPA_Count,Finance,KY,Price
1301,台塑,17-Dec,2017,13012017,345010166,476071036,49958153,54.2,0.144801974,20,7.85,M1300,76.63,0,0,0,0,0,82.89
1303,南亞,22-Dec,2022,13032022,394101430,665316156,37659764,49.69,0.095558557,20,4.75,M1300,74.44,0,0,0,0,0,72.5
1303,南亞,21-Dec,2021,13032021,428740770,668695386,85115251,54.06,0.19852381,20,10.73,M1300,81.2,1,0.693147181,1,0,0,72.31
1303,南亞,20-Dec,2020,13032020,356586478,584712347,27075070,44.96,0.075928482,20,3.41,M1300,67.58,0,0,0,0,0,70.46
1303,南亞,19-Dec,2019,13032019,355570700,554678679,22874076,44.83,0.064330599,20,2.88,M1300,44.8,0,0,0,0,0,52.91
1303,南亞,18-Dec,2018,13032018,386904992,570249344,52566367,48.79,0.13586376,20,6.63,M1300,60.5,0,0,0,0,0,60.27
1303,南亞,17-Dec,2017,13032017,367219759,544071389,53939540,46.3,0.146886268,20,6.8,M1300,58.92,0,0,0,0,0,62.97
1304,台聚,22-Dec,2022,13042022,50924885,77741569,55390,42.84,0.00108768,18,0.05,M1300,25.69,0,0,0,0,0,22.39
1304,台聚,20-Dec,2020,13042020,48723643,77324516,5344689,40.99,0.109693953,18,4.5,M1300,21.87,1,0.693147181,1,0,0,31.82
1304,台聚,21-Dec,2021,13042021,55644961,84825213,9807075,46.81,0.176243721,18,8.25,M1300,26.59,0,0,0,0,0,21.87
1304,台聚,19-Dec,2019,13042019,39176947,71425786,2270814,32.96,0.057963016,18,1.91,M1300,8.28,0,0,0,0,0,10.13
1304,台聚,18-Dec,2018,13042018,36454709,68991038,1488759,30.67,0.040838592,18,1.25,M1300,9.68,0,0,0,0,0,9.48
1304,台聚,17-Dec,2017,13042017,34808419,64393851,2703828,29.87,0.077677415,18,2.32,M1300,11.21,0,0,0,0,0,10.9
1305,華夏,22-Dec,2022,13052022,10041228,16683779,-399256,17.28,-0.039761671,17,-0.69,M1300,25.95,0,0,0,0,0,23.08
1305,華夏,21-Dec,2021,13052021,11835269,16975315,2681983,20.37,0.226609383,17,4.62,M1300,31.43,0,0,0,0,0,27.48
1305,華夏,20-Dec,2020,13052020,10303758,13893625,1766618,18.62,0.171453755,16,3.19,M1300,30.43,0,0,0,0,0,30.88
1305,華夏,19-Dec,2019,13052019,8712566,12331233,646248,16.53,0.074174244,16,1.23,M1300,10.7,0,0,0,0,0,14.33
1305,華夏,18-Dec,2018,13052018,8811104,13224095,1330450,17.39,0.150996969,16,2.63,M1300,15.48,0,0,0,0,0,16.3
1305,華夏,17-Dec,2017,13052017,8200848,12673221,1367356,16.67,0.166733489,16,2.78,M1300,20.45,0,0,0,0,0,19.06
1307,三芳,22-Dec,2022,13072022,8482298,15400050,562999,21.32,0.066373405,17,1.42,M1300,20.31,0,0,0,0,0,25.2
1307,三芳,21-Dec,2021,13072021,7651060,14740117,119168,19.23,0.015575358,17,0.3,M1300,19.08,0,0,0,0,0,18.94
1307,三芳,20-Dec,2020,13072020,7873126,15340889,250216,19.79,0.031781023,17,0.63,M1300,19.89,0,0,0,0,0,21.74
1307,三芳,19-Dec,2019,13072019,8264085,15136071,425285,20.77,0.051461838,17,1.07,M1300,15.21,0,0,0,0,0,19.12
1307,三芳,18-Dec,2018,13072018,8216613,14522208,346007,20.65,0.04211066,16,0.87,M1300,20.08,0,0,0,0,0,21.43
1307,三芳,17-Dec,2017,13072017,8380965,14400134,909702,21.07,0.108543825,16,2.29,M1300,26.71,0,0,0,0,0,24.69
1308,亞聚,22-Dec,2022,13082022,14216958,16390069,1497351,23.94,0.105321476,17,2.52,M1300,27.55,0,0,0,0,0,25.3
1308,亞聚,21-Dec,2021,13082021,15462049,18978546,2974177,26.04,0.192353355,17,5.01,M1300,32.28,0,0,0,0,0,24.15
1308,亞聚,20-Dec,2020,13082020,12109545,16883503,967715,20.8,0.079913407,17,1.66,M1300,19.98,0,0,0,0,0,28.42
1308,亞聚,19-Dec,2019,13082019,10229820,16923091,768447,18.45,0.075118331,17,1.39,M1300,10.46,0,0,0,0,0,14.35
1308,亞聚,18-Dec,2018,13082018,9604436,15597743,284368,17.32,0.029607985,17,0.51,M1300,10.35,0,0,0,0,0,10.09
1308,亞聚,17-Dec,2017,13082017,9816470,14876001,582069,18.95,0.059295144,17,1.12,M1300,12.13,0,0,0,0,0,11.89
1309,台達化,22-Dec,2022,13092022,7206214,9240876,428234,18.12,0.059425657,16,1.08,M1300,20.66,0,0,0,0,0,19.69
1309,台達化,21-Dec,2021,13092021,7661813,10744659,1849407,20.23,0.241379814,16,4.88,M1300,29.21,0,0,0,0,0,23.96
1309,台達化,20-Dec,2020,13092020,6355806,9245870,1917314,18.46,0.301663392,16,5.57,M1300,32.29,0,0,0,0,0,32.63
1309,台達化,19-Dec,2019,13092019,4299763,8004741,355713,12.87,0.082728513,16,1.06,M1300,5.81,0,0,0,0,0,10.34
1309,台達化,18-Dec,2018,13092018,3991957,8727546,184174,12.18,0.046136269,16,0.56,M1300,7.06,0,0,0,0,0,7.3
1309,台達化,17-Dec,2017,13092017,3905550,8811435,524582,11.92,0.134317062,16,1.6,M1300,8.05,0,0,0,0,0,10.83
1310,台苯,22-Dec,2022,13102022,6722246,8912648,-412899,12.73,-0.061422774,16,-0.78,M1300,13.68,0,0,0,0,0,16.34
1310,台苯,21-Dec,2021,13102021,7371126,9299190,103102,13.96,0.01398728,16,0.2,M1300,16.42,0,0,0,0,0,14.02
1310,台苯,20-Dec,2020,13102020,7463726,9012370,193487,14.14,0.025923647,16,0.37,M1300,18.39,0,0,0,0,0,20.58
1310,台苯,19-Dec,2019,13102019,7229260,9304342,1057007,13.7,0.146212337,16,2,M1300,12.27,0,0,0,0,0,14.69
1310,台苯,18-Dec,2018,13102018,7717414,10510046,1231618,14.62,0.159589469,16,2.33,M1300,20.04,0,0,0,0,0,20.2
1310,台苯,17-Dec,2017,13102017,7572262,10924691,1094385,14.34,0.144525506,16,2.07,M1300,16.54,0,0,0,0,0,17.65
1312,國喬,22-Dec,2022,13122022,36107841,60371545,-456334,39.83,-0.012638086,18,-0.5,M1300,18.96,0,0,0,0,0,18.44
1312,國喬,21-Dec,2021,13122021,39230540,48912979,6078852,43.27,0.154952035,18,6.71,M1300,23.37,0,0,0,0,0,19.43
1312,國喬,20-Dec,2020,13122020,31120337,36322368,4334953,34.33,0.139296467,17,4.78,M1300,23.46,0,0,0,0,0,25.55
1312,國喬,19-Dec,2019,13122019,27232077,31486407,2182665,30.04,0.080150515,17,2.41,M1300,11,0,0,0,0,0,12.37
1312,國喬,18-Dec,2018,13122018,25620974,29859901,3161577,28.26,0.123398002,17,3.49,M1300,20.43,0,0,0,0,0,17.49
1312,國喬,17-Dec,2017,13122017,23484064,27999915,3476302,25.9,0.148028127,17,3.83,M1300,25.23,0,0,0,0,0,24.16
1313,聯成,19-Dec,2019,13132019,20571716,45156997,-130181,15.44,-0.006328155,18,-0.1,M1300,7.12,1,0.693147181,1,0,0,8.94
1313,聯成,20-Dec,2020,13132020,24954701,44200637,2138729,18.73,0.085704453,18,1.61,M1300,18.41,1,0.693147181,1,0,0,25.48
1313,聯成,22-Dec,2022,13132022,26106202,50562422,-1230513,19.26,-0.047134892,18,-0.91,M1300,14.4,1,0.693147181,1,0,0,14.85
1313,聯成,21-Dec,2021,13132021,29896737,53771844,2165120,22.18,0.072419943,18,1.61,M1300,18.1,0,0,0,0,0,15.48
1313,聯成,18-Dec,2018,13132018,19774063,45769849,743351,15.28,0.037592224,18,0.57,M1300,10.35,0,0,0,0,0,9.47
1313,聯成,17-Dec,2017,13132017,21263906,45009979,1950106,17.73,0.091709679,18,1.63,M1300,13.85,0,0,0,0,0,15.02
1314,中石化,22-Dec,2022,13142022,79518249,141122929,-3869118,21.01,-0.048656982,19,-1.02,M1300,9.85,0,0,0,0,0,9.8
1314,中石化,21-Dec,2021,13142021,80314522,135241310,586969,21.22,0.007308379,19,0.16,M1300,11.67,0,0,0,0,0,9.6
1314,中石化,20-Dec,2020,13142020,70868031,104909990,-1077503,21.57,-0.015204359,18,-0.33,M1300,10.31,0,0,0,0,0,13.14
1314,中石化,19-Dec,2019,13142019,67193864,96468490,394053,23.7,0.005864419,18,0.14,M1300,6.66,0,0,0,0,0,7.53
1314,中石化,18-Dec,2018,13142018,67190754,89704954,3919461,24.89,0.058333339,18,1.45,M1300,10.02,0,0,0,0,0,9.59
1314,中石化,17-Dec,2017,13142017,62548459,81628960,4122520,23.17,0.065909218,18,1.53,M1300,10.4,0,0,0,0,0,10.77
1315,達新,22-Dec,2022,13152022,10638744,11534541,714493,107.35,0.067159526,16,7.21,M1300,65.5,0,0,0,0,0,68.37
1315,達新,21-Dec,2021,13152021,11570282,12754724,5951,116.75,0.000514335,16,0.06,M1300,71.48,0,0,0,0,0,65.23
1315,達新,20-Dec,2020,13152020,12204094,13066420,-326387,88.05,-0.026744058,16,-2.35,M1300,79.47,0,0,0,0,0,81.37
1315,達新,19-Dec,2019,13152019,8393227,9925313,218548,42.39,0.026038614,16,1.1,M1300,57.66,0,0,0,0,0,70.01
1315,達新,18-Dec,2018,13152018,7723012,9872838,228644,39.01,0.029605548,16,1.15,M1300,36.43,0,0,0,0,0,38.44
1315,達新,17-Dec,2017,13152017,7334715,9538157,78267,37.04,0.010670762,16,0.4,M1300,31.09,0,0,0,0,0,31.33
1316,上曜,22-Dec,2022,13162022,5322044,11806141,131394,24.3,0.024688635,16,0.6,M2500,12.06,0,0,0,0,0,11.15
1316,上曜,21-Dec,2021,13162021,5398088,10599150,-206779,23.21,-0.038305971,16,-0.89,M2500,20.2,0,0,0,0,0,14.95
1316,上曜,20-Dec,2020,13162020,2609608,7095303,-104577,14.13,-0.040073835,16,-0.57,M2500,11.63,0,0,0,0,0,12.67
1316,上曜,19-Dec,2019,13162019,2501178,7057814,-93701,13.54,-0.037462748,16,-0.51,M2500,7.97,0,0,0,0,0,12.13
1316,上曜,18-Dec,2018,13162018,2973824,5805332,239069,16.61,0.080391106,16,1.34,M1721,14.51,0,0,0,0,0,13.12
1316,上曜,17-Dec,2017,13162017,2698991,4598344,298329,21.12,0.110533529,15,2.33,M1721,15.74,0,0,0,0,0,16.07
1319,東陽,22-Dec,2022,13192022,24265487,33540172,1784311,41.03,0.073532874,17,3.02,M2200,44.15,0,0,0,0,0,52.7
1319,東陽,21-Dec,2021,13192021,22267853,34453458,634340,37.65,0.028486806,17,1.07,M2200,30.14,0,0,0,0,0,47.16
1319,東陽,20-Dec,2020,13192020,22359392,35553199,733138,37.8,0.032788816,17,1.24,M2200,33.21,0,0,0,0,0,33.84
1319,東陽,19-Dec,2019,13192019,22738837,37105350,1850306,38.44,0.08137206,17,3.13,M2200,27.99,0,0,0,0,0,33.44
1319,東陽,18-Dec,2018,13192018,21873327,37258233,1920181,36.98,0.087786417,17,3.25,M1300,33.37,0,0,0,0,0,37.88
1319,東陽,17-Dec,2017,13192017,21335968,37673888,2384043,36.07,0.111738216,17,4.03,M1300,42.01,0,0,0,0,0,37.78
1321,大洋,22-Dec,2022,13212022,5913860,11769962,110776,26.03,0.01873159,16,0.49,M1300,37.1,0,0,0,0,0,34.95
1321,大洋,21-Dec,2021,13212021,6626597,12980183,177411,29.16,0.026772565,16,0.78,M1300,33.66,0,0,0,0,0,31.45
1321,大洋,20-Dec,2020,13212020,6604117,12175162,318851,29.06,0.048280641,16,1.4,M1300,34.12,0,0,0,0,0,36.03
1321,大洋,19-Dec,2019,13212019,5327466,11575506,10907,23.45,0.002047315,16,0.05,M1300,23.73,0,0,0,0,0,30.17
1321,大洋,18-Dec,2018,13212018,5347099,11646935,-34597,23.53,-0.006470237,16,-0.15,M1300,25.02,0,0,0,0,0,26.59
1321,大洋,17-Dec,2017,13212017,4780490,10878968,-80390,21.04,-0.016816268,16,-0.35,M1300,25.64,0,0,0,0,0,25.93
1323,永裕,22-Dec,2022,13232022,2908378,5617303,290717,31.86,0.099958465,16,3.19,M1300,32.08,0,0,0,0,0,31.7
1323,永裕,21-Dec,2021,13232021,2726864,5728613,342891,29.88,0.125745545,16,3.76,M1300,33.34,0,0,0,0,0,32.66
1323,永裕,20-Dec,2020,13232020,2581337,5473347,342045,28.28,0.132506914,16,3.75,M1300,30.27,0,0,0,0,0,30.57
1323,永裕,19-Dec,2019,13232019,2369105,5126573,351896,25.96,0.148535417,15,3.86,M1300,24.81,0,0,0,0,0,27.66
1323,永裕,18-Dec,2018,13232018,2281781,4239473,357154,25,0.156524224,15,3.91,M1300,28.59,0,0,0,0,0,27.63
1323,永裕,17-Dec,2017,13232017,2096325,3902668,313039,22.97,0.149327514,15,3.43,M1300,27.08,0,0,0,0,0,28.54
1324,地球,22-Dec,2022,13242022,953592,1176409,4210,12.69,0.004414886,14,0.06,M1300,11.16,0,0,0,0,0,11.6
1324,地球,21-Dec,2021,13242021,949040,1245313,409,12.63,0.000430962,14,0.01,M1300,10.48,0,0,0,0,0,10.43
1324,地球,20-Dec,2020,13242020,972295,1242489,15584,12.94,0.016028057,14,0.21,M1300,9.96,0,0,0,0,0,11.65
1324,地球,19-Dec,2019,13242019,973468,1223456,2612,12.96,0.00268319,14,0.03,M1300,7.11,0,0,0,0,0,9
1324,地球,18-Dec,2018,13242018,1002363,1306824,328,13.34,0.000327227,14,0,M1300,9.84,0,0,0,0,0,9.84
1324,地球,17-Dec,2017,13242017,1025498,1390332,61631,13.65,0.060098606,14,0.82,M1300,11.34,0,0,0,0,0,10.9
1325,恒大,22-Dec,2022,13252022,2879008,3005348,6116,33.76,0.002124343,15,0.07,M1300,23.13,0,0,0,0,0,23.72
1325,恒大,21-Dec,2021,13252021,3048646,3217382,277742,35.75,0.091103395,15,3.26,M1300,41,0,0,0,0,0,25.04
1325,恒大,20-Dec,2020,13252020,3829882,4635081,2012504,44.91,0.525474153,15,23.6,M1300,74.73,0,0,0,0,0,71.04
1325,恒大,19-Dec,2019,13252019,1763717,1874451,33684,20.68,0.019098302,14,0.4,M1300,29.46,0,0,0,0,0,129.26
1325,恒大,18-Dec,2018,13252018,1785545,1909141,59381,20.94,0.033256513,14,0.7,M1300,12.3,0,0,0,0,0,12.18
1325,恒大,17-Dec,2017,13252017,1768423,1897674,39372,20.74,0.022263904,14,0.46,M1300,13.25,0,0,0,0,0,13.4
1326,台化,22-Dec,2022,13262022,373356464,555538628,9131703,63.7,0.024458403,20,1.56,M1300,68.14,0,0,0,0,0,67.1
1326,台化,21-Dec,2021,13262021,443980954,598345271,42793814,75.75,0.096386599,20,7.3,M1300,73.32,0,0,0,0,0,73.67
1326,台化,20-Dec,2020,13262020,395452529,531820428,21017161,67.47,0.053147115,20,3.59,M1300,78.86,0,0,0,0,0,76.25
1326,台化,19-Dec,2019,13262019,409290963,550549017,31189676,69.83,0.076204165,20,5.32,M1300,57.28,0,0,0,0,0,64.72
1326,台化,18-Dec,2018,13262018,433322499,591500932,54693772,73.93,0.126219553,20,9.33,M1300,90.36,0,0,0,0,0,88.06
1326,台化,17-Dec,2017,13262017,418501076,572326493,57010965,71.4,0.136226567,20,9.73,M1300,82.71,0,0,0,0,0,92.62
1336,台翰,22-Dec,2022,13362022,1723535,2773483,166233,21.87,0.096448868,15,2.11,M2328,26.24,0,0,0,0,0,23.79
1336,台翰,21-Dec,2021,13362021,1549064,2266610,70185,20.09,0.045308005,15,0.91,M2328,19.23,0,0,0,0,0,18.65
1336,台翰,20-Dec,2020,13362020,1630910,2453395,-28126,21.15,-0.017245587,15,-0.36,M2328,23.26,0,0,0,0,0,21.54
1336,台翰,19-Dec,2019,13362019,1673480,2352788,76660,19.65,0.045808734,15,0.9,M2328,11.1,0,0,0,0,0,13.49
1336,台翰,18-Dec,2018,13362018,1662726,2507874,129942,19.76,0.078149978,15,1.54,M2328,12.02,0,0,0,0,0,11.35
1336,台翰,17-Dec,2017,13362017,1599691,2421612,96685,19.23,0.060439797,15,1.16,M2328,13.18,0,0,0,0,0,13.07
1337,再生-KY,22-Dec,2022,13372022,4893473,5067362,-434899,18.19,-0.088873281,15,-1.62,M1300,6.98,0,0,0,0,1,9.19
1337,再生-KY,21-Dec,2021,13372021,5300077,5507928,-506293,19.71,-0.095525593,16,-1.88,M1300,6.75,0,0,0,0,1,6.22
1337,再生-KY,20-Dec,2020,13372020,5794990,6532866,-1312806,21.55,-0.226541547,16,-4.88,M1300,7.83,0,0,0,0,1,8.1
1337,再生-KY,19-Dec,2019,13372019,6996255,7586668,-636692,26.01,-0.091004688,16,-2.37,M1300,3.63,0,0,0,0,1,5.03
1337,再生-KY,18-Dec,2018,13372018,7863082,8435471,-1819049,29.24,-0.231340459,16,-6.76,M1300,6.73,0,0,0,0,1,6.59
1337,再生-KY,17-Dec,2017,13372017,9934553,10823343,182700,37.1,0.018390359,16,0.68,M1300,10.91,0,0,0,0,1,9.91
1338,廣華-KY,22-Dec,2022,13382022,6742011,11087758,77252,80.42,0.011458302,16,0.92,M2200,43.34,0,0,0,0,1,42.33
1338,廣華-KY,21-Dec,2021,13382021,6599681,11708434,268368,78.72,0.040663784,16,3.2,M2200,50.25,0,0,0,0,1,53.26
1338,廣華-KY,20-Dec,2020,13382020,6565723,10354080,228888,78.31,0.03486105,16,2.73,M2200,60.34,0,0,0,0,1,57.05
1338,廣華-KY,19-Dec,2019,13382019,6658245,10091517,387841,79.42,0.058249734,16,4.63,M2200,35.66,0,0,0,0,1,45.22
1338,廣華-KY,18-Dec,2018,13382018,6783903,9965581,508561,80.91,0.074965842,16,6.07,M2200,57.96,0,0,0,0,1,51.63
1338,廣華-KY,17-Dec,2017,13382017,6820617,9871537,765018,81.35,0.11216258,16,9.12,M2200,79.33,0,0,0,0,1,75.66
1339,昭輝,22-Dec,2022,13392022,3815549,5537470,357920,51.48,0.093805636,16,4.83,M2200,43.03,0,0,0,0,0,43.27
1339,昭輝,21-Dec,2021,13392021,3550258,5051865,75967,47.89,0.0213976,15,1.02,M2200,31.43,0,0,0,0,0,36.13
1339,昭輝,20-Dec,2020,13392020,3585661,5298401,210073,48.36,0.058586966,15,2.83,M2200,34.1,0,0,0,0,0,32.57
1339,昭輝,19-Dec,2019,13392019,3597889,5348549,450440,48.53,0.125195636,15,6.08,M2200,29.11,0,0,0,0,0,35.27
1339,昭輝,18-Dec,2018,13392018,3442317,6324887,437206,46.43,0.127009221,16,5.9,M1300,27.15,0,0,0,0,0,28.04
1339,昭輝,17-Dec,2017,13392017,3356433,6530380,277774,45.27,0.082758691,16,3.75,M1300,29.22,0,0,0,0,0,31.62
1340,勝悅-KY,22-Dec,2022,13402022,4648537,4789329,-393619,30.4,-0.084675888,15,-2.57,M1300,10.6,0,0,0,0,1,14
1340,勝悅-KY,21-Dec,2021,13402021,4989369,5153271,-485186,32.63,-0.09724396,15,-3.17,M1300,10.65,0,0,0,0,1,10
1340,勝悅-KY,20-Dec,2020,13402020,5421970,5565765,-389728,35.46,-0.071879409,16,-2.55,M1300,10.25,0,0,0,0,1,12.15
1340,勝悅-KY,19-Dec,2019,13402019,5856894,6122503,-329679,38.3,-0.05628905,16,-2.16,M1300,8.69,0,0,0,0,1,10.05
1340,勝悅-KY,18-Dec,2018,13402018,6549928,6788191,151737,47.11,0.023166209,16,1.09,M1300,16.14,0,0,0,0,1,16.54
1340,勝悅-KY,17-Dec,2017,13402017,6588396,6997872,837996,52.13,0.127192719,16,6.63,M1300,37.16,0,0,0,0,1,31.58
1341,富林-KY,22-Dec,2022,13412022,1208175,2451077,300620,23.76,0.24882157,15,5.91,M1300,67.07,0,0,0,0,1,68.03
1341,富林-KY,21-Dec,2021,13412021,1272758,2367518,288811,25.25,0.22691745,15,5.73,M1300,62.88,0,0,0,0,1,62.29
1341,富林-KY,20-Dec,2020,13412020,1216621,2121080,310429,24.63,0.2551567,15,6.28,M1300,53.77,0,0,0,0,1,62.57
1341,富林-KY,19-Dec,2019,13412019,1223512,2144636,281258,24.77,0.229877598,15,5.69,M1300,41.51,0,0,0,0,1,48.86
1341,富林-KY,18-Dec,2018,13412018,1117632,2290036,150858,22.62,0.134980029,15,3.05,M1300,35.87,0,0,0,0,1,39.71
6697,東捷資訊,18-Dec,2018,66972018,276861,942237,45026,13.61,0.162630345,14,2.21,M2330,#N/A,1,1.098612289,2,0,0,#N/A
1342,八貫,22-Dec,2022,13422022,2006312,2986077,499339,28.51,0.248884022,15,7.1,M9900,155,0,0,0,0,0,125
1342,八貫,21-Dec,2021,13422021,1555543,2402395,266011,22.93,0.171008452,15,3.92,M9900,58.88,0,0,0,0,0,61.38
1342,八貫,20-Dec,2020,13422020,1458936,1975262,196235,21.5,0.134505557,14,2.89,M9900,50.26,0,0,0,0,0,49.8
6874,倍力,21-Dec,2021,68742021,271454,560596,78999,18.72,0.291021683,13,5.45,,#N/A,1,0.693147181,1,0,0,#N/A
6916,華凌,22-Dec,2022,69162022,955044,2357778,290211,18.19,0.303871863,15,5.53,M2326,#N/A,1,1.791759469,5,0,0,#N/A
1213,大飲,18-Dec,2018,12132018,606465,1369872,-89640,10.71,-0.147807376,14,-1.58,M1200,10.7,0,0,0,0,0,#N/A
1402,遠東新,22-Dec,2022,14022022,271672077,657757910,14270748,50.75,0.052529315,20,2.67,M1400,29.99,0,0,0,0,0,32.05
1402,遠東新,19-Dec,2019,14022019,271321183,576079699,15152339,50.69,0.055846502,20,2.83,M1400,18.68,1,0.693147181,1,0,0,23.12
1402,遠東新,21-Dec,2021,14022021,269414918,635327585,13895357,50.33,0.051576049,20,2.6,M1400,27.75,0,0,0,0,0,29.03
1402,遠東新,20-Dec,2020,14022020,269424640,616955270,10762085,50.33,0.039944695,20,2.01,M1400,26.38,0,0,0,0,0,27.95
1402,遠東新,18-Dec,2018,14022018,267729437,565589420,16992534,50.02,0.063469054,20,3.17,M1400,23.89,0,0,0,0,0,26.28
1402,遠東新,17-Dec,2017,14022017,255539093,516766280,15047312,47.74,0.058884579,20,2.81,M1400,20,0,0,0,0,0,21.85
1409,新纖,22-Dec,2022,14092022,46077875,181731074,3564214,28.47,0.077351961,19,2.2,M1400,16.91,0,0,0,0,0,16.16
1409,新纖,21-Dec,2021,14092021,46317888,196031587,4900083,28.62,0.105792453,19,3.03,M1400,18.26,0,0,0,0,0,15.82
1409,新纖,20-Dec,2020,14092020,42165245,173954320,2244425,26.05,0.053229265,19,1.39,M1400,14.44,0,0,0,0,0,18.78
1409,新纖,19-Dec,2019,14092019,38176939,157182832,2138776,23.59,0.056022721,19,1.32,M1400,7.88,0,0,0,0,0,8.87
1409,新纖,18-Dec,2018,14092018,36965182,143864326,2890804,22.84,0.078203429,19,1.79,M1400,10.25,0,0,0,0,0,10.21
1409,新纖,17-Dec,2017,14092017,35368505,144455811,1145817,21.85,0.032396535,19,0.71,M1400,6.85,0,0,0,0,0,8.33
1410,南染,22-Dec,2022,14102022,1152691,1376124,60273,18.3,0.052288948,14,0.96,M1400,37.88,0,0,0,0,0,37.25
1410,南染,21-Dec,2021,14102021,1180599,1422922,87021,18.74,0.073709193,14,1.38,M1400,34.56,0,0,0,0,0,33.94
1410,南染,20-Dec,2020,14102020,1138609,1387560,63526,18.07,0.055792638,14,1.01,M1400,31.08,0,0,0,0,0,31.9
1410,南染,19-Dec,2019,14102019,1138829,1370392,61478,18.08,0.053983522,14,0.98,M1400,24.91,0,0,0,0,0,30.8
1410,南染,18-Dec,2018,14102018,1258943,1526933,110331,17.49,0.087637804,14,1.53,M1400,23.41,0,0,0,0,0,25.07
1410,南染,17-Dec,2017,14102017,1259059,1528918,101659,17.49,0.080742046,14,1.41,M1400,20.57,0,0,0,0,0,21.27
1413,宏洲,22-Dec,2022,14132022,1227959,2665203,99136,9.29,0.080732337,15,0.75,M1400,9.54,0,0,0,0,0,9.05
1413,宏洲,21-Dec,2021,14132021,1146797,2833785,103145,8.68,0.089941812,15,0.78,M1400,10.65,0,0,0,0,0,9.98
1413,宏洲,20-Dec,2020,14132020,1040486,2737080,-162333,7.88,-0.156016515,15,-1.23,M1400,8.62,0,0,0,0,0,12.1
1413,宏洲,19-Dec,2019,14132019,1199790,2751552,62780,9.08,0.052325824,15,0.48,M1400,6.5,0,0,0,0,0,8
1413,宏洲,18-Dec,2018,14132018,1134178,2353125,242456,8.59,0.213772441,15,1.84,M1400,12.3,0,0,0,0,0,12.3
1413,宏洲,17-Dec,2017,14132017,895152,2320216,116537,6.78,0.130186829,15,0.88,M1400,11.35,0,0,0,0,0,11.7
1414,東和,22-Dec,2022,14142022,3103396,4462226,114459,14.11,0.036881855,15,0.52,M1400,17.53,0,0,0,0,0,17.9
1414,東和,21-Dec,2021,14142021,3213692,4601845,141631,14.61,0.044071118,15,0.64,M1400,17.3,0,0,0,0,0,16.25
1414,東和,20-Dec,2020,14142020,3119690,4416425,53293,14.18,0.017082787,15,0.24,M1400,13.2,0,0,0,0,0,17.6
1414,東和,19-Dec,2019,14142019,3097848,4574578,-33011,14.08,-0.010656107,15,-0.15,M1400,5.21,0,0,0,0,0,6.52
1414,東和,18-Dec,2018,14142018,3076156,4502435,39461,13.98,0.012828023,15,0.18,M1400,6.37,0,0,0,0,0,6.08
1414,東和,17-Dec,2017,14142017,3131260,4496551,-34192,14.23,-0.010919566,15,-0.16,M1400,6.37,0,0,0,0,0,6.59
1416,廣豐,22-Dec,2022,14162022,3677089,4493601,94778,19.84,0.02577528,15,0.51,M9900,10.45,0,0,0,0,0,11.5
1416,廣豐,21-Dec,2021,14162021,3479559,3875923,-248651,18.77,-0.071460493,15,-1.34,M9900,10.47,0,0,0,0,0,10.02
1416,廣豐,20-Dec,2020,14162020,3617737,7210490,-74832,19.52,-0.020684754,16,-0.4,M9900,9.82,0,0,0,0,0,9.74
1416,廣豐,19-Dec,2019,14162019,3908005,7143825,-267273,21.09,-0.068391161,16,-1.44,M1400,8.64,0,0,0,0,0,11.83
1416,廣豐,18-Dec,2018,14162018,4246589,7648142,-312595,22.91,-0.073610844,16,-1.69,M1400,12.3,0,0,0,0,0,12.34
1416,廣豐,17-Dec,2017,14162017,4223786,8616808,128105,22.79,0.030329425,16,0.69,M1400,12.64,0,0,0,0,0,13.31
1417,嘉裕,22-Dec,2022,14172022,2704667,4498294,-6676,14.24,-0.002468326,15,-0.04,M1400,12.93,0,0,0,0,0,13.76
1417,嘉裕,21-Dec,2021,14172021,2685157,3984631,87911,14.14,0.032739613,15,0.46,M1400,12.64,0,0,0,0,0,10.05
1417,嘉裕,20-Dec,2020,14172020,2558563,3147085,-271345,13.47,-0.106053672,15,-1.43,M1400,10.96,0,0,0,0,0,15.38
1417,嘉裕,19-Dec,2019,14172019,3135236,4384017,-178340,11.57,-0.05688248,15,-0.66,M1400,6.55,0,0,0,0,0,8.62
1417,嘉裕,18-Dec,2018,14172018,3380031,4186595,-306099,8.9,-0.090561004,15,-0.81,M1400,7.08,0,0,0,0,0,7.34
1417,嘉裕,17-Dec,2017,14172017,3521159,4540541,-484610,9.27,-0.13762798,15,-1.28,M1400,5.52,0,0,0,0,0,6.73
1418,東華,22-Dec,2022,14182022,1229531,3886513,-115861,21.63,-0.094231866,15,-2.04,M1400,14.15,0,0,0,0,0,20.85
1418,東華,21-Dec,2021,14182021,1207645,3555900,-296855,21.25,-0.245813132,15,-5.22,M1400,15.9,0,0,0,0,0,16.5
1418,東華,20-Dec,2020,14182020,407391,2232986,-292382,7.17,-0.717693813,15,-5.14,M1400,7.08,0,0,0,0,0,10.95
1418,東華,19-Dec,2019,14182019,635268,2456023,-224724,11.18,-0.353746765,15,-3.95,M1400,5.8,0,0,0,0,0,6.3
