"","Code","KEY","YEAR","Industry","IndustryY","Cash","CA","PPE","STD","CL","CFO","A","S","NI_Ctd","Cycle","A_1","S_1","CFO_pre","CFO_post","Cash_1","CA_1","CL_1","STD_1","AvgA","deltaWC","deltaS","AQ"
"3377",8291,82912021,2021,"M2328","2021M2328",102270,200665,0.488336551012421,19000,152533,-0.0216171187815528,431744,202292,-31002,162.21,482994,219016,0.180880208321946,-0.0733324733420936,124119,230877,212132,115000,457369,-0.0978728335326618,-0.0365656614243641,-0.0954372637515638
"3378",8358,83582021,2021,"M2328","2021M2328",2898149,5820240,0.309268481322459,381387,2082227,0.221782025641683,8369065,8914783,1523238,108.04,6737822,6037386,0.100332517215493,0.138118462129226,2591720,4846195,1350841,350531,7553443.5,-0.00435748278252164,0.380938442182033,0.0211273968367915
"3379",1336,13362022,2022,"M2328","2022M2328",679818,1503475,0.361358562891589,159806,663872,0.112726942989588,2817321,2669152,157807,97.22,2266610,2085430,0.0351121995951558,0.166902737271611,537308,1165624,512580,127606,2541965.5,0.0299960798051744,0.22963411580527,-0.0215468186420393
"3380",1471,14712022,2022,"M2328","2022M2328",274885,1393002,0.0302015832087156,0,105994,0.000988052429002108,1736576,237989,-157299,246.58,1188370,355816,-0.0864145867992093,0.0695828230675028,528907,791140,158159,70000,1462473,0.573035536382552,-0.0805669574754543,0.581885869767016
"3381",1582,15822022,2022,"M2328","2022M2328",3510365,7881036,0.187708579491396,1477363,3787567,0.202134189594409,11447348,9809443,377449,159.12,11792293,10194799,0.0119279811594336,0.100806118304495,2059537,8039734,3878934,895836,11619820.5,-0.0806064086790325,-0.0331636792496063,-0.00200252158551179
"3382",1595,15952022,2022,"M2328","2022M2328",1442401,3885699,0.16164942412247,523400,2171939,0.0915148536156069,5105553,1795723,224652,540,4505171,2417036,0.0727847350522187,-0.0244555977260402,1019832,3373256,1775274,435000,4805362,-0.0454473565154925,-0.129295774178928,0.0318742363145074
"3383",1815,18152022,2022,"M2328","2022M2328",1439372,3923878,0.595933081586337,0,1878878,0.106691785799174,14058955,4650737,31523,208.18,14735033,5256034,0.0814405423798885,-0.00906619812441403,1112068,4240443,3558054,304968,14396994,0.0507285757012888,-0.0420432904257653,0.057825781847626
"3384",2059,20592022,2022,"M2328","2022M2328",11592473,15519755,0.170491683930128,0,1972976,0.227193965712561,19236213,7798631,4056145,184.3,15432868,6341989,0.0875847271521273,0.189105964475955,7926374,12151398,1679618,0,17334540.5,-0.0340995482401163,0.0840311861742167,0.0129020607222257
"3385",2308,23082022,2022,"M2328","2022M2328",61546836,240450466,0.218124149729071,2076762,125013428,0.117648355789851,425873806,384443308,36990738,172.39,365112310,314670796,0.0716052163929512,0.179741240869012,49855053,196878194,108169477,4397362,395493058,0.0321521142856571,0.176419056134229,0.00460359734762429
"3386",2313,23132022,2022,"M2328","2022M2328",11859565,42388296,0.470844254379733,0,22772697,0.180146091608028,79822528,76419408,8000977,134.53,71992900,63053656,0.118249075449697,0.137676837429197,9380839,37184729,20886672,0,75907714,0.0110504711023177,0.176078968733006,-0.00358471283246986
"3387",2316,23162022,2022,"M2328","2022M2328",766331,5093527,0.194800165166111,384000,2545288,0.0624233538787939,13112946,5132715,510587,185.98,13805409,5349713,-0.0362866898813096,0.00523271202865108,561976,5696247,3390189,742322,13459177.5,-0.0238124506493803,-0.0161226791161644,0.0107937556733455
"3388",2327,23272022,2022,"M2328","2022M2328",39420666,111704591,0.23023508057379,12492638,94916096,0.12694151095501,277185549,121086925,22769875,193.94,242902683,122179335,0.106010051002269,0.119469786426546,39126405,104828656,86169871,26005204,260044116,-0.0602863746396015,-0.00420086413337651,-0.0418712422301198
"3389",2328,23282022,2022,"M2328","2022M2328",6713571,19250709,0.108049910262904,2101238,10172734,0.0511283554682557,25404503,26257340,1566399,166.73,24322424,24226194,0.00795448309122339,0.178397752187663,6241785,18307396,9832739,1028206,24863463.5,0.0484471521837656,0.0816919975770874,0.0126660672009189
"3390",2355,23552022,2022,"M2328","2022M2328",3366817,14275934,0.293520743859692,802558,5820682,0.0918888481331879,22581694,17614328,496238,177.71,23216943,18219280,-0.00726742151736961,0.104602938292683,3824300,14405703,7065506,1352335,22899318.5,0.044663381576181,-0.0264179040961416,0.0450138095663991
"3391",2367,23672022,2022,"M2328","2022M2328",744162,8093336,0.540102863664918,1627615,7784279,0.0461549336812291,23394743,17423501,413326,149.66,23062089,13501569,-0.0196006047076133,0.0556328507290381,612449,7336176,6688803,1539329,23228416,-0.0164343104583627,0.168841990775436,-0.0811588701264448
"3392",2368,23682022,2022,"M2328","2022M2328",5973977,22726472,0.228801744239546,2188434,11856726,0.161529541428843,30040598,32785064,4567875,189.73,24980285,26607474,0.086857966274369,0.193275342382273,3817107,18162077,10274232,1341206,27510441.5,0.0607863381618212,0.224554375108811,0.045135888107577
"3393",2375,23752022,2022,"M2328","2022M2328",1281968,12759203,0.130888704483822,7155500,9176778,0.0700657373180709,18930732,5868312,613661,266.71,18848418,7715536,0.0405913314619307,0.0673533946634585,830618,12175833,9091572,6867000,18889575,0.0177512728581771,-0.0977906596628034,0.0505213440726323
"3394",2383,23832022,2022,"M2328","2022M2328",10443618,26579957,0.367237729417292,5209815,15760024,0.187578185637413,43382487,38672549,5076240,178.9,36565061,38500026,0.100604011019825,0.0722905723137375,6642069,25843744,14485232,2588894,39973774,-0.043008373440046,0.00431590472293159,0.00597620250003486
"3395",2385,23852022,2022,"M2328","2022M2328",12156345,62700606,0.184131393529476,2898048,44060079,0.191669829013583,87064489,115748378,9015777,162.86,83726387,107474079,0.0513906726492813,0.220026695102846,1725636,59730746,46755094,1624355,85395438,-0.0408937653086339,0.0968939230688178,-0.0277878696745813
"3396",2392,23922022,2022,"M2328","2022M2328",11431070,61093418,0.230655409180564,9550241,36357990,-0.00292508805408969,98298011,94102594,2094699,142.36,83126271,86800735,-0.039136955217494,0.0278391290532984,8707603,50288129,29954063,4224848,90712141,0.077203425283502,0.0804948369590351,0.0508410989508127
"3397",2402,24022022,2022,"M2328","2022M2328",1794682,6656442,0.255212715238846,887418,3216660,0.0200987746374882,9849412,7654149,357407,200.62,9065970,6478555,0.0418295543806623,0.112113728393114,1448846,5701430,2766615,1004059,9457691,0.00449263990544838,0.124300318122045,-0.0507610099102034
"3398",2413,24132022,2022,"M2328","2022M2328",627056,3844404,0.210162518173352,240800,2635232,0.0562307549233435,5544649,4834189,262060,223.74,4923288,4040354,-0.0601702130992955,0.0662881329912475,581732,2950299,1796823,199526,5233968.5,0.00986746481183446,0.151669808482798,-0.00276625937530574
"3399",2415,24152022,2022,"M2328","2022M2328",1251746,6668785,0.0888139056298776,3327092,4785770,0.211163004950927,8205407,2345734,38606,187.4,9278792,2447290,-0.216427186627194,-0.0512959158151883,525627,7786410,5866084,3803605,8742099.5,-0.141835837032054,-0.0116168890550834,0.0150011826158512
"3400",2420,24202022,2022,"M2328","2022M2328",640366,2127746,0.221095273201431,13083,739167,0.0920716837898198,5586999,2642175,677032,271,5695775,2662857,0.137788632476375,0.150350259608142,754876,2206590,1044829,43803,5641387,0.0550588002560363,-0.00366611969715958,0.043209367211546
"3401",2421,24212022,2022,"M2328","2022M2328",2457337,9025590,0.19177411857437,1287516,6322715,0.1820492381699,12191969,14063308,1089095,175.65,11517320,13561804,0.0160994283717238,0.183459065347763,1912018,8390570,6239237,1949632,11854644.5,-0.0553279349709728,0.0423044318199504,-0.028002855437327
"3402",2428,24282022,2022,"M2328","2022M2328",3573120,9136066,0.243627699586884,708000,2299113,0.141374310236066,13757816,7463135,1389978,245.49,12669885,7500455,0.11912303684683,0.161090289314231,2578973,8850782,2309372,749630,13213850.5,-0.0560195531196603,-0.00282430923522254,-0.0474361454542129
"3403",2431,24312022,2022,"M2328","2022M2328",901822,1472237,0.0521023976411883,0,368887,0.0137565305069821,1881895,1000634,10417,191.05,2071282,1566696,-0.0427792633621009,-0.0310626111605931,917654,1610794,508731,0,1976588.5,0.00866088212088657,-0.28638333168487,0.0817158355400938
"3404",2440,24402022,2022,"M2328","2022M2328",423517,1608853,0.103792897926042,366945,599322,0.204049443287927,2121628,3135693,-23364,153.52,2509132,4202960,-0.0447878965871693,-0.0957220844958495,336241,2109843,1094580,791191,2315380,-0.223399182855514,-0.4609467992295,-0.00788717850048262
"3405",2457,24572022,2022,"M2328","2022M2328",2990883,9837700,0.282686024821452,1328070,6186134,-0.0211809480962382,14589477,14017575,71306,164.05,13612660,12284041,-0.0670826469639517,0.15785449166494,3590920,9679343,6133290,962781,14101068.5,0.0759402736040889,0.122936357624247,-0.0207037505768646
"3406",2460,24602022,2022,"M2328","2022M2328",1175042,2932600,0.321078428087337,798393,1721165,0.131168820475742,4819616,2881970,-103114,270.14,5625290,4315078,0.00123428588060055,0.0209223520058486,1185190,3884868,2699951,1325234,5222453,-0.0938591500967074,-0.274412809459463,-0.0160764490940327
"3407",2462,24622022,2022,"M2328","2022M2328",476316,2921497,0.262810407595131,738251,1988888,0.147481459936978,4925058,4788065,208994,216.41,5520160,4926026,-0.0294452447043231,0.0518865187878319,591159,3863135,2714925,1382328,5222609,-0.142617415931386,-0.0264161073517087,-0.0868986612934681
"3408",2467,24672022,2022,"M2328","2022M2328",1371810,5433411,0.104133514130122,695000,3503226,0.0788313243381929,8187343,5366976,782622,264.45,7338744,5723265,0.0479775747746357,0.127281007764545,1060848,4803614,3142424,694981,7763043.5,-0.00540355081096737,-0.0458955305351567,0.00765671338119576
"3409",2472,24722022,2022,"M2328","2022M2328",2737122,8161930,0.41620896446961,1760594,3768003,0.184155889977931,14680222,10347189,1732763,186.23,13163210,9957173,0.0473300848832141,0.0905986014942411,1813353,7309339,3215144,1244078,13921716,-0.0077232576788666,0.0280149372390587,0.0238934761766176
"3410",2476,24762022,2022,"M2328","2022M2328",4006405,7644060,0.133089139958193,1070000,2436624,0.156887060953201,9669313,6781030,983915,165.32,9172585,6420460,0.0586485501619847,0.0673285674298842,3232253,7271174,2588297,1260000,9420949,-0.0466612227706572,0.0382732143014467,0.0178836028871962
"3411",2478,24782022,2022,"M2328","2022M2328",1570200,5217490,0.365907477215867,400000,1793206,0.113948159227047,9138973,5022594,629666,316.05,9974438,6314953,0.119755076684115,0.136362578087187,1746426,6068787,2684115,501200,9556705.5,0.011995556418475,-0.135230598034019,0.0121987838084165
"3412",2483,24832022,2022,"M2328","2022M2328",831243,1742754,0.468554841521168,410000,1313846,0.0741484448483952,4526624,2225595,170125,175.85,4367750,2171042,-0.0444975666640508,0.0416213664952699,589751,1806309,1193492,260000,4447187,-0.0619270113894469,0.0122668554301854,-0.0769398003659314
"3413",2484,24842022,2022,"M2328","2022M2328",1330202,2928580,0.283688193238959,0,758651,0.177918050401735,5679464,3263584,768073,242.21,5896090,3226200,0.0868024113575903,0.0795913526039445,763239,2586533,735968,0,5787777,-0.0427796371560273,0.00645912929955663,0.0102299758330955
"3414",2492,24922022,2022,"M2328","2022M2328",17503335,42078074,0.30501471397443,7103050,19230081,0.0960944039562868,91731495,35297163,2295275,215.96,94180205,42108708,0.122432186893025,0.0913736682521864,11261504,41187886,21557432,5429427,92955850,-0.0145302205294234,-0.0732772063296716,-0.00595102191819833
"3415",2493,24932022,2022,"M2328","2022M2328",1028451,3992366,0.114403217042037,0,1762805,0.160069076314517,4625947,3448384,592400,270.26,3841210,2938974,0.110609735947969,0.19220477428256,672631,3145641,1282260,0,4233578.5,0.00244710237450422,0.12032610237415,0.0144301305395544
"3416",3003,30032022,2022,"M2328","2022M2328",2513312,6154380,0.167024152147453,441194,1214342,0.167287538882283,8014867,4845515,901893,303.7,8326123,4792301,0.00710030420433523,0.0818355558628945,2182105,6473294,2155370,1191100,8170495,-0.0561776244890915,0.00651294688999871,0.00863163381785927
"3417",3011,30112022,2022,"M2328","2022M2328",397756,1155439,0.141876526086528,100000,548203,0.0602062706292788,1677754,1497478,-13486,217.7,2045413,1574747,-0.0887303738994249,-0.0109551894932459,382631,1505927,923944,279345,1861583.5,-0.0908994949729625,-0.0415071362632941,-0.0398102869868273
"3418",3015,30152022,2022,"M2328","2022M2328",3695970,11431705,0.0717003000267697,7692,5981742,0.0667620216401195,20328421,13895870,791036,218.62,21177542,15204727,0.00150908436939531,0.0550818685980133,2794253,11832195,6904113,16315,20752981.5,-0.0187182261016327,-0.063068383692242,0.0221427511098582
"3419",3021,30212022,2022,"M2328","2022M2328",530360,2476124,0.145464146610896,691000,1501790,0.0538621464422567,3080074,3908184,184190,178.34,2790431,3373438,0.00517945219363581,0.154948509540491,412811,2215483,1462525,610000,2935252.5,0.0629680070113219,0.182180579013219,0.0204642653713375
"3420",3023,30232022,2022,"M2328","2022M2328",5108757,27654708,0.101211947829049,3457685,17785324,0.0827061417900309,32977383,30574800,3023030,272.29,27148720,25530706,0.0447558026503065,0.172780530945104,4008815,22056872,14376646,3357725,30063051.5,0.0395560643602663,0.167783832589316,0.0136371924347334
"3421",3026,30262022,2022,"M2328","2022M2328",3367051,10411629,0.296574318513722,1737983,3971723,0.0768983592145607,16107379,15071432,1128664,177.22,16270529,16602046,0.0975389144968847,0.0990862040870584,3954236,10936135,4634994,2003251,16188954,0.0284565636544523,-0.0945468125982692,0.0277224335202494
"3422",3032,30322022,2022,"M2328","2022M2328",1686707,5727605,0.165611023722762,1630000,3978572,0.162861697601128,7873674,6375442,507340,242.95,7903283,8293189,0.0329387980204294,0.13891449409414,1385343,6078647,4236207,1732000,7888478.5,-0.0629742478223145,-0.243107336858432,0.00667137154868394
"3423",3037,30372022,2022,"M2328","2022M2328",61459296,107587687,0.484268620770843,7645409,54892563,0.314273657678228,218663429,140489172,31225717,118.69,170055253,104562747,0.221016534523031,0.158984002729254,39401609,79877132,49060327,10176216,194359341,-0.0139441458591898,0.184845373601056,0.0328113714357564
"3424",3042,30422022,2022,"M2328","2022M2328",4222610,11412451,0.310899907001712,513750,4335711,0.164824657100791,19851244,13169688,2805504,224.99,20803268,15244851,0.178466094981044,0.150216192485597,3631645,11369852,4894702,562508,20327256,-0.00187595413763668,-0.102087709231389,0.0242676539157193
"3425",3044,30442022,2022,"M2328","2022M2328",15219204,46227983,0.278832729545701,7616779,30343906,0.159206791902845,76544112,65784237,6200600,187.15,84787171,62999989,0.056214230937468,0.19743403391889,18863751,54493001,42842924,16354976,80665641.5,-0.0106569536176068,0.0345159097259519,-0.013729717308609
"3426",3058,30582022,2022,"M2328","2022M2328",328175,2668147,0.284594724067942,1149518,2774804,0.00939988159780324,4500473,4544285,-158718,189.54,5237522,4721839,-0.0230585454192573,0.0063095123790883,640502,3249765,3439478,1251664,4868997.5,0.0602253338597935,-0.036466233552184,0.0541060301783317
"3427",3078,30782022,2022,"M2328","2022M2328",2057830,7424809,0.186092049511481,1720000,3481554,0.163629621588255,9520305,6486756,710636,224.38,9621437,10090823,0.00870129792784795,0.161553217047853,1916911,7753657,3706794,1540000,9570871,-0.00674201961347092,-0.376566249821986,0.0679110832993416
"3428",3090,30902022,2022,"M2328","2022M2328",1424947,8150016,0.0674021590673622,1170046,2616807,0.104467066560585,9365819,10440729,790601,216.13,8866683,10913154,0.00301505520196844,0.105137736992981,950184,7533514,3846029,1898749,9116251,0.0704519873355835,-0.0518222896671011,0.112926483930251
"3429",3092,30922022,2022,"M2328","2022M2328",566947,2728549,0.443608815630406,1387703,2254428,-0.00470026824017358,5422823,3362189,65746,252.03,5005518,3006985,-0.0703879936415581,0.0910716287470845,371589,2716442,2049806,865955,5214170.5,0.0256752248512012,0.0681228203028651,-0.0538007420050691
"3430",3114,31142022,2022,"M2328","2022M2328",1024059,2472468,0.0379577440383955,903000,1434552,0.192848584027695,2915746,3244029,208799,182.87,2942031,3721133,-0.102766288303566,0.0836375300732684,645239,2550355,1708044,1030000,2928888.5,-0.105915605868916,-0.162895924511978,0.0129825089891649
"3431",3115,31152022,2022,"M2328","2022M2328",234132,245946,0.0122608975365994,0,18638,0.052462278477225,253392,57439,-14757,173.03,281316,421249,0.145096015021283,-0.0995833239824353,217147,273279,33664,0,267354,-0.109562602392334,-1.36078008931978,0.136398340417694
"3432",3191,31912022,2022,"M2328","2022M2328",258816,352458,0.107698810290949,0,107150,0.0503793626707132,426309,226158,-16332,173.08,295296,285195,0.0996694867690773,-0.066961842004975,76633,202478,125368,0,360802.5,-0.0387608178989891,-0.163626915001975,0.0426997353957826
