Code,KEY,YEAR,Industry,IndustryY,Cash,CA,PPE,STD,CL,CFO,A,S,NI_Ctd,Cycle
6415,64152012,2012,M2324,2012M2324,496636,1155569,42876,0,177052,146376,1211799,1370549,387674,107.61
6415,64152013,2013,M2324,2013M2324,2005608,2829734,68046,0,238024,538550,2930370,2087181,530301,118.18
6415,64152014,2014,M2324,2014M2324,1621755,3298193,97644,0,401922,621219,3913438,3272732,800730,106.3
6415,64152015,2015,M2324,2015M2324,1420685,3814438,109488,0,719355,854662,5327270,4700981,1201241,133.75
6415,64152016,2016,M2324,2016M2324,2679526,5331410,387356,0,792934,1662257,10828075,7138903,1469656,137.46
6415,64152017,2017,M2324,2017M2324,2914172,6505061,698094,0,800645,2114572,12091458,8599237,1808017,144.77
6415,64152018,2018,M2324,2018M2324,2618420,7101603,1176605,0,900862,2478185,13877445,9414159,1829851,143.92
6415,64152019,2019,M2324,2019M2324,4507653,9606901,1122619,100000,1333775,2803216,16671808,10777781,2325882,142.27
6415,64152020,2020,M2324,2020M2324,9248146,13035606,1190616,0,1421566,3984076,19867286,13876445,3241795,133.09
6415,64152021,2021,M2324,2021M2324,11614236,18066449,1471287,0,2342784,6430612,26643141,21506066,5797330,117.5
6415,64152022,2022,M2324,2022M2324,14943680,24538896,1862613,0,2415083,6999861,35274172,23511086,6144912,156.67
6415,64152023,2023,M2324,2023M2324,12694412,22852988,2350218,160403,1949999,3873311,34422012,15427335,637050,183.16
6416,64162012,2012,M2327,2012M2327,237425,1068523,21444,0,269434,-18142,1158954,2269795,193458,122.5
6416,64162013,2013,M2327,2013M2327,310215,1174949,25330,0,308987,195310,1263813,2186044,184626,151.14
6416,64162014,2014,M2327,2014M2327,242382,1403274,25610,0,430577,68099,1555499,2690587,228223,149.22
6416,64162015,2015,M2327,2015M2327,570430,2253797,27707,0,1010506,448021,2295608,3544066,365793,159.96
6416,64162016,2016,M2327,2016M2327,505509,2255014,39398,0,912741,188514,2312173,3665136,402270,192.85
6416,64162017,2017,M2327,2017M2327,505784,2548620,40628,157000,1171469,162980,2607452,4036345,338988,188.4
6416,64162018,2018,M2327,2018M2327,1009409,3754080,37166,0,1320696,-5947,3813251,4247762,362688,224.4
6416,64162019,2019,M2327,2019M2327,694059,3645200,84960,153264,1361281,220731,4170288,4431795,327400,258.54
6416,64162020,2020,M2327,2020M2327,750334,4302458,86358,15000,1345361,41859,4865403,5465855,416837,242.97
6416,64162021,2021,M2327,2021M2327,643403,4357648,92827,21427,1446133,275400,4955945,4673944,240065,308.3
6416,64162022,2022,M2327,2022M2327,677584,4537955,86078,39888,1646584,406826,5299466,4982672,452533,309.86
6416,64162023,2023,M2327,2023M2327,678872,3410527,767718,30835,980208,1040966,5426531,4082437,321278,341.87
6417,64172012,2012,M2327,2012M2327,86773,392111,174014,79741,221930,20894,608408,685458,37469,172.54
6417,64172013,2013,M2327,2013M2327,161491,426920,180878,16697,171497,108641,638557,673542,14756,166.86
6417,64172014,2014,M2327,2014M2327,202551,501263,192199,33555,214449,78496,721276,723674,50961,159.17
6417,64172015,2015,M2327,2015M2327,306143,688229,170821,0,195765,126285,891343,968607,81215,133.75
6417,64172016,2016,M2327,2016M2327,244832,744600,164748,0,207914,108984,934377,949450,90015,155.14
6417,64172017,2017,M2327,2017M2327,182176,577576,476739,0,205873,107349,1086407,889974,47275,166.45
6417,64172018,2018,M2327,2018M2327,210393,658507,472155,0,211261,85227,1185532,872627,42883,165.9
6417,64172019,2019,M2327,2019M2327,228314,716756,464435,0,228602,136553,1264817,1011245,78037,149.32
6417,64172020,2020,M2327,2020M2327,226926,693122,537284,0,231510,196085,1322258,993101,95937,148.72
6417,64172021,2021,M2327,2021M2327,243579,961736,742879,0,367265,102881,1807566,1087677,112709,161.35
6417,64172022,2022,M2327,2022M2327,285876,1134726,1080714,0,481290,192158,2339550,1315088,190419,192.41
6417,64172023,2023,M2327,2023M2327,430621,1187907,1392698,0,483277,212747,2697399,1425954,169776,197.42
6418,64182012,2012,M2328,2012M2328,264158,642557,112971,76052,334255,-56164,784700,900286,34677,94.2
6418,64182013,2013,M2328,2013M2328,219587,600972,111558,66286,319999,-10508,719600,982321,9285,137.27
6418,64182014,2014,M2328,2014M2328,267748,645314,113368,68827,356602,70097,761613,950173,15845,148.28
6418,64182015,2015,M2328,2015M2328,273461,607719,110343,37062,299318,65547,722302,925979,36559,145.09
6418,64182016,2016,M2328,2016M2328,270627,616681,100179,0,269839,71922,721515,986919,64356,131.85
6418,64182017,2017,M2328,2017M2328,268797,639108,95499,0,281203,58441,740653,976266,61126,138.54
6418,64182018,2018,M2328,2018M2328,223280,582244,89579,0,220709,9047,681702,869599,47126,157.68
6418,64182019,2019,M2328,2019M2328,322644,624204,89548,0,213408,76993,739257,907231,6276,135.6
6418,64182020,2020,M2328,2020M2328,298432,582322,90000,0,200822,33207,710544,748501,5830,147.11
6418,64182021,2021,M2328,2021M2328,242673,634547,151716,0,345558,21975,1060922,880261,-23457,142.47
6418,64182022,2022,M2328,2022M2328,298584,586641,141292,0,251255,72278,1022937,817754,26185,159.4
6418,64182023,2023,M2328,2023M2328,291780,548916,135230,0,229092,88011,1006220,828349,47745,126.24
6419,64192012,2012,M2326,2012M2326,163118,359824,1644,0,90977,71124,376921,443358,71764,164.94
6419,64192013,2013,M2326,2013M2326,96213,423285,6834,0,95160,107106,441342,555716,123734,169.48
6419,64192014,2014,M2326,2014M2326,206446,454070,16574,0,86649,15329,482017,512722,16318,187.62
6419,64192015,2015,M2326,2015M2326,267604,432771,14011,0,64403,-26535,462350,421724,1585,192.96
6419,64192016,2016,M2326,2016M2326,343925,417517,6658,0,64237,46678,440891,331684,-18587,188.65
6419,64192017,2017,M2326,2017M2326,247823,444636,5740,0,76312,-98884,509721,263077,-18789,189.75
6419,64192018,2018,M2326,2018M2326,65710,303802,43466,0,70052,7604,387415,225139,-110590,234.95
6419,64192019,2019,M2326,2019M2326,70523,300080,43168,0,111142,9805,403638,212656,-51619,143.06
6419,64192020,2020,M2326,2020M2326,70497,277197,43662,0,165803,11847,399757,255605,-74168,79.53
6419,64192021,2021,M2326,2021M2326,76243,358060,5481,0,133979,-6314,448078,266028,64075,80.91
6419,64192022,2022,M2326,2022M2326,32177,414382,5218,0,109934,-34812,493429,179038,71733,86.31
6419,64192023,2023,M2326,2023M2326,38395,347999,4707,0,96984,61510,427060,345601,19437,25.74
6425,64252012,2012,M1500,2012M1500,283188,1405546,316975,226820,664824,18965,1779619,1247453,5917,404.74
6425,64252013,2013,M1500,2013M1500,477180,1685694,345195,178390,938266,418589,2101031,1552782,105401,333.57
6425,64252014,2014,M1500,2014M1500,424765,1262854,488783,173230,706762,193865,1866208,1891579,77677,222.85
6425,64252015,2015,M1500,2015M1500,374911,1379018,550146,254238,840617,26555,2052911,1815884,146084,205.63
6425,64252016,2016,M1500,2016M1500,375375,1152423,523422,180626,609123,169677,1784152,1292809,7823,278.61
6425,64252017,2017,M1500,2017M1500,414956,1703695,514184,334161,1085931,-57200,2322622,1763597,86766,243.72
6425,64252018,2018,M1500,2018M1500,498706,1810621,499321,362790,1154593,226308,2437688,1953244,164413,285.78
6425,64252019,2019,M1500,2019M1500,385902,1348243,477082,480084,924241,-93796,2012485,1434701,-140018,319.49
6425,64252020,2020,M1500,2020M1500,624949,1787517,491326,610735,1367383,158410,2554262,1354053,-42194,310.86
6425,64252021,2021,M1500,2021M1500,394468,1561330,873806,763702,1366155,-74648,2745750,1800260,-109939,232.49
6425,64252022,2022,M1500,2022M1500,383575,1329953,864747,567881,998601,69268,2501538,1597018,49568,245.53
6425,64252023,2023,M1500,2023M1500,264415,1220217,1007909,489091,1006932,70472,2484384,1094633,-72471,329.57
6426,64262012,2012,M2327,2012M2327,123227,283557,239459,53852,207760,197751,586740,506157,135139,143.88
6426,64262013,2013,M2327,2013M2327,151285,336309,299963,102411,222336,76864,683830,436955,56129,150
6426,64262014,2014,M2327,2014M2327,241788,425229,296984,11157,114781,138244,758658,494767,77913,128.85
6426,64262015,2015,M2327,2015M2327,267370,455707,252196,10000,120363,148115,736285,523465,44783,141.12
6426,64262016,2016,M2327,2016M2327,298278,502464,225466,15000,131263,161498,770803,522578,86060,170.35
6426,64262017,2017,M2327,2017M2327,528237,729140,241782,15000,125956,170944,1052817,551889,77651,173.07
6426,64262018,2018,M2327,2018M2327,362277,557639,263790,6000,83469,80133,956877,459909,11042,177.91
6426,64262019,2019,M2327,2019M2327,847510,1129743,339247,7000,277806,170708,1613102,617017,93678,183.86
6426,64262020,2020,M2327,2020M2327,520450,829717,518790,7000,156054,301278,1537534,710777,137872,203.25
6426,64262021,2021,M2327,2021M2327,335357,728214,627388,17500,102224,112047,1393179,518827,11699,242.74
6426,64262022,2022,M2327,2022M2327,395219,905996,460438,7500,118932,305973,1455185,623993,89570,194.82
6426,64262023,2023,M2327,2023M2327,205898,784528,349295,7500,103831,20467,1247138,362789,-103355,250.55
6431,64312012,2012,M1722,2012M1722,236053,718868,373106,0,169535,131412,1129567,695485,99142,243.77
6431,64312013,2013,M1722,2013M1722,300861,856951,341131,0,188387,174722,1260543,1138326,139334,161.83
6431,64312014,2014,M1722,2014M1722,616335,947013,380405,0,123838,318703,1432146,1000248,73655,158.6
6431,64312015,2015,M1722,2015M1722,463085,671515,305759,0,90782,26200,1045889,416827,-207777,199.37
6431,64312016,2016,M1722,2016M1722,238826,539829,94737,0,67621,10096,666345,210702,-271369,217.6
6431,64312017,2017,M1722,2017M1722,247870,442613,7404,0,50025,-48152,475196,106562,-158815,254.06
6431,64312018,2018,M1722,2018M1722,253659,416433,7697,0,47854,-22324,446662,100091,-18877,219.52
6431,64312019,2019,M1722,2019M1722,129015,440088,10363,0,202468,-91645,555404,425251,-27547,143.52
6431,64312020,2020,M1722,2020M1722,114439,179822,14712,0,56316,8496,377989,152753,-62874,400.42
6431,64312021,2021,M1722,2021M1722,162174,523131,165698,147696,328191,21688,1249103,332633,54635,183.43
6431,64312022,2022,M1722,2022M1722,141890,399793,184709,148417,272663,-9244,1115549,342160,-70729,231.04
6431,64312023,2023,M1722,2023M1722,63216,305698,185667,147368,283107,-62364,1043263,293374,-104163,192.68
6432,64322012,2012,M2328,2012M2328,67806,394518,37815,20070,198042,-24800,446604,711312,33962,163.36
6432,64322013,2013,M2328,2013M2328,62404,450281,37926,28774,224451,7827,511242,748983,43634,178.22
6432,64322014,2014,M2328,2014M2328,105157,574572,46483,45800,293601,45527,635469,883193,56897,187.07
6432,64322015,2015,M2328,2015M2328,228575,720648,65020,111157,364243,57385,808505,979686,63692,190.76
6432,64322016,2016,M2328,2016M2328,249354,722034,84363,0,251255,52751,847455,956751,38814,194.04
6432,64322017,2017,M2328,2017M2328,185188,684860,101949,30000,432501,31224,844225,846125,8905,202.06
6432,64322018,2018,M2328,2018M2328,180396,750770,135022,100000,360989,-2327,909099,940921,62429,178.73
6432,64322019,2019,M2328,2019M2328,184242,844307,113583,70000,285346,143855,998031,919638,52111,188.52
6432,64322020,2020,M2328,2020M2328,284253,957955,110397,60000,327250,79045,1102202,1096737,74858,178.54
6432,64322021,2021,M2328,2021M2328,331620,1128408,148040,20000,293825,-521,1342105,1364599,88029,178.37
6432,64322022,2022,M2328,2022M2328,455601,998124,153793,0,416329,298735,1235670,1113793,45885,197.23
6432,64322023,2023,M2328,2023M2328,353207,998429,150460,38081,469661,-87936,1279429,1080542,36387,178.32
6435,64352012,2012,M2324,2012M2324,57921,536137,33776,0,189014,139545,578022,1133484,72802,175.58
6435,64352013,2013,M2324,2013M2324,145430,632098,46933,0,214994,141857,689670,1198170,102381,162.95
6435,64352014,2014,M2324,2014M2324,289247,703169,43487,0,235571,218112,757774,1270053,96761,143.08
6435,64352015,2015,M2324,2015M2324,335607,757851,40338,0,269458,123360,822938,1277445,87945,129.4
6435,64352016,2016,M2324,2016M2324,424388,922228,39148,0,340704,135484,982892,1531185,118441,116.1
6435,64352017,2017,M2324,2017M2324,286733,1049156,31570,0,398108,-29546,1098680,1918748,156372,123.6
6435,64352018,2018,M2324,2018M2324,304499,1320826,28125,0,552165,231702,1429547,2512849,322355,135.07
6435,64352019,2019,M2324,2019M2324,173101,1297303,54394,120000,565122,104,1455386,2152380,202297,192.4
6435,64352020,2020,M2324,2020M2324,286292,1140810,203109,0,448309,544189,1458541,2600511,233496,149.12
6435,64352021,2021,M2324,2021M2324,703351,1801168,216140,0,724045,403447,2465251,3115758,437221,127.08
6435,64352022,2022,M2324,2022M2324,207922,1557979,220005,125000,623012,-255812,2501497,3004740,456129,178.63
6435,64352023,2023,M2324,2023M2324,270362,1569289,220052,202000,630771,181607,2629512,2656692,149284,192.51
6438,64382012,2012,M2331,2012M2331,175499,1297098,196988,33874,708805,37164,1541093,1390514,142770,366.06
6438,64382013,2013,M2331,2013M2331,332899,1745924,203101,124440,1062958,195810,2013807,1774260,198661,295.29
6438,64382014,2014,M2331,2014M2331,524167,1881628,208890,211094,1230677,232244,2170106,2105187,227236,276.42
6438,64382015,2015,M2331,2015M2331,406704,1846465,199340,212905,1072931,54545,2128444,2382054,251551,254.61
6438,64382016,2016,M2331,2016M2331,516247,2137629,184982,280672,1411388,270705,2393439,2135307,112601,290.96
6438,64382017,2017,M2331,2017M2331,583454,3208898,198587,364619,1992994,-208346,3537524,3281439,305138,262.69
6438,64382018,2018,M2331,2018M2331,663138,3351776,337147,509331,1945674,-103518,3836559,3753387,232408,278.85
6438,64382019,2019,M2331,2019M2331,887213,2700547,720995,262200,1298474,499856,3588995,2967728,67813,295.02
6438,64382020,2020,M2331,2020M2331,1536393,3890869,705697,198810,2438350,788507,4749637,3395005,379262,252.86
6438,64382021,2021,M2331,2021M2331,1929484,4972007,688583,100000,2655269,678357,6179874,4905620,651646,221.53
6438,64382022,2022,M2331,2022M2331,1468956,5847107,1688053,160000,3300977,66004,7908187,5761799,666333,237.71
6438,64382023,2023,M2331,2023M2331,1928846,5448399,2043898,200000,2423531,597775,7945287,5810295,647468,239.31
6441,64412012,2012,M2325,2012M2325,153915,383035,445,0,176653,52329,384104,472412,44650,64.48
6441,64412013,2013,M2325,2013M2325,265378,584284,1812,0,263484,142688,589048,937705,69105,67.4
6441,64412014,2014,M2325,2014M2325,154952,645786,8653,0,202771,-6497,659134,852308,72328,85.45
6441,64412015,2015,M2325,2015M2325,283083,589836,17054,0,146548,31570,614586,861771,53052,85.31
6441,64412016,2016,M2325,2016M2325,124531,761283,20044,0,261217,43039,802003,1092438,112463,98.84
6441,64412017,2017,M2325,2017M2325,413995,992743,25273,0,216662,34518,1039331,1409023,152272,118
6441,64412018,2018,M2325,2018M2325,279701,842772,15059,0,134862,-14417,883555,1071150,60990,156.33
6441,64412019,2019,M2325,2019M2325,129452,633922,617852,400000,551389,-24214,1398118,634671,2514,283.13
6441,64412020,2020,M2325,2020M2325,483095,1847259,784788,172744,548178,-144152,2936224,1246265,-43010,171.77
6441,64412021,2021,M2325,2021M2325,833373,2064700,499868,0,1050417,-23534,2665301,1526375,-134927,138.06
6441,64412022,2022,M2325,2022M2325,107582,842385,875885,363600,509256,-102959,1825404,581314,-1040,353.43
6441,64412023,2023,M2325,2023M2325,99134,1103063,893256,355000,687357,-81101,2121775,682797,-68451,347.21
6442,64422012,2012,M2327,2012M2327,496897,2103670,460129,300000,1199819,160037,2753022,3532714,108189,147.17
6442,64422013,2013,M2327,2013M2327,651954,2113740,418664,230000,1003109,201309,2700893,3276152,117506,169.5
6442,64422014,2014,M2327,2014M2327,672656,2484947,440519,200000,1177857,177275,3115909,3919141,232921,154.97
6442,64422015,2015,M2327,2015M2327,635068,2709998,474781,0,1042930,214568,3449778,4312879,317565,170.03
6442,64422016,2016,M2327,2016M2327,1071882,2709244,422045,0,877755,682897,3307252,4350570,289964,162.9
6442,64422017,2017,M2327,2017M2327,1288377,2449896,404757,220000,785689,336605,3020009,2899950,47008,179.9
6442,64422018,2018,M2327,2018M2327,1225360,2670887,395581,220000,958293,145885,3243282,2805106,154395,172.84
6442,64422019,2019,M2327,2019M2327,1095468,2115589,637785,390000,885011,189221,2989082,2424158,-19278,185.69
6442,64422020,2020,M2327,2020M2327,835870,2036077,628372,264000,819360,-73034,2906024,2413548,-38051,168.09
6442,64422021,2021,M2327,2021M2327,727142,2199259,611503,264000,978644,17110,3089578,2813016,103405,182.51
6442,64422022,2022,M2327,2022M2327,983593,2489389,608478,330000,1053419,370285,3410227,2940188,321665,218.11
6442,64422023,2023,M2327,2023M2327,1000415,2209238,556492,330000,1034271,570061,3347817,2617385,168042,226.27
6443,64432012,2012,M2326,2012M2326,184100,813654,5350266,410404,1237731,242555,6298819,2368066,-700446,67.72
6443,64432013,2013,M2326,2013M2326,371490,1074287,5065827,356916,1944169,859289,6573346,4903729,270147,45.04
6443,64432014,2014,M2326,2014M2326,281283,1384173,5233462,197816,1647853,634439,6921639,6269025,173241,52.27
6443,64432015,2015,M2326,2015M2326,798367,1948917,4787337,498667,1919218,755345,7473531,7135177,176233,57.61
6443,64432016,2016,M2326,2016M2326,1095642,2311658,5863002,1217218,2735654,454611,9296459,7754501,17748,52.17
6443,64432017,2017,M2326,2017M2326,1012237,2249716,7215628,1253129,3258493,29974,10270199,6635957,-940541,57.88
6443,64432018,2018,M2326,2018M2326,185195,1227118,6663797,887844,2497336,-110597,8300215,3830638,-1211326,85.56
6443,64432019,2019,M2326,2019M2326,433772,1312690,6009318,725148,2936219,426607,7851182,4440874,-200415,65.35
6443,64432020,2020,M2326,2020M2326,1631854,3450180,4951333,514431,2106104,-143325,9418445,4623829,-284866,93.64
6443,64432021,2021,M2326,2021M2326,1057382,3728864,4873104,598972,2650475,500909,10229931,6157192,47702,123.08
6443,64432022,2022,M2326,2022M2326,837804,4027329,5442722,939962,2911121,172794,11308050,9005063,189650,112.57
6443,64432023,2023,M2326,2023M2326,1194354,4325178,6229578,341836,2028364,1370696,12066671,8260947,527262,139.28
6449,64492012,2012,M2328,2012M2328,201521,990781,706941,565792,973303,62950,1724553,1303239,76113,198.81
6449,64492013,2013,M2328,2013M2328,245438,999927,774489,505109,892478,234534,1806576,1323939,117099,218.32
6449,64492014,2014,M2328,2014M2328,518268,1384539,885823,433975,977512,204714,2300998,1497480,203034,206.87
6449,64492015,2015,M2328,2015M2328,503119,1347149,975143,596075,1088428,324164,2394333,1452184,207910,230.24
6449,64492016,2016,M2328,2016M2328,504187,1602599,843085,745075,1232031,124053,2551366,1653022,204810,229.62
6449,64492017,2017,M2328,2017M2328,545717,1829641,866634,663080,1256698,281235,2921204,1941720,189100,231.06
6449,64492018,2018,M2328,2018M2328,635709,2156964,1279218,1103585,1550718,136322,3740649,2042820,182343,238.71
6449,64492019,2019,M2328,2019M2328,700953,2157422,1176196,924840,1431964,393299,3654113,2002841,139071,251.32
6449,64492020,2020,M2328,2020M2328,683514,2482274,1183327,865000,1839477,351063,4036597,2384625,261615,249.69
6449,64492021,2021,M2328,2021M2328,828178,2869715,1330505,1306000,2028334,253154,4601821,2822408,306367,251.77
6449,64492022,2022,M2328,2022M2328,1232368,3194551,1363219,1254000,1821771,545392,4918351,2488694,338432,301.56
6449,64492023,2023,M2328,2023M2328,1124174,3168097,1296039,837000,1687223,490349,4922355,2934913,328378,264.64
6451,64512012,2012,M2324,2012M2324,4251925,4905808,813485,0,616326,1591324,5862079,3833341,856231,102.65
6451,64512013,2013,M2324,2013M2324,3117860,3778964,964719,0,1485247,1011781,4906684,3715010,849538,80.84
6451,64512014,2014,M2324,2014M2324,3668818,5180007,1273179,1044450,2246410,801483,6622668,5376274,923836,74.79
6451,64512015,2015,M2324,2015M2324,4798723,5999523,1330061,380000,1419288,1636706,7681719,5912035,1100892,81.55
6451,64512016,2016,M2324,2016M2324,6182376,7215440,816592,1485690,2191110,1313964,8295552,4132887,961173,96.64
6451,64512017,2017,M2324,2017M2324,6364637,7750373,811869,2480536,3210944,163059,8785932,3148644,107540,132.03
6451,64512018,2018,M2324,2018M2324,5293307,7830009,2487643,1635021,3239037,-149737,10736027,4465710,290618,132.62
6451,64512019,2019,M2324,2019M2324,6386315,8323471,2255451,3022229,3818993,1932816,11448836,5744804,629285,111.76
6451,64512020,2020,M2324,2020M2324,9943380,11627062,2120032,4513883,6944416,1889177,14683881,4849689,719556,119.54
6451,64512021,2021,M2324,2021M2324,9066899,11686590,2283174,3142240,5418977,204720,14968238,4270400,378607,159.05
6451,64512022,2022,M2324,2022M2324,8819738,11261661,3946760,4327134,7458745,621182,16292312,5317941,182731,137.3
6451,64512023,2023,M2324,2023M2324,8070508,9693425,4161066,4438513,7106046,1864569,14751111,5212222,467416,114.94
6456,64562012,2012,M2326,2012M2326,4003073,25230691,4148684,8485177,24426892,-4076251,29408173,35109300,383618,100.56
6456,64562013,2013,M2326,2013M2326,3220900,29254389,13751243,5055572,33184524,4628827,43323724,80328829,2304270,99.63
6456,64562014,2014,M2326,2014M2326,6656416,22697137,15620447,3053027,23302867,7952147,38656513,75963195,1335272,95.23
6456,64562015,2015,M2326,2015M2326,6354927,33357097,15122211,3678654,30153504,700104,49034948,93678500,2211397,81.79
6456,64562016,2016,M2326,2016M2326,7534675,27398607,13832875,1995533,26513069,11391840,42057109,79361173,2897420,107.02
6456,64562017,2017,M2326,2017M2326,12787929,47902274,19922915,457114,41448264,11198814,68678775,130816160,6954330,75.74
6456,64562018,2018,M2326,2018M2326,9444822,67628756,22696668,872202,61006560,5152339,91486359,128443831,3980158,131.12
6456,64562019,2019,M2326,2019M2326,14439082,55825346,18082677,861025,42158658,9991138,75695604,119723967,3385400,151.1
6456,64562020,2020,M2326,2020M2326,17897277,70345816,19916498,0,58773539,10440736,92212366,127104736,3730920,131.84
6456,64562021,2021,M2326,2021M2326,18183196,68820356,21885096,549096,47571786,5590923,92479148,132377670,4363036,138.83
6456,64562022,2022,M2326,2022M2326,17809746,70701484,17936304,1552987,43494409,7764299,91071467,125461361,3365724,141.65
6456,64562023,2023,M2326,2023M2326,23428277,43772520,15211456,1101200,22515417,7397873,61739334,71344734,-2806193,168.36
6457,64572012,2012,M2324,2012M2324,60740,302068,12005,0,49865,44750,336113,375736,36289,126.91
6457,64572013,2013,M2324,2013M2324,62516,363022,15982,0,65145,47578,397447,409579,32467,134.11
6457,64572014,2014,M2324,2014M2324,78965,417960,20137,0,80192,82030,461270,474131,43480,141.66
6457,64572015,2015,M2324,2015M2324,109556,556099,20873,0,123329,101185,615106,550264,64971,157.72
6457,64572016,2016,M2324,2016M2324,72405,512063,21786,0,93768,12529,587449,565762,51029,174.24
6457,64572017,2017,M2324,2017M2324,115405,520940,38977,0,101113,60977,601529,613901,46294,167.52
6457,64572018,2018,M2324,2018M2324,68149,519455,39487,0,97009,56304,595240,594893,44094,189.05
6457,64572019,2019,M2324,2019M2324,107421,530769,35897,0,101707,123591,618238,662749,55169,159.9
6457,64572020,2020,M2324,2020M2324,167542,842918,46084,0,260183,233739,964493,1161315,208608,123.58
6457,64572021,2021,M2324,2021M2324,288600,1204470,62310,0,302949,296788,1453196,1409940,384226,182.98
6457,64572022,2022,M2324,2022M2324,117873,952471,217876,67545,226798,-86742,1257288,845778,58714,394.74
6457,64572023,2023,M2324,2023M2324,190601,781058,194660,10000,154104,201220,1080326,739061,-121906,389.54
6462,64622012,2012,M2324,2012M2324,100572,188110,6230,15000,47516,8225,325262,139439,-203777,166.93
6462,64622013,2013,M2324,2013M2324,83636,188131,5230,30000,93374,-51017,325845,83703,-72297,262.4
6462,64622014,2014,M2324,2014M2324,274548,580354,13423,0,92024,-210516,756316,45473,-230159,392.23
6462,64622015,2015,M2324,2015M2324,989705,1380007,17340,30000,218774,-146039,1568704,534447,-89590,261.69
6462,64622016,2016,M2324,2016M2324,859795,2170794,23874,252693,933703,-131980,2493058,1673268,114026,192.59
6462,64622017,2017,M2324,2017M2324,1153711,3238969,33758,280519,1363586,592793,3627668,4731908,593191,122.15
6462,64622018,2018,M2324,2018M2324,2473863,3750401,39437,961315,1915374,905187,4308536,5909333,670791,101.39
6462,64622019,2019,M2324,2019M2324,3162230,4809928,62589,1193486,2646112,1473527,5528067,7358441,852703,80.77
6462,64622020,2020,M2324,2020M2324,1533311,2505674,104000,0,870720,603782,6678845,6224427,627991,78.18
6462,64622021,2021,M2324,2021M2324,2325144,5208223,94724,100000,1646811,-738295,8879594,3442807,-231774,135.55
6462,64622022,2022,M2324,2022M2324,1544842,5763106,129750,1238584,2878305,-1746934,12025990,3289300,-902338,259.6
6462,64622023,2023,M2324,2023M2324,1878928,5170679,196205,1354000,3422789,55739,13188768,3848595,-1003459,222.89
6464,64642012,2012,M9900,2012M9900,534504,799726,1194028,140000,1598936,882915,8610704,3627324,1022425,14.96
6464,64642013,2013,M9900,2013M9900,1035841,1671612,1269233,0,3367976,1013958,8714556,3252670,848923,41.54
6464,64642014,2014,M9900,2014M9900,2494845,2731647,1618634,30000,1441293,1315452,9250135,3083093,942786,41.21
6464,64642015,2015,M9900,2015M9900,2975392,3288069,1627435,0,1242209,981964,10240153,3031742,857847,27.97
6464,64642016,2016,M9900,2016M9900,2313783,2571105,1828841,250000,2379363,1204497,9739910,2980159,734318,26.34
6464,64642017,2017,M9900,2017M9900,1726689,2091167,1771824,0,2019094,1288968,9170648,2943179,636260,28.15
6464,64642018,2018,M9900,2018M9900,1762926,2110187,1475872,200000,1498061,929918,8910408,2931656,637106,31.97
6464,64642019,2019,M9900,2019M9900,2132766,2645040,2081682,0,2129058,968434,19904817,3086340,697294,40.55
6464,64642020,2020,M9900,2020M9900,2158280,2610219,1898942,0,2477762,1998898,20217377,4263746,1067431,34.88
6464,64642021,2021,M9900,2021M9900,2248958,2751757,1842518,0,2424897,1194004,19919850,4193463,1088396,31.15
6464,64642022,2022,M9900,2022M9900,1537926,2056928,1797001,0,1967717,1283762,18748061,4358963,900353,29.36
6464,64642023,2023,M9900,2023M9900,1848560,2457129,1838221,0,2290348,1381013,18684477,4176561,759888,30.88
6469,64692012,2012,M1722,2012M1722,74713,255155,34539,0,112659,36854,303026,911063,33790,82.18
6469,64692013,2013,M1722,2013M1722,106195,344899,50001,0,149412,40998,440394,1101054,68077,79.29
6469,64692014,2014,M1722,2014M1722,123327,657899,99310,0,289208,94555,779335,1662431,95854,80.74
6469,64692015,2015,M1722,2015M1722,131463,683447,157927,0,320747,-3156,868888,2159857,77466,84.95
6469,64692016,2016,M1722,2016M1722,194878,1020314,213769,0,537361,129149,1279907,2802016,92865,90.83
6469,64692017,2017,M1722,2017M1722,274672,1194396,281558,70000,723089,156851,1537115,3623734,102358,90.77
6469,64692018,2018,M1722,2018M1722,633661,1836087,385621,0,926252,131331,2305788,4900729,105979,84
6469,64692019,2019,M1722,2019M1722,308123,1983207,569754,0,1548137,224888,4678080,6601612,133995,87.62
6469,64692020,2020,M1722,2020M1722,835802,2746418,669788,370000,2163859,728128,6009422,8641394,192667,88.07
6469,64692021,2021,M1722,2021M1722,1308469,3738856,749832,370000,2813666,1077660,7389864,11280942,407761,84.99
6469,64692022,2022,M1722,2022M1722,2458409,5745162,830729,0,3279158,1226695,10118469,14564645,700503,88.63
6469,64692023,2023,M1722,2023M1722,2134734,5975859,881617,0,3326093,890331,10773195,16143701,666484,97.47
6470,64702012,2012,M2327,2012M2327,240229,552589,43094,160472,359201,-20385,602731,690105,-3595,144.13
6470,64702013,2013,M2327,2013M2327,223528,705420,39372,154537,458031,35997,751077,1030892,54939,131.61
6470,64702014,2014,M2327,2014M2327,282831,995985,53305,152354,621436,81657,1058678,1527093,129633,136.19
6470,64702015,2015,M2327,2015M2327,531018,1147481,66310,92238,576701,269366,1224194,1870549,162138,125.94
6470,64702016,2016,M2327,2016M2327,496962,1265660,64717,120300,682116,112726,1345240,1872897,163786,134.28
