代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,Asset,NI,Price,MVE,BVE,Earnings,NetDiv,ADV,RD,ROA,S,SG,BM
8463,潤泰材,2018,M9900,84632018,0,0,0,0,0,150000,2362062,4596083,116105,23.36,3504000,2362062,116105,105000,0.01537848,0.011257147,-0.72,2783565,-1.8,0.641951896
8463,潤泰材,2017,M9900,84632017,0,0,0,0,0,150000,2369276,4610772,141905,25.91,3886500,2369276,141905,124500,0.015904521,0.012991879,-0.98,2834540,-2.79,0.999694515
8464,億豐,2022,M9900,84642022,0,0,0,0,0,293020,21783105,30553646,5402215,331.52,97141990.4,21783105,5402215,3223222,0.188383635,0.007083242,1.91,28951432,-0.25,0.260787181
8464,億豐,2021,M9900,84642021,0,0,0,0,0,293020,17898662,29393700,5586027,272.54,79859670.8,17898662,5586027,3223222,0.182216246,0.006120808,2.38,29024108,18.88,0.159195763
8464,億豐,2020,M9900,84642020,0,0,0,0,0,293020,15661245,27901357,5009468,375.66,110075893.2,15661245,5009468,2930202,0.167312518,0.005780095,1.6,24414306,2.03,0.180462909
8464,億豐,2019,M9900,84642019,0,0,0,0,0,293020,13953399,22157698,4668403,253.55,74295221,13953399,4668403,2930202,0.149721162,0.005704343,5.02,23928962,9.37,0.194929271
8464,億豐,2018,M9900,84642018,0,0,0,0,0,293020,12727380,18622833,3723597,197.74,57941774.8,12727380,3723597,2930202,0.143666165,0.005477214,0.85,21878095,11.08,0.21732809
8464,億豐,2017,M9900,84642017,0,0,0,0,0,293020,12097685,16702058,3505244,211.94,62102658.8,12097685,3505244,2930202,0.145706535,0.005169746,-0.42,19696131,4.41,0.15957873
8466,美吉吉-KY,2022,M9900,84662022,0,0,0,0,1,66059,2626210,6395829,129023,44.18,2918486.62,2626210,129023,98518,0.069504269,0.017346261,1.59,3262778,-9.64,1.001398528
8466,美吉吉-KY,2021,M9900,84662021,0,0,0,0,1,66059,2476540,5983248,63771,44.35,2929716.65,2476540,63771,45975,0.069393492,0.02439021,-4.52,3610670,25.26,0.749197037
8466,美吉吉-KY,2020,M9900,84662020,0,0,0,0,1,66059,2659878,4513513,291673,51.73,3417232.07,2659878,291673,198177,0.073465649,0.001496623,-2.28,2882490,-16.89,0.695186243
8466,美吉吉-KY,2019,M9900,84662019,0,0,0,0,1,66059,2621806,4386801,398266,57.61,3805658.99,2621806,398266,270841,0.076869513,0.001195734,3.08,3468163,16.41,0.672122843
8466,美吉吉-KY,2018,M9900,84662018,0,0,0,0,1,66059,2437110,3768861,321603,60.41,3990624.19,2437110,321603,198177,0.075155705,0.002900635,-4.05,2979348,-19.13,0.844231786
8466,美吉吉-KY,2017,M9900,84662017,0,0,0,0,1,66059,2570344,3921557,492320,54.34,3589646.06,2570344,492320,396354,0.058637124,0.003678358,-2.37,3684253,4.93,0.570023777
8467,波力-KY,2022,M9900,84672022,0,0,0,0,1,49534,1610745,3217541,406884,63,3120642,1610745,406884,0,0.036935883,0.048893984,11.21,1955578,38.61,0.578611521
8467,波力-KY,2021,M9900,84672021,0,0,0,0,1,49534,1445532,2796586,97531,59.41,2942814.94,1445532,97531,0,0.058443984,0.058305058,3.41,1410821,36.23,0.776133565
8467,波力-KY,2020,M9900,84672020,0,0,0,0,1,49534,1357508,2401142,24491,37.39,1852076.26,1357508,24491,0,0.08686063,0.060746048,-4.5,1035590,-27.98,0.621160018
8467,波力-KY,2019,M9900,84672019,0,0,0,0,1,49534,1385749,2350956,133451,45.06,2232002.04,1385749,133451,49534,0.066680205,0.047114567,0.74,1437878,-3.23,0.477075608
8467,波力-KY,2018,M9900,84672018,0,0,0,0,1,50860,1427767,2001100,132544,35.39,1799935.4,1427767,132544,39627,0.059430648,0.042790901,3.93,1485900,-5.04,0.908494923
8467,波力-KY,2017,M9900,84672017,0,0,0,0,1,50860,1429935,2095028,49673,26.46,1345755.6,1429935,49673,74301,0.042789946,0.036067208,-1.52,1564690,3.43,1.111708973
8472,夠麻吉,2022,M3400,84722022,0,0,0,0,0,17736,415358,1211733,-44795,40,709440,415358,-44795,0,0.707864321,0.089076092,-8.84,331548,8.6,0.55759338
8472,夠麻吉,2021,M3400,84722021,0,0,0,0,0,17736,527269,1048752,7330,39.44,699507.84,527269,7330,9754,0.639996331,0.09582584,-3.14,305283,-26.33,0.60969532
8472,夠麻吉,2020,M3400,84722020,0,0,0,0,0,17736,557994,1161493,46950,55.44,983283.84,557994,46950,44339,0.573715072,0.060052604,0.95,414420,-6.82,0.505805403
8472,夠麻吉,2019,M3400,84722019,0,0,0,0,0,18339,560189,1172519,35105,28.69,526145.91,560189,35105,31726,0.610100056,0.048508151,2.85,444750,1.53,1.249849511
8472,夠麻吉,2018,M3400,84722018,0,0,0,0,0,20312,590666,1214841,4752,21.55,437723.6,590666,4752,4265,0.641200079,0.06371365,-3.29,438038,-18.51,1.675095469
8472,夠麻吉,2017,M2330,84722017,0,0,0,0,0,20312,606226,1293066,44887,23.47,476722.64,606226,44887,20311,0.56273951,0.064036119,-1.39,537556,-5.22,0.948989093
8473,山林水,2022,M9900,84732022,0,0,0,0,0,144249,6943020,15380588,-136199,29.85,4305832.65,6943020,-136199,0,0,0.000123123,-3.23,3922895,-1,1.750261385
8473,山林水,2021,M9900,84732021,0,0,0,0,0,144249,7360656,15613364,496461,29.2,4212070.8,7360656,496461,122611,0,0.000247072,0.59,3962413,-11.69,1.579307698
8473,山林水,2020,M9900,84732020,0,0,0,0,0,134812,7217009,15958201,301483,35.3,4758863.6,7217009,301483,229180,0,0.000671276,-0.78,4486977,0.9,1.475982267
8473,山林水,2019,M9900,84732019,0,0,0,0,0,134812,7151370,14396095,451222,39.9,5378998.8,7151370,451222,202218,0,0.000826181,-0.24,4446968,-2.01,1.265131981
8473,山林水,2018,M9900,84732018,0,0,0,0,0,132212,6935052,13456417,545278,41.07,5429946.84,6935052,545278,344530,0,0.001306313,0.4,4537962,64.94,1.156648917
8473,山林水,2017,M9900,84732017,0,0,0,0,0,132212,6714220,11631732,501338,51.65,6828749.8,6714220,501338,370194,0,0.004170878,-1.01,2751219,21.19,1.062866079
8476,台境,2022,M9900,84762022,0,0,0,0,0,76510,1444713,2346801,514669,64.37,4924948.7,1444713,514669,214228,0,0.000891485,30.97,2785239,250.5,0.353939436
8476,台境,2021,M9900,84762021,0,0,0,0,0,70510,931735,1977153,-18480,51.61,3639021.1,931735,-18480,0,0,0.003146051,2.73,794647,51.25,0.254707497
8476,台境,2020,M9900,84762020,0,0,0,0,0,60510,453091,1327140,-53373,18.79,1136982.9,453091,-53373,0,0,0.005013514,8.59,525380,11.53,0.385972669
8476,台境,2019,M9900,84762019,0,0,0,0,0,60510,509928,1294680,-125296,19.31,1168448.1,509928,-125296,0,0,0.003549494,17.39,471053,107.45,0.474770088
8476,台境,2018,M9900,84762018,0,0,0,0,0,40736,477314,1337424,-350019,11.27,459094.72,477314,-350019,0,0,0.032465759,-26.3,227070,-74,0.748228132
8476,台境,2017,M9900,84762017,0,0,0,0,0,33985,701757,1480009,1864,24.89,845886.65,701757,1864,0,0,0.011570074,-1.4,873201,1.67,0.667820881
8477,創業家,2022,M3400,84772022,0,0,0,0,0,31593,307735,650120,-118770,17,537081,307735,-118770,0,0.136779978,0.023659295,-9.7,2353071,-35.91,0.553443585
8477,創業家,2021,M3400,84772021,0,0,0,0,0,31593,426505,916573,-36558,24.05,759811.65,426505,-36558,0,0.146113003,0.016183121,-4.67,3671665,-19.51,0.412843553
8477,創業家,2020,M3400,84772020,0,0,0,0,0,24961,517223,1033741,19799,36.95,922308.95,517223,19799,11232,0.157798804,0.012643563,-2.28,4561847,-10.4,0.574473112
8477,創業家,2019,M3400,84772019,0,0,0,0,0,24961,536183,1131724,42624,44.11,1101029.71,536183,42624,34196,0.143876736,0.010939654,0.49,5091386,2.66,0.600358583
8477,創業家,2018,M3400,84772018,0,0,0,0,0,22663,430416,1020567,47295,43.96,996265.48,430416,47295,42648,0.124702277,0.008618326,2.98,4959316,32.4,0.474444502
8477,創業家,2017,M2330,84772017,0,0,0,0,0,20602,393122,974311,18896,36.16,744968.32,393122,18896,16893,0.132436101,0.007693121,-4.04,3745814,19.66,0.637971904
8478,東哥遊艇,2022,M9900,84782022,0,0,0,0,0,88886,4680861,9049411,1753278,576.05,51202780.3,4680861,1753278,879722,0.072065423,0,13.22,5555452,21.98,0.183777343
8478,東哥遊艇,2021,M9900,84782021,0,0,0,0,0,88886,3027381,6857327,853930,170.6,15163951.6,3027381,853930,439861,0.091381975,0,10.73,4554257,7.8,0.235328841
8478,東哥遊艇,2020,M9900,84782020,0,0,0,0,0,90886,2491596,6808973,114417,64.69,5879415.34,2491596,114417,89972,0.10402947,0,1.14,4224774,14.49,0.490508486
8478,東哥遊艇,2019,M9900,84782019,0,0,0,0,0,90893,2597974,6261874,61166,35.11,3191253.23,2597974,61166,45446,0.14772629,0,-3.62,3690115,-6.8,0.692076832
8478,東哥遊艇,2018,M9900,84782018,0,0,0,0,0,93062,2802328,5905881,350789,37.77,3514951.74,2802328,350789,181876,0.125434684,0,2.32,3959487,9.29,0.788078622
8478,東哥遊艇,2017,M9900,84782017,0,0,0,0,0,94567,2773030,4494574,273980,51.82,4900461.94,2773030,273980,191971,0.120526592,0,-1.06,3622993,30.62,0.451199302
8481,政伸,2022,M9900,84812022,0,0,0,0,0,66602,1719350,2054116,295297,54.83,3651787.66,1719350,295297,253087,0.072032416,0.016095464,-4.92,1457802,-6.87,0.495399939
8481,政伸,2021,M9900,84812021,0,0,0,0,0,66602,1795160,2252805,319250,56.93,3791651.86,1795160,319250,432912,0.068350913,0.015860959,-16.9,1565290,13.75,0.42885513
8481,政伸,2020,M9900,84812020,0,0,0,0,0,66602,1896073,2502446,109524,69.78,4647487.56,1896073,109524,466213,0.06362286,0.014526962,36.51,1376062,11.46,0.511935077
8481,政伸,2019,M9900,84812019,0,0,0,0,0,66602,1275375,1665354,234837,47.29,3149608.58,1275375,234837,176494,0.071893005,0.015962363,0.83,1234529,8.4,0.437196341
8481,政伸,2018,M9900,84812018,0,0,0,0,0,66602,1279786,1544557,223616,42.57,2835247.14,1279786,223616,189815,0.079142319,0.013715169,-0.04,1138885,-0.91,0.552643916
8481,政伸,2017,M9900,84812017,0,0,0,0,0,66602,1264925,1526211,222648,30.31,2018706.62,1264925,222648,189815,0.072800802,0.013046754,3.57,1149328,5.99,0.664066347
8482,商億-KY,2022,M9900,84822022,0,0,0,0,1,110444,3749988,5021713,848462,70.89,7829375.16,3749988,848462,668301,0.064022491,0.028638692,0.15,5113781,2.86,0.526823124
8482,商億-KY,2021,M9900,84822021,0,0,0,0,1,110444,3300638,4572663,855752,63.26,6986687.44,3300638,855752,630696,0.070730137,0.020525472,4.95,4971530,29.79,0.47839239
8482,商億-KY,2020,M9900,84822020,0,0,0,0,1,110444,3005548,4148815,649384,61.24,6763590.56,3005548,649384,515731,0.075184876,0.01098006,-3.82,3830398,-4.88,0.327004576
8482,商億-KY,2019,M9900,84822019,0,0,0,0,1,111112,3125304,4246126,842521,85.21,9467853.52,3125304,842521,648672,0.081269213,0.011933884,-3.08,4026937,-9.28,0.268469132
8482,商億-KY,2018,M9900,84822018,0,0,0,0,1,111112,3685354,4857122,1015639,107.79,11976762.48,3685354,1015639,888896,0.075919081,0.01104749,-1.19,4439108,-2.11,0.383799128
8482,商億-KY,2017,M9900,84822017,0,0,0,0,1,100000,2091382,3440784,1067722,#N/A,#N/A,2091382,1067722,699360,0.072876192,0.009154014,-0.79,4534732,-0.78,#N/A
8488,吉源-KY,2022,M9900,84882022,0,0,0,0,1,67500,2492882,5782486,-84088,15.81,1067175,2492882,-84088,0,0.015083391,0.004600858,-1.56,3927963,-3.09,2.475307318
8488,吉源-KY,2021,M9900,84882021,0,0,0,0,1,67500,2544036,6177681,50764,16.02,1081350,2544036,50764,20250,0.01545811,0.003987152,-0.3,4053018,45.19,2.224877345
8488,吉源-KY,2020,M9900,84882020,0,0,0,0,1,67500,2528362,5363814,80396,15.23,1028025,2528362,80396,20250,0.014606818,0.004517883,-1.43,2791573,-28.02,2.384291204
8488,吉源-KY,2019,M9900,84882019,0,0,0,0,1,67500,2469587,5333739,97264,12.88,869400,2469587,97264,0,0.013793312,0.005371643,5.27,3878329,1.05,2.358895814
8488,吉源-KY,2018,M9900,84882018,0,0,0,0,1,67500,2511427,5657675,-201017,14.59,984825,2511427,-201017,0,0.017892116,0.006169866,-4.89,3838171,-2.46,2.438160283
8488,吉源-KY,2017,M9900,84882017,0,0,0,0,1,67500,2839530,6206858,105670,22,1485000,2839530,105670,13500,0.014418938,0.004806397,-2.14,3935172,4.32,1.517025283
8489,三貝德,2022,M9900,84892022,0,0,0,0,0,37752,869285,1847911,-8889,25.35,957013.2,869285,-8889,0,0.212016136,0.028471852,-2.55,1246424,-6.03,1.014369925
8489,三貝德,2021,M9900,84892021,0,0,0,0,0,37752,982127,1863969,37418,26.96,1017793.92,982127,37418,7272,0.229265906,0.03442928,-3.71,1326342,-8.4,0.677127303
8489,三貝德,2020,M3200,84892020,0,0,0,0,0,37752,1074523,1904879,123646,37.78,1426270.56,1074523,123646,25452,0.230465518,0.037079983,-2.96,1447978,-2.48,0.542973626
8489,三貝德,2019,M3200,84892019,0,0,0,0,0,37752,1065694,1878732,152283,54.84,2070319.68,1065694,152283,57856,0.246464436,0.04254329,-11.86,1484770,-8.55,0.27740575
8489,三貝德,2018,M3200,84892018,0,0,0,0,0,36021,942526,1571773,441616,98.56,3550229.76,942526,441616,190463,0.247382603,0.043460587,15.32,1623655,64.28,0.224177641
8489,三貝德,2017,M3200,84892017,0,0,0,0,0,30017,937925,1315772,237275,209.31,6282858.27,937925,237275,210121,0.359223134,0.079490656,40.8,988330,28.64,0.147779324
8499,鼎炫-KY,2022,M2331,84992022,0,0,0,0,1,51857,10625757,11687180,919372,120.77,6262769.89,10625757,919372,103713,0.042474229,0.054691817,2.43,2309212,-13.17,1.708680532
8499,鼎炫-KY,2021,M2331,84992021,0,0,0,0,1,51855,3597884,5043643,791485,128.05,6640032.75,3597884,791485,414842,0.032613739,0.054723837,3.55,2659554,12.65,0.475685934
8499,鼎炫-KY,2020,M9900,84992020,0,0,0,0,1,51845,3235143,4557973,639413,145.07,7521154.15,3235143,639413,414762,0.034226686,0.061157292,7.62,2360994,27.23,0.43168654
8499,鼎炫-KY,2019,M9900,84992019,0,0,0,0,1,51286,1868110,2965390,410705,118.99,6102521.14,1868110,410705,256430,0.053435579,0.067813791,0.93,1855655,12.66,0.334453588
8499,鼎炫-KY,2018,M9900,84992018,0,0,0,0,1,51286,1762260,2338765,402653,93.4,4790112.4,1762260,402653,256430,0.05547005,0.061976153,3.64,1647069,12.13,0.394188645
8499,鼎炫-KY,2017,M9900,84992017,0,0,0,0,1,51750,1671088,2125093,332883,77.73,4022527.5,1671088,332883,258750,0.04958469,0.050415242,-2.31,1468901,2.05,0.341565005
8905,裕國,2022,M9900,89052022,0,0,0,0,0,119440,2613224,3671856,132017,29.66,3542590.4,2613224,132017,119440,0.029792598,0,-4.21,2258749,-8.65,1.02911423
8905,裕國,2021,M9900,89052021,0,0,0,0,0,119440,2696799,3702163,291950,19.3,2305192,2696799,291950,226936,0.024742833,0,11.61,2472514,1.6,1.167460819
8905,裕國,2020,M9900,89052020,0,0,0,0,0,119440,2439229,3721168,-142871,26.12,3119772.8,2439229,-142871,0,0.025439417,0,-5.58,2433507,-8.89,1.55894748
8905,裕國,2019,M9900,89052019,0,0,0,0,0,119440,2702394,4555436,117232,12.36,1476278.4,2702394,117232,77636,0.022975629,0,-2.25,2670830,-1.53,1.72714014
8905,裕國,2018,M9900,89052018,0,0,0,0,0,119440,2691378,3330952,224786,13.22,1578996.8,2691378,224786,119440,0.033045093,0,-1.74,2712203,3.13,1.81720205
8905,裕國,2017,M9900,89052017,0,0,0,0,0,119440,2866779,3624874,282872,12.94,1545553.6,2866779,282872,119440,0.043482278,0,-4.72,2629830,-7.57,1.948200776
8906,花王,2022,M9900,89062022,0,0,0,0,0,34037,358386,1250177,-12751,15.6,530977.2,358386,-12751,0,0.094759986,0,-0.34,228778,4.5,0.593200357
8906,花王,2021,M9900,89062021,0,0,0,0,0,34037,364987,1158740,3376,17.94,610623.78,364987,3376,3216,0.085801722,0,0.06,218935,17.34,0.630408134
8906,花王,2020,M9900,89062020,0,0,0,0,0,34037,363965,1085540,262,13.25,450990.25,363965,262,3216,0.092628025,0,-1.2,186585,-4.87,0.650834827
8906,花王,2019,M9900,89062019,0,0,0,0,0,34037,361238,725059,5350,13.67,465285.79,361238,5350,6807,0.093339724,0,1.8,196133,5.3,0.706127579
8906,花王,2018,M9900,89062018,0,0,0,0,0,51322,350445,511636,1855,15.71,806268.62,350445,1855,0,0.091886204,0,1.38,186263,-3.54,0.471897596
8906,花王,2017,M9900,89062017,0,0,0,0,0,51322,347515,468629,-2728,8.67,444961.74,347515,-2728,0,0.088804189,0,-0.11,193099,-5.31,0.620079458
8908,欣雄,2022,M9700,89082022,0,0,0,0,0,257701,3591567,8060661,530638,63.63,16397514.63,3591567,530638,463860,0.00590763,0,1.07,7220154,11.18,0.231357139
8908,欣雄,2021,M9700,89082021,0,0,0,0,0,224087,3132700,7089546,488529,65.28,14628399.36,3132700,488529,425765,0.005863235,0,2.01,6493855,2.51,0.314153667
8908,欣雄,2020,M9700,89082020,0,0,0,0,0,200078,2733734,6268859,373363,36.88,7378876.64,2733734,373363,320124,0.006453043,0,-0.05,6334686,-23.44,0.383909562
8908,欣雄,2019,M9700,89082019,0,0,0,0,0,180251,2479183,5402775,401839,29.08,5241699.08,2479183,401839,360500,0.005013388,0,1.77,8274444,14.19,0.486697085
8908,欣雄,2018,M9700,89082018,0,0,0,0,0,165367,2225487,4768737,328349,24.64,4074642.88,2225487,328349,297660,0.005634057,0,1.37,7246465,20.64,0.663275823
8908,欣雄,2017,M9700,89082017,0,0,0,0,0,153402,2017896,4315696,269516,19.08,2926910.16,2017896,269516,239306,0.005927031,0,2.05,6006549,21.8,0.864845527
8916,光隆,2020,M9900,89162020,0,0,0,0,0,131053,4937796,7512481,290362,35.46,4647139.38,4937796,290362,241399,0.043333349,0.006312497,-2.67,8498697,-16.87,1.162179381
8916,光隆,2021,M9900,89162021,1,1.386294361,3,0,0,131438,4982264,8294336,152230,37.38,4913152.44,4982264,152230,394454,0.044767857,0.006056155,2.18,8060560,-5.16,1.075342159
8916,光隆,2019,M9900,89162019,0,0,0,0,0,130288,5092368,7571078,506668,32.58,4244783.04,5092368,506668,392016,0.049074339,0.00507818,-1.33,10223938,0.69,1.152963781
8916,光隆,2022,M9900,89162022,1,1.945910149,6,0,0,140841,5572328,8566887,981889,51.96,7318098.36,5572328,981889,566468,0.038011457,0.004940894,5.21,10304209,27.83,0.81075148
8916,光隆,2018,M9900,89162018,0,0,0,0,0,110335,4099956,7031325,594187,35.55,3922409.25,4099956,594187,386957,0.06278446,0.00787301,11.3,10154312,19.28,1.182283192
8916,光隆,2017,M9900,89162017,0,0,0,0,0,109007,2857036,6615268,-188185,33.54,3656094.78,2857036,-188185,218410,0.067047797,0.007906329,-9.09,8512927,-1,0.901604963
8917,欣泰,2022,M9700,89172022,0,0,0,0,0,162652,2643854,5457807,367731,65.31,10622802.12,2643854,367731,325304,0,0,1.13,2536058,10.31,0.186086622
8917,欣泰,2021,M9700,89172021,0,0,0,0,0,147866,2414114,5173689,325512,79.46,11749432.36,2414114,325512,310517,0,0,0.76,2298999,-0.57,0.207979147
8917,欣泰,2020,M9700,89172020,0,0,0,0,0,134424,2282788,4860342,339337,60.04,8070816.96,2282788,339337,336058,0,0,-0.36,2312124,-5.78,0.317479852
8917,欣泰,2019,M9700,89172019,0,0,0,0,0,122203,2068306,4659808,359060,44.37,5422147.11,2068306,359060,244406,0,0,3.31,2453955,28.15,0.469361218
8917,欣泰,2018,M9700,89172018,0,0,0,0,0,122203,1960260,4415845,248131,33.14,4049807.42,1960260,248131,256626,0,0,0.99,1914844,15.63,0.494025677
8917,欣泰,2017,M9700,89172017,0,0,0,0,0,122203,1898478,4111741,210859,31.48,3846950.44,1898478,210859,183304,0,0,1.34,1656065,11.23,0.507031499
8921,沈氏,2022,M9900,89212022,0,0,0,0,0,46592,940257,1244054,-4626,14.16,659742.72,940257,-4626,23482,0.065756917,0.002645297,1.86,655125,25.36,1.410248311
8921,沈氏,2021,M9900,89212021,0,0,0,0,0,46592,912447,1087392,14638,14.98,697948.16,912447,14638,21106,0.071761948,0.003350715,-0.58,522575,-6.53,1.438925036
8921,沈氏,2020,M9900,89212020,0,0,0,0,0,46592,851004,1012467,19345,14.87,692823.04,851004,19345,19475,0.071202574,0.003298105,-0.33,559109,2.86,1.488592016
8921,沈氏,2019,M9900,89212019,0,0,0,0,0,46592,874084,1032668,23163,11.81,550251.52,874084,23163,27955,0.065494335,0.002352881,0.93,543589,1.72,1.58182024
8921,沈氏,2018,M9900,89212018,0,0,0,0,0,46592,830923,986295,14612,12.6,587059.2,830923,14612,16307,0.068039979,0.004130043,-0.07,534377,-1.59,1.634649615
8921,沈氏,2017,M9900,89212017,0,0,0,0,0,46592,816307,982474,12726,11.2,521830.4,816307,12726,12067,0.063743699,0.003959579,-2.69,542987,-9.3,1.623755827
8923,時報,2022,M3200,89232022,0,0,0,0,0,30376,452417,879959,27991,19.29,585953.04,452417,27991,30375,0.12693896,0,0.65,468808,6.27,0.744322664
8923,時報,2021,M3200,89232021,0,0,0,0,0,30376,443666,800022,38023,18.24,554058.24,443666,38023,27338,0.109583296,0,0.02,441153,0.74,0.925589811
8923,時報,2020,M3200,89232020,0,0,0,0,0,30376,438795,786079,35754,15.02,456247.52,438795,35754,25819,0.131099587,0,-0.35,437919,2.39,1.093523872
8923,時報,2019,M3200,89232019,0,0,0,0,0,30376,437704,784257,30379,12.65,384256.4,437704,30379,25819,0.13291265,0,1.07,427717,1.38,1.139093584
8923,時報,2018,M3200,89232018,0,0,0,0,0,30376,436302,763734,38891,12.03,365423.28,436302,38891,25819,0.130730542,0,-1.55,421906,-2.24,1.306949862
8923,時報,2017,M3200,89232017,0,0,0,0,0,30376,434444,765680,32485,11.8,358436.8,434444,32485,27338,0.138997919,0,1.31,431582,-2.36,1.359525881
8924,大田,2022,M9900,89242022,0,0,0,0,0,83800,4520393,6328440,1794656,95.6,8011280,4520393,1794656,1076830,0.014441474,0.004214629,2.13,7700322,-2.28,0.517137736
8924,大田,2021,M9900,89242021,0,0,0,0,0,83800,3697467,5719069,1694813,94.55,7923290,3697467,1694813,1148060,0.012607784,0.002926728,27.14,7880132,100.35,0.375351067
8924,大田,2020,M9900,89242020,0,0,0,0,0,83800,2562026,3972906,613580,137.94,11559372,2562026,613580,419000,0.018355421,0.00600923,2.97,3933116,0.32,0.671493578
8924,大田,2019,M9900,89242019,0,0,0,0,0,83800,2442672,3680104,490416,28.34,2374892,2442672,490416,318440,0.020278682,0.006007903,16.3,3920669,4.76,0.866235678
8924,大田,2018,M9900,89242018,0,0,0,0,0,83800,2160203,3134863,35916,27.19,2278522,2160203,35916,100560,0.023530465,0.006895262,-9.63,3742425,3.92,2.029769981
8924,大田,2017,M9900,89242017,0,0,0,0,0,121263,2859345,4085090,408748,27,3274101,2859345,408748,412295,0.027331105,0.00666145,16.58,3601318,0.7,0.835863122
8926,台汽電,2022,M9700,89262022,0,0,0,0,0,589049,11850240,24976400,901945,51.21,30165199.29,11850240,901945,1030835,#VALUE!,#VALUE!,0.24,4668881,-27.13,0.709364575
8926,台汽電,2021,M9700,89262021,0,0,0,0,0,589049,11978063,24053841,905389,31.29,18431343.21,11978063,905389,1030835,#VALUE!,#VALUE!,-0.21,6406996,-31.21,0.643906849
8926,台汽電,2020,M9700,89262020,0,0,0,0,0,589049,12189668,22979690,1070637,30.63,18042570.87,12189668,1070637,1119192,#VALUE!,#VALUE!,0.36,9313724,29.61,0.675605937
8926,台汽電,2019,M9700,89262019,0,0,0,0,0,589049,12102159,20429463,1097287,29.86,17589003.14,12102159,1097287,1001382,#VALUE!,#VALUE!,2.81,7186086,88.4,0.905475983
8926,台汽電,2018,M9700,89262018,0,0,0,0,0,589049,11870566,16761266,676390,19.77,11645498.73,11870566,676390,883572,#VALUE!,#VALUE!,-1.93,3814274,215.38,1.121429372
8926,台汽電,2017,M9700,89262017,0,0,0,0,0,589049,11878220,15251314,967362,18.57,10938639.93,11878220,967362,765763,#VALUE!,#VALUE!,0.1,1209414,2.67,1.104330758
8927,北基,2022,M9700,89272022,0,0,0,0,0,278931,4020331,14977323,144227,44.22,12334328.82,4020331,144227,112140,0.102893417,0,0.05,6754436,22.12,0.441450325
8927,北基,2021,M9700,89272021,0,0,0,0,0,246249,3794295,9270299,127632,28.69,7064883.81,3794295,127632,148227,0.117495975,0,1.6,5531032,25.37,0.586538528
8927,北基,2020,M9700,89272020,0,0,0,0,0,191833,2381346,6694456,114598,28.41,5449975.53,2381346,114598,95916,0.129173294,0,1.79,4411593,-14.33,0.865665344
8927,北基,2019,M9700,89272019,0,0,0,0,0,191833,2196511,5099117,47822,11.54,2213752.82,2196511,47822,38366,0.102158023,0,1.25,5149620,-1.95,0.908739736
8927,北基,2018,M9700,89272018,0,0,0,0,0,191833,2167176,4098912,77203,12.6,2417095.8,2167176,77203,38366,0.09654729,0,-0.05,5252048,23.08,0.875752032
8927,北基,2017,M9700,89272017,0,0,0,0,0,191833,2113371,3700889,81938,11.91,2284731.03,2113371,81938,21101,0.106563854,0,0.75,4267188,17.99,1.309955158
8928,鉅明,2022,M9900,89282022,0,0,0,0,0,50854,1148500,3653037,286304,34.92,1775821.68,1148500,286304,132220,0.028644917,0.021061434,1.78,3394878,9.89,0.631550918
8928,鉅明,2021,M9900,89282021,0,0,0,0,0,50854,996245,3010158,238187,37.74,1919229.96,996245,238187,127135,0.032489515,0.02077423,4.64,3089212,38.28,0.639161426
8928,鉅明,2020,M9900,89282020,0,0,0,0,0,50854,851068,2575016,119850,30.83,1567828.82,851068,119850,81366,0.041268835,0.027739207,-1.59,2233986,-7.53,0.709733561
8928,鉅明,2019,M9900,89282019,0,0,0,0,0,50854,828015,2379718,160707,22.2,1128958.8,828015,160707,101708,0.038474465,0.026214227,4.61,2415940,29.07,0.547669022
8928,鉅明,2018,M9900,89282018,0,0,0,0,0,50854,723744,2030475,84091,23.03,1171167.62,723744,84091,76281,0.048676887,0.026706926,-0.56,1871874,-3.7,0.832269055
8928,鉅明,2017,M9900,89282017,0,0,0,0,0,50854,712127,1777674,90119,18.29,930119.66,712127,90119,76281,0.047951876,0.019202563,0.78,1943803,-1.56,0.83953013
8929,富堡,2022,M9900,89292022,0,0,0,0,0,50581,833916,1204939,-56297,21.55,1090020.55,833916,-56297,0,0.223714673,0.004822575,-0.28,697138,-20.67,0.808173727
8929,富堡,2021,M9900,89292021,0,0,0,0,0,50581,884173,1303096,-61403,20,1011620,884173,-61403,0,0.170289468,0.003493456,-6.56,878786,-24.44,0.790965541
8929,富堡,2020,M9900,89292020,0,0,0,0,0,50581,999839,1495671,16941,22.16,1120874.96,999839,16941,23058,0.121486471,0.001662985,0.83,1162969,-14.58,0.931092155
8929,富堡,2019,M9900,89292019,0,0,0,0,0,50581,1001055,1463389,-18079,24.58,1243280.98,1001055,-18079,10207,0.107709257,0.001790613,-1.36,1361545,-13.45,0.864241358
8929,富堡,2018,M9900,89292018,0,0,0,0,0,49108,1022455,1381372,49833,24.64,1210021.12,1022455,49833,32317,0.085049726,0.001792622,-5.56,1573115,-0.22,0.919229069
8929,富堡,2017,M9900,89292017,0,0,0,0,0,42702,1051373,1531790,75471,30.63,1307962.26,1051373,75471,128106,0.077579432,0.001308563,-1.23,1576539,27.96,0.755250469
